"word","definition"
"Alà"," (la), mt. fit. (alavy)` Entina manohitra; ampiasaina mba hanoherana: Alauy ny heui-diso ny fitanana ny marina."
"Aladirina"," (aladitra) mi. ih.: Sanatriavina. -  F.-p.: Sanatriavin'ny unua, aladirin'ny lela: enti-milaza fandavana mafy dia mafy."
"Aladitra"," (Btl) p. mt.: Sana-trial."
"Alafatra"," (lafatra), rra. at. (alafaro): Asaina mifanohitra, ampifanoherina: Nalafatry ny mpampianatra ny mpianany roa voalohany mba hitsapany izay mahay kokoa."
"Alafika"," (lafika), mt. at. (alafiho): Atao lafika: Makà bozaka halafika ny atody."
"Alafy"," (lafy), dit. at. (alafaso): Amidy ambongadiny (mba hatao varotra antsinjarany): Nalafiko taminy ny tsaramaso sy uoanjobory rehetra te-	teny nalahany. r? Behandrina."
"Alahady"," a.: Andro voalohany amin'ny herinandro; tamin' ny Ntaolo, andro mahery ny alahady ka raha tsy folakandro, tsy azo atao ny mande-vina raha misy maty fandrao mahafolaka andantony, fa zokinandro ny alahady."
"Alahamady"," a.: Anaran'ny volana voalohany amin'ny filaharan'ny volana malagasy merina alohan'ny Adaoro, ka ny toerana nomena azy ao an-trano dia eo amin'ny zorony avaratra atsinanana, izay antsoina koa hoe zorofirarazana. 1 Fanandr.: Natao ho andron'Andriana ny Mahamady, ary noheverina ho vintan'andro maha-mpanjaka; ny vintan'Alahamady kosa, araka ny fanandroana dia toy izao: Vaoany: mahery ka alam-bintana andrao misavika ny andriana, ka raha ankohonan'ny Andriana dia avoaka tsy miara-mitoetra aminy; vontony: mitahiry amponga telon-jehy atao ho azy; miompy gisa alahamady, gisa fotsy mivady, dia tratra antitra ny olona teraka amin'io, na lahy na vavy; uodiny: tsara, lasan-ko lehibe sy hanan-karena mety ho tratra antitra."
"Alahasaty"," a.: Anaran'ny vola-na fahadimy amin'ny volana malagasy merina, aorian'ny Asorotany ary aiohan'ny A-sombola, ka ny toerana orne-na azy ao an-trano dia amin' ny lafin-drindrina atsimo, ilany atsinanana. ? Fanandr.: Vinta-mpamosavy ny Alahasaty; uauany: raha tsy mpamosavy ny teraka misasakalina dia mpitana ody mahery; vodiny: tsara kosa, tratra antitra, ho maintimolaly."
"Alahatra"," (lahatra) mt. at. (aiaharo): Atao milahatra apetraka manaraka tsipika mahitsy: Alaharo tsara ireo mpianatra ireo. ~ Atao mirindra tsara: Tsy nisy nivaona ny Akovavy (kovauy), mt. at. (akovavio): Omena toetra vavivavy."
"Alahelo"," a.: Fahoriana, fijalianAlafy a.: Zavamaniry mampa-	tsaina amam-panahy: Latsanolatra fery haingana ny ho-	ka ao anatin'ny alahelo Latina diny sy ny raviny (Alafia	izy. / Manala alahelo olona. pauciflora), ? Fisehoana manjonitra: Endrey! izany alahelony nandre ny nahafatesan-dreniny! / Hanina olon-tiana: Matin'alahelo mihitsy ( reniny. 1 Sorisory, tsy fahafaliana, fitarainana: Niteraka alahelo ho azy ny teninao anikeheo./ Ra-ha ananan'olona alahelo ianao, mitadiaua hihavana aminy. - t.i.f.: malahelo / alahelovana, falahelovana / mampalahelo / mifampalahelo. -  F.-p.: Mitsapa alahelo, mànalady alahelo: tonga mamangy fianakaviana manankavana maty ka mampiseho fiaraha-miory aminy (¶ M.h. mamangy fahoriana, maman-goy: I tompon'alahelo: freo fianakavfana manana havana maty (9 M.h.: tompo-manjô); / aiahelon-tany: alahelo ny tanindrazana (¶ M.h.: hanin-te hody). * Ohab.: Ny alahelo rakimalala, ka tsy ambara raha tsy amin'olon-tiana."
"Alaika"," (laika), mt. at. (alaikao) Atao milaika, atao am-pilaminana sy mianoka tsara."
"Alaimora"," a.: Anaran-daharantsikidy."
"Alaina"," (ala), mt. ih. (alao): Nalaina, entina: Nalain-dRakoto ny lambanao. ~ Angatahina: Halainy ho vady hono ianao raha mety."
"Alaivana"," a.: Karazan'ahitra (Helychrysum Lecomtie)."
"Alaizany"," a.: Laharan-tsikidy fahadimy amin'ny sikidy alanana (der.: Sikidy)."
"Alaka"," ft.: Mitovy amin'ny Ala ihany. - t.i.f.: malaka, falaka, mpalaka."
"Alàka"," (laka), mt. at. (alakao) na Lakaina (laka), mt. ih. (lakao): Samy enti-milaza ny vatom-panorona akisaka ho eo amin'ny laka: Alahao (na lakao) it? vatonao atsimo it?"
"Alaka"," Fototeny tsy hita afatsy amin'ireto fomba fiteny ireto: -  F.-p.: Mialaka bontana: manao ditra, mikiry: Mialaka bontana amin'ny fambolena any ambaniuohitra any ny zokinao; / Mialaka mantsina: sarotiny, miaingitra izaitsizy: Mialaka mantsina io Rangahy io raha mihinana."
"Alakaforo"," a.: Di-doha, fikiribibiana, fifikirana amin'ny hevitry ny tena. - t.i.f.: mialakaforo."
"Alakamisy"," a.: Andro fahadimy amin'ny herinandro. Araka ny hevitry ny Ntaolo: tononandro tsara fa manantena hisy; taloha: fivoahan'ny Andriana sy fanantarana ny zavatr'Andriana, fanantarantrano, fampakaram-bady, fiakaran'ny tafika sady fivoahany; andro tsara ny alakamisy ka tsy mba nandevenana fa raha misy maty, dia miandxy zomà vao alevina. ~ Anaran' ny tanàna anaovana tsena amin'io andro io."
"Alakamisy"," a: Hazo anaovana fanafody (Cratseva excelsa)."
"Alakamisy"," a: Zavamaniry azo atao ody tazo ny fakany, manampy ny kininina (Birasaia nigrescens)."
"Alakamo"," na Lakamo a.: Daroka, kapoka mirivirivy. i t.i,f.: alakamoina."
"Alakamoina"," na Lakamoina (a-50 lakamo, lakamo), mt. ih. (a-_ lakamoy, lakamoy): Darofana, atao vely kitay: Nalakamoiny (na nolakamoiny) teo ilay ankizy uao navelany."
"Alakaosy"," a.: Anaran'ny volana fahasivy amin'ny filaharan' ny volana malagasy marina, aorian'ny Alakarabo ary alohan'ny Adijady, ka ny toerana nomena azy tao an-trano fahiny dia eo amin'ny lafindrindrina andrefana, ilany avaratra. Ny vintana Alakaosy no noheverina ho mahery indrindra, atahorana hanoto izay mitatao azy: zaza manoto ray aman-dreny, mpanompo manoto tompo. ? Fanandr.: vavany: manoto ray aman-dreny, ka ahohoka; fa raha tsy ahohoka ka alambintana, dia tratra antitra, lasan-ko lehibe, mpanankarena"
"Alakarabo"," a.: Anaran'ny vola-na fahavalo amin'ny filaharan'ny volana malagasy mari-na, aorian'ny Adimizana ary alohan'ny Alakaosy, ka ny toerana nomena azy tao antrano dia teo amin'ny lafindrindrina andrefana, ilany atsimo. ? Fanandr,: Tonon' andro tsara fa androm-boa ny alakarabo. Vavany, na vodiny: raha vehivavy, maro anaka; raha lehilahy, tratra antitra fa vokatra loatra."
"Alakasy"," a.: mitovy amin'ny Alakamo (fer. io teny io)."
"Alalaka"," (lalaka), mt. fit. (alalaho): Entina manalalaka, manalehibe: Tapa-damba somizo alalaka ny tanan'akanjoko"
"Alalana"," a.: Fanelanelanana. ? Asa ataon'olona izay misolo tena mangata-javatra na fahasoavana ho an'olona iray ha-fa: Tamin'ny alalan'ny sakaizako no nahazoako io toerana io. (¶ M.h.: fanalalana, fanelanelanana). (Tsy tokony hampiasaina mba hisolo ny teny hoe lalana io teny io toy ny mahazatra ny maro izay manao hoe: Nahazo alalana, mangataka alalana hanao izao aho; fa ny tokony ho izy dia: Mangata-dalana, nahazo lalana). 1 Iraka na zavatra mampitohy ny andaniny sy ny an-kilany. - t.i.f.: alalanina, voalalana / manalalana, fanalalana, mpanalalana ( analalanana, fanalalanana."
"Alalanina"," (alalana), mt. ih. (alalano): Enti-milaza olona nan defasan a mpan elan elana: Nalalanin'ny lehiben'ny tafika ny jeneraly nitarika ny fahaualo. ~ Enti-milaza zavatra raharahaina amin'ny fanelanelanana: Raha tsy uita amin'ny taratasy ifandefasana io raharaha io, dia aoka haialanin'ny masoivohontsika any."
"Alalatra"," (lalatra), mt. fit. (alalaro): Ilazana ny zavatra entina manamarika ny hazo hotsofaina na hovakina: It? lelan-java-maranitra it? alalatra io haro hotsofainao io aloha."
"Alalina"," (lalina), mt. fit. (alalino): Enti-mampitombo, manalehibe: Hoby sy horakoraka no nalalin'ny vahoaka ny fandresen'ny miaramila."
"Alam-piery"," na fangalam-piery a.: Kilalaon'ankizy ifampitadiavana: misy iray mitady ny namany, izay samy nikaroka fiafenana nahafa-po azy avy, ary dia izay hita voalohany amin'ireo no mitady ny hafa indray; raha misy tsy hitan' ilay mitady, dia tsy miseho io raha tsy efa nilaza hoe ""afa-po"" ilay nitady."
"Alamaka"," (lamaka), mt. at. (alamaho): Ampandrina midaboka amin'ny tany: Nalamaky ny rivotra ny uary. 1 Ampitovina tantana, alamina: A-lamaho tsara ny tanin-ketsa hamafazam-bary."
"Alamanitra"," a.: Zavamaniry fanalana fofona ny fivalanandrano: atsoboka ao anaty rano mangotraka ny raviny (Hélichrysum russilloni)."
"Alamba"," (lamba), mt. fit. (alambao): Ampiasainahakana valala: Nahoana no nalambanao vaiala ny lambako."
"Alambana"," (lambana), mt. fit. (alambano): Entina manemitra."
"Alambana"," (lambana), mt. at. (alambano): Aringana: Nalamban'ny dahalo daholo ny kisoa amam-borona tao an-tan ana."
"Alamina"," (lamina), mt. at. (alamino): Atao tsara lahatra, amboarina mba hirindra: A-lamino ireto boky ireto. 1 Karakaraina mba ho amin'ny toerana tokony hisy azy avy ny zavatra rehetra: Nalaminy ny trano vao nandeha izy."
"Alamo"," (angl. alum) a.: Tenanjavatra avy amin'ny alominioma sy potasioma manan-tsiron-tsira handatrandatra ary ampiasaina mba hampiraikitra tsars ny loko atao sora-javatra sy handiovana ny rano mikobana."
"Alamoka"," (lamoka), mt. fit. (alamohy): Entina mandamoka na mahatonga ho tofoka, boboka: Tsy tia mofo intsony io zaza io fa mofo folo no nalamo-jokiny azy."
"Alampatra"," (lampatra), mt. at. (alamparo): Atsotra, avalampatra, atao mivalandotra: Nalampatra teo ambony ahimaitso ny marary."
"Alana"," (ala), mt. ih. (alao): E-sorina, ongotana, ombotana: Nalana ny nifiny fa efa simba."
"Alanalana"," na Halangalana a,: Tsy fombana ny atsy na ny aroa, tsy fifandraisana na amin'ny an-kilany na amin' ny andaniny. ~ Fiolonolonana, tsy firaisana amin'ny ma-ro fa fihatakatahana mitokantokana irery. i alanalanina, voalanalana / manalanalana, fanalanalana, mpanalanalana / analanalanana, fanalanalanana / mialanalana, fialanalana, mpialanalana / ialanalanana, fialanalanana."
"Alanalanina"," (alanalana), mt. ih. (alanalano): Atokana irery."
"Alanana"," a.: Anarana karazantsikidy misy andalana efatra, izay mitondra laharana efatra tsirairay avy indray. ? Fasika fanaovana karazan-tsikidy iray izay atao indrindra hoe sikidy alanana."
"Alanona"," (lanona), mt. at. (alanony): Ahorona sy ampirimina: Alandny ireo harona ireo dia andeha isika hiainga. * Ohab.: Kitay telo an-dalana; ny roa alanon'ny lahy, ny iray alanon'ny vavy: enti-milaza ny fomba nisy hatry ny fahagolan-tany, izay nametra ny anjara entin'ny mpivady tsirairay avy raha misy fisarahana, ka ny ampahatelony an'ny vavy, hoy izy, ary ny androatokony an'ny lahy; amin'ny fananana arin'izy roa nandritra ny fanambadiany ireo."
"Alanto"," (lanto), mt. at. (alantoy): Alamina, alahatra: A-lantoy tsara ireto entako ireto. ? Atao mirindra tsara, a-tao tsara lahatra:Nalanton' ny mpikabary tsara ny teniny ka nikoy ny mpihaino rehetra."
"Alantsika"," (lantsika), mt. at. (alantsiho): Atao miforitra mankany ivoho ka mitondrotra ny eo anoloana: Aza alantsika tahaka izao ny kibonao rehefa mandeha."
"Alaovalo"," p. mt.: Lalandava lalandava, tsy manam-piafarana, fanao manaraka ny teny hoe ""mandrakizay doria antaranoana"" mba hahamafy kokoa ny heviny: Mandrakizay doria alaoualo, mandrakizay doria antaranoana alao ualo."
"Alapoie"," (Ski), a.: Rivotra avy atsimo atsinanana."
"Alaro"," (aro), mt. fit. (alaroy): Ampiasaina hatao laro: Inona, ry nenibe, no alaro ny parakinao? — Koa inona fa tsy lauenona r'ilay Koto a!"
"Alarobia"," a.: Andro fahefatra amin'ny herinandro; araka ny finoan'ny Ntaolo, dia tononandro ratsy ny alarobia sa-tria ny alarobia, hono, tsy miverina: fanaovana famoizana, afana, famadihana ny maty, fitomaniana raha mana-maty, ary izany no nahatonga ny andro alarobia ho andro famangia-manjà. ? A-naran-tanàna anaovana tsena amin'io andro io."
"Alasitra"," (lasitra), mt. fit. (alasiro): Entina mandasitra, izany hoe manongo mafy maharary: Hoho maranitra no nalasiny ny sandriko ka votsotra mihitsy ny sandriko."
"Alatrano"," p. mt.: Eny ivelan'ny trano, ka ny tokotany manodidina ny trano indrindra no antsoina amin'izany: Asaiuo mivoaka any alatrano ireo ankizy ireo fa mitabataba tsy ifandrenesana."
"Alatsa"," (latsa), mt. fit. (alatsao) Enti-mandatsa, ampiasaina mba handatsana."
"Alatsaka"," (latsaka), mt. at, (alatsaho): Ampidinina ao anaty lavaka, ampidinina avy ambony: Nalatsaka ny vatofantsika dia tsy nihetsika ny sambo. 1 Ahintsana mba hianjera, hiraraka: Alatsaho ireo voankazo ireo. 1 Apetraka, arafitra: Nalatsany tsara ve ny biriky? ~ Aiditra: A-latsaho amin'io kolejy io ny zanakao fa tsy hanenenanao. / Nalatsaka tao an-tranomaizina izy tamin'ny alarobia."
"Alatsinainy"," a.: Andro faharoa amin'ny herinandro; araks ny fanandroan'ny Ntaolo, ny alatsinainy dia andro mafy, andro mainty ka tsy nisantarana na inona na inona; ny mandevina sy ny manamboatra ary manamafy zavatra no fanao alatsinainy. ~ Anarantanàna anaovana tsena amin' io andro io."
"Alatsy"," (latsy), mt. fit. (alatsio) Entina manamafy."
"Alavo"," (lauo), mt. at. (alauoy): Azera amin'ny tany, apotraka."
"Alavorary"," (lauorary), mt. at. alauorario): Atao tonga lavorary, tsy misy tsininy, tomombana: Alavorario ny toetranao."
"Alaza"," (laza), mt. at. ( alazao): Enti-milaza ny zavatra lazaina: Mono avy no nalazany? ? Torina, ampangaina: Nalazany tamin'ny rainy ilay zazalahy nihetraketraka azy."
"Alazo"," (lazo), mt. at. (alazoy): Atao tonga malazo."
"Albasitra"," (fr. albâtre) a.: Karazam-bato fotsy manganohano: Tauoara albasitra."
"Alefa"," (lefa), mt. at. (alefaso): Asaina, avala mandeha: Nalefany tany Amerika ny zonany. ~ Atoraka, atsipy: Nalefako ilay vato ka voa ilay voronkely. / Alefaso ny baolina. • Afahana, votsorana: A-lefaso ilay voronkely azonao omaly fa mampalahelo. / Nalefon'ny fanjakana ireo gadra politika."
"Alefaka"," (lefaka), mt. at. (alefaho): Tonena: Alefaho amin' ny teny malemy rainao."
"Alefitra"," (lefitra), mt. at. (alefero): Aforitra, atao milefitra: Alefitry ny riuotra ny volotara fa tsy tapaka."
"Alefolefo"," (lefolefo), mt. at. (alefolefoy): Atao tonga mora milefitra, malefaka."
"Alefona"," (lefona), mt. fit, (alefony): Ilazana ny zavatra entina manatrobaka, entina mandefona: It? uy maranidoha it? alefona ny lambo."
"Aleha"," (leha), mt. at. (aleho): Enti-milaza ny toerana ifindrana an-tongotra, (¶ M.h.: andehanana: Aiza no halehantsika rahampitso? / Tsy hitako izay nalehany."
"Alelaka"," (lelaka), mt. fit. (alelafo): Enti-milelaka, ampiasaina mba hilelafana."
"Alelalela"," (lelalela), mt. at. (alelalelao): Arehitra midedadeda: Aza alelalela toy izao ny afo. ~ Asaina na'avela mikiakiaka: Aza alelalela ireo ankizy ireo fa mankarenin-tsofina."
"Alelika"," (lelika), mt. fit. (alelefo): Entina mandelika, manototra; atototra: Ireto ranon-tany ireto alelika ny hady."
"Aleloia"," a: Teny hebrio voatana mandraka ankehitriny amin'ny fombam-pivavahana kristianina ka ny heviny dia hoe: Derao i Iaveh."
"Alemaka"," (lemaka), mt. at. (alemaho): Atao mitovy tantana."
"Alemanina"," (fr, allemand) a.: Ny firenena tompon-tany any amin'ny tanin'i Alemaina: Nizara roa ny Alemanina hatramin'ny ady lehibe faharoa tao. • p.t.: Momba an'i Alemaina na an'i Alemaina na avy any Alemaina: Sambo alemanina."
"Alentika"," (lentika), mt, at. (alenteho): Asitrika ao anaty rano: Alenteho ao anaty rano ireo hoditra ireo. 1 Ampidirina (ao andoha) ho raikitra tsara: Alenteho ao an-dohanao izany."
"Aleo"," ... toy izay: Teny entimilaza fampitahana ka ny teny eo aorian'ny hoe ""aleo"" dia ilazana zavatra na hevitra eken'ny be sy ny maro fa marina na tsara kokoa: Aleo ho faty rahampitso toy izay maty anio. • Na zavatra tiana na sitraka kokoa: Aleo maty toy izay menatra olona. / Aleoko ny akondro toy izay ny paiso."
"Aleokomaty"," a.: Fahasahiana hanao zavatra fantatra fa mety hitondra loza ho an'ny te-na: Efa nisotro ny aleokomaty aho ka tsy afa-kiuerin-dalana intsony."
"Aleokomaty"," a.: Karazana holatra izay torotoroina atao tonga vovoka, dia atao ao anaty rano ka mitsinkafona ary ampiasaina ho fanafody fampandoavana (Ganoderma applanatum)."
"Alepaka"," (lepaka), mt. at. (alepaho): Aforitra, avaroraka."
"Aléria"," (lona), mt. at. (alony): Aroboka ao anaty rano: A16 na ao anaty rano ny hoditra vao tsara. 1 Apetraka ela: A-za alôna eia ioatra ao ny hena sao lo."
"Aletra"," (letra) mt. at. (alero): Ampidirina an-kery: Ka angaha azo aletra amin'izao ao anaty kiraro ny tongotra? ? Alentika an-tery setra: Aza aletra ao anatin'ny hidim-barauarana ny fanalahidy."
"Aletsy"," (letsy), mt. at. (aletseo) Atao miletsy, ahana, aetry: Naletsin'ny mpivarotra ny uidin-jauatra androany."
"Alevilevy"," (levileuy), mt. fit. (aleuileueo): Enti-milaza ny teny entina mandevilevy mitezitra olona."
"Alevina"," (levina), ait. at. (aleveno): Asitrika, afenina, totofana ao anaty tany: Alevina ny uary uao mitsiry. l Tany avaratra no naleuina ny fatin' Itompokolahy Ravala. • A-lentika ila ao anaty tany: A-leueno eto it? hazo it? ho famantarana."
"Alevona"," (leuona), mt. at. (aleuony): Atao levona, lany tsy hita ventiny intsony."
"Alevy"," (leuy), mt. at. (aleveo): Atao mandevy, ampangotrahina."
"Aliika"," (loka), mt. at. (alokao): Atsipy, atoraka, alefa."
"Alika"," a.: Biby fiompy mampinono, mpihina-nofo, avo dia, lehibe noho ny saka, lava sofina sy vava, ary somary la-va vatana kokoa (amin'ny ankamaroany, satria maro karazana ny alika). Ny feon' alika dia atao hoe uouô na mivoub; indraindray izy mivovo na mitaraindraina lavareny mandritra ny alina: mitomany valala no filaza azy amin'izay. Na dia mitovy ihany aza ny nantsoin'ny Ntaolo tamin'ny hoe alika sy amboa (fer. Amboa), ny hoe amboa dia mihajahaja kokoa taminy. 1 h.o.: Olona ratsy toetra na vetaveta tsy mahalala menatra: Alika izany raha zaza na Tsy alikan'izay zaza izany!. i Li. f.: alikaina, voalikalika 1 manalika, fanalika, mpanalika ( analikana, fanalikana / mialikalika, fialikalika, mpialikalika / ialikalikana, fialikalikana / mahalikalika / mihalikalika, alikalika. Karatan'alika? Alika mata: enti-milaza zavatra na olona mahasosotra izaitsizy: Andeha mandeha any ilay alika maty it?; alika izany! a!ika ilay Rangahy iny k'it?!: mba te-na mampitolagaga izany! Famantsy na mahay ilay Rangahy iny k'it?!"
"Alika"," na Aliktilika (ity faharoa no fampiasa kokoa) a.: Fisehoana ho sarotsarotiny, miangentsangentsana, mitsingintsingina. - t.i.f.: Mialikalika, fialikalika, mpialikalika / ialikalihana, fialikalihana / mahalika - hka."
"Alikaina"," (alika), mt. ih. (alikao): Tevatevaina, tsiratsiraina, alana baraka: Nalikalikain'ilay mpampiasa azy, ho-no, izy ka tsy maintsy mitory,"
"Alikalika"," (alika), p. t. : Dongadonga, botrabotra (fampiasa amin'ny zazakely)."
"Alikisa"," (ailika isa), p. t.: Be dia be tsy tambo isaina, zavontany: Alikisa ny kintana eny an-danitra."
"Alimanaka"," (fr. almanach) a.: Boky misy ny datin'andro rehetra amin'ny herintaona, fanisana andro."
"Alimbolo"," a.: Ny fotoana iotrehan'ny voankazo ao anaty lavaka, - t.i.f.: mialimbolo."
"Alimiaina"," p.t.: Be dia be, mihetsiketsika, mihahohaho: Alimiaina ny olitra amin'io fromazy io."
"Alin-tsara"," (Atb), a.: Alina farany amin'ny fankalazana ny hasoavana, izay lanina amin' ny hfra sy dihy; miari-tory daholo ny olona rehetra ary fadina ny firaisana ara-nofo."
"Alina"," a.: Fotoana tsy anazavan'ny masoandro ny tany, izany hoe hatramin'ny ilentehan'ny masoandro ka hatramin'ny iposahany indray ka itankizinan'ny tany ao anatin'ny haizina: Tonga ny alma: indreny mimpendrampendrana ny kintana eny amin'ny lanitra ~ h.o.: haizina: Ao anatin'ny alin'ny tsy fahalalana. lany andro, very fotoana, tratra aoriana: Alina foana eo ianao raha hiandry azy, - t.i.f.: alinina f manalina, fanalina,, mpanalina / analinana, fanalinana / mialina, fialina, mpialina / ialinana / ialemana, fialemana 1 halemana, fahalemana / mahalina, mihalina / halina, rahalina / mamatonalina, -  F.-p.: Anio alma: teny ilazana ny alin'ny andro iresahana; j alin'iny, alin'io andro io: ilazana ny alin'ny andro resahina na tenenina; / raha alma: amin'ny alina: Mitondra fanala ny olona moka dokotera raha alina;'/ mhalina: anio alma: Hovitaiko rahalina it? osa it?; / halina:tamin' ny alma farany tao: Nisy nitoraka ny tranonay halina; / ali-mainty: alina maizim-bolana; / alim-pahana: fotoana ipetrahan'ny fahana ao anaty basy — fotoana iomanana sy ikenonkenonana alohan' ny fanasana; /alim-pito: alina maizina dia maizina; / alim-pody: alfna foana vao mody an-trano; / alin-dratsy: alin'ny andro voalohany amin'ny Fandroana izay odian'ny vady misintaka ao anyokantrano indray; / alindroa: indray alma sy indray andro lanina amin'ny torimaso; / alin-kely: toetr'andro manjombonjombona noho ny setroky ny mpanao tevy any an'ala; alin-taona: entimilaza ny voankazo maharitra hatramin'ny tonon-taona manaraka, na ny voankazo malady masaka, alohan'ny fahataperan'ny teo aloha; / mandraka alma: miasa na manao zavatra mandritra ny alina manontolo ka tratran' ny maraina; / manao alindroa: matory indray alma sy ny andro manaraka an'iny; / manao latsaka alma: mangalatra mandritra ny alina; / misaina alina: mieritreritra lava mandritra ny alina fa tsy matory; / miuoaka alma: entimilaza ny mpamosavy."
"Alina"," p.i.: Arivo folo na arivo impolo; raha atao tarehimarika, dia 10.000: Dimy ariuo sy telo alma ariary no uidin' it? tany it?. - t.i.f.: alinalina, mpanalina."
"Alinalina"," p.t.: Be dia be tsy tambo isaina, zavontany."
"Alinina"," (alina), mt. ih. (alino): Tazonina hatramin'ny fahatongavan'ny alma: Loza Ra-koto iny raha hiresaka: nalininy tany aminy aho ka raha tsy efa tapi-mandry ny olona tsy nalefany."
"Alinjinery"," a.: Taloha, teny nandikana ny antsoina ankehitriny hoe injeniera. ~ Mpilanjan'ny andriana, izay na-nana sanga tao an-katoka."
"Alinkely"," a.: Fotoana isian-javatra manjavozavo toa setroka, izay manalefaka ny hazavan'ny masoandro: Mandoro tevy (na tavy) ny any an'ala, hoy ny filazan'ny Ntaolo."
"Alitara"," (lat. altare), a.: Drina vato avoavo marin-tampona voavoatra hametrahana sy hanolorana ny sorona amin' ny fanompoam-pivavahana, (fer: Otely),"
"Aliziny"," a.: Filaharan-tsikidy."
"Aljebra"," (fr. algèbre), a.: Antokon-tsiansa ianarana mandinika ny lalàn'ny isa sy mampiasa ny isa araka izany lalàna ankapobeny izany. Soloana litera ny tarehi-marika amin'ny aijebra, ka, araka izany, dia fanatsorana sy~ fanitarana ny fitadiavana ny vahaolana amin'ny fanontaniana iray fomba na iray tarika izy."
"Alkaola"," (fr, alcool), a.: Ranon-javatra mahery azo avy amin'ny fanasitiliana amin' ny lalambika ranon-javatra hafa (zavapisotro, hazo notenehina, faikan-kodi-boaloboka, beteravy, lasantsim-boninkazo...). Ny ilana ny alkaola dia hanaovan'ny olona zavapisotro mahamamo na karazan-javatra mahasoa: vinaingitra, ranomanitra, fanafody, varinesy."
"Alo"," a. ft.: Manana hevitra irai-sana hoe: mpanelanelana na fitaovana enti-manao zavatra tsy mivantana; olona asaina manelanelana amin'ny antokon'olona roa tonta. • Fatorana enti-manasaraka ny kofehy alohan'ny hanenomana. • Fandoarana ny vary na ny laoka na ny rony avy ao ambilany ho ao anaty lovia. • Fanatsobohana ny vary antsotro ao anaty lovia misY ny ro. - t.i.f.: alozina, voalo / mialo, fialo, mpialo ) ialozana, fialozana / manalo, fanalo, mpanalo / analozana, fanalozana, aloalo."
"Alo"," a.: Teny ilazana karazan' aretin-jaza vitsivitsy: alobotra, alofisaka, alomanehaka (fer. ireo teny ireo)."
"Alo"," a.: Tevana, fampana. i t.i.f.: lohalo."
"Alo"," a.: Karazana gidro misa, volony mivolom-bolafotsy."
"Alo"," (Atm), a.: Fanoto hazo."
"Aloa"," (loa), mt. at. (aloavy): Zavatra efa nohanina avoaka andn'ny vava indray: Naloan'ny marary ny sakafo nohaniny anikeheo. • Efaina (vola): Azonao aloa tsikelikely ny vidin'it? bisikileta tt? raha tianao."
"Aloaka"," (loaka), mt, fit. (aloahy): Entina mandoaka: Homamanta no naloakany ity hazo"
"Aloalo"," a.: Tsanganan-kazo fisaka voasokitra atao haingom-pasana any amin'ny foko Mahafaly ( ny ahitana azy betsaka dia eo anelanelan'ny ony Onilahy sy ny tanànan'i Beloha)."
"Aloalo"," a.: Teny fampiasa indrindra amin'ny asan'ny fanenomana: aloalom-poly: ireo fatotra anasarahana ny ira hotenomina."
"Aloalon-tany aman-danitra"," Teny nilazan'ny Ntaolo ny razana izay noheveriny ho mpanelanelana amin'Andriamanitra sy ny olombelona, na ireo mpanelanelana amin' Andriana sy ny vahoaka (jer. Alo)."
"Aloatra"," (loatra), mt. at. (aloary): Avoaka avy anaty zavatra: Vary fotsy mifatsifatsy no naloatran'i neny avy ao anaty vilany."
"Alobaloba"," (lobaloba), mt. at. (alobalobao): Atao tonga malalaka (akanjo)."
"Alobe"," a.: Ilazana ireo vary masaka alohan'ny namany rafla bebe izy ireo; raha vitsy kosa, atao hoe alokely."
"Alobolobo"," (lobolobo), mt. at. (aloboloboa): Avala haniry mifanety."
"Alobotra"," a.: Aretin-jaza mahatonga azy hihodrohodro, ho botabota toa matavy rano."
"Aloditra"," (loditra), mt. fit. (alodiro): Entina mandambolambo."
"Aloesy"," a.: Tsiranorano mangeroka avy amin'ny vahona ka anaovana fanafody famalanana na fandokoan-damba."
"Alofana"," (aloka), mt. ih. (alofy): Omena fiarovana amin' ny hainandro: Alofana ny zanakazo mba tsy ho fatin' ny herin'ny andro,"
"Alofika"," (lofika), mt. at. (alofiho): Aondrika, alefitra ny Io-ha."
"Alofisaka"," a.: Aretin-jaza mahatonga azy hahia, halazolazo lava."
"Alofo"," (lofa)), mt. at. (alofosy): Ilazana ny omby natao loto na novonoina raha nisy maty taloha: Omby valo no nalofo tamin'ny nahafatesan' Itompokolahy Ranona."
"Aloha"," : Mpamaritra matoanteny na teny mpampiankina enti-milaza fahatongavana na fanaovan-javatra voalohany miohatra amin'ny iray hafa at? aoriana, na fitoerana manatrika iray hafa izay ao andamosina na ao aoriana (Ra-ha ilazana ny lasa izy, dia mitovona t: taloha, izay mety hanana hevitra hafa koa, jar. io teny io) •p,mt.: Homeko valisoa izay mahavaly aloha. • ppk.: (toerana): Mipetraha eo alohan'ny rainao eo. (fotoana): Mivavaka izahay alohan'ny sakafo. / Nivavaka izahay talohan'ny sakafo. - t.i.f: alohaina, voaloha / manaloha, fanaloha, mpanaloha / analohana, fanalohana ( mialoha, fialoha, mpialoha / ialohana, fialohana / mahaloha / alohaloha,"
"Alohaina"," (aloha), mt. ih. (alohay): Alefa hialoha: Rabe no nalohaina mba hampandre ny manampahefana."
