"word","definition"
"Perana"," (petra) mt. ih, (pero): Rarana, sakanana: Pero mafy ny zanakao tsy hilalao eo amoron-teuana.
 Ahitsio"
"Peratra"," a.: Masom-by na metaly hafa (volafotsy, volamena) atsofoka amin'ny rantsantanana mba hatao firavaka na ho mari-pomba misy heviny sy dikany: Peratry ny fifamofoana; peratry ny mariazy. - t.i.f.: Miperatra, fiperatxa, mpipexatra / iperatana, fiperatana f mahaperatra.
 Ahitsio"
"Peretika"," a.: Karazam-borona.
 Ahitsio"
"Perla"," (fr. perle) a.: Voahangy. Peripetika a.: Jer. Tsipetrika.
 Ahitsio"
"Perovianina"," (fr. pérouvien) a.: Ny firenena tompon-tany any amin'ny tanin'i Peroa (Amerika atsimo): Ny Perouianina no voalohany amin' ny fanjonoana eran'izao tontoio izao. ? p.t.: Momba an'i Peroa, an'i Peroa na avy any Peroa: Fomba perovianina.
 Ahitsio"
"Pesipesenina"," na Pesipesinina: Heverina, (tsy fampiasa afatsy raha miaraka amin'ireto teny ireto: tsy azo, tsy hita, tsy takatra): Tsy hita pesipesenina ny haben'ny masoandro.
 Ahitsio"
"Pesta"," (fr. peste) a.: Areti-mifindra mahatahotra aoka izany, izay misy karazany roa: ny ""peste bubonique"" sy ny ""peste pulmonaire"": ilay voalohany dia azo avy amin' ny kaikitry ny parasy tratran'io aretina io noho ny nanaikerany voalavo narary, ka ny amantarana azy dia ny fisehoana atodintaria eo amin'ny tata na ambany hetika; ny ""peste pulmonaire"" kosa, izay miendrika amonia dia mifindra mivantana avy amin'ny olona voany ka anisan'ny aretina mora mifindra indrindra.
 Ahitsio"
"Petahana"," (petaka) mt pdr na ih. (petaho): Raiketana: Nopetahany taratasy misy teny fanarabiana ny lamosin'I-sambilo. • Asiana, tefohana: Petaho tehamaina io zaza io fa maditra. • Raisina, samborina: Nopetahan'ny polisy tlay mpangalatra.
 Ahitsio"
"Petahina"," (petaka) mt. ih. (petaho): Fisahana amin'ny fa-m oretana.
 Ahitsio"
"Petaka"," p. t.: Fisaka, tsy mivohitra fa mitovy tantana amin'ny manodidina: Orona petaka. • a.: Fandraiketana zavatra roa na maro mba hikambana tsara: Misy petataratasy eo amin'ny rindrin' ny tranonareo. - t.i.f.: Petahina, petahana, apetaka, voapetaka, pinetaka, tafapetaka / mametaka, fametaka, mpametaka / mipetaka, fipetaka / ametahana, fametahana / ipetahana, fipetahana. • F.-p,: Petaka an-toko na peta-toko: enti-milaza zavatra natao antemaka, tsy dia mafy rafitra fa kongorevo, vita tsizarizary. f Peta-doha: ilazana fantsika izay mitapelaka sy fisaka ny lohany. / Peta-drindrina: (taloha) nilazana ny saridiseza amin'ny trano; (ankehitriny) taratasy apetaka amin'ny rindrina misy filazana ho an'ny be sy ny maro. f Petaka orona: enti-milaza olona izay fisaka mila hitovy tantana amin' ny tarehiny ny haavon'ny orony. f Peta-taikomby: fametahana tainomby amin'ny rindrina. / Peta-taratasy: fametahana temitra na taratasy be velarana amin'ny rindrina. * Ohab.: Tsara tarehy petaka orona ha uoatondro iray no tsy naha-izy azy: zavatra kely matetika dia ampy hanimba zavatra iray izay mety ho tsara amin'ny ankapobeny.
 Ahitsio"
"Petra"," a.: Fandrarana na fisakanana, - t.i.f.: Perana, voapetra.
 Ahitsio"
"Petra-dango"," a.: Fomba nanaovana ny lango. (Raha vao nanomboka ho mena reny ny vary eny an-tanimbary, dia niotazan'ny olona ha-tao lango, ka ny sasany nentina hisaorana an'Andriamanitra Andriananahary, ary ny sasany kosa hanaovan'ny ankizy sambasamba).
 Ahitsio"
"Petrahana"," (petraka) mt. pdr. (petraho): Enti-milaza izay asiana, ametrahana zavatra: Nopetrahan'i Bozy ilay siny mitete ny tsihy ka lena.
 Ahitsio"
"Petraka"," a.: Fitoerana, toerana misy ny tena; fitombenana fa tsy fitsanganana. - t.i.f.:Petrahana, apetraka, voapetraka, tafapetraka / mametraka, fametraka, mpametraka / ametrahana, fametrahana / mipetraka, fipetraka, mpipetraka j ipetrahana, fipetrahana / mahapetraka / petrapetraka. -  Petrak'ahitra: fandrika atao mba hanombotombohana ny hafa (nisy olon-dratsy mpamandrika taloha izay nanao toy izao: nametraka entan-kely teo anjoron-dalana izy, dia nihataka lavidavitra nitily, ka izay naka an'ilay entan-kely dia notombohany ho mpangalatra), / Petra-parafara: ny hazo fisaka tontam-parafara.
 Ahitsio"
"Petrika"," na Petripetrika a.: Jer. Pitrika na pitti¢itrika.
 Ahitsio"
"Petsa"," p. t.: Tsy maina fa misy rano ka mando be. - t.i.f.: Petsaina, petsana, apetsa, voapetsa / petsapetsa f petsapetsaina, apetsapetsa, voapetsapetsa / marnetsapetsa, fametsapetsa, mpametsaqetsa / ametsapetsana, fametsapetsana j mahapetsapetsa.
 Ahitsio"
"Petsahina"," (petsaka) mt. ih. (petsaho): Lemana, mandoina, atao izay hahatonga azy mangeniheny.
 Ahitsio"
"Petsaina"," Petsana (petsa) mt. ih, (petsao): Atao tonga mando; kotsana.
 Ahitsio"
"Petsaka"," a.: Leman-drano misy rihidrihitra. - t.i.f.: Petsahina, apetsaka, voapetsaka / mametsaka, manapetsaka, fanapetsaka, mpanapetsaka / anapetsahana, fanapetsahana / petsapetsa.
 Ahitsio"
"Petsapetsa"," p. t. : Enti-milaza ny tany misy rano ka mangeniheny, mangonahona. -  F.-p.: Iray petsapetsa: 1) enti-milaza olona vitsivitsy na maro manana tanimbary iraisana; 2) olona iray foko; 3) olona miray tetika. / Petsapetsa vava: olona tsy mahatam-bava, mania vava, milaza ny nafenina na ny tsy tokony holazaina.
 Ahitsio"
"Petsapetsa"," (Btl) a.: Honahona nototofana natao tanimbary.
 Ahitsio"
"Petsapetsaina"," (petsapetsa) mt. ih. (petsapetsao): Vontosana rano, atao feno fotaka. 	Py a.: Fikimpikfmpin'ny ma- 	so, baiko atao amin'ny ma- so. 	1 fi, f.: Pizina, pinizina, apy, 	voapy, tafapy / manapy, fa- 	napy, mpanapy f anapiazana, 	fanapiazana / mipy, fipy, mpipy / ipizana, fipizana I mahapy / pipy. -  F.-p.: Py maso na pimaso: fanomezana baiko amin'ny maso.
 Ahitsio"
"Pia"," a.: Aretina mpahazo ny mpifana.
 Ahitsio"
"Piahina"," (piaka) mt. th. (piaho): Tapahina na vakina ka misy feo kely heno amin' izany.
 Ahitsio"
"Piaka"," p.t. na a.: Tapaka, feo heno mikepoka amin'ny fahatapahan'ny hazo mailla na fifandonan'ny zavatra roa mifampikasika. - t.i.f.: Piahina, voapiaka / manapiaka, mamiaka, famiaka, mpamiaka / amiahana, famiahana f mipiaka, fipiaka, mpipiaka / ipiahana, fipiahana / mahapiaka / piapiaka. -  F,-p.: Piaka ampinga: fikapohana ampinga sy fampandihizana azy ho marika fanehoan-kafaliana. / Manao piaka: milalao karatra. / Pia-koho: feon'ny hoho ampifampisakohina amin'ny hoho ha-fa iray.
 Ahitsio"
"Piano"," (fr. piano) a.: Zavama- neno misy fitendry toy ny arimonia, saingy tsy mba rivotra no mampaneno azy fa ny fikapohana ny fitendrena izay mifandray amin'ny tadim-peo mikarantsana tsirairay avy: Mitendry piano.
 Ahitsio"
"Piarapiara"," na Fiarafiara a.: Lalaon'ankizy mifampilanja na manao kilanjalanja ka ny tanana mifandika eo anoloana no ilanjan'ny zaza roa ny anankiray fahatelo.
 Ahitsio"
"Pihina"," (pika) mt. ih, (piho): Kitihina hetsehina: Nopihiny tamin'ny uy kely ilay hidin-trano dia afaka. • Asiana rano mifantsitsitra: Piho rano kely aho fa mafana, • Vonoina (jiro mirehitra amin'ny herimbaratra): Piho amin'izay ny jiro hatoriana. • Akombona: Piho amin' izay ny elo fa efa maloka.
 Ahitsio"
"Pika"," a.: Fipitsile-javatra miala amin'ny toerana misy azy, ka misy feo kely miaraka amin'izany; fampifantsitsirana; fandosirana. - t.i.f.: Pihina, apika, voapika, tafapika / mamika, manapika, fanapika, mpanapika j anapihana, fanapihana j mipika, fipika, mpipika / ipihana, fipihana / mahapika / pipika / mamipika j mipipiha / mamipika. -  F.-p.: Pik'afo: tselatr'afo. l Pik'ampela: ny fanosehana feno hakingana ny ampela famolesana alohan'ny hampandihizana azY. / Tsy misy rano piny akory eo an-tsinibe: enti-milaza fa tsy misy rano na dia kely akory aza ao an-tsinibe.
 Ahitsio"
"Pika"," a.: Karazam-boninkazo izay madinika maro loko mahafinaritra mitambatambatra ny felany.
 Ahitsio"
"Pikany"," (t. tr.) a.: Vodin-javamaniry izay nambolena ka vao niitaran'ny sisa.
 Ahitsio"
"Pike"," (Ski) a.: Karazan-tsakamalao tsara fofona fihosotry ny vehivavy sakalava.
 Ahitsio"
"Pike"," (Ski) a.: Tady mifatotra amin'ny laveroka ka marnaky ny laim-botry sady mifatotra koa amin'ny take.
 Ahitsio"
"Pila"," (fr, pile) a,: Fitehirizana aratra, avy amin'ny fitambaran-javatra miteraka angovo simika lzay miova ho angovo elektrika ka ampiasaina amin' ny 7iro na radio fitondra mandeha; misy pila fisaka ary misy pila boribory ; vataaratra.
 Ahitsio"
"Pilaka"," na Pilapilakap.t.: Jejojejo mba hanaitra ny mason' ny lehilahy. - t.i.f.: Apilapilaka / mipilapilaka, fipilapilaka, mpipilapilaka / ipilapilahana, fipilapilahana ( mahapilaka na mahapilapilaka / mitsipilaka. ¶ M.h.: Jejo, jefy, jila.
 Ahitsio"
"Pilampilana"," p.t.: Mitovy amin' ny Pilapilaka.
 Ahitsio"
"Pilao"," (fr. plomb) a: Tady kely misy vongam-pira-mainty izay entina manamarina ny fahitsian'ny rindrina tsy vilana na mivohitra.
 Ahitsio"
"Pilatse"," (Ski) a,: Antsamotady.
 Ahitsio"
"Piliavava"," a.: Fanaovana tsy anjery mikararana ka indraindray tsy heverina akory izay lazaina.
 Ahitsio"
"Pilimo"," (fr. plume) a.: Teny enti-milaza ny lelam-penina sy ny tahony miaraka.
 Ahitsio"
"Pilina"," (angl. pill)  Fanafody miendri-boananana kely na-tao hatelina avy hatrany. Pilin-kankana: pilina ody kankana.
 Ahitsio"
"Piliolitse"," (Ski) p.t.: Enti-milaza ny zavatra na feo kely mi-la tsy ho hitan'ny maso na ho ren'ny sofina, bilitika.
 Ahitsio"
"Pilipily"," (Ski) a.: Sakay.
 Ahitsio"
"Pilo"," a.: Sakay mena.
 Ahitsio"
"Pilopilo"," (fit.-p.) a.: Voantsiperifery, dipoavatra.
 Ahitsio"
"Pilopilo"," p.t.: Marani-doha. ? I-lazana koa ny loha mihefikefika mampiseho hajejoana, na ny loham-bibilava misosososo sy mitrangatranga le-la. - t.i.f.: Apilopilo / mipilopilo.
 Ahitsio"
"Pilotra"," (fit.-p.) a.: Anaran-kata iantsoana ny antsamotady.
 Ahitsio"
"Pilotse"," (Ski) a.: Enti-milazany salaka sady kely no fohy.
 Ahitsio"
"Pily"," (fit.-p.) a.: Anaran-kafa iantsoana ny fandrefiala.
 Ahitsio"
"Pily"," a.: Karazam-bibilava vaventy.
 Ahitsio"
"Pimaso"," a.: Baiko atao amin' ny maso (na hiantsoana olona na handrarana azy tsy hiteny...).
 Ahitsio"
"Pin-"," Fitambaran'ny P sy ny "" tsofoka na sisika IN hanaovana mt. ih. amin'ny fototeny sasantsasany manomboka amin'ny P.: Pinaoka = p+ in+ aoka: Voapaoka.
 Ahitsio"
"Pinaika"," (paika) mt. ih. misy tsofoka in: Voapaika, voapoka, pehina: Nopinaika ilay vara dia vaky.
 Ahitsio"
"Pinaingotra"," (paingotra) mt. ih. misy tsofoka in: Voapaingotra, paingorina, asiana paingotra.
 Ahitsio"
"Pinaoka"," (paoka) mt. ih. misy tsofoka in: Voafaoka amimpahakingana.
 Ahitsio"
"Pinasoka"," (pasoka) mt, ih. misy tsofoka in: Voapasoka, pasohina.
 Ahitsio"
"Pindakoaka"," na Pindaoka a.: Biby fahagola voalazan'ny angano ho nisy tany amin' ny ilany atsimon'ny Nosy.
 Ahitsio"
"Pindina"," (pindy) mt. ih. (pindio): Apitika amin'ny fanondro, tsipindina.
 Ahitsio"
"Pindy"," a.: Fanapitihana zavatra amin'ny fanondro izay aforitra amin'ny ankibe ka atsotra tampoka sy mafy. - t.i.f.: Pindina, voapindy / manapindy, fanapindy, mpanapindy / anapindiana, fanapindiana ) mahapindy / pindipindy. ¶ M.h.: Tsipindy.
 Ahitsio"
"Pinelatra"," (pelatra) mt, ih. misy tsofoka in: Voapelatra, pelarana, voafelaky ny tehamaina: Nopinelany ilay zaza maivan-doha.
 Ahitsio"
"Pinetaka"," (petaka) mt. ih. misy tsofoka in: Voapetaka.
 Ahitsio"
"Pingapinga"," a.: Fahamaimaizana mipelipelika sy kevokevoka. - t.i.f.: Mipingapinga.
 Ahitsio"
"Pingipongy"," (fr, ping-pong) a.: Karazana tenisy fanao eo ambony latabatra.	-+
 Ahitsio"
"Pingo"," a.: Hazo mainty sady mafy.
 Ahitsio"
"Pinitika"," (pitika) mt. ih. misy tsofoka in: Voapitika, ipitihana: Nopinitiky ny fotaka ilay akanjoko vao auy nosasana.
 Ahitsio"
"Pinjy (Sakalava)","Jorery Ahitsio"
"Pinotsitra"," (potsitra) mt. ih. misy tsofoka in: Voapotsitra, potsirina: Naharary ilay uoy nopinotsitra.
 Ahitsio"
"Pintsana"," na Pintsampintsana p. t.: Olona keliray na kelireny fa kinga;maivamaivana sy mailaka. - t.i.f•: Mipintsana, mipintsampintsana / fahapintsana, fahapintsampintsana, hapintsana, hapintsampintsana.
 Ahitsio"
"Piny"," a.: Jer. Pika.
 Ahitsio"
"Pioka"," na Piopioka a.: Jer. Fioka.
 Ahitsio"
"Pipa"," (fr. pipe) a.: Zavatra lavalava misy fatana sy fantsona kely natao hifohana ravim-paraky efa voatetitetika madinika, izay ampirehetina ao anatin'ilay fatana kely dia trohina amin'ilay fantsona kely kosa indray.
 Ahitsio"
"Pipika"," a.: Feo heno mipaipaika malemy sy an-kisesy, toy ny feon'ny fandehan'ny famantaranandro.
 Ahitsio"
"Piretaka"," na Poretika: Jer. Poretika.
 Ahitsio"
"Pirimotra"," (angl. print) a.: Mitovy amin'ny printy (jer. io teny io).
 Ahitsio"
"Pirinty"," (angl. print) a.: Taozavatra famerenana soratra na sary imbetsaka amin'ny taratasy, ka tarehintsoratra vy, izay atao hoe lohavy, no atambatambatra ho teny, dia asiana ranomainty ka apetaka miverimberina amin'ny taratasy ary dia ahazoana soratra mitovy betsaka azo anaovana gazety na boky.
 Ahitsio"
"Piripiso"," (Ski) a.: Karazan-kazo madinika mivondrona.
 Ahitsio"
"Piripiso"," p.t.: MaintY ngizina noho ny loto, feno tsikoko.
 Ahitsio"
"Piripite"," (Ski) a.: Hira sy dihin' ny Masombika.
 Ahitsio"
"Piripity"," a.: Amponga tsangana kely indrindra vita amin'ny hoditra tokana eo amin'ny tendrony ambony (hoditr' omby na ondry, na osy, na bibilava do na menarana no henjanina amin'ny fantsika hazo eo amin'ny tendrony ambony); tsy maintsy anankiroa (feo avo sy iva) no ampiarahina ary velesin'ny felatanana havia sy havanana. I-reto avy ny flanakavian'ny piripity: ny n'lapa, n'lapabe, ny tary, ka ity no ngeza indrindra.
 Ahitsio"
"Piriritra"," a.: Fifantsitsirana, pararatra, fivalanana rano fotsiny. - t.i.f.: Apiriritra / mipiriritra, fipiriritra, mpipiriritfa / ipiriritana, fipiriritana / pixiridritra.
 Ahitsio"
"Piritihana"," Piritsihana (piritiha) mt. pdr. (piritiho, piritsiho): Ampiritihana fotaka, andefasana zavatra mifantsitsitra: Nopiritihan 'in y fiarakodia iny fotaka ny lambako.
 Ahitsio"
"Piritika"," na Piritsika a.: Fipitipitiky ny rano na fotaka le-na; fivalanana malemy mipitika. - t.i.f.: Piritihana, piritsihana / apiritika, apiritsika; voapiritika, voapiritsika; tafapiritika, tafapiritsika / manapkitika, manapiritsika, fanapieitika, fanapiritsika, mpanapiritika, mpanapkitsika / anapiritihana, fanapiritihana f mipiritika, mipiritsika, fipiritika, fipiritsika, mpipiriti• ka, mpipiritsika / ipiritihana, fipiritihana, ipiritsihana, fipiritsihana ) mahapiritika, mahapiritsika i piritidritika, piritsidritsika.
 Ahitsio"
"Piro"," a.: Anaran-kazo.
 Ahitsio"
"Pirotse"," (Ski) a.: Enti-milaza ny tandrok'omby kirongo izay miforitra kokoa ny anankiray noho ny ilany.
 Ahitsio"
"Pisitasy"," (fr. pistache) a.: Jer. Voanjombazaha, kapika.
 Ahitsio"
"Piso"," (angl. puss) a.: Saka. è Pisopiso / pisopisoana / mipisopiso, fipisopiso, mpipisopiso j ipisopisoana, fipisopisoana J mahapisopiso.
 Ahitsio"
"Pisopiso"," a.: Teny fiantsoana ny saka: Pisopiso, pisopiso.
 Ahitsio"
"Pisopisoina"," (pisopiso) mt. ih. (pisopisoy) a.: Antsoina amin'ny teny hoe pisopiso.
 Ahitsio"
"Pisto"," (fr. piston) a.: Zavamaneno.
 Ahitsio"
"Piteke"," (Ski) a.: Fintsa.
 Ahitsio"
"Pitihina"," (pitika) mt. ih. (pitiho): Enti-milaza olona na zavatra izay voan'ny rano mifantsitsitra: Pitihin'ny ranr eo ianao fa mihataha.
 Ahitsio"
"Pitika"," na Pitsika a.: Zavatra miendaka na miala amin'ny ,zavatra iray: Piti-bomba. 1 Fialana tampoka ary toa mitsambikina. - t.i.f.: Pitihina, pitsihina; apitika, apitsika; voapitika, voapitsika; pinitika; tafapitika, tafapitsika ( manapitika, manapitsika, fanapitika, fanapitsika, mpanapitika, mpanapitsika / anapitihana, fanapitihana, anapitsihana, fanapitsihana ) mipitika, mipitsika, fipitika, fipitsika, mpipitika, mpipitsika i ipitihana, fipitihana, ipitsihana, fipitsihana / mahapitika, mahapitsika ) pitipitika ) manapitika, manapitsika J mamitipitika / mipitipitika.


Pitika (anarana): fintsa, akondro nohamainina (fiteny fampiasa amin'ny faritra avaratr'i Madagasikara) Ahitsio"
"Pitikilangy"," a.: Zavamaneno mitovitovy amin'ny Jejilava sy ny Amponga tany; toy izao no fanaovana azy: mandavaka sahabo ho roan-jehy, tokony ho antonona ny totohondry ny vava lavaka, fa lehibe kosa ny ao anatiny dia asiana rakotra tain'omby maina na hodi-kazo maina ny lavaka; misy tsato-kazo tokony ho antsasa-metatra eo anilany, ary amin'ny tahon-kazo iny no misy ny tadiny izay miditra eo afovoan'ny rakotra ka ny tongotra no manindry ilay sarondavaka; pehina amin'ny tsora-kazo kely iny tadiny iny rehefa mihenjana ary mahavita feo avo na iva araka ny fanenjanana ilay tady izay afolaky ny tanana havia.
 Ahitsio"
"Pitipoa"," (fr. petit-pois) a.: Karazan-tsaramaso fa boribory sy madinika.
 Ahitsio"
"Pitra"," t. p. (t.t.m.): Eisy! isy!
 Ahitsio"
"Pitrapitra"," a.: Fijery mangaihay na malahelohelo. - t.i.f.: Apitrapitra, tafapitrapitra / mipitrapitra, fipftrapitra, mpipitrapitra i ipftrapitrana, fipitrapitrana / mahapitrapitra.
 Ahitsio"
"Pitripitrihina"," (pitripitrika) mt. ih. (pitripitriho): Endasina.
 Ahitsio"
"Pitripitrika"," a.: Feo heno amin' ny menaka rotsahana zavatra endasina. - t.i.f.: Pitripitrihina, apitripitrika, tafapitripitrika / manapitripitrika, fanapitripitrika, mpanapitripitrika / anapitripitrihana, fanapitripitrihana / mipitripitrika, fipitripitrika, mpipitripitrika / ipitripitrihana, fipitripitrihana i mahapitripitrika.
 Ahitsio"
"Pitsiny"," (angl. pitch) a.: Ny haavo na ny haivam-peo amin' ny taira.
 Ahitsio"
"Pitsiny"," a.: Sasiny na filatro amin'ny fitendrena zavamaneno; fihetsika na fiangolangolana alohan'ny hamakiana teny na hiventesana hira: Hira ve ity ka ilana pitsiny?
b: pitsipitsiny: n'y antsipirihan'ny Zavatra iray. mifanohitra amin'ny ANKAPOBENY Ahitsio"
"Pitsofaoro"," (angl. pitchfork or tuning fork) a.: Fitaovana atao fakana feo rehefa mihira.
 Ahitsio"
"Pitsohina"," (pitsoka) mt. ih. (pitsohy): (taolana) Esorina amin'ny toerany, • (varavarana) Vohana an-terisetra tsy misy fanalahidy: Pitsohy ity varavarana ity fa very ny fanalahidy.
 Ahitsio"
"Pitsoka"," a.: Fifandisoan-taolana. 1 Folaka: Pitsoka ny tongony havia. i Fahasimbana fanalahidy. - t.i.f.: Pitsohina, apitsoka, voapitsoka / manapitsoka, fanapitsoka, mpanapitsoka / anapitsohana, fanapitsohana / mipitsoka, fipitsoka, mpipitsoka / ipitsohana, fipitsohana / pitsopitsoka / mipitsopitsoka.
 Ahitsio"
"Pizina"," (py) mt. ih. (pizo): A-naovana baiko amin'ny maso: Nopiziko maso izy vao nangina fa saika mbola hiteniteny be tao. -  F.-p.:Tsy nopizin-tory:tsy nahita tory. * Ohab.: Axa pizina ny teny fa manana elatra, ka raha pizina manidina: enti-milaza ny tsy tokony hanaitairana ny teny ataon'ny olona, fa raha taitra eo, dia very ny fitohizan'ny teny.
 Ahitsio"
"Plaky"," (fr. plaque) a.: Takelaby misy filazana. • Takelapitaratra rakotra zavatra na-tao ho mora handray hazavana, fampiasa amin'ny fakan-tsary fotografia.
 Ahitsio"
"Planety"," (fr. planète) a.: Ireo vongana goavana — anisan' izany ny tany — entin'ny herin'ny masoandro manodidina azy ary mandray hazavana avy aminy: Misy sivy ny planety fantatra hatramin' izao.
 Ahitsio"
"Planina"," (fr. Plan) a.: Tetika efa maty paika entina manatanteraka soritr'asa iray na ma-ro mandritra ny fotoana voafetra mialoha; teti-pivoarana.
 Ahitsio"
"Plastika"," (fr. plastique) a.: Zavatra amboarina amin'ny fomba simika, izay manify sy tantera-pahazavana nefa mafy, anaovana harona na fitoeran-javatra na karazandamba koa aza.
 Ahitsio"
"Plevra"," (fr. plèvre) a.: Fonon' ny havokavoka, izay roa sosona ka ny sosona anatiny miraikitra amin'ny havokavoka ary ny ivelany amin'ny haran-tratra; eo anelanelan' izy roa, misy rano izay manarona ny hetsiky ny fiaina.
 Ahitsio"
"Pne"," (fr. pneu) a.: Fingotra mafy vita boribory misy fingotra manify mibontsin-drivotra ao anatiny, fanaovana kodiaran'ny fiarakodia sy ny fiaramanidina.
 Ahitsio"
"Pnemonia"," na Amonia, Tevika (fr. pneumonie) a.: Aretina avy amin'ny mikraoby manokana mpamely ny havokavoka: tampoka ny fiaviany, mangatsiaka mafy ny tena ary tsaroana misy maharary mafy ao amin'ny tratra toy ny misy manevitevika; sarotra ny fiainana; misy kohaka fohy ary ny rehoka mivolona harafesina.
 Ahitsio"
"Po-doha"," Jer. Poka.
 Ahitsio"
"Po-tany"," (poka tany) ft,: Zavamahazo ny tany ama-monina; areti-mifindra.
 Ahitsio"
"Poa"," a.: Teny enti-milaza nyfeo heno rehefa mandrehoka.
 Ahitsio"
"Poa"," na Poapoa t. p.: Teny voateny raha misy zavatra ratsy maharikoriko, zava-tsy tiana na mahasosotra: Poa! ataoko inona akory iny! 1 Teny voateny raha maharay zava-maloto ny zaza, ka asafna-ariany io voarainy io: Poa! maloto iny fa ario!
 Ahitsio"
"Poahana"," (poaka) mt. ih. na pdr. (poahy): Tifirina: Nopoahany basy ny alikany ka maty. 1 Torahana, tsipazana: Aoka hopoahako auto io vorona io. 1 Asiana: Tsy manaiky aho fa nopoahan'ny zokin'ialahy totohondry ny zandriko. 1 Latsahana: Nopoahan'ny mpanao behariva ny paisonay ka najifa. ? Natao amim-pahaizana, am-paharisihana: Nopoahany ny tsianjery ka vaky vava daholo ny olona rehetra nanatrika.
 Ahitsio"
"Poaka","Firefotra (oh: firefotry ny basy, firefotry ny varatra) Ahitsio"
"Poaketra"," na Poketra (angl. pocket) a.: Karazana lasaka kely mazàna vita amin'ny hoditra, fitondran'ny vehivavy an-tanana ka ataony fasiana ny zavajavatra madinika tsy misaraka aminy, toy ny mosara, vola, ans.: NanJary fomban-kaingon'ny vehivavy ankehitriny ny poketra noho ny bikany sy ny hasarobidin' ny zavatra nanaovana azy.
 Ahitsio"
"Poapoaka"," a.: Anaran-javamaniry sahala amin'ny bosoa.
 Ahitsio"
"Poatoizay"," p. mt.: Miaraka amin'izay, miaraka amin'ny vava.
 Ahitsio"
"Poety"," (fr. poète) a.: Mpanao na mpanoratra poezia: Iza no poety ankafizinao indrindra? ? Enti-milaza koa ny olona manao fitenenana feno sarisary ary mampamelovelo: Lasa poety indray i zokilahy izany!
 Ahitsio"
"Poezia"," (fr. poésie) a.: Tononkalo: Nahafinaritra izay poezia nataon'Isambilo tamin' ny fetin'ny reny izay. ? Toetran'ny zavatra mampisondrotra fanahy na mampamelovelo ny fo sy ny saina: Tsy misy tsy manembonembona eo anoloan'ny poezian'ny takariva mahatsara vahiny.
 Ahitsio"
"Pohina"," (poka) mt. ih. (pohy): Donina: Tandremo fa raha vao pohina kely foana io dia vaky.
 Ahitsio"
"Poika"," t. p.: Teny ataon'ny ankizy entiny mandà izay lazaina aminy: Bozy a, indriako, hono, no namaky ity fitaratra ity? Poika! izaho tsy nahalala ny fisian'io fitaratra io akory.
 Ahitsio"
"Poipoy"," (Ski) a.: Fikakakan'ny boloky.
 Ahitsio"
"Poirina"," (poitra) mt. ih. (poiro): Loarana avy any anaty zavatra mba hiseho: Poiro amin'ny fangady io vato io. * Esorina amin-kery: Poirina ny hidin-trano.
 Ahitsio"
"Poitra"," a.: Fisehoana, fitsimohan'ny zavatra ambolena. i t.i.f.: Poirina, apoitra, voapoitra, tafapoitra / mamoitra, famoitra, nranapoitra, fanapoitra j amoirana, famoirana; anapoirana, fana-. poirana / mipoitra, fipoitra, mpipoitra / ipoirana, fipoirana / mahapoitra / poipoitra.
 Ahitsio"
"Poizina"," (angl. poison) a.: Zavatra mety hahafaty raha tafiditra ao anatin'ny tena amin'ny alalan'ny fihinanana, fisotroana, sns... - t.i.f.: Poizina, voapoizina 1 manapoizina, fanapoizina, mpanapoizina / anapoizinana, fanapoizinana.
 Ahitsio"
"Poizinina"," (poizina) mt. ih. (poizino): Asiana poizina: Nopoizininy ny sakafo narosony ho azy. ? Omena poizina: Poizino io alika io fa romotra.
 Ahitsio"
"Poka"," a.: Feo re mirefotra amin'ny fifandonana, fidonana: Po-doha. - t.i.f.: Pohina, apoka, voapoka J mamoka, manapoka, fanapoka, mpanapoka / anapohana, fanapohana 1 mipoka, fipoka, mpipoka J ipohana, fipohana / mahapoka J popoka. -  F.-p.: Poka akalana: teny enti-milaza ny don-tandroka ataon'ny mpifanorona fa voany ny an-kilany noho io diso fandeha. J Po-doha: fipehana ny loha, pai-doha. J Po-tandroka: ilazana ny fihetsika atao hampanaiky ny an-kilany raha miady hevitra amin'ny alalan'ny fihetsika maherihery.JPo-drindrina: fandonana ny rindrina na ny varavarana izay ataon'ny mpamaky volana fa Ranona mipetraka ao dia mpamosavy araka ny latsa-bato, ka hampinomina. / Po-tany: lo• za lehibe toy ny areti-mifindra mahazo ny mponina rehetra. / Tsy hita poka, tsy hi-ta popoka: very tanteraka, tsy hita mihitsy izay toerana misy azy. ¶ M.h.: Dona, gona, paika, katroka.
 Ahitsio"
"Pokopoke"," (Ski) a.: Ny kitrokely.
 Ahitsio"
"Polahina"," (polaka) mt. ih. (polahy): Aforitra, folahina.
 Ahitsio"
"Polaka"," p.t.: Milefitra, miforitra (jer. Folaka). * t.i.f.: Polahina, apolaka, voapolaka, tafapolaka / manapolaka, fanapolaka, mpanapolaka / anapolahana, fanapolahana / mipolaka, fipolaka, mpipolaka J ipolahana, fipolahana / mahapolaka 1 polapolaka.
 Ahitsio"
"Polena"," na Polesina (poly) rat. ih. (poleso): Poriporetina, fozafozaina amin'ny rantsantanana: Raha polesina ny ravin-drarnbiazina, mandraraka fofona manitra.
 Ahitsio"
"Polesina"," (poly) mt. ih. (poleso): Jer. Polena. na.
 Ahitsio"
