"word","definition"
"Zehy"," a.: Halavan-drefy hatreo amin'ny ankibe ka hatramin' ny tendron'ny fanondroadala henjanina tsars. — Ny zehy dia fampiasa indrindra amin'ny fandrefesana farafara, sakan-tenona, hatevenandrindrina: Ny halauan'ny zehy iray dia mitovy amin'ny voantondro valo na folo eo ho eo. (Marihina fa ny filazana ny refy amin'ny zehy dia hoe: irain-iehy, roan-jehy, telon-jehy sy ny sise... fa tsy lazaina hoe: iray zehy na roa zehy na telo zehy...). - t.i.f.: Zehena, azehy, voazehy, zinehy / manjehy, fanjehy, mpanjehy / anjehena, fanjehena j mahazehy / zehizehy."
"Zendana"," p.t.: Gaga tsy mahateny fa kehana foana amin' ny fahitana zavatra iray tsy nampoizina eo amin'ny toetrany; talanjona; mitampimbava: Zendana aho nahita ilay vy be an-taonina maro misosa miakatra eny amin' ny habakabaka - t.i.f.: Mahazendana."
"Zenizeny"," p.t.: Botribotry, fohy mibotetateta."
"Zenjena"," a: Fandehandehanana tsy misy antony. - t.i.f.: Manjenjena, fanienjena, mpanjenjena / mizenjena fizenjena, mpizenjena 1 anjenjenana, fanjenjenana I izenjenana, fizenjenana I mahazenjena."
"Zeny"," p.t.: Fohy kely, iva dia: Olona zeny (jer. Bozeny). 1 t.i.f: Zenizeny."
"Zepe"," (fr. des épées) a.: Sabatra. Zeperona (fr. des éperons) a: Vy mifaraingo apetaky ny mpitafngin-tsoavaly amin'ny wpditongo-kirarony ka anindronany ny takiban-taoavaly rehefa tiany hihazakazaka mafy."
"Zepizepy"," ft.: Niavian'ny hoe ""Manjepizepy, fanjepizepy""."
"Zepoleta"," (fr. les épaulettes) a: Kiramborambo eny amin'ny sorok'akanjon'ny miaramila izay matetika azo amantarana ny gradiny."
"Zera"," a: Fandabohana, fandavoana, fanaovana izay hahapotraka. 1 tif: Zeràna, azera, voaze• ra, zinera / maniera, fanjera, mpanjera / anjerana, fanjerana / mianjera, fianjera, mpianjera 1 ianjerana, fianjerana / mahazera 1 zerazera."
"Zerana"," (zera) mt. ih. sy pdr. (zerao): Latsahana: Nozeran' ny taila ny lohan janako. ~ Asiana, riatana: Nozeran'ny miaramila ny fahavalo ka rifatra nandositra. ? Tsipazana (zavatra mavesatra): Nozerany vato be ilay bibilava ka dangy ter))."
"Zerizery"," ft.: Niavian'ny: Manjerizery, fanjerizery, mizerizery, fizerizery."
"Zero"," a.: Jer. Aotra."
"Zetra"," a.: Fandehanana na fanaovan-javatra misosa milamina tsara; fizorana tsy misy misakantsakana (jer. Zotra). - t.i.f.:Mizetra, fizetra, mpizetra j izerana, fizerana j mahazetra I zejetra."
"Zevazeva"," a.: Toerana banga eo anelanelan'ny zavatra roa. ~ p.t.: Tsy an'ny atsy tsy an' ny aroa, eo anelanelany."
"Zevo"," sy Zevozevo ft.: Fifangaroan-javatra. i t. t.f.: Zevoina, zevozevoina, azevo, voazevo, zinevo, tafazevo/ manjevo na manjevozevo, fanjevo na fanjevozevo, mpanjevo na mpanjevozevo j anjevoana, fanjevoana I mifanjevo."
"Zevoina"," Zevozevo (zevo) mt. ih. (zevoy, zevozevoy): A-fangaro, afangaroharo."
"Zevona"," (Btm) a.: Volotsangana mbola tanora, mbola tsy miondri-doha."
"Zezehana"," na Zezefana (zezika) mt. pdr. (zezeho, zezefo): Asiana, velesina, darofana: Nozezehany ny kanonta ilay mpangalatra ka raha tsy ankona tsy nahahetsika tsy navelany."
"Zezika"," a.: Zavatra manomboka ho lo na namboarina axapomba simika afangaro amin'ny tany na alafika azy mba ho sakafon'ny zavamaniry ambolena na hahatsara ny tany: Ataovy be zezika ireto zana-boankazo ireto. ~ Famelezana amim-bono, fikapohana mafy. ~ p.t.: Be dia be, izaitratra. ii t.i.f.: Zezehena, zezefana, azezika, voazezika, tafazezika / manjezika, fanjezika, mpanjezika 1 anjezehana, fanjezehana / mizezika, fizezika, mpizezika I izezehana, fizezehana / mahazezika."
"Zidina"," a.: Fijoroana mahitsy tsy mlhetsika, - t.i.f.: Azidina, tafazidina 1 mizidina, fizidina, mpizidina 1 izidinana, fizidinana / mahazidina / zidinjidina."
"Zidizidy"," a: Hamaflahana, hakingana; tanjaka, havitrihana, hamafy, haheniana. - t.i.f.: Azidizidy, tafazidizidy / mizidizidy, fizidizidy / izidizidiana, fizidizidiana / mahazidizidy."
"Zihirana"," na Zihirina (zihitra) mt.ih. (zihiro): Bontsinina."
"Zihitra"," a: Toetran'ny zavatra mibontsina, midibadiba, mizihizihy, mivonto ho ngeza; vozihitra. ~ Toetran'ny olona mihenahena tsy miteny. - t.i.f.: Zihirina, zihirana, azihitra, voazihitra, tafazihitra / mizihitra, fiz>bitra, mpizihitra j izjhixana, fizihirana I mahazihitra."
"Zihizihy"," ft.: Niavian'ny Azilrizihy, mizihizihY, fizihizihy."
"Zile"," (fr, gilet) a.: Akanjo kely tsisy tanany tsindrian'ny pahtao; salotra."
"Zimba"," a.: Fanivaivana, fanevatevana, fanarabiana. - t.i.f.: Zimbaina, azimba, voazimba / manazimba, fanazimba, mpanazimbal anazimbana, fanazimbana / mahazimba 1 zimbazimba."
"Zimbaina"," (zimba) mt,ih. (zimbao): Ivaivaina, tevatevaina, harabina."
"Zimpona"," Jer. Zompona."
"Zina"," p. t.: Enti-milaza taona be hanina, be vokatra miakatra: Taon-jina. i t.if.: Mahazina."
"Zinaitra"," (zaitra) mt.ih. misy tsofoka in: Voazaitra, nozairina, akambana na atohy amin'ny kofehy: Tsy mba lambo nozinaitro izany!"
"Zinara"," (zara) mt. ih, misy taofoka in: Voazara, nozaraina ho toko maromaro ka omena amin'ireo ny olona izarana; tantanina: Tsy ampy ny voankazo nozinara"
"Zinera"," (zera) mt. ih. misy tsofoka in: Voazera, nazera, navarfna: Nozinera tao Ampamarinana ireo martiora"
"Zinevo"," (zevo) mt.ih. misy tsofoka in: Voazevo, nafangaro, nampifangaroina: Nahoana no nozinevonao ny ondrinao sy ny ondrinay?"
"Zinga"," a.: Fanovozan-drano any am-pantsakana na ao antsinibe: Touozy amin'ny zinga ny rano. 1 Fisotroan-dra- no: Zatra amin'ny an-tohojfnga ka tsy velona amin'ny an-kararàna. ? Vata famarana taloha mitovy fatra amin' ny 5 litatra amin'ny famarana ankehitriny. - t.i.f.: Zingaina, voazinga / manjinga, fanjinga, mpanjinga I anjingàna, fanjingàna 1 mahazinga. -  F.-p.: Manao rano dikain' ny zinga: tsy manaja ny ambaratongam-pahefana fa mandingana."
"Zingaina"," (zinga) mt, ih. (zingao): Tovozina amin'ny zinga: Aza zingaina ny rano ao an-tsinibe."
"Ziniziny"," sy Zinjina ft.: Firintonana amin-katezerana. / t.if.: Miziniziny, fiziniziny, mpiziniziny / mizinjina, fizinjina, mpizinjina 1 iziniziniana, fiziniziniana / izinjinana, fizinjinana."
"Zinohy"," (zohy) mt, ih. mizy tsofoka in: Voazohy, nozohina, zohina, arahina tsara: Raha zinohy tsara ny tantara, dia hita fa fitiauan-kampiray no nahatonga an'Andrianampoinimerina hanafika hatraiza hatraiza"
"Ziona"," sy Zionjiona ft.: Fiviliana, fivembenana. - t.i.f.: Azionjiona, tafaziona, tafazionjiona j miziona, mizionjiona j izionjionana, fizionana, fizionjionana."
"Zipo"," (fr. jupe) a.: Akanjombehivavy mandrakotra ny valahana no ho midina ka hatreo ambony na ambany 1ohalika arakaraka ny lamaody. - t.i.f: Mizipo, fizipo, mpizipo 1 izipoana, fizipoana / mahazipo. -  F.-p,: Zipo jobo lava: zipo kely vava fa be vatana ary lava. / Zipo tapaka: zipo fanao anatiny."
"Ziriziry"," a: Fijoroana miridiridy tsy mihetsika, •Fitokonana, di-doha, fitokozihitra. 1 t,tf.: Aziriziry, tafazirfziry/ miziriziry, fiziriziry, mpiziriziry / iziriziriana, fiziriziriana/ mahaziriziry."
"Ziva"," (fit.-p.) a: Mpifankatia ara-belirano toy ny mpihavana akaiky mihitsy, nefa mifanompa na mifanozona ho mari-pisakaizana. - t.i.f.: Miziva, fiziva, mpizlva."
"Ziva"," a: Kirihitr'ala."
"Zo"," a: Loza mihatra, zava-midona, fahoriana, vitan-dratsy. - t.i.f.: Zoina I manjd, fan-id, mpanjô I fizoina."
"Zo"," a.: Haja amam-boninahitra, laza soa. ~ h.i.: Fahefana ananan'nY olona iray amin'ny maha-izy azy; hasina: Zoko ny anajanao ny firazanako. / Mizaka ny zdm-pirenena malagasy aho. ? Tombon-tsoa manokana, fahasoavana:""Zato ianao Ambohipo, / Manan-jà / Tiako honenana aoko izany /'Zany tany"", X -  F.-p.: Manan-jà: manan-jara, ambinina, sambatra."
"Zofina"," (zotra) mt,ih, (zofy): Zairina atao vikavika, vikavikaina, gorampaina."
"Zohina"," (zohy) mt. ih. (zohio): Arahina: Loza fa zohin'Ikoto i rainy na aiza na aiza alehany. ~ Enjehina: Nozohin' ny mpiambina ilay mpangalatra ka azony. ? Hatonina, jokoina: Zohio moramora io Papelika io sao lasa."
"Zohy"," a.: Fanarahana avy eo aoriana. ~ Fandehanana manjokozoko ohatra ny antidahy. 1 Famelana handeha aloha. 1 t.if.: Zohina, voazohy, zinohy 1 manjohy, fanjohy, mpanjohy 1 aniohiana, fanjohiana 1 mifanjohy / mahazohy 1 zohizohy."
"Zohy"," a.: Lavaka na lozoka mandady fa tsy mitsatoka midina: Niery tany anaty zohy ireo mpandositra"
"Zoina"," (zo) p.t.: Iharan-doza, iharam-pahavoazana, iharampahoriana: Nozoin-doza lava Ramatoa io no nahalasa adala azy."
"Zojotra"," a.: Zaitra mandeha tsotra hatrany tsy misy tatnpody;vikavika. 6 t.if.: Manjojotra."
"Zoky"," a. sady p. t.: Ny iray tampo teraka aloha: Niaraka izy mirahalahy ka ny zandriny no teo aloha ary ny zokiny tao aoriana. ? Be tanna kokoa: Zokin'ny rainay ny dadanareo. 1 Tsara indrindra, lehibe indrindra: Ity no zokin'asan'ny mpanoratra i Li. f.: Fahazokiana 1 fizokiana. -  F.-p.: Zokin-damba: ilazana ny lambamena tsara sy lehibe indrindra amin'ireo ha-fa nentina namonosanà ny maty. / Zokin-karena: manankarena kokoa. / Zokiolona: ireo efa be taona ela nihetezana. I Zokin-taozauatra: sangan'asa, ny tsara indrindra tamin'ny asa natao. / Zoky be toa ray: ilazana ny lahimatoa na ny be tanna izay heverina ho solon-dray amandreny. * Ohab.: Ny manan-joky, afaka olan-teny; ny manan-jandry, afaka olan'entana: famaritana ny adidin'ny zoky sy ny zandry avy: anjaran' ny zoky ny mandray fitenenana raha misy teny atao, ary an'ny zandry ny mitondra entana raha misy entana entina."
"Zoma"," a.: Zohy, lava-bato."
"Zomà"," a.: Andro fahadimy amin'ny herinandro, manarakaraka ny Alakamisy ary mialoha ny Asabotsy. Teo =in' ny Ntaolo malagasy, dia andro mainty fandevenana toy ny Alatsinainy ny Zomà; na-tao fitenenana ny hoe: ""Zomà manantena"" ary koa ny hoe ""Tsy mahandry andro Zomà"" satria tsy momba ny soa, tsy momba ny ratsy. a F.-p.: Tsy mahandry andro zomà: enti-milaza ny olona maika loatra alohan'ny fotoana."
"Zompona"," na Jompo (Ski) a.: Karazan-trondro lehibe tsara hena, nefa tsy mba azo mainina loatra. (Manatody any an-dranomasina mandritra ny hefarana na hadimiana ny zompona rehefa tsinam-bolana) (Mugil macrole-Pis)."
"Zongozongo"," a.: Dian'olon-drery. - t.i.f.: Mizongozongo, fizongozongo, mpizongozongo 1 izongozongoana, fizongozongoanal mahazongozongo."
"Zorina"," (zotra) mt. ih. (zory): Arahina mahitsy tsy mivilivily: Ity lalana mianatsimo ity zorina dia ho tonga any am-piangonana ianao. 1 Tohizina: Ny lalana zdrina fa aza be resaka eo!"
"Zoro"," a: Fikaonan'ny tsipika roa mifanapaka: Zona sokera, zoro dombo, zoro mura-nitra. • Faritra kitso eo amin'ny fihaonan'ny rindrina roa: Zoron-trano. ? Rira-na, ny mivohitra amin'ny fihaonan'ny lafy roa mifanapaka: Telo zoro ny zozoro. / Zoron-databatra. ? Kiho: Zoron-dalana. ~ Ireo lafy avaratra-atsinanana; atsimo-atsinanana; atsimo-andrefana; avaratra-andrefana amin' ny tany atao hoe: vazan-tany: Zoron-tany efatra. ~ Ny hazo atao amin'ny zorontrano efatra amin'ny trano kotona nahatonga ny fitenenana hoe ""sakeli-mihoa-joro"". -  F.-p.: An-joro: ny eo atsimo atsinanana atsimom-patana tamin'ny tranon'ny Ntaolo fahiny. / Mahery anjoro: ilazana ny akoho ma-mono ny namany ao am-pisoko, nefa nony any ivelany kanosa mandositra ny akoho hafa. 1 h.i.: Olona mfldtakita sy ratsy fitondra ny ao an-trano, nefa tsy mahasehaka firy amin'ny any ivelany. / Misary zoro: ilazana ny akoho mankeo an-joro fa te-hanatody. / Zoro firarazana: ilazana ny zoron-trano avaratra-atsinanana izay natao firarazana (rary) na fivavahana. / Zorombarauarambe: ny zoron-trano atsimo-andrefana. / Zorom-barauarankely: ny zoron-trano andrefana-avaratra. / Zoron'akoho: ny zorontrano atsimo-atsinanana izay nitoeran'ny akoho amamborona nompiana (jer. an-joro). * Ohab.: Tsy hadalan'ny akoho no itoerany eo an-joro, fa toeram-boazara: entimilaza ny fanekena ny anjaran'ny tena, na ratsy io na tsara."
"Zoto"," a.: Faharisihana, fanaovana asa na zavatra an-taitrapo ary amim-paharisihana. 1 t.i.f.: Mazoto 1 mahazoto 1 mampahazoto 1 hazotoana, fahazotoana 1 zotozoto. * Ohab.: Ny mandeha tsy zoto, ny mijanona tsy laina: enti-milaza fa fanatanterahana adidy no atao fa tsy fitiavana hanao an'itsy na hanao an'iroa akory. / Tsy misy mafy tsy laitran'ny zoto: tsy misy zava-tsarotra tsy vita rehefa misy ny faharisihaha sy ny herimpo."
"Zotra"," a: Fandeha mahitsy tsy mivilivily, mandroso sy mitohy hatrany. ~ Enti-milaza antokom-piara mpitatitra olona anankiray ma-nana lalana voasoritra falehany: Ny zotra faha-22. / Ny lamasinina zotra Antananarivo-Toamasina, - t.i.f.: Zorina, azotra, tafazotra 1 mizotra, fizotra, mpizotra 1 izorana, fizorana 1 mahazotra 1 zojotra 1 zorina, na zojorina, zofina na zojofina, azojotra, voazojotra 1 manjozotra, fanjozotra, mpanjozotra 1 anjozorana, fanjozorana 1 mahazojotra 1 mitanjozotra, mitozojotra. * F,-p,: Zo-balala: fomba fanjairana atao mifanalavitra ny tevi-panjaitra ary mifamaly ambadika sy ambadika ka mizotra mahitsy hatrany. / Zo-molotra: zaitra vilina bakatraka fanao amin' ny fanjairana ny vava lasaka na gony. / Mizo-daiana: mizotra mahitsy manaraka ny lalana."
"Zovina"," (zovy) mt. ih. (zovio): Ampahafantarina, atoro: Tsy zovina aminao io mpihira malaza io."
"Zovy"," a.: Teny enti-manontany hoe ""olona iza?"": Zovy no tsy maholala ny atao hoe tanindrazana? ? Antso ataon' ny mpiambina amin'ny alina raha vao misy mikaratsadratsaka any ho any: Zovy? * F,-p,: Manao zouy: entimilaza ny mpiambina miantso ""Zovy"". / Ahoan-jovy: mampaninona an'iza moa. / An-jovy: an'iza. / Na zouy na zovy: na iza na iza."
"Zozoro"," a: Zavamaniry any anaty rano, telo rirana, fanaovana tsihy na, sobika ny hodiny. i Li. f.: Manjozorobe. Ahitsio"
