"word","definition"
"Ompikely"," a.: Ny mpanompo zanaky ny andevon-drazana izay noheverina ho ohatra ny ankizy tao an-trano.
 Ahitsio"
"Ompo"," (Ski) a.: Hazandrano karazan'ny torovoka.
 Ahitsio"
"Ompy"," a.: Fikarakarana sy famelomana ny biby ananana. 1 Ny biby amam-borona karakaraina. i Li. f.: Ompiana, voaompy 1 miompy, fiompy, mpiompy / iompiana, fiompiana / mahompy 1 ompiompy.
 Ahitsio"
"Ona"," a.: (fanafohezana ny hoe olona) Teny araka ny fitenin'ny mponina hatreo antanàna Fianarantsoa mianavaratra ka hatrany Voamba.
 Ahitsio"
"Ondambody"," (Atm) a,: Ondana atao hipetrahan'ny olona nasaina. - t.i.f.: Ondanana, aondana, voaondana, tafaondana / manondana, fanondana, mpanondana 1 anondanana, fanondanana / miondana, fiondana, mpiondana 1 iondanana, fiondanana 1 mahaondana / ondanondana. -  F.-p.: Ondam-bita: fanarabian'ny olona ny be mangy. / Ondam-body: ondan-tseza fipetrahana. I On dam -poana: fonon'ondana tsy misy sesika. / Ondan-dava: ondana boribory lavalava ampanarahina ny sakan'ny farafara. / Ondan'ny maty: ny ondana nialan'ny maty aina izay ariana sy dorana amin'ny harivan'ny andro andevenana. / Foron'ondana: ny sesika amin'ny ondan'ny maty.
 Ahitsio"
"Ondanana"," (ondana) mt. ih. (ondany): Asiana na omena ondana: Ondany io zaza io fa mikohaka.
 Ahitsio"
"Ondevo"," a.: Jer. Andevo, i t.i.f.: Miandevo.
 Ahitsio"
"Ondrana"," a.: Fandehanana na fampandehanana miampita amin'ny lakana na sambo; fandefana entana na zavatra ho eny am-pita. - t.i.f.: Aondrana, voaondrana, tafaondrana 1 manondrana, fanondrana, mpanondrana 1 anondxanana, fanondranana 1 miondrana, fiondrana, mpiondrana I iondxanana , fiondranana 1 mahaondrana 1 ondranondrana.
 Ahitsio"
"Ondrana"," a.: Fahadonendrina, toetran'ny olona donendrina, taraiky. - t.i.f.: Manondxana, fanondrana, mpanondrana 1 anondranana, fanondranana / ondranondranana 1 ondranondrana. -  F.-p.: Mivadika ondrana: tonga amin'ny hadalana. I Manala ondrana: manala ny loza vokatry ny fandikampady mety hanjo ny olona mivady mpihavana akaiky.
 Ahitsio"
"Ondranondranana"," p.t.: Tsy ampiampy saina, misy kely, adaladala misy fihetsehany: Ranona ve? izay angaha ianao vao nahafaatatra fa ondranondranana izy iny?
 Ahitsio"
"Ondrika"," a.: Fileferan'ny loha, fijerena ambany, fijokoana. i t.i.f.: Aondrika, voaondrika, tafaondrika 1 manondrika, fanondrika, mpanondrika / anondrehana, fanondrehana 1 miondrika, fiondrika, mpiondrika 1 iondrehana, fiondrehana / mahaondrika 1 ondrikondrika.
 Ahitsio"
"Ondrindrano"," a.: Anarana orne-na ny angidina eo amin'ny fiofoany faharoa rehefa avy miala amin'ny maha-tsindretra azy, izay fiofoany voalohany raha vao mivoaka ny atody.
 Ahitsio"
"Ondrinondrina"," p.t.: Mitovy amin'ny Tonendrina.
 Ahitsio"
"Ondrovo"," (Ski) a.: Tandrimo.
 Ahitsio"
"Ondry"," a.: Biby fiompy fianakaviam-ben'ny biby mpandinika, rakotra volo matevina ny tenany, izay fantatra amin'ny anarany hoe ""volonondry"". Ny feon'ny ondry rehefa maneno dia atao hoe mibarareoka. -  F.-p.: Ondry mamalika: karaz an' ondry mivadi-tandroka. / Ondrikely kamboty, ondrikely malahelo: ondrikely sady kamboty no mahia novonoina raha nanao fianianana: nozonina sy notsitsihina teo ilay ondrikely ary nangatahina tamin'Andriamanitra mba hianjera amin'izay mivadika amin'ny fianianana ireo ozona ireo. * Ohab.: Aza atositosika ny ondry botry fa tsy fantatra izay hanao kambana: aoka tsy hatao tsinontsinona ny olona na zavatra heverina ho kely na madinika, fa mety ho ireny no hahitan-tsoa. J Misorona ondry tsy volony, ka mankaloza ny aretina: enti-milaza fa zava-dratsy, fihomboan'aretjna no mety ho azo raha tsy mahay mivavaka, raha zavatra ratsy no atao sorona.
 Ahitsio"
"Onena"," p.t.: Mangoraka, malahelo, miombona alahelo amin'ny olona ory na mijaly: Onena an'io mahantra io a-ho hany ka manome vola kely azy isaky ny mandalo eo aminy. / Hetsehim-po: Onena daholo ny olona nandre ny lahateniny. - t.i.f.: Aonena / mahonena Ifahonena. ¶ M.h.: Antra, malahelo, ngoaina, hontsa, toro aty, mangotika aty, manotika ny kibo, mangoraka, mangorapo, mitsetra, mitse-po, mifaditrovana, mamelovelo fo. — Mahonena, mampalahelo, mampangoraka, mahongena, mafiraina, mahory, mahahontsa, mampitsetra, mampangoraka aty, mahavaky fo, mampamelovelo ny fo, mampiondri-panahY.
 Ahitsio"
"Onerana"," (onitra) mt. ih. (one-ro): Averina, soloana zavatra mitovy amin'ny an'olona nangalarina, na nosfmbana, na nariana: Tsy maintsy ho-' neranao ny bokiko narianao, 1 Soloana vola: Honerako ny ketsanao lanin'ny ondriko. 1 Efaina, soloana: Betsaka ny mpampiasa no tsy mety raha tsy honerana ny andro tsy niasana. / Avotana, averina amin'ny toetrany teo aloha: Tsy maintsy honeranao ny voninahitro nohitsakitsahinao.
 Ahitsio"
"Onga"," (Tsm) a.: Fotsimbary voatoto lasa vovoka fanao koba.
 Ahitsio"
"Onga"," (Ski) a.: Tatamo.
 Ahitsio"
"Ongahana"," (ongaka) mt. ih. (ongahy): Ingaina, faohina, paohina: Nongahan'ny rivotra ny tafon'ny trano teto antanàna. 1 Entina (ka zavatra betsaka no tenenina): Nongahan'ireo mpikarama ny entana rehetra ka dimy minitra monja dia nadiodio ny trano.
 Ahitsio"
"Ongaina"," p. t.: Ory, malahelo./ Taraina. 1 Mitebitebin-tahotra na fanahiana.
 Ahitsio"
"Ongaka"," a.: Fitondrana betsaka, fividianana maro na betsaka; fiasana ny tany amin' ny angady, na ny bainga avadika. - t.i.f.: Ongahana, aongaka, voaongaka, tafaongaka.l manongaka, fanongaka, mpanongaka 1 anongahana, fanongahana 1 miongaka, fiongaka 1 iongahana 1 mahaongaka I ongakongaka.
 Ahitsio"
"Ongana"," a.: Fianjerana ambony ambany; fietrena, fietrena sy filetsena. - t.i.f.: Aongana, voaongana, tafaongana 1 manongana fanongana, mpanongana l anonganana, fanonganana I miongana, fiongana, mpiongana 1 ionganana, fionganana / mahongana 1 onganongana.
 Ahitsio"
"Ongoaka"," a.: Jar. Ongaka. Ongongo (Br) a.: Arosy.
 Ahitsio"
"Ongonongona"," a.: Tany navosa ho avoavo, dongondongona, zavatra mivohibohitra; fampitandremana. - t.i.f:: Aongonongona, voaongonongonalmanongonongona, fanongonongona, mpanongohongona / anongonongonana, fanongonongonana I anongona.
 Ahitsio"
"Ongotana"," (ongotra) mt, ih, (ongoty): Alanahatramin'ny fakany: Ongoty io zanakazo io raha afakao.
 Ahitsio"
"Ongotra"," a.: Fanalana hatramin'ny fakany, fanatsoahana tanteraka, ombotra. - t.i.f.: Ongotana, aongotra, voaongotra 1 manongotra, fanongotra, mpanongotra 1 anongotana, fanongotana 1 miongotra, fiongotra, mpiongotra 1 iongotana, fiongotana 1 ongrotrongotra.
 Ahitsio"
"Ongy"," (Ski) a.: Fihadian-javatra atao, toy ny raha miasa tany.
 Ahitsio"
"Onina"," a.: Fipetrahana ao antrano na tanàna iray; fijanonana ela amin'ny toerana iray. - t.i.f.: Tafaonina I monina, fonina, mponina 1 onenana, fonenana I mahonina 1 monimonina.
 Ahitsio"
"Onitra"," a,: Zavatra entinahaso-]o zavatr'olona nosimbana na verin'ny tena, simba na levona noho ny loza nihatra: Nomen'ny fanjakana dimy arivo izy ho onitry ny tranony nazeran'ny rivo-doza / Sazy mifanentana amin'ny ratsy vita: Mandoa onitra iray aüna ilay tratra nandoro tanety. - t.i.f.: Onerana, aonitra, voaonitra, tàfaonitra / manonitra, fanonitra, mpanonitra 1 anonerana, fanonerana 1 mionitra, fionitra mpionitra 1 ionerana, fionerana 1 mahonitra I onitronitra.
 Ahitsio"
"Oniversite"," (fr. université) a: Fianarana ambony manohy ny fianarana ambaratonga faharoa; ny oniversite, izay no-mena koa ny anarana hoe Anjerimanontolo, dia mizara ho sampany maro ianarana manokana avy ny karazampahaizana samihafa: ny fiteny, ny matematika, ny fizika, ny lalàna, ny fitsaboana...
 Ahitsio"
"Onja"," a.: Fivalombalonan'ny rano tsofm'ny rivotra: Atopatopan'ny onja ny lakana. 1 h.o.: Zava-tsarotra setraina: Ny onjan'ny fiainana. —( i t.i.f.: Aonja 1 manonja, fanonja, mpanonja 1 anonjana, fanonjana 1 manonjanonja.
 Ahitsio"
"Onjahana"," na Onjahina (onjaka) mt. ih, (onjaho): Velezina, kapohina amfn'ny langilangy.
 Ahitsio"
"Onjaka"," a.: Fikapohana amin' ny langilangy araka izay tratran'ny aina; fikapohana ny fotaka na ny tanimanga mba hadity tsara. - t.i.f.: Onjahana na onjahina, voaonjaka 1 manonjaka, fanonjaka, mpanonjaka 1 anonjahana, fanonjahana / onjakonjaka.
 Ahitsio"
"Onjika"," a.: Hasosorana, hatezerana. - t.i.f.: Mionjika.
 Ahitsio"
"Onjina"," na Onjinonjina a.: Fidoladolana.I ,t.i.f.: Aonjinonjina, tafaonjinonjina 1 mionjinonjina, fionjinonjina, mpionjinonjina / ionjinonjenana, fionjinonjenana 1 mahonjina, mahonjinonjina.
 Ahitsio"
"Onjona"," a.: Fanetsiketsehana, fanafngana zavatra. - t.i.f.: Onjonina, voaonjona, tafaonjona / manonjona, fanonjona, mpanonjona 1 anonjonana, fanonjonana 1 mionjona, fionjona, mpionjona I ionjonana, fionjonana 1 mahonjona / onjononjona.
 Ahitsio"
"Onjonina"," (onjona) mt, ih. (onjbny): Aingaina, bataina, entanina.
 Ahitsio"
"Onkenana"," p.t.: Fohy sy fonetana, fa matanjaka.
 Ahitsio"
"Onkina"," a: Kainkona, fivonkonan'ny tanana sy ny tongotra ngoly noho ny hatsiaka. - t.i.f.: Onkenana, tafaonkina, voaonkina 1 mionkina, fionkina, mpionkfna 1 ionkenana, fionkenana / mahonkina 1 onkinonkfna,
 Ahitsio"
"Onona"," a.: Fitony, fandry, fila-mina. - t.i.f.: Ononina, aonona, voaonona, tafaonona 1 manonona, fanonona, mpanonona I anononana, fanononana 1 mionona, fionona, mpionona 1 iononana, fiononana 1 mahonona 1 onononona 1 onony 1 fahononana.
 Ahitsio"
"Ononina"," (onona) mt. ih. (onôny): Tonena, lefahana: Ondny ny hatezerana ka aza avela ho tratran'ny andro maraina.
 Ahitsio"
"Onony"," a.: Fetra, antonony: Mahalala onony. -  F,-p.: Fahalalana onony: fahaizana mametra ny faniriana hihinana sy hisotro.
 Ahitsio"
"Onorana"," Onotana (onotra) mt. ih. (onory, onoty): Entimilaza ny vorona na ny olona ongotam-bolo.
 Ahitsio"
"Onotra"," a.: Fihintsanana na fiongotan'ny volo na volomborona. - t.i.f.: Onorana, onotana, voaonotra I manonotra, fanonotra, mpanonotra I ononorana, fanonorana, anonotana, fanonotana / mionotra, fionotra, mpionotra I ionotana, fionotana / mahonotra / onotronotra.
 Ahitsio"
"Ontailanina"," p.t.: Vahilanina, mibilaka fa tsy mahitsy; man dringa ila (rafitra). - t.i.f.: Miontailanina.
 Ahitsio"
"Ontana"," a.: Fahatairam-po raha misy zavatra manaitra tampoka; fihendratana na fibitahana avy amin'ny toe-javatra mitranga; entana. - t.i.f.: Tafaontana 1 miontana, fiontana, mpiontana / iontanana, fiontanana I ontanontana.
 Ahitsio"
"Ontany"," ft.: Fitadiavana valiny na fanazavana momba an' izay tiana ho fantatra, teny filana setriny sy valiny. - t.i.f.: Voaontany,voanontany, 1 manontany, fanontany, mpanontany / anontaniana, fanontaniana I mahontany, mahanontany I ontanintany.
 Ahitsio"
"Ontany"," a.: Anarana laharantsikidy.
 Ahitsio"
"Ontsana"," a.: Mitovy amin'ny Hontsana.
 Ahitsio"
"Ontsy"," (Atk) a.: Akondro.
 Ahitsio"
"Ony"," a.: Renirano mivarina any an-dranomasina.
 Ahitsio"
"Ora"," (lat. hora) a.: Ampahefatra amby roapolon'ny andro sy aima iray, izay nalaina ho venty fototra amin'ny fandrefesam-potoana; adim-pamantaranandro iray: Nahemotra ora roa ny fiaingan' ny firamanidina.
 Ahitsio"
"Orana"," a.: Rano mirotsaka avy eny amin'ny habakabaka vokatry ny fivongovongoan'ny rahona ho rano: Mamelombelona ny zavaboary ny orana. / Avy ny orana. / Latsaka ny orana. /Mitsahatra ny orana. - t.i.f.: Manorana I morana.? F.-p.: Oram-baratra: orana be fiavy arahin-kotroka. ( 0-ram-batrauatra: orana mahery fiavy. / Oram-be mitraho: orana arnbaran'ny rahomainty mitamba-be fa efa ho latsaka. 1 h.o.: Loza lehibe mananontanona. ( Orankateloana: orana maharitra mandritra ny hateloana, izay fahita indrindra rehefa ririnina. I Oran-kerinandro na oran-kafitoana: na laifito: orana maharitra mandritra ny hafitoana, izay fahita indrindra eo amin'ny volana Fevrie na Marsa.
 Ahitsio"
"Orana"," a.: Fanadiovana na famotsiana ny firava-bolamena na volafotsy. - t.i.f.: Aorana, voaorana / manorana, fanorana I mpanorana 1 anoranana, fanoranana / mahorana.
 Ahitsio"
"Orana"," a.: Karazam-biby mivelona any anaty rano, misy hodiny mafy, lavalava vatana, ary folo ny tanana amantongony ka ny roa voalohany misy kinifinifiny milentika amin'ny nofon'izay ketohiny. -  Antsanga tsy aman' orana: teny na fitenenana tsy misy fotony; zavatra betsaka tsy misy antony.
 Ahitsio"
"Oranorana"," a.: Fihinanana (voankazo na katsaka) mamosibosika sy manesokesoka eryr. 1 t.i.f.: Oranoranina, aoranorana, voaoranorana / manoranorana, fanoranorana, mpanoranorana I anoranoranana, fanoranoranana I mahoranorana.
 Ahitsio"
"Oranoranina"," (oranorana) mt ih. (oranoràny): Abosibosika.
 Ahitsio"
"Orena"," (ory) mt, ih. (oreo): Rabirabina, sorena, hetraketrahina.
 Ahitsio"
"Orenana"," (orina) mt. ih. na pdr. (oreno): Tsatohana: Ter? amoron'ny renirano no norenana ny lay. 1 Ananganana: Tsy azo orenana trano, hono, eto fa hisy lalana hatao. • I-lana, ananganana (ady): Norenany ady tamin'ny taniko aho.
 Ahitsio"
"Organa"," na Organina (fr. organe) a.: Fitambaran-tsela mitovy izay miforona ho taova ao anatin'ny tenan'ny olombelona na ny biby, ary na dia ny zavamaniry ana, izay manatontosa asa iray: Ny vavony no organa misahana ny fandeuonan-kanina./Ny uoany no organa fampitomboana ny zavamaniry.
 Ahitsio"
"Orika"," o.: Fiakarana na fandehanana an-dakana manohitra ny fidinan'ny rano; fandehanana mitsena ny rano. i fi, f.: Aorika, voaorika, tafaorika I miorika, fiorika, mpiorika I iorihana, fiorihana / mahorika / orikorika,
 Ahitsio"
"Orimbato"," a.: Vato naorina ho toy ny fanamarinana ny fahavitan-javatra iray inhibe toy ny fifanekena, fifampivarotana...; izay mivadikany fanekena aty aoriana dia antsoina hoe ""nitsoaka orimbato"". ? Vola nomena ny fokonolona ka napetraka tao amin'ny tahirim-bolan' ny fokonolona raha nisy raharaha lehibe natao teo anoloan'ny fokonolona, toy ny fananganan-jaza, fanarian-jaza, sns..., ka io vola io no heverina ho fanamarinana ny nahavitan'ny raharaha, izay nolazaina fa ""vita orimbato"".
 Ahitsio"
"Orina"," a.: Fanatsatohana; fananganana trano, vohitra, taozavatra samihafa; fametahana zavatra ho mafy; fiandoham-pikarakarana amin' izay atao. - t.i.f.: Orenana, aorina, voaorina, tafaorina I manorina, fanorina, mpanorina 1 anorenana, fanorenana / miorina, fiorina, mpiorina / iorenana, fiorenana / mahorina / orinorina. -  Orimbato (jar. io teny io). / Orim-paka: enti-milaza ny vehivavy niteraka tamin'ny vadiny ara-dalàna (noheveriny fa hanamafy toerana azy izany). / Orinkazo: tsato-kazo naorina amin'ny tany.
 Ahitsio"
"Orina"," (ory) p. t.: Atao izay hampahantra azy; botrina.
 Ahitsio"
"Orina"," (otra) mt. ih. (ory): Enti-milaza faritra iray amin' ny tena, na ny tena manontolo mihitsy, izay safoina sady tsindriana amin'ny tanana ampandehandehanina mba hampahalefadefaka ny hozatra.
 Ahitsio"
"Oritra"," a.: Fiforetana, fipitsohana. - t.i.f.: Aoritsa, voaoritra, tafaoritra I mioritra, fioritra, ioretana, fioretana / oritroritra.
 Ahitsio"
"Oro"," a.: Fandoroana; doro: Nahatsiravina ny oro tanety nataon'ireo ratsy saina. -  F.-p.: Orom-bary: fotsimbary nodorana voatorotoro hatao hamotsia-nify.
 Ahitsio"
"Oroana"," (oro) mt. ih. (oroy): Doroana.
 Ahitsio"
"Oroanana"," a.: Habe, halavana (ka fiteny amin'ny tendrombohitra, saha, tanàna... na eritreritra, fisainana): Lava oroanana ir? saha ir? izany!
 Ahitsio"
"Orobona"," ft.: Fidokadokan-javamaniry matevina ary milobona. - t.i.f.: Manorobona, fanorobona, mpanorobona.
 Ahitsio"
"Orohana"," (oroka) mt. ih. (orohy), Ametrahana ny molotra, sy ny orona ho mari-pltiavana na fanajana: Norohany ny zanany tplohan'ny hisarahany.
 Ahitsio"
"Oroka"," a.: Fampitehefana ny molotra sy ny orona amin' ny tarehy na ny tanana ho mari-pitiavana na fanajana. - t.i.f.: Orohana, aoroka, voaoroka 1 manoroka, fanoroka, mpanoroka I anorohana, fanorohana / mifanoroka I mioroka, fioroka, mpioroka / iorohana, fiorohana / mahaoroka, orokoroka. ¶ M.h.: Ba, mamikely.
 Ahitsio"
"Orona"," a.: Faritra mivohitra eo afovoan'ny tarehy, izay organa amin'ny fanamboloana sy fakana fofon'aina ary ilaina amin'ny fitenenana.
 Ahitsio"
"Orosana"," na Orotana (orotra) mt. ih. (orosy, oroty): Entimilaza ravin-javamaniry ongotana amin'ny tanana, ririsana: Orosy ny rauin'io uoaroihazo io.
 Ahitsio"
"Orotra"," a.: Fandroritana ravinjavamaniry befahatany amin'ny tanana, fanongotana na fakana ahitra amin'ny antsy. i< t.i.f.: Orosana, orotana, voaorotra / manorotra, fanorotra, mpanorotra I anorotana, fanorotana, fanorosana / miorotra, fiorotra, I iorotana, fiorotana I mahorotra I orotrorotra.
 Ahitsio"
"Orovy"," a.: Mitovy amin'ny Horovy.
 Ahitsio"
"Ory"," p. t.: Malahelo, mijaly, miferinaina: Manafaka alahelo ny olona ory. 0 Mahantra, fadiranovana: Ampio ny oiona ory. ¶ Mit.: Faraidiny, poripory, mikaforoforo, mikokokoko. 0 Ampijalina, ampahorina. ? Hontsa, malahelo: Ory ny foko nahita azy. - t.i.f.: Orena, orina, voaory, tafaory I manory, fanory, mpanory / anorena, fanorena / miory, fiory, mpiory / ioriana, fioriana I mahory / fahoriana, -  F.-p.: Ory ampiana: entimilaza ny vadibe izay malahelo raha manampy vady masay ny léhilahy vadiny. I Ory misalahy: malahelo na-nana anjara mitovy amin' ireo namany. I Ory velona: faran'izay ory. * Ohab.: Ny ory tsy mba rangahy: ny mahantra tsY mba voahaja na ananana henamaso. f Ny zaza mihanta amin-dRay aman-dreny saro-miory: enti-milaza fa ny zaza tsy mba nihafy fa niadan-dava teo amin'ny ray aman-dreniny no sahirana sy mijaly eo amin'ny tsy fisiana.
 Ahitsio"
"Osa"," p.t.: Tsy manana tanjaka na herim-batana; mora reraka na tsy salama: Osa fa tsy tahaka ny lehilahy ny uehiuauy. - t.i.f.: Aosa, osaina / mahaosa I mampahosa I osaosa, ososa 1 haosana, fahosana. -  F,-p.: Osa tanana: enti-milaza ireo izay tsy mba kinga na haingana rehefa manao zavatra, raharaha, fa miadaha sy milamina aoka izany. ( 0-sa tay: kabaosy, matahotra tafahoatra sy maharikoriko. ( Osa voua: tsy afa-mamaly resaka avy hatrany fa votsavotsa vava eo am-pitenenana. ¶ M.h.: Malemy, kely aina, saozanina, reraka, mihozohozo, mangozohozo.
 Ahitsio"
"Osaina"," (osa) mt. ih. (osso): Lemena.
 Ahitsio"
"Osanosanina"," Aosanosana (osanosana) mt, ih.: Haninaabosibosika.
 Ahitsio"
"Osaosana"," a.: Fihinanana mambosibosika mampiseho fa reraka sy sarotra an-kanina. i	Aosanosana, osaosanina / miosanosana I manosanosana.
 Ahitsio"
"Oseana"," (fr, océan) a.: Velarandranomasimbe mandrakotra ny telo ampahefatry ny tany ary mampisaraka ireo tanibe; nozaraina ho far3tra dimy: ny Oseana Arktika: amin'ny tendron-tany avaratra; ny 0-seana Antarktika: amin'ny tendron-tany atsimo; ny 0-seana Pasifika: mamplsaraka an'i Amerika amin't Azia sy Aostraha; ny Oseana Atlantika: mampisaraka an'i Eoropa sy Afrika amin'i Amerika; ary ny Oseana Indianina: ml-p aka hatramin' ny sisin- tanin' i India sy Afrika atsinanana ka hatrany Aostralla, hodidininy ny Nosy Madagasikara.
 Ahitsio"
"Osy"," a.: Biby fiompy, fianakaviam-ben'ny biby mandinika milantsi-tandroka ary somorina, nahatongany fitenenana hoe ""Tay ny osivavy somodna; ny lova tamindray tsy avala ary ny hetra tamin-dreny tsy diso""; bengY.
 Ahitsio"
"Ota"," a.: Hadisoana, heloka na-tao (indrindra tamin'Andriamanitra). ? Fandikana didy na fitsipika na zavatra tsy azo atao: Ota fady. - t.i.f.: Otaina, voaota 1 ma-nota, fanota, mpanota / anotana, fanotana / mahaota / otaota 1 fahotana. -  F.-p.: Ota fady: fanaovana ny zavatra nasaina nofadina. J Ota isa: fifandiasan'ny isa tsy mitovy fa misy elanelany amin'ny isa tena izy.
 Ahitsio"
"Otaina"," (ota) mt. ih. (otay, o-tao): Enti-milaza ireo fombafomba ara-pivavahana dikaina: Tsy azo otaina ny fady lehibe.
 Ahitsio"
"Otazana"," na Otoazana na Toazana (oty) mt. ih. (otazo, otoazy, toazy): Tapahina hiala amin'ny taho: Otazy ireo voankazo ireo fa efa masaka.
 Ahitsio"
"Otely"," (fr. autel) a.: Latabatra anaovana ny fisoronan'ny lamesa ao an-trano leglizy.
 Ahitsio"
"Otina"," na Otinotina a.: Fanozongozonana, fanetsiketsehana: ""Hay,.. sorotan-kazo tsy mahaleo otina, ka vao donindambo dia hentitra (Tsel.) - t.i.f : Aotina, voaotina, tafaotina 1 manotina, fanotina, mpanotina 1 anotinana, fanotinana / mietina, fiotinotina, mpiotinotina 1 iotinotinana, fiotinotinana 1 mahotina.
 Ahitsio"
"Otosana"," mt. ih.: Jer, Ito.
 Ahitsio"
"Otra"," a.: Fisafoana sady famoretana amin'ny tanana ny faritra iray amin'ny tena mba hampahalefadefaka ny hozatra marary na mivonto na vizana. - t.i.f.: Orina, aotra, voaotra 1 manotra, fanotra, mpanotra/ anorana, fanorana 1 miotra, fiotra, mpiotra / iorana, fiorana / mahotra, otrotra.
 Ahitsio"
"Otrehana"," (otrika) mt, ih. (otreho): ilazana ny fatana itahirizana ny afo ao anaty lavenona. * F. -p.: Otripo: lolompo. J Otrik'afo: afo miotrika na misarona ao anaty lavenona ka tsy maty. J Otrik'afon' ampombo: lolompo tsy levona.
 Ahitsio"
"Otrika"," a.: Karazam-borona andrano mitovitovy habe amin' ny akoho.
 Ahitsio"
"Otrika"," a.: Fitahirizana vain' afo ao anaty lavenona; fametrahana ny voankazo amin' ny toerana mafana mba hanamasaka azy haingana; fitahirizana, fierena, famitsahan' ny miaramila. - t.i.f.: Otrehana, aotrika, voaotrika / manotrika, fanotrika, mpanotrika / anotrehana, fanotrehana / miotxika, fiotrika, mpiotrika 1 iotrehana, fiotrehana / mahotrika, otrikotrika. * F.-p.: Otri-po: hatezerana voatahiry ao am-po ka mite-raira fankahalana. ¶ M.h.: Lolompo, fo lentika.
 Ahitsio"
"Otrikafo"," a.: Afo tehirizina ao anaty lavenona. * F.-p.: Otrik'afon'ampombo: lolompo.
 Ahitsio"
"Otrikaina"," a.: Ireo karazan-javatra hita ao anatin'ny zavamaniry na zavatra hafa ka misy ireo fototra mahavelona; ny tsy fahampiana na tsy fisian'ny otrikaina dia miteraka aretina toy ny solohitra, ny manirano, ny bibaka an-tenda...; nomena anarana araks ny abidy ny otrikaina, ka misy otrikaina A, B, D, B1, B2, PP.; vitamina.
 Ahitsio"
"Otrikaretina"," a : Jer. Mil¢aoby. Otrona a.: Famihinana eo antratra; fiarahana mba hiaro na hanome voninahitra. - t.i.f.: Otronina, voaotrona 1 manotrona, fanotrona, mpanotrona 1 anotronana, fanotronana / mahotrona J otronotrona.
 Ahitsio"
"Otronina"," (otrona) mt. ih, (otrony): Fihinina amin'ny sandry roa mifandray tanana: Azonao otronina va io vatan-kazo io? ? Iarahana mba ho fanajana sy fanomezam-boninahitra: Notronin' ny vahoaka ny filohan'ny nosy. ? Hodidinina: Notronin'ny fianakaviany izy tamin'izy hiondrana ho any am-pita.
 Ahitsio"
"Oty"," a.: Fakana voankazo eny ambony hazo; fanasarahanono zaza. - t.i.f.: Otazana, otoazana, toazana, aoty, voaoty manoty, fanoty, mpanoty 1 anotazana, fanotazana, anotoazana, fanotoazana 1 mioty, fioty, mpioty / iotazana, fiotazana, iotoazana, fiotoazana, itoazana, fitoazana 1 mahoty / otioty 1 maoty. -  F.-p,: Zaza tsy maoty: zaza tsy mbola vory saina loatra, zaza tsy mbola nisaranono.
 Ahitsio"
"Ova"," a.: Fanoloana; fampanjanana ho hafa. - t.i.f.: Ovana, aova, voaova 1 manova, fanova, mpanova 1 anovana, fanovana 1 mifanova / miova, fiova, mpiova / iovana, fiovana / mahova 1 ovaova, miovaova 1 miovova, 'Ovahana (ouaka) mt. (ouahy): Endahana; tsongoina.
 Ahitsio"
"Ovaka"," (Tsm) a.: Fo na vololon-javamaniry sasantsasany toy ny satrana, kindro, ro-fia.,., izay azo hanina atao laoka.
 Ahitsio"
"Ovaka"," a.: Hoditra manify miendaka; tsongo mafy mahatonga ny hoditra hiendaka. - t.i.f.:Ovahana, aovaka, voaovaka 1 manovaka, fanovaka I anovahana, fanovahana / miovaka, fiovaka, mpiovaka / mahovaka / ovakovaka.
 Ahitsio"
"Ovana"," (ova) mt. ih. (ovay, na ooao): Soloana hafa: Tokony hovanao io sary io fa tsy mendrika ny efitra madio. ~ Ampanjarina ho hafa: Ovao ho mofo ireto mata ireto, hoy ny demony tamin'ny Tompo.Ovana a.: Ny mielaka amin' ny hodi-kazo: Ny ouana dia eo anelanelan'ny kotofotsiny sy ny liodiny. ~ lai.: Ny zavatra miala na miendaka amin'ny tenan-javatra iray na mbola miraikitra eo aminy ihany: Ny tako-pery dia azo lazaina fa ouana. -  F.-p,: Marary ouana: tsy matanjaka, mitsingoana. J Mifaditra ouana: manala faditra olona iray ka ovana no entina manala azy, tahaka ny ahitra koa indraindray (mifaditra ahitra). JTsy mifaditra marina: tsy mangoraka, tsy miantra olona voa, trapahoriana. / Fadiranovana: enti-milaza olona alana faditra amin'ny ovana, izany hoe olona tra-pahoriana na mampalahelo izaitsizy. 	Ovy a,: Zavamaniry fihinana 	ny vodiny, noho izy be tavo- 	~lo, tsara, fantatra koa amin' 	ny anarana hoe ovimbazaha.
 Ahitsio"
"Oviala"," a.: Karazana vomanga maniry nay an'ala.
 Ahitsio"
"Oviana"," p. mt..: Entina manontany ny fotoana efa lasa nanaovana asa iray na nitrangan-javatra: Oviana no naira fanadinana ny zokinao? / 0-uiana no nahazo fahaleovantenu i Madagasikara? - t.i.f.: Fahoviana, rahoviana.
 Ahitsio"
