"word","definition"
"Salotra"," a.: Fomba firandran' ny renin-jaza amin'ny andro amorana ny zanany; r andram-b olo ataon'ny reny amin'ny fandidiam-poitra ny zanany."
"Salovana"," a.: Fankanesana eo anoloan'ny hafa ka manembantsembana azy. ? Fitenenana avy hatrany alohan'ny hafa ka tsy ahazoan'izato milaza ny heviny. ? Ny eo anoloana amin'ny tarehy:Salouan-taua. - t.i.f.: Salovanina, asalovana, voasalovana, tafasalovana /misalovana, fisalovana, mpisalovana / isalovanana, fisalovanana/ mahasalovana/ salovandovana. -  F.-p.: An-tsalouana: eo anoloana manembantsembana ny hafa; mitsabaka amin'ny raharahan'ny hafa."
"Salovana"," a.: Lamba atao arondoto eo anoloana."
"Salovanina"," (salovana) ma ih. Malouany): Sembantsembanina amin'ny fankanesana eo anoloana: Aza salouaninao ny zokiolona."
"Saly"," Salisaly a.: Fametrahana zavatra (hazandrano, ohatra) eo ambonin'ny fatana, hitonoana na hanamainana azy amin'ny alalan'ny setroka. - t.i.f.: Asaly, voasaly, tafasaly / manasaly, fanasaly, mpanasaly / anasaliana, fanasaliana 1 misaly, fisaly, mpisaly / isaliana, fisaliana / mahasaly."
"Saly"," (fr. châle) a.: Tapa-damba lehibebe, volonondry na lasoa, andrakofan'ny vehivavy ny sorony roa ka mihaona eo anoloana."
"Sama"," p. t.: Misokatra be, samaka, ary tsy fiteny afa-tsy amin'ny vava tokana ihany: Sama uava."
"Sama"," a.: Karazam-borona sa-hala amin'ny vano. (Phoenicopterus antiquarum)"
"Samahina"," (samaka) mt. ih. (samaho): Vakina, verahina hisaraka roa: Nosamahin'ny ankizy ny fen'ilay sahona."
"Samaka"," m. t.: Tataka ka misaraka roa: Samaka ilay hazo nifandroritan'ny ankizy. - t.i.f.: Samahina, asamaka, voasamaka, tafasamaka / manasamaka, fanasamaka, mpanasamaka / anasamahana, fanasamahana / misamaka, fisamaka, mpisamaka / isamahana, fisamahana / mahasamaka / samatsamaka."
"Samalama"," a.: Anaram-bakana vonivony."
"Samamena"," a.: Anaran-karatra filalaovana misy sarina fo."
"Sambalahivilana"," a.: Jer. Sombalahivilana."
"Sambany"," p.mt.: Enti-milaza fanaovan-javatra vao indray mandeha monja: Sambany nividy karatra tombola aho dia nahazo."
"Sambasamba"," a.: Teny atao ho fisaorana an'Andriamanitra, raha misantatra zavatra na mihinana sakafo tsy mbola nohanina. ? Fanandramana voalohany. ? Teny firariana raha tratran'ny taona vaovao; tenim-pirariana sy firavoana amin'ny fandroana: Sambasamba Andriamanitra Andriananahary. * t.i.f.: Sambasambaina, asambasamba, voasambasamba / misambasamba / isambasambana, fisambasambana / mahasambasamba."
"Sambasambaina"," (sambasamba) mt. ih. (sambasambao): Irariana ny fitahian'Andriamanitra: Nosambasambain'i Dadabe izahay rehetra."
"Sambatra"," p.t.: Miadana, tsy manan-java-mahory, tretrika: Raha te ho sambatra ianao, rahatrizay, mianara tsara ary miasà mafy. ? Miadan-tsaina, milamin-tsaina, finaritra: Sambatra izany fianakaviana mifankatia izany. ? Mananjara, tsara vintana, ambinina: Sambatra izy nahazo vady hendry. - t.i.f.: Hasambarana, fahasambarana."
"Sambatra"," (Ats) a.: Famorana zaza mitambatra amim-pomba lehibe, izay fanao isaky ny fito taona, izany hoe ny zazatahy rehetra teraka ao anatin'ny fito taona dia atambatra hatao hasoavana amin' io andro iray io."
"Sambatra"," a.: Fahandro katsaka amin'ny babiny, na mangahazo lena atao tetika lava."
"sambia (betsileo)","antsy , mesa (betsileo), meso (sakalava) Ahitsio"
"Sambo"," a.: Karazana lakana makadiry ohatra ny trano, natao hamakivakiana ny ranomasim-be. Karazan-tsambo: sambo lay, sambo mpiady, sambo setroka na sambo sitimo."
"Samboadiana"," (samboady) mt. Asaina manao samboady."
"Samboady"," a.: Tapa-damba lavalava apetraka amin'ny soroka iray ka asadika any ambany helika mifanohitra amin'ilay io. - t.i.f.: Samboadiana, asamboady, voasamboady, tafasamboady / manasamboady, fanasamboady, mpanasamboady / anasamboadiana, fanasamboadiana / misamboady, fisamboady, mpisamboady / isamboadiana, fisamboadiana / mahasamboady / samboadimboady. -  F.-p.: Manao samboady zavatra: mametraka io zavatra io eo ambonin'ny soroka iray, dia manasadika azy ao ambany helika mifanohitra amin' io."
"Samboara"," na Samboaravoara a.: Fihetsehana mahery mitambolimbolina, fitroarana toy ny hita amin'ny rano manonja noho ny herin'ny rivotra. ? h.o.: Fahatezerana lehibe. - t.i.f.: Asamboaravoara, tafasamboaravoara / manasamboaravoara, fanasamboaravoara, mpanasamboaravoara / anasamboaravoarana, fanasamboaravoarana / misamboaravoara, fisamboaravoara, mpisamboaravoara / isamboaravoarana, fisamboaravoarana / mahasamboaravoara."
"Sambobelona"," a.: Olona azo babo tany an'ady."
"Sambomandry"," a.: Ny hazo manaraka ny tafontrano izay amantsihana ny lohatrano."
"Samborina"," (sambotra) mt. ih. (sambory): Enjehina: Nosamboriko ilay uorona fa tsy azoko. ? Raisina: Nosamborin'ny Polisy ilay mpangalatra. ? Indramina (raha vola no tenenina, izany hoe mbola honerana): Ariary zato no nosamboriny tat9 amiko omaly."
"Samboritra"," ft.: Enti-milaza fisikinana amin'ny lamba; na fisikinana amin'ny lamba efa rovitra na tonta ka zara raha mitafy ilay olona. - t.i.f.: Asamboritra, voasamboritra, tafasamboritra / manasamboritra, fanasamboritra, mpanasamboritra / anasamboritana, fanasamboritana / misamboritra, fisamboritra, mpisamboritra / mahasamboritra / samborimboritra."
"Sambosy"," a.: Karazan-tsakitsaky izay toy izao no famboatra azy: alaina ny hena voatoto masaka, afangaro amin' ny tongolo, persily..., dia fonosina takelaka lafarina manify dia manify, ary dia endasina."
"Sambotra"," a.: Fanenjehana sy fakana olona na biby mande-ha mafy. ? Fandraisana, fitazonana ny olon-dratsy nahavita heloka. • Babo azo amin'ny ady: Nisy hatramin' ny dimampolo ny sambotra azo. ? Findramana vola na zavatra mbola haverina na honerana. -  t.i.f.: Samborina, asambotra, voasambotra/ manambotra, fanambotra, mpanambotra 1 anamborana, fanamborana / misambotra, fisambotra, mpisambotra / isamborana, fisamborana / mahasambotra / sambotsambotra. -  F.-p.: Sambo-belona: ilazana ireo olona voababo an'ady. / Sambo-miondrika: entimilaza ny olona mpisambobola ka mamerina latsaka noho izay nosamboriny. / Sambo-taho: fisamborana olona vonjy maika hanao raharaha na fanompoana. / Sambo-tanana: famaboana amin'ny herin-tsandry fotsiny.. * Ohab.: Sambo-balala mai-na andro ka raha tsy azoko anio, azoko rahampitso: enti-milaza fa azo atao amin' ny andro hafa izay manahirana anio, fa manova zavatra ny fotoana."
"Samby"," (Ski) a.: Anaram-borondranomasina misitrika rehefa misambotra hazandrano."
"Samby"," Jar. Samy."
"Samby"," (fit.-p.) p.ml.: Samy. Sambitsara (fit.-p.) a.: Veloma."
"Samihafa"," p. t. : Isan-karazany: Voaravaka voninkazo samihafa ny Lapan'ny tanàna fa fety ny andro (tsy tokony hafangaro amin'ny ""samy hafa"" izay ""tsy mitovy"" no heviny, jar. Samy)."
"Samily"," (angl. assembly) a.: Fiantsoana ny miaramila mba hiangona amin'ny toerana iray, amin'ny alalan'ny bingona na ny amponga."
"Samisamy"," a.: Anaram-bakana."
"Samoina"," a.: Bibikely miofo ho lolo avy amin'ny bibintsaonjo na bibimbomanga na olimpanjehy;manana fantsona la-va mety mihorongorona eo ambony vavany ny samoina, izay fitsentsefany ny rano mamy ao anatin'ny voninkazo (tsahivina fa ny samoin' ny bibindandy dia atao hoe soherina no anarany). - t.i.f.: Misamoina, sy misamoimoina, fisamoina, mpisamoina / isamoinana, fisamoinana / mahasamoina."
"Samokimoky"," Mitovy amin' ny Mokimoky."
"Samonina"," a.: Monomonona na ngonongonona noho ny hasosorana na hatezerana. ? Ny firimorimon'ny fihodinan' ny milina. ? Ny feo heno amin'ny fanidinan'ny tantely. * t.i.f. : Misamonina, fisamonina, mpisamon?na / mahasamonina / samonimonina."
"Samonta"," a.: Fisondrotan'ny ranon'ny ranomasina arapotoana isan'andro amin'ny toerana iray."
"Samontitra"," na Samontotra a.: Fahatezerana feno fisafoahana, haromotana. * tif,: Tafasamontitra / misamontitra, fisamontitra, mpisamontitra / isamonterana, fisamonterana / mahasamontitra / samontimontitra."
"Samosina"," (samosy) mt. ih. (samosio): Atao miadana, lalorina."
"Samosy"," a.: Miadana fanao raharaha, mitaredretra: Samosy lava io mpianatra io. ? Mitarozaka: Samosy ny raharahantsika izany. * t.i.f.: Samosina, voasamosy, tafasamosy / misamosy, fisamosy, / mahasamosy / sa-m osim osy."
"Samotady"," Mitovy amin'ny Antsamotady (jer. ?o teny io)."
"Samotaka"," Fihasimban'ny somotaka ara-panononana."
"Sampaho"," a.: Ny taho kelin' ny hazo misy ny voa; ny voankazo miraikitra amin'io ta-ho kely io: Tarafo ny rano fa ho hitanao ao /Ny nakako voahirana indray maka izay, / Ka tsarovy ny teny nataoko aminao / Raha nanolotra anao ny sampahony iray. (Ratsimiseta)"
"Sampaina"," (fr. champagne) a.: Karazan-divay ambony mamorivory ataon'ny olona fisotro amin'ny andro iray."
"Sampana"," a.: Ny rantsana madinika miray amin'ny vataben'ny hazo: Be sampana ity hazo ity. / Sampan-kazo. ? Rehefa mety ho fizarazaran-javatra mivoaka avy amin'ny foto-be: Amin'ireo rano aisy any Ankaratra, ny sampana mianavaratra dia mivarina any Ikopa. ? Fizarazarana, antokon-javatra ao anatin'ny firaisam-be: Ny marika dia sampan'ny fianarana ambaratonga uoalohany. ? Fikambanana kely izay mifandray amin'ny foibe, na iray fileovana aminy: Ny sampana atsy Ananona no mandeha indrindra amin'ny sampan'ny Fikambanan'ny Ray aman-drenin'ny mpianatra eto amin'ny faritany. - t.i.f.: Sampanana na sampanina, asampana, voasampana, tafasampana / manampana, fanampana, mpanampana / anampanana, fanampanana / misampana, fisampana, mpisampana / isampanana, fisampanana / mahasampana / sampantsampana."
"Sampanana"," Sampanina (sampana) mt. ih. (sampano): Rantsanana: Andeha sampano itsy hazo itsy hirobona rehefa fahavaratra. ? h.o.: Sahanina: Aiza moa no hahombiazany? asa telo amana efatra no sampaniny."
"Sampanteny"," a.: Ireo teny rehetra avy amin'ny fototeny iray, azo tamin'ny alalan' ny tovona, tovana ary tsofoka. Oh.: Sitranina, sampanteny avy amin'ny ft. sitrana, manenona (ft. tenona), vinidy (ft. vidy), tomaratra (ft. taratra)."
"Sampazana"," (sampy) mt, pdr-(sampazo): Enti-milaza ny zavatra ametrahan-javatra misampy na misavily:Nosampazana tady randrana lavalaua ny uozony."
"Sampibe"," a.: Ilazana ny olona miteraka lahy betsaka ary vavy vitsy, na vavy betsaka ary lahy vitsy."
"Sampilahy"," a.: Firavaka voahangy izay asampy ohatra ny samboady ny fitondra azy."
"Sampina"," a.: Ilazana ny fomba fanipy ny lanin'ny lamba tafina ho eo ambony soroka: Sampin-kau?a. - t.i.f.: Asampina, voasampina, tafasampina / manasampina, fanasampina, mpanasampina / anasampinana, fanasampinana / misampina, fisampina, mpisampina / isampinana, fisampinana / mahasampina / sampintsampina."
"Sampivato"," a.: Vahy mandadina misy matsilotsilo ny raviny."
"Sampivony"," a.: Ilazana ny olona miteraka lahy sy vavy mifandimbindimby hatrany: Manao sampivony."
"Sampona"," a.: Zavatra na olona manana toetra tsy araka ny hita andavanandro fa hafahafa: Trondro sampona. ? Zavatra sendra miseho na tonga ka misakana tsy hanatanteraka izay efa nokasaina hatao; sakana: Ho tonga aho raha tsy misy sampona. ? p.t.: Voasakana, voatana: Sampona ny diany. / Sampon'ny fahafatesan-dreniny izy ka tsy tonga. - t.i.f.: Samponana, asampona, voasampona / mahasampona / manampontsamPona, fanampontsampona, mpanampontsampona / anampontsamPonana, fanampontsamponana. -  F.-p.: Sampon-jauatra: zavatra hafahafa tsy araka izay fahita andavanandro. / Sampon'olona: olona mahatahotra sy ratsy bika ary mahadikidiky. / Mamoa-tsampona: (zavatra na olona) miteraka loza sy fahasahiranana tsy ampoizina noho ny fisehoany. / Manangan-tsampona: miteraka fahasahiranana tampoka, toy ny resaka na tsaho mampihorohoro sy mampitebiteby."
"Samponana"," (sampona) mt. ih.: Sakanana, tohanana: Nikasa handeha ho any Toamasina aho omaly saingy nosamponan'ny aretin'i neny."
"Sampotina"," a.: Fisaritahan-javatra, fandehanan-javatra (toy ny rivotra na rano...) tsy milamina, sady tsy mandroso hatrany fa miverina indray. - t.i.f.: Asampotina, voasampotina, tafasampotina / manasampotina, fanasamPotina, mpanasampotina 1 anasampotenana, fanasampotenana / misampotina, fisampotina, mpisampotina I isampotenana, fisampotenana 1 mahasampotina / sampotimpotina."
"Sampy"," a.: Tany am-boalohany, fanafody nofonosina tapa-damba dia nasiana tady randrana lavalava mba hahazoana ""misampina"" azy, ka ny nikendren'ny ntaolo azy tamin'izany dia ny hiaro amin'ny valan'aretina toy ny sery, kohaka, aretin'andoha. -  Taty aoriana, zavatra (tapakazo) natao fitokiana sy hianteherana ka nivavahana: Ikelimalaza no nalaza indrindra tamin'ireo sampin'andriana. ? Fisaviliana amin-javatra hafa. - t.i.f•: Sampazana, asampy, voasampy, tafasamPY / manasampy, fanasampy, mpanasampy 1 anasampazana, fanasampazana / misampy, fisampy, mpisampy 1 isampiana, fisampiana, na isampazana, fisampazana / mahasampy I sampisampy / an-tsampY•"
"Samy"," p.ml. (samia): Mpisolo anarana malala-kevitra fametraka eo alohan'ny matoanteny na mpamaritra milaza toetra ka ny heviny dia hoe: rehetra ary tsirairay: Samy naka boky telo avy izy mirahauauy. / Samy tsara ny raozy sy ny lisy. -  Samy hafa: tsy mitovy: Samy hafa ny raozy sy ny lisy (tsara homarihina fa mitovy firafitra amin'ny ohatra er? ambony samy tsara ny raozy sy ny lisy, ny hoe ""samy hafa"" eto, fa raha ""isan-karazany"" kosa no heviny, mpamaritra anarana milaza toetra izy amin'izay, ka soratana atao teny iray: ""samihafa""; jar. io),"
"San-"," Tovona fanaovana fototeny faharoa manamafy ny hevitry ny fototeny tsotra voalohany: Sangodina (hodina), sangazona (hazona)."
"Sana"," a.: Karazan-kazo fanao trano (Eloeocarpus)."
"Sanàka"," p. t. : Enti-milaza vava misokatra na mitanatana, toy ny an'olona iray mitolagaga na midonàka. - t.i.f.: Asanàka / misanàka, fisanàka, mpisanàka."
"Sanàna"," p. t.: Ketrina, mitandrantandrana, fondrana."
"Sanasana"," a.: Toetran'ny vava misokatra be. - t.i.f. : Sanasanaina, asana-sana, voasanasana, tafasanasana 1 manasanasana, fanasanasana, mpanasanasana / anasanasanana, fanasanasanana / misanasana, fisanasana, mpisanasana / isanasanana, fisanasanana / mahasanasana."
"Sanasanaina"," (sanasana) mt. ih. (sanasanao): Sokafana be."
"Sanatria"," t.p.: Teny enti-milaza fandavana mafy dia mafy; na oviana na oviana, ""tsia dia tsia"": Izaho ve no hanao tsikombakomba? sanatria! ? Fady: Sanatria ahy ny hivarotra ny marina. ? Ohatrohatra, kanefa tsy irina velively ny hahatanterahan'izany: Sanatria, hono, na sanatria sanatria ka maty i dadabe. - t.i.f.: Sanatriavina. -  F,-p.: Sanatrian'ny uaua: teny enti-mandà mafy zavatra atao ohatrohatra fotsiny: Tsy misy maniry izay hisarahan'ireto zaza ireto akory isika mianakauy, sanatrian'ny uaua. Inona no hatao raha sanatria ka maty alohan'ny uauy ny lahy?"
"Sanatriavina"," (sanatria) mt. ih. (sanatriavo): Lavina mafy amin'ny filazana hoe ""Sana-tria"". ? Enti-milaza zavatra ratsy sambasambaina ho avy: Sanatriauina hoe ho faty ianao rahariva, inona no mba ataonao izao?"
"Sanatrina"," (sanatry) mt. ih. (sanatrio): (fanahy ratsy) Roahina amin'ny sanatry."
"Sanatry"," a.: Hazo madinidinika fanaon'ny olona ody kohaka sy tambavin-jaza (Cassia lauigata)."
"Sanatry"," a.: Ody fandroahana ny fanahy ratsy, izay heverina ho manabataba ny marary na manao ankasomparana (matetika no vakin-javatra na tavilotra misoratsoratra no ampiasain'ny mpanao fanafody ataony sanatry). • tif,: Sanatrina, voasanatry 1 mananatry."
"Sanda"," a.: Jola na zavatra omena ho fanampiny amin'ny takalo ifanaovana raha ohatra ka tsy mitovy vidy ireo zavatra roa ifanakalozana; tamby; amboniny: Inona no sanda homenao ahy raha hatakaloko an'iny satrokao efa tontatonta iny ity uao novidiko tsy tiako volo ity? * t.i.f.: Sandana, asanda, voasanda, sinanda 1 mananda, fananda, mpananda / anandana, fanandana / misanda, fisanda, mpisanda / isandana, fisandana / mahasanda / sandasanda. * F.-p.: Sandam-bola: vidy na lanjan'ny vola: Nitombo hatrany ny sandan'ny dollar tato ho ato."
"Sandaly"," a.: Hazo na menaka manitra avy amin'ilay hazo ala atao hoe sandal."
"Sandana"," (scinda) mt. ih. (sandao): Enti-milaza ny zavatra anomezana sanda amin'ny fifanakalozana: Zavatra mitouy vidy ireo ifanakalozanareo ireo, ka raha sandanao ny anao, maty antoka ianao."
"Sandaotra",": Fihasimban'ny Sendaotra."
"Sandarosy"," a.: Karazan-dity avy amin'ny hazo."
"Sandavany"," a.: Ny lavany. * F.-p.: Sandavan-danitra:ny halehiben'ny habakabaka. * h.o.: Teny famalivaliana lava tsisy farany."
"Sandohana"," (sandoka) mt. ih. (sandohy): Angalarina an-kafetsena, ihamboana ho an' ny tena nefa an'olona: Loza izany raha haratsian'izay olona fa nosandohany ny boky uao nouidiko omalin'iny."
"Sandoka"," a.: Zavatra na olona tsy izy nefa lazaina ho tena izy, hosoka; soloky hamitahana: Sonia sandoka. ? Famitahana olona amin'ny fampisehoana zavatra na olona tsy izy, nefa lazaina ho te-na izy: Nihambo ho zanadRampanana izy ka sandoka ihany no nahazoany ny trano loua etsy auara-bohitra. - t.i.f.: Sandohana, asandoka, voasandoka, sinandoka / manandoka, fanandoka, mpanandoka / anandohana, fanandohana / misandoka, fisandoka, mpisandoka / isandohana, fisandohana / mahasandoka / sandotsandoka."
"Sandra"," p.mt.: Tsitointoina, tointoina tsy nampoizina: Sandra nahita ny zandrinao aho anikeheo, ~ mt.: Mifanena tsy nampoizina: Sandra an-drainao tany an-tsena a-ho, ¶ M.h.: Tojo, sehatra, tohatra. - t.i.f.: Sendrasendra / sendrasendraina, asendrasendra / voasendrasendra, sinendrasendra / manendrasendra, fanendrasendra, mpanendrasendra J anendrasendrana, fanendrasendrana J misendrasendra, fisendrasendra, mpisendrasendra J isendrasendra-1 na, fisendrasendrana 1 mahasendrasendra."
"Sandrahaka"," ft.: Sampana, rantsana maro be. - t.i.f : Asandrahaka, tafasandrahaka / manandrahaka, fanandrahaka, mpanandrahaka / anandrahana, fanandrahana / misandrahaka, fisandrahaka, mpisandrahaka / mahasandrahaka / sandrahandrahaka."
"Sandrahidy"," a.: Hombo na tsimatra na fantsika andrafetana ny rafitra hazo amin'ny tafontrano."
"Sandrana"," (Atb) a.: Teny entimilaza fady tsy azo atao mihitsy mihitsy fa raha mandika azy hiharan'ny fahafatesana irahin'ny razana amin' ny tena."
"Sandrana"," a.: Zavatra na hanina nanafaran'ny Razana tsy ho azo atao na hohanina."
"Sandratra"," a.: Akatra; fiakarana ho eo amin'ny toerana ambony na avo; fisondrotra amin'ny voninahitra. - t.i.f : Asandratra, voasandratra, tafasandratra / manasandratra, fanasandratra, mpanasandratra / na manandratra, fanandratra, mpanandratra / anandratana, fanandratana / misandratra, fisandratra / isandratana, fisandratana / mahasandratra / sandratsandratra."
"Sandriana"," (sandry) p. t.: Be sandry, matanjaka."
"Sandrify"," a.: Zavamaniry rarin' ny vehivavy hatao harona eo amin'ny fotoana anaovana hasoavana ny zaza. ? Haronkely fitondran'ny mpianatra ny zavajavany kely momba ny fianarana."
"Sandry"," a.: Rantsam-batana hatreo amin'ny foto-tsoroka ka hatramin'ny hato-tanana. i t.i.f.: Sandriana. -  F.-p.: Herin-tsandry: tanjaky ny sandry; tanjaka; izay azo tamin'ny asa. / Mampiseho herin-tsandry: mampiseho tanjaka entina mirehareha. / Manenjan-tsandry: mihaika, mihantsy olona hiady. / Manipy sandry: manakipilipily sandry mafy rehefa mandeha. / Mitsipy sandry: mitovy amin'ny manipy sandry. / Mitsipy sandry diavolana: miasa, misasatra tsy misy olona afaka hamaly bontana ny tena. / Sandrin-tanana: ny faritry ny sandry hatreo amin'ny kiho ka hatramin'ny hato-tanana."
"Sanehaka"," a.: Fisefosefoana sy fahasemporana, toy izay mahazo ny olona matavy miaka-piakarana. - t.i.f. : Misanehaka, fisanehaka, mpisanehaka."
"Sanga"," a.: Volon-doha mivondrona kely eo ambonin'ny tampin-kandrina, na volondoha somary lavalava kokoa noho ny sisa rehetra eo afovoany tsara eo ambony tampin-kandrina. ? Volo na nofo mivondrona eo an-tampondohan'ny biby sasany: Lava sanga ny akoholahin'i Naivo. • t,i.f.: Sangana, voasanga / misanga, fisanga, mpisanga / isangana, fisangana. -  F,-p,: Ambany ny sangany: enti-milaza olona menatra izaitsizy. / Sanga an-katoka: volo lava avala hitarotaroka any an-katoka. / Sanga-Nanahary: volo maniry eo an-tampon-dohan'ny zaza hatrany an-kibon-dreniny. / Sangan-tampona: ilay volo navela ho lava noho ny namany ao an-tampon-doha. / Sanga-mangata-dranouola na sanga mitsinjo ranovola: ilazana ilay sanga eo anoloana izay randranina hikirazorazo. / Mandray sanga: ilazana ny olona resy lahatra teo amin'ny adihevitra nifanaovana, ka misafo loha sisa no ataony fa tsy mahateny ints ony ."
"Sangaingy"," a.: Tangongo, fifanongoavana hiavosa eo amin' ny toerana anankiray. - t.i.f.: Misangaingy, fisangaingy, mpisangaingy / isangengena, fisangengena / mahasangaingy."
"Sangana"," (sanga) p. t.: Enti-milaza olona amelana sanga lavalava eo an-tampin-kandriny."
"Sanganehana"," p. t.: Sahiran-kevitra, tsy mahita izay hatao fa misalasala be ihany; feno fisalasalana. - t.i.f. : Mahasanganehana, fahasanganehana. ¶ M. h. : Sakodiavatra."
"Sangarotra"," a.: Fitadiavana izay hamikirana, mitovy amin'ny Sarangotra."
"Sangasanga"," a.: Enti-milaza zavatra izay ny lohany na tandrony no tazana er? lavitra. i t.i.f : Asangasanga/ manangasanga, fanangasanga/ anangasangana, fanangasangana 1 misangasanga."
"Sangasanganandevolahy"," a.: Karazana kiranjay, mitapelaka be ny raviny ary fanao ody kohaka sy tambavy ny ranony."
"Sangasanganankoholahy"," a.: Karazan'ahitra."
"Sangazona"," a.: Famikirana amin'izay voaray, fandrangotana amin'izay azo ifikirana. - t.i.f. : Sangazonina, asangazona, voasangazona, tafasangazona / manasangazona, fanasangazona, mpanasangazona / anasangazonana, fanasangazonana / misangazona, fisangazona, mpisangazona / isangazonana, fisangazonana / mahasangazona."
"Sangazonina"," (sangazona) mt. ih. (sangazony): Sarangotina, raisina hamikirana: Io hazo io sangazonina mba tsy hianjera ianao."
"Sangazotra"," a.: Mitovy amin' ny Sangazona."
"Sangeloka"," a.: Hafahafa, zavatra tsy fahita, fomba miangentsana. * t.i.f.: Misangeloka, fisangeloka, mpisangeloka / isangelohana, fisangelohana / mahasangeloka / sangelongeloka."
"Sangerina"," ft.: Fahalasanana sy fiverenana indray; fihodinkodinana eo amin'izay tany nialana; tamberina. * t.i.f. : Asangerina, tafasangerina / manasangerina, fanasangerina, mpanasangerina / anasangerenana, fanasangerenana / misangerina, fisangerina, mpisangerina / isangerenana, fisangerenana / mahasangerina / sangeringerina."
"Sangina"," (sangy) mt. ih. (sangio): Anaovana kivazivazy, lalaovina: Nosangin'Ikoto ny zandriny dia nitomany. ? Hetraketrahina, sorisorenina: Sangin'Isambilo foana ny zanako ka tsy nety nianatra intsony. ? Kasikasihina ho mari-pisakaizana tafahoatra: Henoko fa sangin'ialahy i Soa zanako; atsaharo izany!"
"Sangoa"," ppt feh.: Fandrao, sao."
"Sangodina"," a.: Tandrimo. ? Fihodinana. Fihodinkodinana eo an-toerana ihany. - t.i.f• : Sangodinina, asangodina, voasangodina, tafasangodina / manasangodina, fanasangodina, mpanasangodina / anasangodinana, fanasangodinana / misangodina, fisangodina, mpisangodina / isangodinana, fisangodinana / mahasangodina / sangodingodina."
"Sangodinina"," (sangodina) mt. ih. (sangodino): Hodidinina: Nosangod in in ' n y fahauaio ny tond na."
"Sangoeja"," a.: Parapaingo tsy ahafahana mihetsi-mahery. ? Sampona tsy azo ialana. ? Vatom-panorona izay tsy maintsy lanin'ny ankilany rehefa avy nihinana. - t.i.f.: Misangoeja, fisangoeja, mpisangoeja / isangoejana, fisangoejana."
"Sangongo"," a.: Fitangoronana maro be (toy ny zanak'akoho na ny ankizy manodidina an-dreniny, na ny andiantantely), vangongo. ? Antontan-javatra. ? Ireo kitro fahita amin'ny soroky ny mpilanja filanjana. - t.i.f. : Asangongo, voasangongo, tafasangongo / misangongo, fisangongo, mpisangongo / isangongoana, fisangongoana."
"Sangorina"," (sangotra) mt. ih. (sangorio) : (vary) Otazana ka ny salohy masaka no tapahina."
"Sangotra"," a.: Fiotazana ny vary tsy miaraka fa arakaraka ny fahamasahany ka tsongoina amin'ny tanana na tapahina amin'ny antsy ny salohiny izay masaka. * t.i.f.: Sangorina, voasangotra / misangotra, fisangotra, mpisangotra / isangorana, fisangorana."
"Sangy"," na Sangisangy a.: Tsilalao na kivazivazy atao amin' ny teny na amin'ny fihetsika ho mariky ny fisarihana amin'ny olona mifankazatra amin'ny tena. * t.i.f•: Sangina, asangy, voasangy, sinangy / misangy, fisangy, mpisangy 1 isangiana fisanglana / mahasangy / sangisangy. -  F.-p.: Sangisangy zary tenâny: tsilalao na kivazivazY mila hivadika ho tena zavatra. / Sangy mahery: fifamelezana toa kilalao, nefa toa mila hivadika ho ady noho ny fahamafisany mahery vaika. / Sangy ratsy: voso-dratsy, izany hoe zavatra atao toa kivazivazy nefa tsy tsara. ¶ M.h.: Kihaihay, kiniania. / Sangy mihoatra ny Io-ha: kivazivazy mihoa-pampana ka manjary mahavoafady."
"Sangy"," p. mt.: Saingy, fangy."
"Sanka"," (Ski) a.: Aretina vokatry ny tety mamely amin'ny loha sy mandoaka orona."
"Santarana"," (santatra) mt. ih. (santaro): Atao na hanina vao voalohany: Santaro kely itony uarialohanay, ry Dadatoa a!"
"Santatra"," a.: Voaloham-bokatra: Santa-bary. ? Voalohany amin'ny zavatra atao, fiandohana: Atolotro anao ny santatry ny asako. ? Fanaovana na fihinanana zavatra amin' ny voalohany. * t.i.f. : Santarana, asantatra, voasantatra / manantatra, fanantatra, mpanantatra / anantarana, fanantarana / misantatra, fisantatra, mpisantatra / isantarana, fisantarana/ mahasantatra / santatsantatra. * Ohab.: Santatra am-bava rano fa ny manetsa be mbola ho avy: enti-milaza fa mbola kely sy tsotsotra ny vita amin'izao fotoana izao (asa na lanonana na zavatra ha-fa), fa mampanantena fa ny any aoriana mbola ho be sy tsara lavitra."
"Santima"," (fr. centime) a.: Ampahazaton'ny iraimbilanja: Dirny santima no varifitoventy."
"Santionany"," (fr. échantillon) a.: Sombiny kely, tapiny: Vao santionany uitsiuitsy mialoha lalana fotsiny amin'ny ualala izao hitantsika izao. / Santionany amin'ny haratsiany izao asehoko anao izao."
"Santo"," a.: Fisintonana sy famoahana fofon'aina mafy sady mitarika lavalava, ateraky ny alahelo na embona: Be sento io zaza io ka mety harary fo rehefa lehibe. ~ Alahelo: Mitsikia, atsaharo ny sento. ~ Fitrohana zavatra amin'ny orona. - t.i.f.: Sentoina, voasento J misento, fisento, mpisento / isentoana, fisentoana J mahasento J sentosento."
"Sany"," (t.tr.) ppt. Teh.: Mandritra ny, dieny: Mianara sany mbola manam-potoana ianao."
