"word","definition"
"Banty"," a.: Teny tsy fampiasa afa-tsy raha miaraka amin'ny Any: Any banty, any banty any: Any lavitra any, any andakira."
"Banty"," a.: Angelivavy. ¶ M. h.: Kabatritra."
"Bao"," a.: Tahon-drofia izay ma-teinta ampiasaina hitondrana entana an-tsoroka, izany hoe hilanjana azy."
"Baobaba"," (fr. baobab) a.: Hazo makadiry indrindra eto Madagasikara, fahita amin'ny faritra andrefana sy avaratra andrefana; fohifohy fa be vatana ny baobaba, fa mahatratra hatramin'ny 20 m ny faribolana manodidina ny vatany."
"Baodika"," Baodibaodika a.: (jar. Bodika)."
"Baolina"," a.: Hoditra na fingotra boribory nosesehana rivotra ao anatiny ka ilalaovana ifampitorahana na dakana: Milalao baolina, mandaka baolina. a F.-p.: Baolina boribory: Karazana baolina fanaovana kitra ka tsy fandray tanana fa ny dakan-tongotra ihany. / Baolina lavalava: karazana baolina fampiasa rehefa baolina entin-tanana no atao. 1 Izay rehetra miendri-javatra boribory: Mofo baolina: mofo boribory ohatra ny totohondry atao amin'ny lafarinina ka endasina tsy atao be menaka. / Hena baolina: toton-kena boribory kely nasiana tavin-kjsoa sy tongolo na dipoavatra ka endasina atao mendimendy tsara."
"Baondy"," a.: Anaran-karatra filalaovana misy sary tokana eo afovoany (kodiadiam-borona na efa-joro na fo na fon'omby mainty), ka heverina mazàna fa anisan'ny tsara indrindra amin'ny vato."
"Baorina"," (fr. borne) a.: Tsatobato efa-joro lavalava famaritana ny tany misy tompony ary voasoratra any amin'ny fanjakana: Tany vita baorina. • Tsato-bato misy tarehimarika milaza ny isan'ny kilaometatra mampisaraka toerana na tanàna roa."
"Baoritra"," (angl. board) a.: Karazana taratasy mahery sady henjana ampiasaina hanaovana fonon-javatra, boaty... -  F.-p.: Tsy mitent' fa vola banritra: enti-milaza zavatra efa lany andro ka tsy misy vidiny intsony."
"Baoroka"," a.: Tapa-tsigara efa nifohana."
"Baotinina"," a.: Kiraro misy ranjony."
"Baoty"," (fr. botte) a.: Fonondranjo hoditra atao eo ambonin'ny kiraro mba hiarovana amin'ny ranon'ando na ny tsilo na ny riaka, na ny fotaka, rehefa manavasava any anaty ahitra na rehefa avy ny orana."
"Bara"," a.: Anaram-poko lehibebe monina amin'ny tany voafaritry ny renirano Zomandao, avaratra, izay mampisaraka azy amin'ny Betsileo; ny ala onenan'ny Tanala, atsinanana; ny ony Onilahy, atsimo andrefana, izay mampisaraka azy amin'ny Antandroy sy ny Mahafaly, art' ny havoana marin-tamp on' Analavelona, andrefana st' avaratra andrefana; tanàn-dehibe: Ihosy, Betroka."
"Bara"," p. t. (t. t. m.): Tsy fananana na tsy fisiana, mandait) ihany fa tsy maharitra: Baram-bola aho androany."
"Bara"," Barabara p. t. : Enti-milaza feo misamonina na farimparina tsy mazava loatra eo am-pitenenana. -  F,-p.: Bara feo: farimparim-peo. ¶ M. h.: Gadragadra feo. / Bara saina: donto sains. kely saina."
"Barabaha"," (Btm) a.: Karazan' akondro."
"Barabahy"," a,: Karazan'akondro vaventy."
"Barabara"," p.t.: Fampiasa matetika kokoa noho ny hoe Bara: Farina (feo): Barabara feo ianao izany. 1 Tsy ampiampy (saine): Olona barabara saina."
"Barabatavo"," (Ski) a.: Fofo-malany tahaka ny an'ny mamba."
"Baradaka"," ft.: Enti-milaza fikorontanam-pitenenana. - t.i.f.: Abaradaka, baradahina,tafabaradaka / mibaradaka,fibaradaka, mpibaradaka/ ibaradahana, fibaradahana."
"Baradida"," (Br) a.: Tehina vita amin'ny hazo mafy, tsy dia la-va loatra, ataon'ny Baralahy fiadiana ka tsy misaraka aminy raha vao mivoaka ny trano izy na aiza na aiza alehany."
"Baradondradony"," p. a.: Lava maronjana sy tsara bika mifanao ara-keviny amin'ny toe-batana."
"Baraingo"," p. toe.: Bila, bingo. - t.i.f.: Abaraingo, voabaraingo J manabaraingo, fanabaraingo / anabaraingoina, fanabaraingaana I mibaraingo, fbaraingo / ibaraingoana, fibaraingoana J mahabarainga."
"Baraingo"," a.: Mari-pijanonantsoratra (?) misolo ny teboka raha manontany: Iza no tonga teto anikeheo?"
"Baraka","a a.: Voninahitra: Tsy manaiky aho fa ny barakako mihitsy no nalanao tamin'ny nitenenanao ahy teo imason' ny olona rehetra teo. -  F,-p.: Afa-baraka: afa-boninahitra, very haja: Afa-baraka ianareo mianakavy tamin 'ny nafitsoky nt' zanakao. • H. i.: Voafitaka: Afa-baraka aho nitonantonana tany; hay efa nifindra ianareo ka tsy nilaza akory. ? Simba: Afa-baraka ilay laoka vao novidina fa nihosim-bovoka eran'ny tokotany."
"Barakay"," a.: Baiko-miaramila enti-milaza fandravana laharana."
"Barakoma"," a.: Anjombona tsy mba misy tandrok'omby fa volotsangana fotsiny; hasiana lavaka iray na roa, raha tiana hisy feo avo sy iva."
"Baramina"," (fr. barre à mine) a.: Anja-by atao fanoitra na fandoahana ny vato hapoaka."
"Baranahiny"," a.: Tsy fitandremana, tsy firaharahana, tsY fisainana na fiheverana eo am-panaovan-javatra: Aza manao baranahiny raha manao zavatra. • p.t.: Tsy voalamina tsara fa entinentim-poana: Fanjakana baranahiny,"
"Barandro"," a.: Anarana enti-milaza ny toaka amin'ny faritany sasantsasany. ¶ M. h.: Toaka, barisa, betsabetsa."
"Baranjely"," a.: Karazan-javamaniry misy voany lavalava boribory fanao fangaron-daoka."
"Barara"," Bararaka a.: Fiaikena ny marina ka milaza ny tena izy; fisehoan'ny marina ka mampiharihary ny tena izy, - t.i.f.: Abarara, bararaina J mibarara, fibaraxa, mpibaraxa J ibararana, fibararana I mibaraxaka, fibararaka, mpibararaka J ibararahana, fibararahana. -  F.-p,: Vaky barara: voapotsitra ka miseho miharjhary ny ratsy na ny lainga natao. ¶ M. h.: Jer. Bantsilana. J Barara feo: Be feo, mamalankira rehefa mihira."
"Bararàka"," a.: Fifantsitsiran-drano betsaka, fitobahan-drano mivoaka; fandoavana mafy betsaka. - t.i.f.: Mibararàka, fibaxaraka I ibararahana, fibararahana."
"Bararata"," a.: Karazam-bolotsangana madinika st' malemilemy maniry eny amoron-drano. -  F.-p.: Bararata noladinimfbahy: enti-milaza fifankatiavana na firaisam-po tsy pain' inona na inona sarahina. / Bararata tsy loaka: ankamantatra ilazana ny fary."
"Barareoka"," a.: Feon'ny ondry maneno. i t, f f.: Abarareoka I mibarareoka, fibarareoka, mpibarareoka J ibarareohana, fibarareohana J mahabarareoka."
"Barea"," (Ski) a.: Ombimanga."
"Barera"," a.: Roraka, tsy fahazakan-tena na tsy fahazakandamba. - t.i.f.: Abarera, voabarera I manabarera, fanabarera, mpanabarera / anabarerana, fanabarerana / mibarera, fibarera, mpibarera J mahabare. ra J barerarera,"
"Bareraka"," a.: Mitovy hevitra amin'ny Barera. i t.i.f.: Mibaxeraka."
"Barerarera"," (barera) t. u. r.: Entimilaza fanamafisan-kevitra, mibarera matetitetika."
"Baribariàna"," p. t.: Tsy mbola mandroso amin'ny fombampiainana ambony, tsy mahalala fomba: Raha tsy otona baribariàna ka hanao ny tongotra eny ambony fiankinana amin'ny seza! • Masiaka sy tsy mamindra fo: Olona baribariàna no nahavita izao uonoana mahatsirauina izao."
"Baribary"," p. t.: Mitovy hevitra amin'ny Baty. Jer. io teny io."
"Barika"," a.: Areti-mifindran'akoho.: Voan'ny barika ny akohonay."
"Barika"," (fr. barrique) a.: Fitoeran-drano na divay lehibe vita amin'ny hazofisaka mivolantsinana natambatambatra voafehina vy boribory mita-na azy tsy hivaha, atao hoe fehim-barika. -  F,-p.: Ambody barika: zavatra apetraky ny mpisotro amin'ny mpivaro-toaka ho antoky ny toaka tsy voaloany vola."
"Barisa"," a.: Toaka mena."
"Baroa"," a.: Anarana mpitondra fanjakana iray, izay tsy fantatra marina raha nisy aratantara fa nanaovana ohatra amin'ny fitondrana baranahiny, tsy misy lalàna, ka samy manao izay tiany ny olom-pehezina."
"Barometatra"," a.: Fitaovana hâ mantarana ny ho toetran' ny andro amin'ny fahalalana ny lanjan'ny tambesatry ny rivotra."
"Barota"," a.: Vanja fampiasa amin'ny tafondro na amin'ny fampikoavana tany na man-da; vanja alevina."
"Bary"," Baribary p.t.: Enti-milaza ny maso misokatra sy mihiratra tsara ary falifaly: Bary maso, baribary maso."
"Basasaka"," Jer. Bosasaka."
"Basesa"," (Tsm) a.: Karazan-dihy sy hira mampiavaka ny foko betsimisaraka ."
"Basibasy"," a.: Kilalao misarimbasy."
"Basila"," (fr, bacille) a.: Mikraoby miditra amin'ny antokon' ny bakteria, miendrika tehina kely kilavalava amin'ny fahitana azy amin'ny mikraoskopy, fototry ny aretina maro toy ny raboka."
"Basirano"," a: Karazam-pitaovana ampiasain'ny dokotera hanadiovana amin'ny rano ny ao anatin'ny tena: na ny tsinay izany raha sendra mitohana tsy mahavalana na ny tranonjaza rehefa avy miteraka. (Misy zavatra telo amin'ny basirano dia ny fitoeran-drano, ny fingotra lava fandehanan'nY rano ary ny vavam-basirano)."
"Basivava"," p. t.: Enti-milaza: Olona mpiteniteny izaitsizy, mipoapoa-bava toy ny basy: Tsy nahita olona basivava ohatra an'iny Rakoto iny aho: izany lahy ka azy irery ny fitenenana mandritra ny adiny iray. ? Olona mpilaza habobo, mpirehaka. • Olona tsy mahatam-bava ka milaza izay tsy tokony bambara: Ise indray izao, Rabary, no basivaua nitantara izany tany amin-dry zoky tany."
"Baskety"," (fr. basket-ball) a.: Lalao fanatanjahantena misy mpilalao dimy an-daniny avy ka ny ifaninanan'izy roa tonta dia izay hampidirana baolina imbetsaka indrindra ao anatin'ny haraton'ny an-kilany avy."
"Basy"," a.: Fiadiana ampiasaina hitifirana amin'ny bals asesiky ny vanja. (Ny tenan'ny basy dia hazo, fa vy kosa ny fem-basy sy ny vy lavalava boribory fivoahan'ny bala).—•-? F,-p.: Basy ambiaty: kibasibasy atao amin'ny ambiaty. / Basy katsaka: kibasibasy atao amin'ny tahon-katsaka. / Basy kely: basy misy vimiaina manosika balakely, kilalaon'ankizy. / Basy maro voua: basy mahalefa hala ma-ro mifanesy, nefs fahanana indray mandeha monja. I Basy maty: basy efa simba tsy mipoaka intsony. • H. o.: Enti-milaza olona tsy mahalala menatra, tsy valahara, nanaovana ny mt. hoe mibasy maty: Tsy menatra manao ratsy. I Basy pole ta: basy fohazo barika hy azo andefasana hala maro mliesy. I Basy tsy mitent': h.o.: tetika na fiokoana miafina tsy fantatra raha tsy efa tonga ny andro hanatanterahana azy. / Basy volotsangana: kibasibasy atao amin'ny volotsangana ary ampiasaina amin'ny asampinga na amin' ny fanazaran-tena. * Ohab. sY Fiten.: Basy atifikavana ka arangaranga ihany: Enti-milaza fa tsy mba mihatsaravelatsihy ny tena ka na hamely aza dia aharihary ny atao. / Basi-na ariary Tito: tsy takatry nt' ory, tsy tian'ny mpanana (fer. A-triatry)• 1 Basy angalisa roui-haro (ilay hazo tahony io): anaran-tsy very no sisa: entimilaza zavatra, na olona koa aza, izay nahavita be tamin' ny androny, nefa efa antitra na simba ka ny anarany sisa mijanona."
"Basy"," t. p.: Aoka izay! mangina!"
"Bata"," ft.: Enti-milaza fanaingana zavatra amin'ny tanana. 4 t.i.f.: Bataina, abata, voabata, nobinata J mambata, fambata, mpambata J ambatana, fambatana / mibata, fibata, mpibata / ibatana, fibatana / mahabata."
"Bataina"," (bata) mt. ih. (batao): Aingaina amin'ny tanana: Tsy zaka bataina io vata io."
"Batanina"," a.: Mitovy amin'ny Batàna."
"Batata"," (fit.-p.) a.: Vomanga."
"Batavia"," a.: Karazan'akondro bozenizeny fa be voa."
"Batemy"," (fr. baptême) a: (Fiv. kat.) Sakramenta iterahan'ny olona ara-panahy amin'ny fidirana ho isan'ny kristianina zanak' Andriamanitra satria voadion'ny rano tamin'ny fahotana izy.	–."
"Baténa"," a.: Hazo andraiketana ny tolana amin'ny varavarana. ¶ M. h.: Batanina."
"Batera"," (fr. tabatière) a: Anaran'ny tongobolo fitoeran'ny paraky kisoka."
"Bateria"," (fr. batterie) a.: Manda mafy. 1 Rarivato na fototra amin'ny fanorenan-trano na tamboho avo."
"Batisa"," a.: (Fiv. protest.) Anaran'ny batemy amin'ny protestanta, izay samy hafa kely amin'ny fahazoan'ny katolika azy satria toa fanolorantena amin'Andriamanitra indrindra no anton'ny batisa."
"Batita"," p. t.: Enti-milaza ankizy tsy tsara toetra fa fetsifetsy ratsy, olon-goana."
"Batraka"," Batrabatraka p. t.: Enti-milaza tsihy na sobika vaventy rary satria lehibe nt' zozoro na ny herana nanan-van azy ka manjary mahalana be masomasony ilay izy: Tsihy batrabatraka."
"Batritra"," p. t.: Enti-milaza olona fetsifetsy sy fatsora, na fatritran'olona tsy azo itokiana."
"Batry"," Batribatry p.t.: Entimilaza: Ny voan-javatra vaventy mifantsifantsy. ? Ny nify makadiry sady somary misy elanelany kely: Batribatry nify ilay zazakely hitako tar?."
"Bavy"," a.: Teny iantsoan'ny anadahy ny anabaviny rehefa miresaka: Aza misahirana manao sakafo ho ahy, ry bauy, fa efa nihinana aho font' niala tany an-trano."
"Bazaina"," a.: Karazan-damba tenon-darà ila ka mirahondrahona no fijery azy."
"Bazanety"," (fr. bai'onnette) a.: (Jar. Benitra)."
"Bazary"," (fr. bazar) a: Teny ilazana ny tsena — indrindra any amorontsiraka — izay mazàna tranoheva malalaka."
"Be"," p. t.: Betsaka, maro, sesehena (alohan'ny anarana mandrakariva): Be trano il-9 tanàna it?. • Lehibe, ngeza, makadiry (aloha na aorian' ny anarana): Be kibo io rangahy io. He! izato kibo beny! • Lehibe, be vava (aorian'ny anarana): Harem-be. / Fatiantoka be izany. 1 Lehibe, maro karazana, malaza (aorian'ny anarana): Fihinanam-be re izao! Beazina J manabe, fanabe, mpanabe J anabeazana, fanabeazana / mihabe ! ma-baba 1 baba /baba. -  F.-p.: Be adala, be tsy adala: Olona ketrina, dondrona. J Be anaka, be no aizana; enti-milaza zaza iras efa be tao-na vao manan-jandry indray. / Manao be no aizana: entimilaza reny mifanelanelana be ny fahaterahan-janany. / Be an titra: ny fitambaran'ny zokinjokiny ao an-tanàna (mifamaly amin'ilay fiteny hoe maro tanora). / Be antanàna: ireo tsy miasa midonana-poana ao an-tanna. / Be beso: be trerona. / Be hariva: fanaovana tontakely, fisakanana olona: Manao be hariva: misakana olona, manao tontakely. / Be lamba rangahy, be lamba rangahy: teny entin'ny ankizy hampirisika ny vorontsiloza hanao fihetsehana midoroboka. /"
"Be"," lambana, be lambanana: lehibe velarana, fa ny be lambana fiteny indrindra amin' nt' tsihy, ny be lambanana kosa amin'ny lamba. / Be Io-ha: enti-milaza olona izay ngeza, makadiry ny lohany.J Andeha itsy izy, izany be lohako izany: teny entina mandokadoka sY manambitamby zazalahy kely. J Manabe loha: miseho ho maditra. / Bemandomba: teny enti-milaza ny olona izay mandondona be ny handrinY. J Be noho kely, be noho aitsy: enti-milaza antokon'olona roa miady na mifanandrina ka ny iray betsaka, ny iray vitsy. ( Be raoka: be ta-nana ka maharaoka betsaka. / Be rehaka: mahery am-bava izaitsizy, be hakevohana ampitenenana. J Be saina: entimilaza olona lalim-pandinika; matetika koa anefa, entimaneso io teny io ka ny heviny dia hoe manao azy ho manan-tsaina. / Be taim-bava: mitovy amin'ny be rehaka. / Be tends: sarotra an-kanina, tendàna. J Be uaua: lehibe vava; basivava, mitsaontsaom-bava; lehibe, makadiry amin'ny hevitra an'ohatra: Heloka be arma / Be Zanahary: tsara vintana. J Ny ben' ny tanàna: ny lehiben'ny fokonolona, ny mpiadidy."
"Beazina"," (be) mt ih. (becta()); Atao izay hahalehibe aratsaina sy ara-panahy, tezaina, velomina, ampianarina: Nobeazina tamin'ny fahatahorana an'Andriamanitra ny zaza malagasy fahiny."
"Bebaka"," ft.: Enti-milaza ny fiaikena ny hadisoana natao. - t.i.f.: Mibebaka, fibebaka, mpibebaka J ibebahana, fibebahana."
"Bebe"," (be) p. t.; t.u,r.: (Entimilaza fihalefahan-kevitra) Tsy dia be loatra: Bebe ihany ny trondro azony."
"Beboka"," p. t.: Nofosana ary botabota fohy endrika."
"Bebonaka"," (Btm.) a: Anaranjavamaniry."
"Bedabeda"," p. t.: Malemilemy na mohaka (Jer. Bodaboda). * t.i.f.: Bedabedaina, voabeda J mibedabeda, fibedabeda, mpibedabeda 1 ibedabedan, fibedabedana."
"Bedabedaina"," (bedabeda) mt. ih. (bedabedao): Raidraisina ka fihimpihinina ary avadibadika: Aza bedabedaina ohatra izao ny mofo mbola hohanina."
"Bedaina"," (beda) mt. ih. (bedao): Samborina dia fihinina amin'ny sandrY."
"Bedana"," (fr. bec d'âne) a: Fandradahy."
"Bedena"," Bedesina (bedy) mt. ih. (bedeo, bedeso): Tenenina maherihery, tezerana: Nobeden-drainy, nobedesin-drainy izy fa nody alma."
"Bedibedena"," Bedibedesina (bedibedy) mt. th. (bedibedeo, bedibedeso): Anarina, tenenina aman-tsinina lavareny tsy an-kiato: Bedibedesin'1-neny foana Ikoto zanak'Inenitoa ha farany nandositra tsy tamana."
"Bedika"," a.: Fimonomononana lava, teniteny foana. - t.i.f.: Mibedika, fibedika, mpibedika / ibedehana, fibedehana."
"Bedohaka"," a: (mipoaka mafy) Karazam-basy fahiny izay mafy fipoaka aoka izany."
"Bedy"," bedibedy a: Rediredy: Tsy tohako ny bedibedin'it? marary eto anilako ity. • Fimenomenonana miverimberina, teny misesisesy sy lavareny: Tsy misy farany ny bedibedin'Ingahy mpampiasa, 1 Anatra na faniniana mazàna lavareny: Tsy body alina intsony aho fa tsy laitrako ny bedin'i Neny. 1 mt. ih.: Tenenina, tezerana: Ho bedin'ny mpampianatra aho fa tsy nahavita ny entimody. - t.i.f.: Bedena na bedesina na bedibedena, voabedy I mibedy, fibedy, mpibedy 1 ibedena, fibedena 1 ibedibedena 1 bedibedesina I mibedibedy, fibedibedy, mpibedibedyfibedibedena,fibedibedena."
"Befelatanana"," a.: Karazan-javamaniry be ravina (Medemia nobilia Callerand-Palmiers)."
"Begonia"," (fr. bégonia) a.: Karazan-javamaniry misy raviny mitapelaka sy voniny maro loko."
"Behambehana"," (behana), t.v.r: Mitovy amin'ny Behana."
"Behana"," a.: Fisehoana ho lehibe rehefa mijoro na rehefa mandeha. ? Fihetsika toa tsy mamela ny hafa handeha fa... ¶ M. h.: Behambehana. 1 t.i.f.: Abehambehana f manabehambehana,fanabehambehana, mpanabehambehana f anabehambehanana, fanabehambehanana / mibehambehana, fibehambehana, mpibehambehana 1 ibehambehanana, fibehambehanana."
"Behatoka"," a.: Anaram-bola frantsay, ilay niasa tamin'ny andron'i Louis XIII sy Char-les X, izay nampiasaina koa ho farantsa taty Madagasika-ra, mitovy amin'ny Tsanganolona, Tanamasoandro, Malamakely.,.; be hatoka ny fahitana ny mpanjaka tamin'ireo vola ireo, ka izany no nahatonga ny anarany."
"Behatoka"," Anarana enti-milaza ny karazan-jvamaniry (vary, paraky...) be taho ."
"Beholafiny"," a.: Anaran'ny antoko-miaramila nisy vatandehilahy arivo tamin'ny tafika fahiny. / Mpitana beholafiny: manamboninahitra niandraikitra beholafiny."
"Bekaraoka"," (Skl) a: Zavamaniry fanaovana famalanana mahery dia mahery."
"Bekira"," a.: Karazam-parakY la-va kiran-dravina (Necotiana tabacum L. Solanées)."
"Bekotromaroholatra"," a.: Anarana enti-milaza ireo miaramila mpiady tranainy nahazo takaitra."
"Belaka"," p. t.: Fisaka sy petaka, talesaka (endrika): Belaka endrika io vehivavy io. • Misokatra tsara, baribary (maso). - t.i.f.: Mibelaka / ibelahana, fibelahana / mahabelaka."
"Belakara"," a.: Karazam-basy fahiny."
"Belakarivo"," (Ski) a: Karazan-javamaniry (Mirabilis Jalapa L, Hyctaginacées)."
"Belanjana"," a.: Anarana ilazana ny papango amin'ilay izy manapaka ny lalan'ny mpandeha iny."
"Belza"," (fr. Belge) a.: Ny Urane-na tompon-tany any amin' ny tanin'i Belzika: Anisan' ny betsaka raha heuerina amin'ny hakelin'ny taniny ny Belza. 1 p.t.: Momba an'i Belzika na an'i Belzika na avy any Belzika: Fiteny karazany roa ny teny tenenin'ny mponina belza."
"Bemaimbo"," a.: Anaran-kafa ilazana ny taimborontsiloza. (Jer. Taimborontsiloza)."
"Bemandomba"," p, a.: Be handrina be, manana handrina toa mandondona, mandroso mitatao eo amboy maso."
"Bemandry"," (Skl) a.: Karazan' oviala saingy tsy azo hanina manta."
"Bemarika"," a. : Karazan-damba. Bemavo a,: Diky, fivalanana."
"Bembo"," a.: Fampiasa amin'ny hoe Bembon'orona: Ilay taolan'orona miavoavo, mitxingitringy."
"Bemihimpy"," (t.tr.) a: Mpandositra na mpandao fonenana tafatambatra, izay mazàna tonga olon-dratsy."
"Bemihisatra"," Jer. Ambaniandro."
"Beminono"," (Tsm.) a.: Tovolahy tsaraina momba ny fandoavan-ketra."
"Bemiorika"," a.: Karazam-bakana lehibe maro soratra."
"Bemiray"," a.: Tapatapa-damba samy hafa loko izay atambatra ho akanjo na fitafiana na firakofana: Akanjo bemiray: Akanjo vita amin'izany tapatapa-damba izany."
"Bemoty"," a.: Karazan-damba misy motimotiny."
"Benabena"," Jer. Venavena."
"Benamboka"," p. t.: Kamo mpidonana-poana."
"Benandro"," a.: Andro andavanandro; andro tsisy tabataba."
"Benge"," (Ski) a.: Osy."
"Bengelahimena"," (Ski) a.: Anaran-kazandrano menamena."
"Bengy"," (Bd) a.: Osy."
"Benitra"," (fr. bai'onnette) a.: I-lay lohan'ny basy izay misy toy ny sabatra maranitra. ? F.-p.: Tsatsi-benitra: fanohizana amin'ny benitra (toy ny fitonoana zavatra amin' ny afo)."
"Benjamina"," a.: Kaxazan-javamaniry misy voninkazo me-na madinidinika izay matetika totototoin'ny ankizy ka apetany amin'ny hohony ka mahatonga ny hoho ho menamena (Impatiens balsamina L. na I. notitangore Balsaminacées na I. Sultani Hook)."
"Benoara"," Jer. Bonara."
"Beo"," a.: Feo manahaka ny fibarareokan'ny ondry ka entina miantso io karazam-biby io."
"Beravina"," a.: Enti-milaza karazan-javamaniry anankiroa, izay ny iray mamoa mitandahatra misy fofony (Cretalaria Soltiana-Légumineuses) ary ny faharoa, irony begonia fanaovana haingon-tanimboly."
"Beriberia"," (fr. béribéri) a: Aretina mahatonga reraka sy malemy ary manirano eo amin'ny ranjo, vokatry ny tsy fisian'ny vitamina B1."
"Beririnina"," a.: Anarana nilazana ireo mpandranto fahiny izay tsy niala teto Imerina tamin' ny fotoanan'ny tazo, ka tsy nidina tany ambany ravinkazo raha tsy tamin'ny ririnina, fotoana tsy misy tazo."
"Beritelo"," (fr. bretelle) a.: Zavatra toy ny tady vita amin'ny lamba na amin'ny hoditra, fitanana ny pataloa na ny akanjo tsy hiborotsaka."
"Beroberobazaha"," a.: Jer. Anambaraka."
"Beroberoka"," a: Anaran-javamaniry toy ny anana fanome ny bitro na ny kisoa. (Marina): Lactuca indica. L. (Composées). (Sihan.): Sonchus aleraceus L. * Ohab.: Anamamy no irai-sana, ka beroberoka no isarahana: Enti-milaza fifankatiavana tsara fanomboka fa nia-faxa tamin'ny ady."
"Berohina"," (beroka) mt. ih. (berohy): Itenenana teny tsy fantatra, teny vahiny."
"Beroka"," a: Teny tsy mazava, tsy fantatra fa miboredika toa mitabataba fotsiny. - t.i.f.: Berohina I miberoka, fiberoka, mpiberoka 1 iberohana, fiberohana 1 mahaberoka."
"Besavily"," a.: Anarana niantsoana ny ondry fahiny."
"Besisika"," a.: Karazan-trondrondranomamy lehibe sady tsara nofo (Megalops cyprinoi, des). Ny ahafantarana azy dia ny volony fotsY mova tsy ny voahoso-bolafotsy vasobasoka, ary ny vonon-damosiny misy tsiratsiraka lava; halavany: 60 sm., fa ny lanjany, misy maro no mihoatra ny 1 kilao sy sasany."
"Beso"," a.: Amin'ny hiia misy feo maro, ilay fizaram-peo ambany indrindra, feo ambany sy migoboka: Ny lehilahy lehibe no matetika manao ny beson-kira. -  F.-p.: Beso fisaka: beso tsy dia migoboka loatra, beso maivana."
"Besofina"," a: Zavamaniry fanao kofehy ny hodiny."
"Betafoaka"," a.: Karazan-kazo mandadina, izay ampiasain' ny olona hanamanimanitra ny toaka."
"Betaimparasy"," p, t.: Teny entina ilazana lamba na akondro na hodi-tava koa aza, izay misy pentimpentina maintY."
"Betaka"," (Tsm) p, t.: Fisaka sy boribory."
"Betaly"," a.: Rojo misy masombolafotsy sy vakana fitondran'ny manamboninahitra sy ny lehibe mianjaika, indrindra amin'ny fotoana fanaovana hasoavan-jaza."
"Betefaka"," a,: Sirahazo avy amin'ny zavamaniry iray atao hoe Tefaka."
"Betongoa"," a: Lalao mahery vaika itolomana omby eo amin'ny trafony (ny fitolomana omby eo amin'ny tandrony kosa dia atao hoe: savika omby)."
"Betra"," (Tsm.) a: Tondro molotra ka ny ambany no atao la-va sy velarina; potsa-molotra."
"Betro"," (fr. béton) o.: Vato kely mifangaro fasika sy simenitra."
"Betro"," (fit.-p.) a: Atidoha.	Bet"
"Betroka"," a.: Fanabontsinana nY tena, na noho ny avonavona na noho ny hatezerana, toy ny fanaon'ny tanalahy mainbontsina ny vozony rehefa ilay tezitra vonon-kiady iny izy. • H. i.: Rahona, fandrahonana. - t.i.f.: Abetroka, tafabetroka 1 mibetroka, fibetroka, mpibetroka 1 ibetrohana, fibetrohana 1 betrobetroka. -  F.-p.: Mamaky betroka: mampangaihay, mahakepoka, mamolaka avonavon'olona."
"Betsabetsa"," a: Fisotro mahamamo atao amin'ny fary na tantely."
"Betsaka"," p. t.: Be isa, be dia be: Betsaka ny karazan'olona eto ambonin'ny tany. / Misy voay ve at? aminareo? Betsaka azy at? avarabaratra ot/, tompoko. - t.i.f,: Manabetsaka 1 mahabetsaka 1 mihabetsaka 1 habetsaka, habetsahana, fahabetsahana / ankabetsahana 1 imbetsaka."
"Betsileo"," a.: Foko lehibe monina amin'ny tany voafaritry ny ony Mania, avaratra; ny tanin'ny Tanala, atsinanana; ny tendrombohitr'Andringitra, atsimo, ary ny tandavantendrombohitr'i Bongolava, andrefana. Mizara telo ny Betsileo: ny avaratra (renivohitra: Ambositra), ny afovoany (Ambohimahazo, Ambohinamboarina), ary ny any atsimo, izay mitsinjara telo indray: Isandra, Ilalangina ary Iarindrano. Tanàn-dehibe: Fianarantsoa, Am bositra,Ambohimahasoa, Ambalavao."
"Betsimiasa"," a.: Anarana entimilaza ireo mpiandry omby any an'etitra."
"Betsimihilana"," a.: Anarana entimilaza ny ravin'ny tatamo (ny vonin'ny tatamo dia atao hoe voahirana na tsiazonafo, ary ny fakany voalefoka)."
"Betsimisaraka"," a: Foko lehibe, monina amin'ny tandavandemaka mahatratra 60-60 km ny sakany manaraka ny morontsiraka atsinanana hatrany amin'ny reniranon'i Bemarivo, avaratra, ka hatrany amin'ny onin'i Mananjary, atsimo (800 km eo ho eo). Mizara roa ny Betsimisaraka: ny tavaratra (Maroantsetra, Fenerivo, Soanierana-Ivongo); ny tatsimo: (Toamasina, Vatomandry, Mahanoro, Andevoranto)."
"Bevohoka"," p. t.: Enti-milaza ny vehivavy manana anaka. ¶ M. h.: Manana anaka, mitoe-jaza, manaizana, mavesatra, mitondra rano."
"Bevoina"," a.: Teny tsy dia manaja laatra enti-milaza ny mats' tsy tiana hohajaina firy, (Tsy fampiasa firy fa Rabevoina no ampiasaina matetika)."
"Bezabeza"," p, t.: Mitanatana, mangotanatana (t.t.m.). ¶ M. h.: Vezaveza."
"Bezanozano"," a.: Foko kely dia kely, mitoetra amin'ny tany lemaka manodidina an'i Mangoro, voafaritry ny tanin'i Sihanaka, avaratra; ny Betsimisaraka, atsinanana; ary ny Marina, andrefana. Tanàndehibebe: Moramanga, Beparasy, Anliro."
"Bezôma"," a.: Karazan-javamaneno misy fivoaham-peo lehibe natao mba hanamafy nt' feony sy ny firohondrohony."
