"word","definition"
"Rakonantitra"," a.: Lehilahy na vehivavy efa antitra mahia (jer. Konantitra)."
"Rakorako"," a.: Toetran'ny volo misaritaka, tsy milamina. - t.i.f.: Arakorako, voarakorako, tafarakorako / mirakorako, firakorako, mpirakorako / irakorakoana, firakorakoana."
"Rakotra"," a.: Zavatra atao eo ambony zavatra hafa mba tsy hahitana azy na hiarovana azy: Rako-pandriana. ¶ M.h.: Saron. • Vato fisaka lehibe izay narakotra ny loaka azo nidirana tao antampon'ny vavahady taloha raha nikodiavana kodiarambato lehibe izay natao hidiny ny vavahady. - t.i.f.: Rakofana, arakotra, voarakotra, tafarakotra I mandrakotra, fandrakotra, mpandrakotra / andrakofana, fandrakofana / mirakotra, firakotra, mpirakotra / irakofana, firakofana / maharakotra I rakodrakotra. -  F.-p.: Lamba firakotra: lamba matevina irakofana rehefa matory amin'ny alina. / Rako-bata: varavarana mikatona ho azy toy ny tsatoka. / Rako-pandriana: lambampan driana. * Ohab.: Tantely afa-drakotra ka anjakan'ny bodo sy adala: ilazana zava-tsoa tsy misy mpiaro ka tonga baranahiny: samy mivantana ao daholo ny olon-drehetra."
"Ralia"," (fr. rallye) a.: Fifaninanan'olona mandeha an-tongotra na fifaninanan'aotomobilina izay tsy maintsy tonga amin'ny toerana iray voatondro rehefa avy nandia fitsapana maromaro."
"Raloba"," a.: Hira fanao amin' ny fiandrasam-paty any anindran-tany. ¶ M,h.: Sasy, baheza."
"Raloba"," a.: Karazana korintsana vita amin'ny sampan-drofia (baobao na bao fombo) norarina ho vata kely fisaka misy tahony efatra ihazonana azy; asiana voa madinika ao anatiny (ny any amin' ny faritany avaratra sy atsinanana ary Sainte-Marie no mampiasa azY)."
"Ramadany"," (ar. ramadana) a: Volana fahasivy amin'ny kalandrie miziolimanina ifadian'ny Silamo hanina, ka isan' andro hatramin'ny fiposahan'ny masoandro ka hatramin'ny filentehany, dia tsy mihinana na inona na inona izy ireo mandritra an'io iray volana io."
"Ramahavalia"," a.: Karazan-javamaniry fanao ody mosavy na vorika."
"Ramaka"," a.: Anaran'olo-nalaza fahiny ho mpandoro trano. * Fiten.: Nandalo Ramaka ka may ny tanàna."
"Ramamonjy"," a.: Zavamaniry fanao fanafody."
"Ramanakofa"," a.: Hazo fanao ody farasisa."
"Ramanamango"," a,: Anarana no-mena ny tangena ampiasaina amin'ny fampinomana."
"Ramandraotra"," a.: Anaram-panafody tranainy."
"Ramanenjana"," a.: Anaran'aretina hafahafa mampienjika sy mampanao fihetsehana isankarazany, mitovy amin'ireo fantatra any anindran-tany amin'ny anarana hoe: aretinan drianan ahary, tromba, menabe, bilo."
"Ramanga"," a.: Tanimena atao fanafody maso."
"Ramangorona"," a.: Biby be misambotra ary mandentika any anaty rano araka ny voalazan'ny angano. ? Zavamaniry madinika izay raha vao voatohina dia mihorona. ¶ M.h.: Mihoronkorona, modimodia, kelimanjakalanitra, ambatofotsikely."
"Ramanjavona"," a.: Zavamaniry mandadina."
"Ramanjeona"," a.: Anaram-borona (Nectarinia angladiana)."
"Ramanjerika"," a.: Anaram-borona (Terpsiphone mutata)."
"Ramarama"," a.: Fisasasasana, famindra avy dia misosososo. ? Fitondrana haingo maro be lafo vidy. - t.i.f.: Ramaramaina, tafaramarama, voaramarama / miramarama, firamarama, mpiramarama / iramaramana, firamaramana 1 maharamarama."
"Ramaramaina"," (ramarama) mt. ih. (ramaramao): Haingoina mihoa-pampana."
"Ramatana"," (ramatra) mt. ih. (ramato): Kaikerina mafy amin'ny nify; iadiana."
"Ramatoa"," a.: Teny ilazana ny zanakavavy voalohany: Raha nisakana Ramatoa, My ary ianao Raivo. ? Ampiasaina hilazana ny vehivavy vady andefimandry: Rangahy no tao an-trano fa ramatoa lasa niantsena ? Ilazana amimpanajana rahefa mety ho vehivavy, ka ampiasaina mandeha irery izy na miaraka amin'ny anaran'Bay olona: Tsy naharitra ilay Ramatoa ka lasa. Tonga ao Ramatoa Rasoa. ? Iantsoana ny vehivavy Iresahana: Aoka re, Ramatoa, fa azoko ny tianao holazaina."
"Ramatra"," ft.: Fihaingoana, firavahana. - t.i.f.: Tafaramatra 1 miramatra, firamatra, mpiramatra I iramatana, firamatana j maharamatra 1 ramadramatra."
"Ramatra"," a.: Kaikitra mafy amin'ny nify, ady ifanaovana misaritaka. - t.i.f.: Ramatana, voaramatra / mandramatra, fandramatra, mpandramatra 1 andramatana,	fandramatana 1 maharamatra / ramadramatra, mifandramatra."
"Rambaramba"," a,: Karazan-kalesy tsy misy kodiarana fa taritina fotsiny amin'izao ary ampiasaina hitondrana vatom-pasana; indraindray koa anefa ny rambaramba dia hazo boribory fotsiny atao tsikaiana amin'ny zava-mavesatra tsy zaka bataina fa taritina ka mikodiadia ireo hazo ireo rehefa taritina na atosika."
"Rambasana"," (ramby) mt. ih. (rambaso): Samborina tampoka ary an-keriny amin'ny nify: Norambasan'ny alika ny vody pataloan'Ibalita."
"Rambatra"," a.: Mitovy amin'ny Ramatra (kaikitra mafy amin'ny nify)."
"Rambavy"," a.: Anaran-kazo."
"Rambezina"," fihasimban'ny hoe Rembezina (remby) mt ih. (rambezo): Hazaina."
"Rambiazina"," a: Anaran-javamaniry madinika izay manipofona ny raviny rehefa kosokosehina, fanao tambavy."
"Rambilazo"," a.: Anaran-kazo nampiasain'ny teo aloha ho fanafody mosavy."
"Rambo"," na Rambona a.: Fisaritsarihana na fisampisampiana avy ao aoriana; fitazonana sy fsintonsintonana ao ivoho toy ny mitady hanaraka. - t.i.f : Rambonana, rambosana, voarambo, voarambona / mandrambona, fandrambona, mpandrambona 1 andrambonana, fandrambonana j andrambosana, fandrambosana I maharambo, maharambona I rambondrambona."
"Rambo"," a.: Laniny lavalava mamarana ny vatan'ny ankabeazan'ny biby, izay azo verina ho tohin'ny hazondamosiny ihany raha jerena ny rafi-batany: Lava rambo ny omby. / Alika bory rambo. ? h.i,: Izay rehetra mirefarefa amin'ny fitafiana na mitaritarika aoriana. - t.i.f.: Ramboana, arambo, voarambo / mandrambo, fandrambo, mpandrambo / andramboana, fandramboana / mirambo, firambo / maharambo I ramborambo I aramborambo, tafaramborambo / miramborambo, firamborambo, mpiramborambo 1 iramboramboana, firamboramboana."
"Rambo"," a.: Ilay sisa tavela ao amin'ny rary (tsihy na satroka) ka hetezana hiala."
"Ramboana"," (rambo) mt, pdr. (ramboy): Lamba na fitafiana asiana tovany mirefarefa na mitaritarika aoriana, asiana somotraviaviny."
"Rambonana"," na Rambosana (rambona, rambo) mt. ih. (rambony, rambosy): Samborina, sarihana amin'ny lamba na fitafiana mirefarefa eny amin'ilay olona."
"Rambondamba"," a.: Anarana enti-milaza ny vola famangiana amin'ny fahoriana, raha toa ka efa voalevina ny razana no tonga mamangy (efa voalevina mifono lamba ny maty, ka ny famangiana manaraka aty aoriana dia toy ny rambo manaraka ny lamba). (Jer. koa: Ranombary tsy masaka, solontsosoa, fao-dranomaso, kofehy, solon-kofehy, zara levenana)."
"Rambondanitra"," Rivotramifofofofo indray mandeha, dia toa mitsangana ary mihodinkodina an-toerana no sady mifindra toerana, ka izay voafaoka ao anatiny (vovoka, ravinkazo, poti-javatra madinika...) dia entiny misangodina miaraka aminy."
"Rambotsy"," a.: Fehivozona volafotsy."
"Ramby"," a.: Fisamborana an-keriny ary tampoka amin'ny nify. - t.i.f.: Rambasana, voaramby I mandramby, fandramby, mpandramby 1 andrambasana, fandrambasana / maharamby I rambiramby."
"Ramena"," (Ski) a.: Raikely, renikely."
"Rameva"," a.: Karazam-biby mandinika avy any Aria misy trafony anankiroa. (Ny rameva dia ataon'ny olona fitaingina, nefa fihinana tsara koa ny henany ary manome ronono koa aza izy; ankoatra izany, mbola azo arnpiasaina ny hodiny sy ny volony)."
"Ramianoka"," a.: Anaran'ahitra lehibe fahita eny an-tanimbary (Aeschynomene indica)."
"Ramiary"," a.: Anaran-javamaniry misy voniny fotsifotsy lehibe, fahita matetika eny amin'ny tany mando. (Datura stramonium)"
"Ramiavona"," a.: Hazo eny amin' ny vatan'ny namany no aniriany (fiteny koa ny hoe hazomiavona)."
"Ramifaritra"," a.: Zavamaniry misy raviny mena misisina fotsy."
"Ramijaingy"," a.: Karazam-balala."
"Ramilaheloka"," a.: Anaran-kafa iantsoana ny fandrefiala."
"Ramilamina"," a.: Anaran-javamaniry fahita mitsinkafona eny ambony rano, fanao fanafody."
"Ramimendo"," a.: Anaran-kazo."
"Ramiraja"," (angl. ramrod) a,: Faritso-basy."
"Ramirebaka"," a.: Anaram-bosotra omena ny anantsonga no-ho izy mahabe rivotra."
"Ramiretaka"," a.: Aretina mpahazo ny kisoa, izay mahatonga azy halemy, hiretaka tsy mahajoro ary dia mahafaty azy."
"Ramirondra"," a.: Anaran-javamaniry eny amin'ny vatan' ny namany no aniriany. (Phipsalis cassytha)"
"Ramitambina"," a.: Anaran-javamaniry hita maniry eny ambonin'ny angavodiana. (Loranthus)"
"Ramofaritra"," a.: Karazan'ahitra. (Limnophila terenioides)"
"Ramole"," (fr. mulet) a,: Biby sahala amin'ny soavaly, avy amin'ny fampiarahana ny ampondra lahy sy ny soavaly vavy (fiteny koa ny hoe Mole)."
"Ramondramona"," a.: Fitsako mingonongonona mierona toy ny alika na ny saka. - t.i.f.: Ramondramor2lna, aramondramona, tafaramondramonal miramondramona, firamondramona, mpiramondramona I iramondramonana, firamondramonana."
"Ramondramonina"," Aramondramona (ramondramona) mt. ih. (ramondramony, aramondramony): Tsakoina eo am-pingonongononana."
"Rampa"," p.t.: Banga, afaka niala (nify na hohon-tongotra sendra tafintohina): Potraka Rakoto ka rampa daholo ny nifiny ambony rehetra - t.i.f.: Rampaina, voarampa j mandrampa, fandrampa. mpandrampa j andrampana, fandrampana 1 maharampa."
"Rampaina"," (rampa) mt. ih. (rampao): Bangaina, alana."
"Rampy"," a.: Jar. Ramby."
"Ramy"," a.: Hazo lehibe fahita amin'ny faritra atsinanana sy andrefan'ny Nosy, fanaovana lakana — noho izy mety ho be velarana — sy izay faritra tsy hita maso amin'ny fanaka (toy ny vatasarihana); fa ny tena ahafantaran'ny maro ny ramy dia ny ditiny anaovana emboka manitra. (Canarium Madagascariense)."
"Ramy"," a.: Ditin-kazo fanembohana sady fampiasa koa hanosorana ny fandidian-dokanga; ilazana koa ny hazo mahitsY."
"Rana"," a.: Omby vahiny tsy misy trafo."
"Ranabavy"," a.: Anarana anajan' ny lehilahy ny vehivavy iray tam-po aminy: Aoka re, ranabavy, aza misahirana mahandro vary ho ahy amin' izao elanelam-potoana izao ianao. ? h.i.: Ilazana koa ny vadin'ny zaodahy."
"Ranadahy"," a.: Anarana anajan' ny vehivavy ny lehilahy iray tain-po aminy: Miandry andranadahy eto aho fa ho avy hitsidika aty, hono, izy. ? h. i.: Iantsoana ny vadin'ny zaobavin'ny tena koa."
"Ranakandriana"," a.: Zavatra tsy hita vatana, ninoan'ny Ntaolo ho ""mpamoaka ny fitahian' Andriamanitra, aloalon'ny tany sy ny lanitra"", ka nanaovan'ny olona hataka sy vavaka ary hasim-bola, ka nanome, hono, raha hitany fa mahatsara ny olona mangataka ny zavatra angatahiny."
"Ranandria"," (Ski) a.: Teny fanajana iantsoana ny olona izay itenenana, toy ny ""Andriamatoa, Ramatoa: Mba omeo rano aho, Ranandria."
"Ranaotra"," a.: Anarana ilazana na iantsoana ny zaodahy na ny zaobavin'ny tena, izany hoe ny iray tam-po amin'ny vady: Mitsako tsy re ka ken-da vao ""dony aho, ranaotra"" (Ohab. enti-milaza olona manao zavatra an-tsokosoko ka misy fahavoazana manjo vao miantso vonjy amin'ny hava-na na sakaiza)."
"Ranatra"," (Ski) a.: Lefona roa samy kelikely, fitondramandeha."
"Randramadinika"," a.: Fombandrandram-bolo atao toy izao: atao madinika ny fizarana ny son-bolo vao arandrana, ary ny sori-bolo voarandrana tsy atambatra raha tsy vita daholo izy rehetra amin'ny ila loha; avy eo a-tao tahaka ny bangoankatoka ihany."
"Randrana"," a.: Fanamboarana-4' ny volo lava ho misy ampehezany telo avy, izay ampidipidirina ho toy ny kofehy, ka ireo indray dia ampifamatorina hanana endrika samihafa araka ny karazany tiana hatao: randra-madinika, randran-telo an'ila... na randranampanga, randravonkalana... - t.i.f : Randranina, arandrana, voarandrana / mandrandrana, fandrandrana, mpandrandrana / andrandranana, fandrandranana / mirandrana, firandrana, mpirandrana / irandranana, firandranana I maharandrana I randrandrandrana. -  Randram-bao mahataitra: izay rehetra vao manaitra ny maso avokoa. / Manao randran-tarihina: manaraka ny efa fanao teo aloha ihany. / Mitomany randrana manendrika ny sasany: tsy mitsapa raha manendrika ny tena izay atao na tsia, fa ataon'ny hafa ka dia mba a-tao koa. Karazan-drandrana sy taovolo hita amin'ny foko sasantsasany: Antaimoro: Lafitriakondro, Ny telo an-kila, Tsitombotomboka, Vakimanasa — Betsileo: Bango, Ban-go anakova, Bango tsotra,"
"Randrana tsotra"," (Btl) a.: Randram-bolo betsileo mitokantokana ary avona ao an-katoka."
"Randranampanga"," a.: Karazandrandrana mifanahatahaka amin'ny ravin'ampanga ny fisehony rehefa vita."
"Randranina"," (randrana) mt. ih. (randran): (volo na tady) A-tao misy ampehezany telo na maro izay ampidipidirina ho toy ny kofehy ka ireo indray ampifamatonna."
"Randranketsa"," (Btl) a.: Randram-bolo betsileo miendrika ketsa maniry izay madinika dia madinika sady matetika dia matetika."
"Randrantsintongatonga"," a.: Karazan-drandrana mandeha ambaratonga sahala amin'ny tohatohatra."
"Randravonkalana"," a.: Karazandrandrana vita vona tahaka ny halana."
"Randriana"," a.: Teny manaja fanao amin'ny lehilahy, toy ny hoe Andriamatoa, na Randriamatoa."
"Randriatra"," a.: Anaran-kazo (Philippia)"
"Ranemba"," a.: Anaran-kazo."
"Ranendo"," a.: Karazan-kazo madinika. (Lolanum aphananthum)"
"Ranga"," (Ski) a.: Karazam-bahy fanao fanafody ho an'ny olona tera-bao."
"Ranga"," (Ski) a.: Ditin-kazo fotsifotsyeny amin'nyrantsankazo."
"Ranga"," p. t.: Mitsangana, toy ny sofin'ampondra. 4 Taitra, hendratra: Ranga ny sofindRakoto nahare fa nisy nahazo ilay vola roa hetsy tamin'ny lote ria. ? (tendrombohitra, hazo) Avo, tazandavitra. - t.i.f.: Rangaina, na rangavina, aranga, voaranga, tafaranga, mandranga, fandranga, mpandranga / andrangana, fandrangana / miranga, firanga, mpiranga / irangana, f?rangana, mpirangana / maharanga / rangaranga."
"Ranga sofina"," ranga maso: enti-manondro ny sofina taitra sy ny maso kaodikaody. / Ranga ny masony: hendratrany fijeriny no-ho ny hatairana tampoka. / Omb? rangaranga: omby lehibe sady lava tandroka. / Mandry tsy rangaranga: ma-tory feno ahiahy sy tebiteby noho ny tahotra zavatra ahiahina."
"Rangahy"," a.: Anarana omena ny sakoivy rehefa mby hiofo ho monany izy."
"Rangahy"," a.: Anarana iantsoana lehilahy efa baba taona ho fanajana azy: Lasa ilay Rangahy nipetraka teo ambonin'ny dabilio vato."
"Rangaina"," Rangavina (ranga) mt. ih. (rangao, rangauy): (Ity faharoa — rangavina — no fahita matetika kokoa) Takarina, tratrarina, ka izay farany avo takatry ny ta-nana atsangana mihoatra ny loha no lazaina amin'izany. ' ? Avo be rangavina: enti-milaza zavatra avo toerana ka atsotra hiakatra ny ta-nana eo am-pijoroana vao mahatakatra ny haavony."
"Rangitana"," (rangitra) mt. ih. (rangito): Atao izay hampaharanitra azy: Rangito ity antsy ity."
"Rangitra"," a.: Fandranitana zavatra, fanaovana izay hampaharanitra zavatra. - t.i.f.: Rangitana, arangitra, voarangitra / mandrangitra, fandrangitra, mpandrangitra / andrangitana, fandrangitana / mirangitra, firangitra / irangitana, firangitana I maharangitra I rangidrangitra I marangitra."
"Rango"," (Ski) a.: Karazan-tononkira miady rima mitanisanisa zavatra."
"Rango"," p.t.: Lava mahia, lava manify."
"Rangolahy"," a.: Bay vato fisaka amin'ny fasan-drazana atao varavarana mahazo mivoha sy mikatona eo anoloana; amin'ny fasana anirotra kosa, ilay vato fisaka atao rakopasana: Tsy mba vero na mba rangolahy / no manafina an'io fasana io fa ny nofoko zary manahy / no mandrakotra omaly sy anio. (J.J.R.)"
"Rangomaina"," a.: Taolana fisapisaka telo zoro mamarana ny soroka any an-damosina."
"Rangopohy"," a.: Fanafohezantsonia fampiasa amin'ny taratasim-panekena na mba hanamarinana fanitsiana teny diso."
"Rangorango"," p.t.: Enti-milaza olona mihinana tsy miatoato. • a.: Fakana zavatra tsy miera amin'ny tompony. - t.i.f.: Rangorangoina, voarangorango, tafarangorango / mirangorango, firangorango, mpirangorango / irangorangoana / firangorangoana / maharangorango."
"Rangorangoina"," (rangorango) mt, ih. (rangorangoy): Alaina etsy sy eroa amin-kasahiana."
"Rangotina"," (rangotra) mt. ih. (rangoty): Ratraina amin'ny hoho: Norangotin'ny saka ny zanako."
"Rangotra"," a,: Ratra na kiaka avy anrin'ny hoho lava. - t.i.f.: Rangotina, arangotra, tafarangotra, voarangotra / mandrangotra, fandrangotra, mpandrangotra I andrangotana, fandrangotana 1 maharangotra / rangodrangotra."
"Rangy"," p.t.: Mahia, kaozatra, kangoaza. - t.i.f.: Mandrangy. -  F.-p.: Rangy maso: lalimaso nefa mahery."
"Rangy"," a.: Vato na vy na tandroka ahazoan'ny mpianala afo rehefa ampifampikasohiny. *Ohab.: Mpianala tsy mivatsy rangy: enti-milaza olona andeha hiasa ka tsy mitondra fitaovana."
"Rangy"," a.: Pitik'afo azo amin' ny vato mifampikasoka, ka iny tselatr'afo iny no mandray ny vorodamba na ny bozaka na ny ditin'akondro atao eo akaikiny."
"Rangy"," a.: Anaran-kazo mafy izaitsizy."
"Rangy"," a.: Hazondrano fandrarin'ny mpiandry omby hataony sarotro."
"Ranirany"," ft.: Toetran'ny zavatra lava sady matsilotsilo ny lohany, na toetran'ny taolana mitrikitriky eny amin'ny tava na traira. - t.i.f.: Araniran y, tafaranirany / miranirany, firanirany."
"Ranitana"," (ranitra) mt ih. (ranito): Atao izay hahatonga azy manify mahadidy: Aiza ilay antsy vao noranitako teo?"
"Ranitina"," (ranitra) mt. ih. (ranito): Enti-milaza vehivavy velomina atao tokantranomaso."
"Ranitra"," a.: Toetran'ny zavatra manify dia manify ka mahadidy na mitsilotsilo ka mahaloaka. ? Vady tsy aradalana, vehivavy iaraha-mipetraka tsy ara-dalèna, tokantranomaso, vazo, sengy. - t.i.f.: Ranitina, ranitana, voaranitra I mandranitra, fandranitra, mpandranitra I andranitana, fandranitana / miranitra, firanitra / iranitana, firanitana / maharanitra / ranidranitxa, maranitra."
"Ranjalia"," a.: Karazan'akondro madini-boa (mbola madinika indray noho ny mavokely) mamy sy matsiro."
"Ranjana"," a.: Haavon'ny ranjo. 1+ t.i.f.: Ranjanana. * F.-p.: Auo ranjana: lava ranjo."
"Ranjanana"," p.t.: Vaventy lava: Lehilahy ranjanana izay no tonga tao."
"Ranjo"," a.: Ny faritra eo anelanelan'ny lohalika sy ny kitrokely: Mizara roa ny ranjo dia ny uoauitsy na kibondranjo ary ny fingotra. - t.i.f.: Ranjoana / mandranjo, fandranjo, mpandranjo. * F.-p.: Bao ranjo: olona toa mitovy tantana ny ranjony."
"Ranjo"," a.: Anaran-kazo (Dracaena reflexa)"
"Ranjoana"," (ranjo) p. t.: Enti-milaza ny zaza tazonina ny ranjony rehefa didiana atao hasoavana na forana. ? Bebe ranjo."
"Rankizy"," (ry ankizy) a: Teny iantsoana ny ankizy aminkalemem-panahy na am-pitiavana mihitsy aza: Araho tsara, rankizy, ny anatry ny ray aman-dreninareo."
"Rano"," a.: Zavatra mikoriana izay tsy manana bika ho azy, fa maka ny bikan'ny fitoerana asana azy na ny toerana misy azy ihany, tsy misy lokony na tsirony, ary atao fisotro, fanasana zavatra ary fidiovana. - t.i.f.: Ranoina, miranorano / mandranorano j mitairanorano / maranorano. * F.-p.: Rano an-tandro-potsy: rano nataon'ny mpitahiry sampy fahizay tao anaty tandro-potsy ka namafazany ny olona raha tahiny nisy areti-mifindra namely ny vahoaka. / Rano an-tsahafa: rano arnpiasaina amin'ny velirano tsy hifamadika: atao ao anaty sahafa ny rano dia eo no miozonozona ny olona mianiana. / Rano an-takotra: rano atao ao anaty takobilany ka atoraka eny amin' ny lanitra mba hanohanana ny havandra. j Rano mahery: a) rano misasasasa mafy avy any amin'ny toerana ambony ka manimba izay sendra azy. ¶ M.h.: rano maria, rano mena; • h.o.: hatezerana izaitsizy: Tsy fanao ny mitsena rano mahery. — b) rano ampiasaina amin'ny famorana mba hanasana ny ferin-jaza; rehefa madiva ho maraina ny andro no alefa ny lehilahy matanjaka haka azy. / Rano malahelo: rano nalaina tamin'ny fasan'andriana mba hosotroina ka nampiasaina tamin'ny velirano fianianana fa han oa mpanjaka vaovao. / Rano mauo: fotoana mahamavo ny rano eny an-tsaha (manetsa, mihosy). / Rano mena: hatezerana misafoaka. / Manetra na mitsena rano mena: manohitra ny olona efa tezitra, na efa tezitra ilay olona no tonga eo ianao, / Hay ohatra ny rano: hay tsara aoka izany. / Dabo-drano: enti-milaza ny vary maina eo am-bilia asiana rano ho solon'ny rony. / Mahay rano: teny entina milaza ny olona mahay milomano. / Marin-drano: anambarana fa taira marina. / Manao rano antsangana: enti-milaza fomba filomano izay ahitana ilay olona milomano mitsangana nefa tsy difotra na dia lalina aza ny rano. / Manao rano tsilany: fomba filomano izay ahitana ilay olona mitsilany nefa tsy rendrika. / Mangata-drano: fiteny taloha enti-milaza ny iray amin'ny olona roa mifamaly na miady, ka mangataka fampinomana hitsara ny adin'izy roa tonta. / Maty an-drano: olona latsaka anaty rano ary sempotra ka maty. / Misondrotra ny rano: ilazana fa mitombo ny rano eny amin' ny ony na renirano... / Misotro rano tsy tiana: ilazana ny reny miaritra fihafiana mafy eo am-piterahana ny zanany. / Mita rano: mandeha an-dakana na mirobo-drano mba hiampita. / Mitouy rano: mitovy tantana. / Mitsobo-drano: mita rano ka ny tongotra mihitsy no miroboka. / Mioely rano: manao fifanekena arahim-piananana. / Rano andravina: mihovitrovitry ny tebiteby sy ny tahotra (toy ny rano atao amin'ny ravina mihararetra). / Rano an-kitsak'akoho na rano an-tsofimbasy: rano pitiny kely, enti-milaza koa zavatra kely tsinontsinona. / Rano an-tami-bato: rano mitsika mivoaka amin'ny vatolampy ka raha jerena toa betsaka aoka izany, nefa raha raofina, tsy ahazoana firy. / Rano dikain' ny zinga: fomba tsy manaraka ny ambaratongam-pitondrana raha misy zavatra angatahina, fa avy hatrany dia any amin'ny manampahefana ambony. / Rano fotsiny: izy rehet,ra, avokoa, daholo, hatrany hatrany, manontolo. / Rano havozona: rano mandifotra hatreo an-tenda. / Ra-no iray: (jer. Ranoray). / Ra-no mandeha, rano maria: ny rano ao anaty ony na renirano izay tsy mijanona fa mandeha mikoriana foana. / Rano mandika namana: rano mandeha amin'ny lalan-drano eo ambonin'ny tata-drano. / Rano maty: rano efa nampangotrahina ka efa mangatsiaka. / Rano mihandrona, rano monina: rano tsy misy ivoahany ao amin' ny dobo na kamory. / Ranontambiazina: rano manopy mena toy ny misy vy. / Rano trambo: rano mitombo vetivety noho ny fiavian'ny ranonorana, nefa dia mora mihena ao anatin'ny fotoana fohy koa. / Ranon-tsosoa: ranon'ny vary natao sosoa. ( Rano uaky: rano mivily amin' ny tsy lalany noho ny fefiloha simba. / Rano uao: ny orana voaiohany amin'ny fahavaratra. / Rano uelona: loharano avy any an-kavoana ary miboika ao amin'ny vody tendrombohitra ka mikoriana manondraka ny lohasaha. / Toho-drano: fefin-drano azo vohana sy hidiana araka izay ilana azy. / Tondra-drano: rano vaky ka manafotra ny tany iva sy ireo lemaka. / Tseuo-drano: bontsina kely madinilça toy ny mony amin' ny tena. / Tsodrano: (jer. io teny io). / Zaza rano: zaza mbola bitika latsaka ny roa taona. * Ohab.: Mpivaro-drano tratr'orana ka enjehin'ny varotra ataony: ilazana ny mpanao ratsy ivalian'ny ratsy fanaony. / Ny rnahay rano f hany no maty an-drano: enti-mampitandrina fa izay matoky ny fahaizany ihany no mety hiharam-pahavoazana, fa izay tsy mahay kosa mipetraka amin'ny tsy fahaizany ka tsy maninon-tsy maninona."
"Ranoafo"," a.: Anaram-bosotra ilazana ny toaka."
"Ranofotsiny"," p. rat.: Tsy misy afa-tsy... ihany, daholo, avokoa, hatrany hatrany: Ny tenaben'ilay tendrombohitra: uato ranofotsiny."
"Ranofotsy"," a.: Rano monina iray manalaka ka manjopiaka be rehefa tazanina. - t.i.f.: Mandranofotsy."
"Ranohandrina"," a.: Hazo fanao fanafody."
"Ranoina"," (rano) mt. ih. (ranoy): Atao tonga rano, levonina anaty rano: Betsaka ny fanafody no ranoina uao hanina."
"Ranoka"," a.: Anarana omena ny tsiranorano amboarin'ny fihary mba hanova toetra ny hanina alohan'ny hidirany amin'ny ra; ohatra, ny rora dia ranoka manova toetra simika ny hanina raha mbola vao ao am-bava."
"Ranoka"," sy Ranodranoka ft.: Zavatra mitera-drano na mando lava; enti-milaza toetr'aretfna mahalanaka izaitsizy ny marary. é Mandranoka, fandranoka, mpandranoka / mandranodranoka, fandranodranoka, mpandranodranoka ."
"Ranolalina"," a.: Voahangy mainty kely fanao fehivozona."
"Ranomafana"," a.: Rano mafana toy ny vao avy nampangotrahina mivoaka avy any anaty tany iloman'ny olona mararin'ny rohana sy ny aretinkozatra ary ny malemy."
"Ranomahery"," a.: Asidra mahery ampiasain'ny mpanefy haninginana."
"Ranomainty"," a.: Rano fanoratana amin'ny taratasy, izay misy lokony samihafa ka ny mainty dia atao fotsiny hoe ranomainty, fa ny hafa kosa dia ampiana ny anaran-dokony avy; ranomainty manga, ranomainty mena."
"Ranomalahelo"," a.: Rano noharoana tany nalaina tamin'ny fasan'andriana ka nanaovana fianianana tokim-panompoana raha nisy mpanjaka vaovao."
"Ranomamy"," a.: Rano avy amin' ny loharano (ampiasaina indrindra raha miteny mifanohitra amin'ny ranomasina): Trondron-dranomamy."
"Ranomandry"," a.: Rano mivongana noho ny hatsiaka sahala amin'ny havandra. 1 h.i.: Fomban-domano misosa. 1 Hazakaza-madinika ataon'ny mpilanja misosa sy misononoka ka tsy mitontona akory ilay olona lanjaina."
"Ranomanitra"," a.: Rano amboarina amin'ny zavamaniry misy fofona mantra ka atao amin'ny akanjo na hanosorana ny tena."
"Ranomanja"," a.: Zavamaniry. (Crotalaria)"
"Ranomaria"," a.: Rano mandeha mafy, mifanohitra amin'ny rano mihandron'ny farihy."
"Ranomasina"," a.: Rano lalina sady midadasika ary manonja misamboaravoara, m an odidina ny tany: Masirasira ny tsiron'ny ranomasina ka auy amin'izany no nahatonga ny anarany."
