"word","definition"
"Lakolosy"," (fr. la cloche) a.: Zavamaneno vita amin'ny halimo, mibika-na vara mihohoka, izay misy kiboriny mipaipaika azy ao anatiny ka mahatonga azy haneno; ny lakolosy dia ampiasaina hiantsoana olona na hilaza fotoana na ora: Mamelona lakolosy; tranon-dakolosy.
 Ahitsio"
"Lakolosy"," a: Fomban-drandram-bolo fanao amin'ny volon'ankizy: avbna eo an-daniny roa ny volo ka manjary toy ny boriborin-dakolosy.
 Ahitsio"
"Lakoly"," (fr. la colle) a: Dity na-tao tamin'ny lafarinina.
 Ahitsio"
"Lakoly"," a: Jer. Lakaoly.
 Ahitsio"
"Lakomadina"," (fr. la pommade) a : Menaka fihosorana. Fif angaroan-javatra miendrika menaka, manitra, ampiasaina amin'ny fikarakarana ny hoditra na ny volo: Mihosotra lakomadina isan-kariva izy.
 Ahitsio"
"Lakoraika"," (fr. la grecque) a.: Atidoha: It? angaha efa mivadika lakoraika tokoa!
 Ahitsio"
"Lakoraona"," fr. la couronne) a.: Meday omena ho mari-boninahitra an'izay nahavita zava-dehibe tamin'ny firenena: Nahazo lakoraona Ranaivo tamin'ny nanaovany vy very ny ainy namonjy an' Ambohimanga nodoran'ny sasany. 4, Fehezam-boninkazo lehibe misy tanjany vy boribory ho mari-pahatsiarovana na fanajana ny maty.
 Ahitsio"
"Lakozia"," (fr. la cuisine) a.: Trano fanaovana nahandro: Tsy miala ao an-dakozia foana io salsa io. -  F.-p.: Talen-dakozia: lehiben'ny mpahandro.
 Ahitsio"
"Lakroa"," (fr. la croix) a: Sary na hazo mitanambokovoko mampahatsiaro ny hazo namantsihana an'i Kristy, hita amin'ny toerana maro, indrindra ny toeram-pivavahana (fiangonana, fasana...): Maty teo ambony lakroa i Kristy.
 Ahitsio"
"Laky"," ft.: Niavian'ny hoe Male ky, halaky, malakilaky.
 Ahitsio"
"Lala"," p. t. na a: Fantatra (any anindran-tany), ~ Tiana (afovoan-tany): Tsy any ny lalana, ry Idla. i t t f.: Lalaina 1 mahalala, fahalala, mpahalala I ahalalana, fahalalana / mampahalala, mifankahalala I malala.
 Ahitsio"
"Lala"," a.: Ba na paikan-kira. -  F-p,: Lala voalohany: paikan-kira haingankaingana / Lalo faharoa: paikan-kira miadanadana. / Mahay lala na mailala: mihira na mahay mihira manaraka ba.
 Ahitsio"
"Lala"," a: Fisaonana ny vadymaty. ? Fikarakarana, fitsimbinana. - t.i.f.: Lalaina, voalala / mandala, fandala, mpandala / andalana, fandalana.
 Ahitsio"
"Lalaina"," (lala) mt ih. (lalao): Tiavina fatratra: Lalao ny ray aman-dreninareo, rankizy.
 Ahitsio"
"Lalaina"," (lala) mt, ih. (lalao): Isaonana. •Karakaraina.
 Ahitsio"
"Lalaka"," a.: Halehibe-na velarana, halehibe. - t.i.f.: Halalahina, alalaka, voalalaka / manalalaka, fanalalaka, mpanalalaka / analalahana, fanalalahana / mahalalaka / laladalaka / malalaka.
 Ahitsio"
"Lalàm-panorenana"," a: Lalàna manoritra ny rafitry ny fitondrana amin'ny firenena iray izay mazàna atao latsabato amin'ny vahoaka rehetra ny fampankatoavana azy rehefa avy nampahalalaina azy mazava tsara hatramin'ny an-tsipiriany.
 Ahitsio"
"Lalam-po"," a: Sitrapo tsy voafetra.
 Ahitsio"
"Lalambika"," (fr. alambic) a.: Fantsona lava miolikolika difotra ao anaty rano mangatsiaka ka raha mandalo ao anatin'io ny entona dia manjary ranomason-takotra azo angonina indray. Ny lalambika dia ilaina amin'ny fanasitiliana ny alkaola.	--as
 Ahitsio"
"Lalamby"," a.: Lalana nasiana bara vy lava mitovy elanelana hatrany ikorisan'ny kodiaran'ny masinina, lzay atao indrindra koa hoe fiara na kalesin-dalamby; hazo efajoro na vy no rairaindrihana ipetrahan'ireo bars vy.
 Ahitsio"
"Lalana"," a : Soritra namboarina hatao fandehanana mampitohy toerana na tanàna roa: Tsara ny lalana mankany Mojanga ~ ho.: Manaraha mandrakariva ny lalan'ny fahamarinana. ? Zavatra tsy maintsy atao mba hahatongavana amin'izay kendrena: Ny fikezahana no lalana mi-tondra amin'ny fahombiazana. •Fahazoanamanao zavatra iray, fahazoam-pahefana hanao zavatra iray: Iza no na-nome blanc anao hiditra ato amin'ny schako? (diso ny mampiasa ny teny hoe ""alalana"" amin'ny fehezan-teny toy io): Mangata-dalana handeha izahay, tompoko. -  F-p.: Labam-be, lala-masaka: lalana andehanan'ny oie-na matetika ka manjary mafy ary tsy misy zavamaniry toy ny ahitra. / Lalam-by: lalana natao handehanan'ny kodingo entin'entona na masinina, izay misy tsoria-metaly roa mitovitovy elanelana hatrany isosan'ny kodiaran' ny masinina,/Lalam-boahangY: arabe migodana sady tsars, matetika voavoly hazo ny mdrany roa. / Lalam-be: arabe malalaka sady voavoatra tsara. / Lalam-bitsika: entimilaza ny lalana farany izay kely. ? hi.: enti-milaza koa ny sori-bilana raha manao vazivazy. / Lalampo: sitrapo tsy voafetra, fanaranam-po. / Laban-kely: lalana tsy azon' ny kalesy aleha fa tery sy manivaldvaka na misy trano ny andaniny roa. / Lalan-tokana: entina milaza lalana iray münja tsy misy azo isafidianana.l Lalan-kombana, lalan-kizorana: ny lalana izay tsy maintsy hodiavina sy handehanana. / Laba-maty: lalana efa tsy misy mpandeha intsony fa nialan'ny ma-ro. / Lalan-kanina: ny lalana idiran'ny sakafo ao an-kibo. / Lalan-drivotra: ny orona sy ny vava izay iainana. / Moron-dalana: ny eo akaikin'ny lalana sy ny sisin'ny arabe an-daniny roa. / Sakeli-dalana: lalan-kely mamakivaky ny elakela-tsaha sy trano. / Sampan-dalana na sampanandalana: fihaonan-dalana ma-ro. / Tom bon-dalana: ambindalana efavitan'ny tenatalohan'ny sasany manaraka ao afara. / Vakin'ny laiana: toeerana izay eo am-povoany no manjary lalana aleha. / Mbay lalana: fiteny fanao raha mandalo sy miserana olona. /Diso lalana: tsy nandeha amin'ny tena lalana ka very. / Saran-dalana: ilazana nyvola aloa amin'ny fiara mitondra any amin'ny tany aleha. / Savalalana: fandehanana mialoha mba hijery sy hanamboatra ny lalana halehan' ny maro avy ao aoriana. / Torolalana: fanorotoroana ny fomba hitondrana asa na raharaha. / Voan-dalana: ilazana ireo zavatra nentina avy tany am-pandehanana ho an' ireo nijanona tao an-trano. / Misakan-dalana: mibahana eo amin'izay alehan'ny sasany; enti-milaza ny jiolahy misakana ny mpandeha mba handrobana azy. / Manao hitsin-dalana: tsy manaraka ny tena lalana fa manavatsava na any anaty volin'olona aza; entina milaza koa ny ankizy tsy mahalala fomba izay mandeha manitsy avy hatrany na misy olona na tsia eo anoloany. l Mitari-dalana: mandeha eo aloha harahin' ny maro. / Mangato-dalana: manao mbay lalana, na mangataka fahazoana manao zavatra. j Mahazo lalana, ma-nome lalana: mahazo fahafahana, manome fahafahana hanao zavatra. / Mahatokandalana: ilazana ny zaza efa afaka handeha samy irery na dia tsy miaraka amin'ny lehibe aza. / Mifanindran-dalana: tafaraka an-dalana ka ny iray an-daniny ny iray an-kilany. /Ma-bolana ilalana (maka volana): mandray izao teny rehetra heno ets? sy erj' izao. / Andalan-tohatra: ireo ambaratonga miakatra na midi na amin'ny tohatra. I Kitay telo an-dalana: fomba fizarana ny haren'ny mpivady misaraka, ka ny roa anjaran'ny lahy, ny iray anjaran'ny vavy. * Ohab.: Manao lalan-kitankisoa: enti-milaza ny olona tsy mahalala afa-tsy ny lalana, na ny fomba efamahazatra falehany ihany fa tsy mba mitady hafa na vaovao. /Ny ratsy tsy kely lalana: enti-milaza fa mikaro-kevitra hifetsena sy hanambakana mandrakariva ny ratsy saina noho izy tsy mba voasakantsakan'ny tahotra ny hanao ratsy. / Omaly ir? ny lalana, anio it? ny lalana: mety hiova ny haleha noho ny anton-javatra, sady tsy mety koa raha manao lalan-kitankisoa. / Tapi-dala-naleha toa soki-nanani-bato: ilazana fa tsy misy na inona na inona azo atao intsony. / Tombondalana no on'ny maty, fa ny lalan-k ira isana ihany: entimilaza ny fahafatesana mpahazo ny manana aina, izay samy mbola hodiavin'ny sisa rehetra ihany koa. ¶ Teny misy hevitra ifandraisany: Lalan-kely, lalan-tsarety, lalam-be, arabe, lalam-boahangy, kizo, soritra, diantsarety, sakeli-dalana, kihondalana, fihaonan-dalana, sampan-dalana, hodimirana, finlahana, fivilian-dalana, lalamasaka, kizo tokana, lalantampina.
 Ahitsio"
"Lalàna"," a.: Fitsipika na amboaram-pitsipika tsy maintsy arahin'ny olon-drehetra, avoakan'ny mpitondra fanjakanà, na voaraikitry ny fomba amam-panao hatra ny fahagolan-tany, na ataon'ny solombavambahoaka: Fan tatrao ve ny lalàna momba ny fifidianana? / Makà hevitra amin' ny olona mpahay lalàna ianao. 1 h.t: Fepetra arahina amin'ny sokajin-javatra na fahaizana manokana: Araka ny lalànan'ny fitsipipitenenana malagasy dia tsy asiana n amin'ny fanakambanon-teny, raha ka na tra no iafaran' ny teny voalohany: Kara-pifidianana -  F.-p,: Ara-dalàna: mifanaraka amin'ny didy, amin'izay tena izy sy ara-drarinY• / Lalàm-panjakana: didy ataon'ny fanjakana hitondrana ny vahoaka. / Lalàm-pitondran-tena: ilazana ny fitsipipiainana tokony harahina. / Lalàna velona: didy manankery sy mbola arahina. / Lalàna maty: didy tsy miasa intsony ary efa nofoanana. / Olona mahay lalàna mpahay lalàna: ireo mpitsara sy mpiaro eo amin'ny fitsarana, izay efa vita fianarana ambony momba izany. / Manaradalàna: manaraka an-tsakany sy an-davany ny didy ataon' ny mpitondra, ny fitsipika na fepetra samihafa. / Mandika lalàna: tsy manaraka ny didy fa manao zavatra mifanohitra aminy.
 Ahitsio"
"Lalañana"," na Lañanana (fit p.) a: Karazana volo lava atao fantsakana rano any an-doharano: trobahana ireo tonony rehetra afa-tsy ilay farany ambany.
 Ahitsio"
"Lalandana"," a: Zavamaniry fanao fanafody.
 Ahitsio"
"Lalandava"," p.mt.: Tsy misy fijanonana, tsy misy fitsaharana na fiatoana: Falifaly lalandava izy. ¶ M. h.: Mandrakariva.
 Ahitsio"
"Lalando"," (Ski) a: Anaran-kazo fanao fanafody hatina.
 Ahitsio"
"Lalandy"," a: Karazan'anan-dia maniry amoron-drano na amin'ny honahona, iray karazana amin'ny ravim-bomanga, ary fahandro na fanao salady.
 Ahitsio"
"Lalantsara"," a,: Efitra elanelany natao ho toa lalana handalovana alohan'ny hidirana ao anatin'ny tena efitra. -  F,-p,: Vaky ialantsara: enti-milaza trano misy efitra elanelanin'ny lalantsara, andaniny avy.
 Ahitsio"
"Lalao"," a: Fialam-boly na fialan-tsasatra, ka ny sasany fandaniana andro fotsiny, ny sasany fampitomboana herim-batana na herin-tsaina: Be lalao loatra ny zanakao no tsy androsoany amin'ny fianarana. ~ Lanonana misy zavatra mahafinaritra: Nisy bobo mahavariana tao antranom-pokonolona omaly. * Vazivazy: Misy manao la-lao ratsy izany. - t.i.f : Ilalaovana, tafalalao / milalao, filalao, mpilalao / ilalaovana, filalaovana f mahalalao I lalaolao I kilalao. Teny iray tarika: Kilalao, afakafaka, fampanononana ankamantatra, anjaingy, antsamotady, antsavily, antsefa, asampinga, baolina, daka, diamanga, fampitaha, fanalafihana, fandroribola, fanenjika, fangalampiery, fanorona, hazakazaka, kanety, katro (katra), kifanimpanina, kiombiomby, kindriandriana, kivarivary, kizanajanaka, moraingy, piarapiara, raboka, ralanitra, sabaka, raosijamba, an-kitsapaka, renin-jaza, sadoka, saribakoly, savoandanitra, tandrimo, tanisa, tapi-ka, tamaboha, tongodovia, tongokazo, tolona, totohondry, tsipilavaka, tsongolobatita, tsontsorimamba, valala manjohy, vatokely miara-ma hita
 Ahitsio"
"Lalaovina"," anaovana vazivazy: Aza kinianiavina toy izao ah o.
 Ahitsio"
"Lalaovina"," (lalao) mt ih. (lalaovy): Atao kilalao, atositosika na dakana na atsipy mba hahafinaritra ny tena sady handaniana andro: Lalaouin' ny salsa ilay kiborin-taretra. -  Ihomehezana, hanihanina: Aza lalaouinareo ange, rankizy, io vehivauy adala io. 1 Andaniana andro amin'ny fanaranam-batana: Holalaoutny fotsiny io uehivavy io fa tsy halainy ho vady velfuely akory.
 Ahitsio"
"Lalarana"," na Lalarina (balatra) mt. ih. (lalaro): Soritana a min'ny lelan-javamaranitr&
 Ahitsio"
"Lalatra"," a.: Soritra na tataka kely amin'ny hazo atao a min'ny lelan-java-maranitra; kaokan'ny dian-javatra; ny mikiaka, i ai. f.: Lalarana, lalarina, voalalatra / mandalatra, fandalatra, mpandalatraf andalarana, fandalarana / laladalatra.
 Ahitsio"
"Lalerina"," Jer. Tain•dalerina, tay.
 Ahitsio"
"Lalikera"," (fr. la liqueur) a.: Karazan-zava-pisotro mahery.
 Ahitsio"
"Lalimanga"," a.: Karazan-dalitra mangamanga, lehibe noho ny lalitra tsotra, fia mipetapeta ka amin'ny maloto ary matetika manatody eny amin'ny hena ka mahatonga azy ho maimbo haingana. * F.-p, :Manao lalimanga: kamo tsy miasa fa mandehandeha fotsiny ombieny ombieny, manao asa milalotra ela.
 Ahitsio"
"Lalimoara"," (fr. l'armoire) a: Fanaka lehibe, hazo na metaly, lava tsangana ary misy varavaana, natao indrindrahametrahan-damb&
 Ahitsio"
"Lalina"," p.t.: Enti-milaza izay misy elanelany be ny tampony na ny vavany sy ny fanambaniny na ny vodiny:Lalina it? rano ity (mifanohitra: Marivo). / Latsaka tao anaty teuana lalina izy. ¶ M. h.: Mangitsokitsoka. ~ Entimilaza teny na hevitra voafototra tsara, tsy misafosafo ivelany fotsiny: Lalina ny hevitra naposak'ilay mpandahatra 1 Fatratra, mahatalanjona, lehibe: Lalina izy raha hikabary. / Lalina ny fahoriana nahazo azy. - t.i.f.: Alalina, halalfnfna, voalalina / mandalina, fandalina, mpandalina / andal'mana, fandalinana / manalalina, mankalalina / lalindalina. * F.-p.: Heui-dalina: fisainana saro-takarina ka raha tsy misy manazava na mfvaofy tsy azo tsars. I Lalina aty: enti-milaza ireo vilia na fitoeran-javatra toy ny tavoara, fzay kely ny vavany fa ny atiny kosa tsy araka izany fa lalina. / Lali-nofo: enti-milaza ny tany izay tsara ary tafidina hatrany ambany ny nofon-tany ao aminy. / Lalinkatoka: olona mahia izaY keoka ny hatony. / Lalin-tsaina: manana toe-tsaina sy fahaizana mahataka-javatra sy misaina fatratra. 1 Lalim-paka: mamaka lalina ny fakany ary tsara faniry, mafy orina. f Lalina izany: teny voateny raha mahare zava-manaitra sy manohina ny sains. I Lalina fa..: entina hitarihana ny teny izay holazaina raha misy zavatra manaitra na manobina ny saina hambara. i< Ohab.: Lalim-panihika ka rendra ny fotaka: enti-milaza ireo ta hahazo trondro diso tafahoatra kanjo fotaka no azo; fananarana mba tsy hikendry fotsiny nyhahazo betsaka fa izay tsara sy mendrika, na kelikely aza / Vary amin-dronono tond rahantantely ka tian-ko lalina indrindra: enti-milaza zavatra tiana ho amin'izay hahatsara azy indrindra.
 Ahitsio"
"Lalitra"," a.: Bibikely misy elany roa fatra-pipetrapetraka eny rehetra eny ka mitondra loto amin'ny tongony na ny faraingom-bava fitsentsefany, ary izany no mahatonga azy ho mpamindra aretina tsy anerany. bti.f.: Lalerina. * Ohab.: Matimatim-pitia toa lalitra ka mitsoboka alohan'ny sotro: enti-milaza izay maimay hanao zavatra ka tsy mahalala izay hahafaty azy akory.
 Ahitsio"
"Lalitra"," a: Anaran-karatra filalaovana iray izay misy sari-na kodiadiamborona.
 Ahitsio"
"Lalitromby"," a: Lalitra makadiry toy ny lalimanga fa mainty.
 Ahitsio"
"Lalivay"," (fr. le levain) a: Koba navela hiotrika elaela izay a fangaro amin'ny ranon-koba hanaova-mofo mba hampibontsina sy hampitombo azy rehefa andrahoina: Mofo tsisy lalivay.
 Ahitsio"
"Lalo"," a. sady ft. i Lalovana / mandalo, fandalo, mpandalo / andalovana, fandalovana / lalodalovana.
 Ahitsio"
"Laloana"," (fr. la loi) a: Fomba nanononana taloha ny hoe Lalàna.
 Ahitsio"
"Lalodalovana"," p. t : Marenindrenina, tsy mahare tsara: Lalodalouana koa Ingahy it? ka!
 Ahitsio"
"Lalomena"," a: Soavalindrano.
 Ahitsio"
"Lalona"," a: Karazan-kazo fanaovan-trano.
 Ahitsio"
"Lalorina"," (lalotra) mt. ih. (lalory): Asiana lalotra: Nolaloriny tsara ny tranon-dRabe.
 Ahitsio"
"Lalovana"," (lalo) mt. ih. (lalovy): Aleha eo akaiky nefa tsy idirana: Aza lalouana fotsiny ny sakaiza e! • Seranina eo akaiky: Lalouan'ny renirano ny tanànanay. ? Tsy raharahaina: Tsy tsara raha lalouan'ny ankizy ny tenin'ny ntaolo. ~ Dinganina: Tsy tokony holalouana ny ray aman-dreninao amin'izany raharaha izany.
 Ahitsio"
"Lama"," a: Fahalambolamboana. I t.i.f.: Lamaina, halamaina, voalama / mandama, manalama, fandama, mpandama / andamana, fandamana, fanalamana / mahalama / lama lama I malama.
 Ahitsio"
"Lamaina"," (lama) mt.ih. (lamao): Atao malambolambo, tsy misy marokoroko na maraorao: Nolamainy tsara ny tehiny ny maraina tontolo. ~ Atao tonga mampibolisatra: Aza lamaina ny fidinana
 Ahitsio"
"Lamaka"," a: Fandriana midaboka amin'ny tany. - t.i.f.: Alamaka, voalamaka, tafalamaka / mandamaka, fandamaka, mpandamaka l andamahana, fandamahana / milamaka, filamaka, mpilamaka I ilamahana, filamahana / mahalamaka / lamadamaka.
 Ahitsio"
"Lamako"," a: Hazo roa lafy na taolana vazan'omby ampifampikapohina ohatra ny tanana asolo ny tehaka mba hivelezana ba na hanarahankira. - t.i.f: Mandamako, fandamako, mpandamako. -  F.-p.: Lamako tsy mipaka: enti-milaza ny lamako tsy te-na ampifampipehina fa atao tahaka ny ambana fotsiny. ~ ho.: Raharaha tsy nahavoa, nandamoka.
 Ahitsio"
"Lamalama"," (Ski) a: Talaho, fombam-bavaka ataon'ny tromba.
 Ahitsio"
"Lamandy"," (fr. l'amende) a.: Sazy vola: Nosazin'ny fitsarana lamandy roa alina izy tamin' ny nanaovany risoriso.
 Ahitsio"
"Lamba"," a: Zavatra anaovana ny akanjo, vita arnin'ny kiran-javamaniry, toy ny rongony, landihazo, rofia, izay tadina dia tenomina, — na a min'ny akoran-dandy izay folesina sy ahasina amin'ny ampela dia aira sy tenomina — na amin'ny volon'ondry lava sy matevina tenomina: Lamba inona no nanaovana iny akanjonao iny? ~ Tapadamba lavalava anisan'ny fitafian'ny Malagasy, izay a taony mandrakotra ny soxony ka asampfny amin'ny tomba samihafa: ny lehilahy manao azy fola-droa, ny vehivavy manao sampin-kavia na sampin-kavanana na sampimbalaka izay atao koahoe ""tari-joro"": Tsy mety, hoy ny Ntaolo ny mitafy lamba eo imason'ny tompony. • Fanafohezana ny hoe ""lambamena"": Miomana ny hamono tomba an-draibeny sy renibeny ry zareo ao atsimo. - t.i.f.: Alamba, voalamba, lambaina I mandamba, fandamba, mpandamba / andambana, fandambana. -  F,-p.: Lambajiafotsy: lamba atao amin'ny rafla. /Lamba jabo: lamba izay ny tenany rofia fa ny fahany land'rhazo. / Fahamborodamba: ny tenany rofia fa ny fahany vorodamba. / Lamba rongony: lamba natao tamin'ny rongony. / Lamba landihazo; bomba landy; bomba akotffahana: natao amin'ny landikely ka vita tenona mihitsy ny sorany. f Lambam-piraka: lamba tsotra saingy nopetapetahana zava-mamiratra ny manaraka ny sisiny. / Lam ba sarika: natao tamin'ny kofehy madinika nosarihana tamin'ny vatan'akondro. / Lamba arindrano: lamba tenom-betsileo, misoratra ma inty sy fotsy na haboka sy fotsy ny elanelany. / Lamba rano: lamba landihazo madini-tenons sady manify saiky kararavina ary nasiana loko manga mainty, ka natao lamba fisaonana. / Angoronandamba: ilazana ny olona efa leo laza amin'ny halatra ka vao mandala dia ahoron'ny olona ny lambany mihahy. / Latsa-damba: enti-milaza ny vehivavy diso fitondran-tena tamin'ny lehilahy iray. f Ma-,mono lamba: anambarana ny famonosan-damba ny maty na ny razana ao am-pasana. 1 Manary bomba: olona efalasa adala sy foka ka mandeha a min'izao tsy mitafy lamba. / Mandidy lamba: taloha dia nafatotry ny olona tamin'ny zoron-dambany ny vola, ka iny no nodidian'ny mpangalatra, mitovy karazana amin' ny mpangarom-paosy ankehitriny. / Mandihy tsy torahan-damba: ilazana ny olona diso faly loatra ka avy hatrany dia mandihy tsy maharay lamba hatao sikfna akory. f Manenda-damba: ilazana ny ataon'ny mpangalatra sy jiolahy manendaka ny lamban' ny mpandalo tojo azy. / Ma-vo lamba: ireo olona tsy mba mihaingo ka heverina ho mahantra, na dia tsy izany loatra aza. / Mijery lamba vaky: tsy miraharaha ny havany rovi-damba, manao asa azy. J Misampin-damba: ilazana ny fomba fitondrana ny lamba, sy fametrahana azy eo ambony soroka. / Mpitan-damba: ilazana ny naman'ny mpiady mipetraka ery an-tsisiny ary mitana lamba fa tsy mba miady. • h.i.: Ireo rehetra tsy mbaman dray anjara amin'ny zavatra iray atao, fa mitazana fotsiny. / Ram bon-d am ba: ny vola entina mitsapa alahelo ny mana-manjo. / Rouidamba ririnina, mosarempahauaratra: enti-milaza ny olona ao anatin'ny tena fahoriana na niharan'ny fahavoazana lehibe. J Tari-damba: fitafy lamba misy miramborambo mitehika amin'ny tany. / Tsy mahatan-damba: enti-milaza olona izay voasinton-javatra mafy ny sainy ka tsy voatafiny intsony ny lam bany. * Ohab.: Lamban'akoho ha faty no isarahana: enti-milaza izay rehetra tsy misaraka amin'ny tena raha tsy noho ny fahafatesana. / Lamban' Ikaladala: roui- tsisin'ny mpindmna: aoka samy hitandrina ny fananany ka tsy ho morainy na be indrafo loatra ka ny mpindrana indray no hanjakazaka aminy mandra-pahasimbany. J Manao sora--damba tsy tian'ny mpanjaka: enti-milaza ireo tsy manao araka ny sitrapon'ny mpanjaka (taloha ireny, fony fahampanjaka tsy refesi-mandidy, dia nofaizina mafy). /Mitafy lamba eo imason'ny tompony: enti-milaza ireo tsy tahotra tsy henatra ka mampidera ny zava-nindramina amin'izay nampindrana azy. J Ny fitia sora-damba: samy manana ny tiany ny olona ka tsy misy azo terena ho tia an'it? na iroa. J Touovauy tsy endrehin-damba sarika; tsy adidiko fa adidin-dreniny: raha misy tanora tototry ny soa nefa mbola tsy mahomby ihany, ny ray aman-dreny no mahazo tsiny.
 Ahitsio"
"Lambaina"," (lamba) mt. ih. (lambao): Alaina amin'ny lamba: Ataouy eto ambony tsihy eto ny valala nolambainareo.
 Ahitsio"
"Lambaina"," p.t.: Betsaka: Lambaina ny valala tamin'it? lohasaha it? izany.
 Ahitsio"
"Lambamena"," a,: Lamba vita amin'ny landibe, izay matetika miloko mena antitra, a-tao famonosana ny maty no-ho izy mafy tsy mety 10, ne-fa ataon'ny zokiolona fitondra ihany koa rehefa mianjaika amin'ny andro iray. * Ohab.: Izay sahy maty no mifono lambamena: ny sahY ihany no mahavita zava-dehibe mendri-piderana.
 Ahitsio"
"Lambana"," a: Fipaohana, fifaohana zavatra, na fandavoana, fandringanana indray mandeha daholo, na filavoana, fianjerana, fahafatesana betsaka indray miaraka, toy ny miaramila maty an'ady na ny olona matin'areti-mifindra. - t.i.f : Lambanina, alambana, voalambana 1 mandambana, fandambana, mpandambana 1 andambanana, fandambanana 1 mifandambana, mampifandambana, mampandambana 1 milambana, filambana 1 mahalambana. • F.-p.: Lambam-bary (a.b.t.: vary midaboka amin'ny tany azon'ny ranonorana na ny rivotra): voa avokoa tsy misy afaka: Lambam-barin'ny fahavalo ny miaramila. Ataon' ny tazon-karena lambam-bary indray miankohoka amindRavola ny vahoaka (Ravelojaona).
 Ahitsio"
"Lambana"," a: Ravin'akondro a-tao solom-bilia fihinanana; ny ambain'ny tsihy, hazofisaka, ngorodona, varavarana. 1 t.i.f.: Lambanana, alambana, voalambana 1 mandambana, fandambana, mpandambana 1 andambanana, fandambanana 1 mahalamba na 1 lambandambana. -  F.-p.: Main-dambana: entimilaza ny fonon'ny babinkatsaka hita maina, izay fambara fa efa masaka ny katsaka.
 Ahitsio"
"Lambana"," a: Ny fehezan-drindra hanaovana tsihy na mahavita tsihy fray. - t.i.f.: Lambanana 1 mandambana.
 Ahitsio"
"Lambanana"," (lambana) mt.ih. (lambano): Temerina tsfhy; asiana peta-kazo.
 Ahitsio"
"Lambanana"," (lambana) mt. ih. (lambano): Atao am-pehezana
 Ahitsio"
"Lambanana"," a: Ny sakan'ny lamba: Be lambanana it? lamba it? izany. • Ny tsihy fihinanana velarina rehefa hisakaf o (izay misy manao koa hoe lambana, fa ny heno matetika indrindra dia ny hoe fandambanan a).
 Ahitsio"
"Lambanina"," (lambana) mt. ih. (lambano): Faohin'ny fahafatesana, ringanina: Nolambanin'ny gripy espaniola ny mponin'it? tanàna it? tamin' ny taona 1919.
 Ahitsio"
"Lambenana"," Jer. Lembenana.
 Ahitsio"
"Lambinana"," a.: Karazan-kazo fanaovan-trano na taozavatra.
 Ahitsio"
"Lambirana"," a.: Anaran-kazo.
 Ahitsio"
"Lambo"," a: Kisoa dia: Mihaza lambo. -  F.-p,: Lambo resy naLamboresy: ny kisoa. J Lambo sira: henan-kisoa nalona tao anaty sira. / Lambo tsy man-dry: raharaha mbola tsy tapaka, mbola tsy vitre / Manao lambo manoha-dia: mifaninana amin'ny Inhibe na ambony noho ny tena (ny tena fiteny tany an-tendrony dia hoe: manao lambo manoha-dia an-drainy). / Tsy am-boa tsy lambo: tokana irery tsy mana-namana. J Fadindambo amin'amboa: ilazana ireo fady faran'izay mafy. J Tsy amboa tsy lambo: ilazana ny singan-drery tsy misy mPanampy na miaraka, na dia alika na lambo iray aza / Manome vohon-dambo: Mamitaka. * Ohab.: Lambo soso-nify ka nentim-paharazana: enti-milaza toetra nananana hatry ny ela, nolovana tamin'ny razana. J Lambolahy mitsako moka: sitrany ahay vaza-mihetsika: mifaly amin'ny kely hita ambara-pahazo izay tadiavina, aleo mihinan-kely toy izay mandry fotsy.
 Ahitsio"
"Lambo"," Lambolambo a.: Fanaovana izay hampahalamalama hialan'ny maraorao; fisafosafoana feno tambitamby. - t.i.f.: Lambolamboin a, voalambolambo lmandanrbolambo, fandambolambo, mpandambolambo / andambolamboana, fandambolamboana 1 mifandambolambo, mampif and ambolambo, mampandambolambo / mahalambolambo.
 Ahitsio"
"Lambohenjana"," a: Karazan-kazo madinidinika henjana. ? h.o.: Ilazana olona tsy azo folahina. •Vehivavy tombandahy.
 Ahitsio"
"Lambolambo"," Malambolambo: Jar. Mandin?.
 Ahitsio"
"Lambolamboina"," (lambolambo) mt ih. (lambolamboy): Lamaina, alana raorao: Nolambolamboiny tsara ny tarehiny. • Safosafoina (amin' ny tanana): Nolambolamboiny tamin'ny tanany ny volon-dohan'ny zanany. •Tambatambazana, tehatehaffna: Lambolamboy kely ny zandrinao fa mitomany.
 Ahitsio"
"Lambomiditra"," a: Fombandrandram-bolo toy ny randramadfnika ihany amin'ny voalohany, fa atao mifandray daholo kosa ny sori-bolo mifanandrify rehetra ka tsy atao tananivoho izy rehefa vita fa atao doko siffla; ny ankizy matetika no atao lambomiditra
 Ahitsio"
"Lambondrano"," na Lambondriaka a: Karazam-biby mampinono any anaty rano ka mivelona amin'ny hazandrano; mety hahatratra 1 metatra sy sasany ny halavany.
 Ahitsio"
"Lamboresy"," a: Anaram-bositra nilazan'ny taloha ny kisoa.
 Ahitsio"
"Lamboridy"," (fr. la bride) a.: Anja-koditra fihazonana ny soavaly taingenana ka ampiasaina hitarihana azy amin'ny lalana tian-kaleha: Anisan-javatra voafaoka ao anatin'ny hoe lamboridy nyuy sakambauan-tsoaualy ary ny kofehin-damboridy.
 Ahitsio"
