"word","definition"
"Tana"," a.: Biby mandady, irainjehy na 20 sm eo ho eo ny halavany, manan-toetra manokana fa afaka miovaova volo arakaraka ny toerana misy azy ka sarotra avahana amin'ny manodidina — Ny lahy aminy dia atao hoe tanalahy ary ny vavy tanavavy, izay mbola manana anarana maso arakaraka ny maha-tanora na zokinjokiny azy: Soamarandrana, Kamora, Kamaitso, Kam arabe. * Ohab.: Manao dian-tana: jerena ny aloha, todihina ny aoriana: entina hilazana ny olona malina, fatra-pitandrina amin'izay rehetra ataony."
"Tana"," a.: Ilazana ny olona raha miteny momba azy ihany na manao asa ho azy ihany izy: Miheui-tena ho tapi-pahaizana Rangahy io. / Namono tena, hono, Rabe. / Tsy naniraka olona izy fa ny tenany mihitsy no tonga. • Ny vatana: Mararirary be ihany ny tenako rehetra. • Ny maha-izy ny zavatra iray; ny votoatin-javatra iray: Azo sarahina roa ny tenon' ny rano. ? p. mt.: Tokoa, marina, mihitsy: Tana volamena ity fa tsy ankosotra akor?."
"Tanahina"," na Tananahina na Tanarahina (tanaka: tsy fampiasa) mt. ih. (tanaho, tananaho, tanaraho): Zohina sy enjehina tsy an-kijanona: Tanarahin 'n y tompon-trosa foana Rangahy io ka mita ho uoa ny lohany."
"Tanàka"," p. t.: Gaga, zendana, ilazana olona mahita zavatra mahavariana ka mivanaka, mitanatana ny vava. - t.i.f.: Atanaka, voatanaka, tafatanaka / mitanaka, fitanaka, mpitanaka / mitananaka."
"Tanala"," a.: Foko lehibebe, mitoetra amin'ny tany misy ny havoanan'Ikongo rakotr'ala izay manapaka azy hatrany avaratra ka hatrany atsimo, ary voafaritry ny tanin'ny Betsileo, andrefana; ny Betsimisaraka sy ny Antambahoaka, sy ny Antaimoro ary ny Antaifasy, atsinanana, ary ny ony Manampatrana, atsimo; mivelona amin'ny vokatry ny ala ny Tanala; tanàn-dehibe: Ambohimanga atsimo, Ivohibe, Ifanadiana."
"Tanalahinala"," a.: Karazana ta-na lehibe rakotra votsy ary misy sanga toa mandondona ny lohany."
"Tanan'akanjo"," faritry ny akanjo manarona ny sandry. / Tanan-daua: zavatra ifanoloran'ny olona mitandahatra maromaro an-kamindrafïndra. / Tanan-kodia na tanankodiarana: ireo hazo misandrahaka avy eo amin'ny foiben-kodiarana. / Tanan'iuoho: taovolom-liehivavy izay ataony toy izao: bangoiny misaraka roa ny volony dia alaminy any an-katoka. / Tanan-tohatra: ny zana-tohatra. / Tanan-tsotro: fitoerantsotro mihantona. * Ohab.: Maro foana toa tanam-poza: betsaka nefa tsy i-laina satria tsy hita izay asa ataony avy."
"Tanàna"," a.: Vohitra lehibe misy arabe migodana sy trano lehibe voalahadahatra arapomba mahafinaritra ny maso ary kianja malalaka isankarazany: Mipetraka any antanàna izy fa tsy et? ambanivohitra. ? F.-p.: Tanàna masina: toerana nonenan'ny razan'Andriana fahiny ka nohajain' ny Ntaolo fatratra, manana ny fadiny, nangalana rano amin'ny Fandroana nihasinan'ny mpanjaka."
"Tanana"," a.: Rantsam-batana hatreo amin'ny hatotanana ka hatramin'ny rantsantanana, ary ampiasaina handray sy hikasika ary hitana zavatra: Manasà tanana alohan'ny hisakafo. -  F.-p.: Lava tanana: fangalarina. / Mafana tanana: enti-milaza olona izay mety ha-nimba ny fikasihany tanana. / Mafy tanana: kahidy. / Manasa tanana amin'izany aho: tsy mandray anjara amin'izany aho ka miala amin'izay mety ho vokany. / Mandray tanana, fandraisantanana: manolotra vola kely ho fiarahabana olona vao tonga. / Masin-tanana: mahomby rehefa manasitrana, na mikasi-tanana izany, na manome fanafody. / Mitondra tanam-polo: mody maina fa tsy nahazo. / Tanam-bokovoko: sari-na tsipika roa mifanapaka, na mandry izany (X) na mijoro ( + ). /"
"Tanana"," (tana) mt. ih. (tano): Gejaina amin'ny tanana, tazonina, fihinina: Tano tsara ny tady sao mianjera ianao. ? Hazonina, tsy avala ho very, ho lasa: Tano ny azo fa sarotra ny mita. ? Hazonina, tsy avala hivoaka: Notanany tao aminy ny zanany roa. ? Tehirizina; tsaroana: Notanany tao am-pony ireo teny ireo."
"Tananivoho"," a.: Fomban-drandram-bolo fanaon'ny vehivavy any anivon-tany andavanandro; toy izao no fanaovana azy: zaraina amin'ny soritra afovoany ny volo ka mizara roa, dia atambatra amin' ny randran-telo ny laniny roa avy, ary dia ireo randrana ireo no atambatra ao ivoho."
"Tanantanamanga"," a.: Hazo maniry be ravina, mirantsana ohatra ny felatanana, mena taho; tenehina hahazoana fanafody fampivalanana ny voany (Ricinus communis)."
"Tanantanana"," a.: Zavamaniry ahazoana menaka ny voany, izay misy karazana roa: tanantanamanga sy tanantanampotsy."
"Tanantsotro"," a.: Haron-kely fasiana ny sotro, izay mazàna ahantona eo amin'ny an-dry afovoan-trano tsy lavitra ny fatana, na eo ambonin' ny fatana mihitsy. * Ohab.: Tsy maty raha tsy ianjeran'ny tanantsotro: enti-milaza olona faran'izay kanosa ka zavatra bitika kely dia heveriny hahafaty azy."
"Tanatana"," a.: Toetran'ny zavatra misokatra tanteraka, toy ny varavarana izany, ny va-va, ny fery... - t.i.f.: Tanatanaina, atanatana, voatanatana / manatanatana, fanatanatana, mpanatanatana / anatanatanana, fanatanatanana 1 mitanatana, fitanatana, mpitanatana / itanatanana, fitanatanana 1 mahatanatana."
"Tanatanaina"," (tanatana) mt. ih. (tanatanao): Sokafana tanteraka: Notanatanainy ny varauarana fa nisy fofona hafahafa tao an-trano."
"Tanavavy"," a.: Ny vavy amin'ny biby atao hoe tans. (jer. Kamaitso, Kamora, Kamorabe, S oam arandrana)."
"Tanavo"," a,: Teny misy fanambaniana kely, enti-milaza ny tambanivohitra: Itony koa tanauo vao niakatra mihitsy."
"Tandahatra"," a.: Jar. Lahatra. "
"Tandalerina"," a.: fihas?mban'ny hoe: Taindalerina p.t.: Misy na rakotra pentimpentina kely toy ny tain-dalitra."
"Tandapa"," a.: Ny olona manotrona ny Mpanjaka, na ireo miasa na mipetraka ao an-dapa mandrakariva."
"Tandavana"," a.: Filaharana manaraka ny lavany, toy ny an' ny hazo maniry eny amin'ny sisin-dalana. - t.i.f.: Mitandavana, tomandavana. -  F.-p.: Tandavan-tendrombohitra: jar. Tendrombohitra."
"Tandemena"," p. t.: Osa malemilemy, saozanina."
"Tandetsy"," a.: Jar. Letsy."
"Tandindomina"," (tandindona) mt. ih. (tandindomy): Alofana: Hotandindomin'io vato io ny trano ka ho maizimaizina. ?Tsindriana:Notandindomin'alahelo aho lahy hateloana taiohan'ny nahafatesany!"
"Tandindona"," a.: Aloky ny te-na: Aza miady amin'ny tandindona. ? Sarin'ny tena jerena ao anaty fitaratra na ao anaty rano ka ninoan'ny Ntaolo fa fahitana ny fanahy: Voalazan'ny tantara fa nijery tandindona tany Anosifito Andrianampoinimerina andro uitsivitsy talohan'ny hahafatesany. ? Sary: Ny famonoana ny zanak'ondrin' ny Paka teo amin'ny Jody dia tandindon'ny sorona nataon'i Kristy tamin'ny na-ha fatesan y. - t.i.f.: Tandindomina, voatandindona / manandindona."
"Tandomerina"," a.: Voan'ny aretina antsoina hoe tandomitra, nefa koa matetika ilazan' ny olona ilay aretina mihitsy io teny io: Voan'ny tandomerina ny zanako."
"Tandomitra"," na Tandomerina a.: Karazan'aretina mahatonga ny hoditra handrotsirotsy sy hivotrovotro mitapelaka noho ny fitohanana na koa matetika noho ny tsy fahazakan'ny tena karazan-kanina iray, toy ny trondro."
"Tandonaka"," a.: Andriana na hova ka navotan'ny mpanjaka ary dia tonga mpanompony."
"Tandra","Fiasana misy vavany roa mahazo mifanatona ary toa miketoka ka afaka mamia zavatra, ampiasaina hanongotam-pantsika na hitazonana ny vy mahamay hotefena. - t.i.f.: Tandraina, atandra, voatandra, tinandra / manandra, fanandra, mpanandra / anandrana, fanandrana."
"Tandra"," (Btm) a.: Fanomezana mariky ny fifonana noho ny fahadisoana."
"Tandra","Fanomezana manokana omena zaza mbola tsy teraka na zaza marary mba hirariana na hisambasambana fahaterahana na fahasitranana soa aman-tsara ho azy. - t.i.f.: Tandraina, atandra, voatandra, tinandra / manandra, fanandra, mpanandra / anandrana, fanandrana."
"Tandra"," (Ski) a.: Tolotra orne-na ny zanaka na ny zafy."
"Tandraholatra"," a.: Karazan-tany menamena ataon'ny olona fandalorana."
"Tandraina"," (tandra) mt. ih. (tandrao): Ongotana amin' ny tandra."
"Tandraina"," (tandra) mt. ih. (tandrao): (zaza) Omena fanomezana mba hisambasambana fahasitranana ho azy."
"Tandrametaka"," p.t.: Vita kitoatoa toy ny napetapetaka fotsiny, zara fa vita."
"Tandrano"," a.: Ireo monina amoron-drano na eny an-keniheny."
"Tandrantandrana"," a.: Fijery miherikerika etsy sy eroa toy ny an'ny olona bado ketrinketrina. - t.i.f.: Mitandrantandrana, fitandrantandrana, mpitandrantandrana / itandrantandranana, fitandrantandranana."
"Tandrefana"," (andrefana) a.: Enti-milaza ny olona avy any andrefana. — Raha ilazana ny fizaran'ny tany lehibe io teny io, dia entina milaza ny olona avy any amin'ny ilan'ny tany heverina fa ilentehan'ny masoandro, dia i Eoropa izany, A-merika... mifanohitra amin' ny Tatsinanana, karazan'olona monina amin'ny ilany atsinanana amin'ny tany (A-zia, Japana...)."
"Tandremana"," (tandrina) mt. ih. (tandremo): Afantoka aminy ny saina amana eritreritra: Tandremo tsara izay soratanao, fa ny soratra mijanona. ? Ambenana, andrasana, karakaraina mba tsy hisy simba: Tsy notandremanao tsara ny akohokely ka nisy latsaka tao am-pantsakana. ? A-rahina, tanterahina: Raha te ho voavonjy ianao, tandremo ny didy. ? Atao izay tsy hahavoa ny tena: Tandremo sao solafaka."
"Tandremo"," fa an 'izay mamaky ihany ny fanoloana ny fitaratra vaky na simba."
"Tandrena"," na Tendrena (tan-dry) mt. ih. (tandreo, tendreo): Endrikendrehina, tsaratsaraina foana, tombotombohina."
"Tandrendrena"," p. t.: Adaladala, ketrina, taraiky. * t.i.f• : Mitandrendrena, fitandrendrena, mpitandrendrena."
"Tandrevaka"," p.t.: Tsy voakendry na mba nomanina fa toa nataotao vonjy maika na kitoatoa fotsiny: Nahandro tandrevaka."
"Tandrify"," ppk.: Manatrika ny, mifanatrika amy: Tandrifin' ny lapan'ny tanàna no misy ny tranony. ? Sahaza, antonona: Tandrify ho vadinao io zazavauy io ka aza misalasala./Tandrify azy mihitsy ilay aga. (Tsara homarihina fa amin'ilay hevitra (1) dia tandrifin'ny, tandrifiko, tandrifinao, tandrifiny... no ampiasaina, fa amin' ilay hevitra (2) kosa, tandrify ny, na tandrify ahy, tandrify anao, tandrify azy..., ka fiteny diso ny hoe: tandrifin'azy). - t.i.f. : Tandrifina, atandrify, voatandrify / manandrify, fanandrify, mpanandrify / fanandrifiana, anandrifiana / mifanandrify / mahatandrify."
"Tandrimo"," a.: Kilalao vita amin'ny hazo natao boribory kitsoloha misy fantsika, izay hodidinina kofehy, ka rehefa atsipy amin'ny tanY ny tandrimo ka somary sintonina ny kofehy, mivaha haingana ilay izy ary mihodinkodina eo ambonin'ny fantsika ny tandrimo: Milalao tandrimo. -  F.-p.: Kapo-tandrimo, vely tandrimo: kapoka mafy mirivirivy. ¶ M.h.: Sangodina."
"Tandrina"," a.: Fiambenana, fiandrasana, fampifantohana ny saina amana eritreritra amin-javatra anankiray; fanarahana, fanatanterahana didy na lalàna: Ratsy tandrina ny nanaovany ny ankizy./A-taovy tsara tandrina ny didy. * t.i.f : Tandremana, atandrina, voatandrina / mitandrina, fitandrina, mpitandrina / itandremana, fitandremana 1 mahatandrina."
"Tandro"," ft.: Fitsimbinana, fitandremana zavatra mba tsy ho simba, fandalana. * t.i.f.: Tandrovina, voatandm / mitandro, fitandro, mpitandro / fitandrovana, itandrovana."
"Tandrobalala"," (Mer sy Btl) p. t.: Teny ilazana karazan-tandrok'omby mahitsy miendritandro-balala somary miondrika any aloha."
"Tandrohana"," (tandroka) mt. ih. (tandrohy): Petahana tandroka, izay ampiasaina ho toy ny vantozy amin'ny fitsaboana aretina sasantsasany. ? (trano) Asiana ilay hazo avo misampana antsoina hoe tandrotrano."
"Tandrohina"," (tandroka) mt. ih. (tandrohy): Raisina amin' ny tandroka."
"Tandroho"," a.: Karazana harona lehibe misy makarakara, vita amin'ny hazondrano ampifadidirina, ka atao fanihifana trondro na toho. (Mitovitovy amin'ny vovo ny tandroho, saingy toy ny sobiky ny bikany ary asaika ao anaty rano no faka hazandrano aminy, fa tsy mba apetraka fotsiny ""miandry mahazo"" ao anaty rano tahaka ny vovo; atao hoe manihika ny maka hazandrano amin'ny tandroh o )."
"Tandroka"," a.: Zavatra mafimafy toy ny taolana mipoitra eo an-dohan'ny biby sasantsasany toy ny omby, ny osy,... ka ataony fiadiana sy hiarovany tena amin'ny fahavalony. ? Olona ambony ara-pahaizana na ara-pahefana ka miahy sy miaro ny vahoaka ary mitsangana ho voninahiny: Ianareo foloalindahy no tandroky ny firenena. -  Tandrohana, tandrohina, voatandroka / manandroka, fanandroka, mpanandroka / anandrohana, fanandrohana / miantandroka, fiantandroka, mpiantandmka / iantandrohana, fiantandrohana. Toetra amam-bikan'ny tandrok'omby araka ny fahalalan'ny foko sasantsasany azy: Biko na Bikoa (Ski): karazan-tandrok'omby namboarina hatramin'ny fitsiriany haka ny endrika itiavana azy, ka mety ho voa-Janahary ny bikany, mety ho nafaingoka kely, mety koa ho nafaingo-, ka hiolaka tanteraka mils hikasika ny loha; Kirongo na Korongo (Mer na Btl): tandrok'omby miendri-bolantsinana ary mifanatona ny tendrony roa; Lily (Br): tandrok'omby somary misabaka mitovy fandry nefa misompirana; Mamadika (Btl): tahaka ny korongo fa boribory antonony ny fiolany; Manofaka (Btl): ilazana ny tandrok'omby manomboka mitsefatsefaka na vakivaky; Molily (Btl): tandrok'omby solilahina ny ilany iray mba hitsirian'ny ilany iray; Monga (Btl): tandrok'omby zara raha misy ny ilany; Rondrika (BU): karazan-tandrok' omby miolaka amin'ny andanin'ny sofina roa; Salamaloha na Sapelatra (Btl): ilazana ny tandrok'omby mihamivelatra mahitsy miakatra; Salangalanga (Btl): toetandrok'omby mijoro mahitsy miakatra; Salandy na Bo-ri (vori) (Btl): tandrok'omby malemy fonosana ka mikiraviravy eo aloha; Sapapa (Br): tandroka mivolantsinana tonga lafatra ka tian'ny olona izaitsizy fa mahatsara bika ny omby; Sondenda (Mer) na Sondandy (Br): toe-tandrok'omby misabaka fitsiry ary miakatra nefa fohy; Tandrobalala (Mer sy Btl): tandrok'omby mahitsy somary miondrika er? aloha, miendri-tandro-balala; Tandrok'osy (Br) na Sakoloha (Btl): tandroka miendrika tandrok'osy; Teko (Br) na Rondrona (Btl): somary miondrika mankany anoloana ny tandroka; Tola (Btl): toetandrok'omby miolaka amin'ny an-daniny avy; Trea (Br): tandrok'omby misabaka tanteraka ka manao fandrin-drano ary somary mahitsy lava amin'ny ila sofina roa."
"Tandrokosy"," (Br) p. t.: Tandrok' omby miendri-tandrok'osy."
"Tandrovina"," (tandro) mt. ih. (tandrovy): Tandrem ana, tsimbinina, raharahaina (tsy fiteny anefa afa-tsy amin'ny voninahitra, henatra, hasasarana...: Tandrovy ny voninahitrao fa aza manala-bara-tena amin'ny fahamamoana."
"Tandry"," Mitovy amin'ny Tandrina, tsy fahita afa-tsy amin'ilay fitenenana hoe Tsy tandry: tsy niraiken'ny saina firy, lasalasa ho azy."
"Tandry"," a. (tsy dia fampiasa loatra): Endrikendrika, fitsaratsarana olona foana, tombotomboka, * t.i.f.: Tandrena na tendre-na, atandry na atendry, voatandry / manandry."
"Tanehina"," (tanika) mt. ih. (taneho): Handroina na andrahoina: Taneho aloha ny hena. ? Ampangotrahina: Tanehina ny ranombary vao arotsaka ny vary. ? Empoina: Tanehin'ny hainandro ny ranonando ka levona antoerana. ? Zohina sy enjehina tsy an-kijanona, tanarahina: Tanehin'ny tompon--trosa Rangahy iny ka mila ho voa ny lohany."
"Tanesaka"," a.: Fandeha mitsikamokamo, mivaroraka sy mitaredretra (jer. Danesaka). * t.i.f.: Mitanesaka, fitanesaka, mpitanesaka."
"Tanety"," a.: Tany be tsy anaty rano. * t.i.f.: Mananety. -  F.-p.: Tanety lava misy fisainana: enti-milaza fa tsy tokony hanapatapa-kevitra maimaika, fa hiandry fotoana lavalava mba haka sains tsara."
"tangala","Tangala: dia tehina, vy na hazo voafantina sahazan'ny ankihibe sy ny fanondro didinina. ny zokiolona ao an-tanana no omena azy. tangalamena=tanga omena."
"tangalamena","tehina omena ny zokiolona ao an-tanana. tangala: tehina vy na hazo. omena, atolotra an'izay ray amandrenibe ao an-tanana. tangala omena=tangalamena Ahitsio"
"Tangarana"," na Tarangana p. t.: Tapaka hentitra tsara: Aoka ho tapaka tangarana ny amin'iny. - t.i.f.: Tangaranina, voatangarana / manatangarana, fanatangarana, mpanatangarana/ anatangaranana, fanatangaranana."
"Tangaranina"," (tangarana) mt. ih. (tangarano): Tapahina hentitra tsara."
"Tangary"," p. t.: Fetsy mody miseho ho olon-tsotra, kanjo fiharatra. * t.i.f.: Mitangary, fitangary / itangariana, fitangariana."
"Tangazona"," a.: Tana, sakana (mitovy amin'ny Hazona). * t.i.f• : Tangazonina, atangazona, voatangazona / manatangazona, fanatangazona, mpanatangazona 1 anatangazonana, fanatangazonana / mitangazona, fitangazona / itangazonana, fitangazonana / mahatangazona."
"Tangazonina"," (tangazona) mt. ih. (tangazony): Tanana, hazonina, sakanana."
"Tangena"," a.: Zavamaniry fantatra indrindra amin'ny voany mangidy, izay nampiasaina fahagola hitsarana ny olona voapanga ho mpamosavy tamin'ilay fomba atao hoe fampinomana (Thanginia uenenifera).	—("
"Tangerenana"," (tangerina) mt. ih. (tangereno): Sangodinina."
"Tangerina"," ft.: Fisangodingodina, fitambolimbolina. - t.i.f.: Tangerenana, atangerina, voatangerina, tafatangerina 1 manatangerina, fanatangerina, mpanatangerina 1 anatangerenana, fanatangerenana 1 mitangerina, fitangerina, mpitangerina / itangerenana, fitangerenana / mahatangerina / tangeringerina."
"Tangezaheza"," ft.: Fijoroana mijanona tsy mandroso tsy mihemotra. * t.i.f.: Mitangezaheza."
"Tangika"," a.: Teny ilazana ny marary mivonto amin'ny te-na, tarimo, na Larimon'aret?-mifindia toy ny pesta izany na tarimo morainy fotsiny."
"Tangiky"," a.: Atodintarina, na atodintaria."
"Tangina"," (tangy) mt. ih. (tangio): Karamaina mba hanao zava-dratsy, tsy mendrika."
"Tangirihana"," na Tangirifana (tangirika) mt. ih. (tangiriho, tangirifo): Loahana."
"Tangirika"," a.: Hirika, loaka kely migorobaka amin'ny en-china na amin'ny fefiloha a-tao fandehanan'ny rano (jar. Tangoroaka, izay ilazana loaka mangotana kosa). - t.i.f• : Tangirihana, tangirifana, atangirika, voatangirika/ manatangirika, fanatangirika, mpanatangirika / anatangirihana, fanatangirihana / mitangirika, fitangirika, mpitangirika / itangirihana, fitangirihana/ mahatangirika."
"Tangitrihana"," (tangitrika) mt. ih. (tangitriho): Anitrihana, andentehana."
"Tangitrika"," ft.: Boiboika, fantsitsitra, toy ny fifantsitsiran'ny rano avy ao anaty tany. ? Fandentehana zavatra lalina toy ny lefona anaty hazo na anaty tany. * t.i.f.: Tangitrihana, atangitrika, voatangitrika, tafatangitrika / manatangitrika, fanatangitrika, mpanatangitrika / anatangitrihana, fanatangitrihana 1 mitangitrika, fitangitrika, mpitangitrika / itangitrihana, fitangitrihana / mahatangitrika / tangitrikitrika."
"Tangizina"," ft.: Toetran'ny zavatra mifanety, mifamoritra. * t.i.f.: Atangizina, voatangizina, tafatangizina/ manatangizina, fanatangizina, mpanatangizina / anatangizinana, fanatangizinana / mitangizina, fitangizina, mpitangizina / itangizinana, fitangizinana / mahatangizina."
"Tango"," a.: Fanapahana amin'ny tanana na amin'ny antsy ny ravina na laingon'ny anana; fanapahana ny tongotra sy ny elatry ny valala. * t.i.f. : Tangosana, atango, voatango / mitango, fitango, mpitango / itangosana, fitangosana / mahatango / tango-tango. -  F.-p.: Tango iena: fomba fahandro valala izay tapahina ny tongony sy ny elany alohan'ny hampangotrahana azy."
"Tango"," a.: Tahon-tsotro andraisana azy; zarana, taho."
"Tangoaka"," a.: Loaka, gorobaka. ? Kilalaon'ankizy mitsingoloka ka ny lohany ataony anelakelaky ny tanany roa, ny tongony atsotrany ambony ary miamboho ny masoandro izy."
"Tangolehina"," na Tangolehana (tangoloka) mt. ih. (tangoleho): Aolana, aolikolika; fididirana."
"Tangolika"," a.: Fadiditra; olikolika. - t.i.f.: Tangolehina, tangolehana, atangolika, voatangolika, tafatangolika/ manatangolika, fanatangolika, mpanatangolika / anatangolehana, fanatangolehana / mitangolika, fitangolika, mpitangolika 1 itangolehana, fitangolehana / mahatangolika."
"Tangoloahana"," (tangoloaka) mt. ih. (tangoloahy): Loahana mangotàna."
"Tangoloaka"," a.: Loaka mangotana ao anaty tany, na ao amin'ny rindrina, na amin' ny fefiloha atao handehanan'ny rano. J Tangoloahana, atangoloaka, voatangoloaka / manatangoloaka, fanatangoloaka, mpanatangoloaka / anatangoloahana, fanatangoloahana / mahatangoloaka."
"Tangongo"," a.: Fivorian-javatra betsaka miavosa na fivorian' olona maro mifanakaiky, mifanety. - t.i.f.: Tangongoana na tangongoina, atangongo, voatangongo, tafatangongo / manatangongo, fanatangongo, mpanatangongo / anatangongoana, fanatangongoana/ mitangongo, fitangongo, mpitangongo / itangongoana, fitangongoana / mahatangongo."
"Tangongoana"," na Tangongoina (tangongo) mt. ih. (tangon-goy): Hodidinin'olona na zavatra betsaka."
"Tangontsotrobe"," na Fonombimainty a.: Anaran-karatra filalaovana misy sarina fo lehibe mainty."
"Tangopetaka"," ft.: Niavian'ireto: mitangopetaka, fitangopetaka. - t.i.f.: Mitangopetaka, fitangopetaka."
"Tangorona"," a.: Fivoriana betsaka manodidina tsisy filaharana na filantoana. - t.i.f.: Tangoronana, tangoronina, atangorona, voatangorona, tafatangorona / manatangorona, fanatangorona, mpanatangorona / anatangoronana, fanatangoronana / mitangorona, fitangorona, mpitangorona / itangoronana, fitangoronana / mahatangorona."
"Tangoronana"," na Tangoronina (tangorona) mt. ih. (tangorony): Hodidinin'olona betsaka: Notangoronan'ny ankizy ilay marary ka saika sempotra."
"Tangosana"," (tango) mt. ih. (tangosy): Tapahina amin'ny ta-nana na amin'ny antsy ny ravina na laingon'ny anana: Notangosan'Isambilo daholo ny anamamy tao an-tanirnboly. ? Tapahina ny tongotra sy ny elatry ny valala: Tangosy ireto valala ireto, rankizy."
"Tangozana"," a.: Tahony kely mihazona ny voankazo."
"Tangozana"," a.: Mitovy amin' ny Tangazona."
"Tangozana"," p. t. : Osa, malemilemy tsy afa-mandeha. ¶ M.h.: Mihozangozana, mitsingozangozana."
"Tangy"," a.: Vola omen'ny lehilahy ny vehivavy mba hanekeny hiray aminy. ? h, i.: Ka-rama. - t.i.f.: Tangina, atangy, voatangy 1 manangy, fanangy, mpanangy / anangiana, fanangiana / mitangy, fitangy / mpitangy / mahatangy."
"Tanibe"," a.: Tany midadasika be izay andehanana lavitra tsy hita noanoa vao ahitana ranomasina: Mtsy dimy ny tanibe: i Afrika, i Amerika, i Azia, i Eoropa ary i Oseania."
"Tanika"," a.: Fampangotrahana, fandrahoana, fampiempoana, fampandevonan-ko etona, fanenjehana sy fizohina tsy an-kijanona: Ataouy maty tanika ny laoka fa mafy. - t.i.f. : Tanehina, atanika, voatanika 1 mitanika, fitanika, mpitanika / itanehana, fitanehana / mahatanika. -  F.-p.: Tanik'andro: hainandro. / Tanik'orana: andro migaingaina toa manempotra manambara orana ho avy."
"Tanikandro"," a.: Karazan'ahitra fanao fanafody tety."
"Tanila"," a.: Zavatra afaka ny ilany na lafiny iray, nakana ilany na lafiny iray. - t.i.f. : Tanilaina, atanila, voatanila / mitanila, fanatanila / anatanilana, fanatanilana / mitanila, fitanila, mpitanila / itanilana, fitanilana / m ahatanila."
"Tanilaina"," (tanila) mt. ih. (tanilao): Analana lafiny iray."
"Tanimbary"," a.: Tany anirian' ny vary rehefa avy ketsaina avy eo amin'ny taninketsa, ka eo no ahamasahany sy ijinjana azy."
"Tanina"," a.: Fametrahana eo anilan'ny afo, eo amin'ny hainandro, mba hafana. - t.i.f. : Taninina na taninana, atanina, voatanina, tafatanina / manatanina, fanatanina, mpanatanina / anataninana, fanataninana 1 mitanina, fitanina, mpitanina / ninana, fitaninana / mahatanina."
"Tanindrana"," (indrana) a.: Teny ilazana ny mponina rehetra amin'ny sisin-tany man odidina ny havoana marintampona afovoan'ny Nosy (jar. Indrana — sisiny, manolotra ny sisiny)."
"Tanindrazana"," a.: Tany niavian'ireo razana ary ilevenany: Entina any an-tanindrazana ny taolambalon'ny olona maty any an-tany ha-fa."
"Taninina"," na Taninana (tanina) mt. ih. (tanino): Asian' (ny hafanan'ny afo na ny masoandro): Notaninin'ny hainandro ilay baoritra ka nivonto."
"Taninketsa"," a.: Tany amafazana ny vary ambolena, izay mbola hafindra amin'ny te-na atao hoe tanimbary."
"Tanisa"," a.: Kilalao enti-manisa ka toy izao no fanao izany: atsipy ambony ny vatokely, dia tantazana am?m-pahakingana tsy avala ho latsaka ary dia atsipy haingana indray, ary dia toy izany hatrany hatrany. - t.i.f•: Tanisaina, voatanisa / mitanisa, fitanisa, mpitanisa / itanisana, fitanisana / mahatanisa."
"Tanisaina"," (tanisa) mt. ih. (tanisao): Atao tanisa. ? Tononina tsirairay, lazaina antsipiriany: Tsy hita hotanisaina ny soa nataon'io lehilahy io teto amin'ny fokontany."
"Tanjahina"," (tanjaka) mt. ih. (tanjaho): Atao tonga mafy, manan-kery: Tanjaho ity tady ity fa mila ho tapaka."
"Tanjaka"," a.: Herim-batana: Nihena ny tanjak'io touolahy io hatramin'ny nahapotrahany. ? h.i.: Izay entinamanamafy zavatra: Tsy mba nanifisany akory ny volotsangana natao tanjany, fa nokapakapaina dia narafitra. (Fofombadiko, E.D. And.)"
"Tanjaka"," ft.: Fisehoan'ny vatana tsy misy manarona azy, boridana; hanja; hanjaka. - t.i.f.: Mitanjaka, fitanjaka, mpitanjaka / itanjahana, fitanjahana."
"Tanjona"," a.: Tany eo amorondrano azo ipetrahana raha miala avy ao anaty rano; vody tanety mandroso ao anaty rano mora itodian'ny lakana. ? h.o.: Zava-kendrena, faritra kendrena ho tratra: Ny fitouian-jo tanteraka no tanjona hotratrarin'ny fitondrana entim-bahoaka."
"Tanjozorina"," (tanjozotra) mt. ih. (tanjozory): Ampandehanina milahatra betsaka tsy miato."
"Tanjozotra"," a.: Fandehanana milahatra betsaka."
"Tankasina"," a.: Mitovy amin'ny Takasina."
"Tankazo"," a.: Olona miasa hazo any an'ala."
"Tankina"," p.t.: Ritra, maina: Mahagaga fa tankina ilay loharano tatsy andrefan-tanàna. ? Lany: Tankina ny uo-Iantsika. ? Gina, tsy ahitanteny intsony: Tankina aho nahare ilay uaouao tsy nampoiziko. * t.i.f.: Manatankina, mahatankina."
"Tankisina"," a.: Tsy fanaovanjavatra haingana fa milalotra mijanona ela eo. * t.i.f.: Mitankisina, fitankisina, mpitankisina / itankisinana, fitankisinana / tankisinkisina."
"Tankosenana"," na Tankosinina (tankosina) mt. ih. (tankoseno, tankosino): Lotoina, fotetahana loto."
"Tankosina"," na Tankosona p.t.: Maloto, mihosina anaty vovoka na anaty fotaka. * t.i.f.: Tankosenana, atankosina, voatankosina, tafatankosina / mitankosina, fitankosina, mpitankosina / itankosenana, fitankosenana / mahatankosina / tankosinkosina."
"Tanky"," (fr. tank.) a.: Fiarakodia fenti-miady; vy ny tenany manontolo ary tsy mba kodiarana no andehanany fa vy mihodina manaraka ny lavany tahaka ny olimpanjehy ka io no ahafahany mandeha amin'izay tiana handehanany."
