"word","definition"
"Jipy"," (fn jeeP) a.: Fiarakodiamiaramila tany am-boalohany, afaka mandeha amin'izay tian-kaleha, ampiasaina amin' ny tany miady raha nisy zavatra na toe-javatra tian-kozahana na vaovao tian-koentin a."
"Jirajira"," a: Haavo sy halehibiazana ara-batana sy ara-panahy. i t.ff.: Mijirajira, fijirajira."
"Jirihina"," (jirika) miih. (jiriho): Amidy antsinjarany: Tokony hojirihina ny vary fa ny manam-bola ihany no afa-mividy an-kitapo."
"Jirika"," a.: Jiolahy tafatambatra hamely sy handroba; dahalo."
"Jirika"," a: Varotra: Nanao jirika olona ny taloha • Fivarotana entana antsinjarany hahazoan-tombony tsy aradalàna, na koa fividianana entana hakana tombony: Manao jirl-bary io lehilahy io. - t.i.f.: Jirihina, ajirika, voajirika 1 mijirika, fijirika, mpijirika / ijirihana, fijirihana / mahajirika."
"Jiro"," a.: Teny enti-milaza rehefa mety ho fanazavana amin' ny aiina: Ampireheto ny jiro fa efa maizina ato an-trano. ? Jabora misy lahiny ka arehitra hanazava. -  F.-p.: Lahin-jiro: vorodamba vonto-menaka ka arehitra ho jiro. j Fanaouan-jiro: zavatra itoeran'ny jiro. j Tauinjiro: tavy kely misy ny menaka itsobohan'ny lahin-jiro."
"Jirofo"," na Jorofo (fr. girofle) a.: Karazan-kazo salasalany ny habeny nefa mety hahatratra 10 m. ny halavany, ambolena noho ny bokom-boniny (ny voniny mbola tsy mivelatra otazana ka hamainina), izay ampiasaina hanaovana fanafody na fano-I mezan-tsiro ny laoka koa inldraindray, , atao hoe karafoy."
"Joadimariko"," a : (fiovan'ny h oe Jadimariko) Teny tenenin'ny mpampinona eo am-panasana ny tangena, ka ny heviny dia hoe: tsy mihontsina nefa marikoriko te handoa"
"Joaka"," a. na p.t.: Enti-milaza olona na zavamaniry maroroka sy ngeza haingana, avo midangana. - t.i.f.: Mijoaka, fijoaka I joakajoaka."
"Joala"," Joalajoala a.: Fahalehibiazana sy fahalavana avo be. i t. if.: Mijoalajoala / ijoalajoalana, fijoalajoalana. fahiny dia firavoravoana ataon'ny olona iray avy narary ny joala. Manasa ny namany izy amin'izany."
"Jobily"," a: Fitsingerenan'ny fa-ha- 50 taonan'ny mariazy, na faha- 50 taons nanaovana raharaha iray, naharetana amin'ny asa iray."
"Jobo"," p. t.: Kely vava fa hoboka aty: Satroka jobo. -  F.-p.: Jobo (Java: olona kely vava."
"Jobo"," p.t.: Mamon-divay na toaka: Jobo lava iny lehilahy iny ka tsy mahagaga raha maty an-tatatra. - t.i.f.: Joboina j manajobo, fanajobo, mpanajobo / anajoboana, fanajoboana."
"Joboina"," (jobo) mt.ih. (ioboy): Mamoina: Nojoboin'ny namany tany Rabe."
"Jobona"," a: Fifantenana, fifidianana. - t.i.f: Jobonina, voajobona I mijobona, fijobona, mpijobons I ijobonana, fijobonana 1 mahajobona."
"Jobonina"," (jobona) mi ih. (jobony): Fantenana, fidina: 0-lona notsongaina tao anatin' ny zato ianao, nojobonina tao anatin'ny arivo."
"Jofo"," a: Fisavoanana, fitambolimbolenan'ny rivotra na ny setroka miakatra, fisosososoana, fahasahiana misosososo amin'ny zavatra misy 10 t. Jofoana, jofoina, ajofo, voajofo, tafajofo / manjofo, fanjofo, mpanjofo I anjofoana, fanjofoana I mifanjofo I mijofo, fijofo, mpijofo j ijofoana, fijofoana / mahajofo I jofojof o."
"Jofoana"," na Jofoina (jofo) mt. pdr, (jofoy): Irarahan'ny vovoka na andrarahana vovoka: Nojofoany vovoka ny masoko ka tsy nahita izay ambonin'ny tany aho. ? Ianjerana, iantontana. ~ Hanina: Nojofoin'ny kisoa ny vomanganay ka tsy nisy niangana."
"Jogy"," (angl. jug) a.: Fitoerandrano lava vatana mitsangana."
"Johary"," a: Teny tranainy entimilaza ny masoandro, izay mbola fandre ankehitriny amin'ny kabary: Tsy hanao tehin-kely mialoha andriana aho na kintan-kely mialoha johary."
"Johy"," na Johijohy a.: Fandeha somary miroraka fa lenan'ny orana na mangatsiaka, mitsoitsoy fa kotsan'ny orana - t.i.f.: Tafajohy l mijohy, fijohy J ijohijohiana, fijohijo-,hiana i mahajohy."
"Jojo"," a: Fisosana moramora misononoka; firotsahan'ny orana moramora eo ampovoan'ny andro tony tsy ampoizina hisy orana. - t.i.f.: Ajojo, tafajojo I mi-jojo, fijojo, mpijojo / ijojoana, fijojoana / jojojojo."
"Jojy"," (t.tr.) p.t.: Latsa-dranomaso, mijononoka ranomaso."
"Jokaiky"," a: Fitakokoana manjonitra toamalahelo. i tif:: Tafajokaiky I mfjokaiky, manjokaiky, fijokaiky, mpijokaiky / ijokaikena, fijokaikena / mahajokaiky."
"Jokajoka"," a sady p. t.: Tsanganana, ha*aram-bika, maroroka sady tsara bika. 1 t.if.: Mijokajoka, fijokajoka."
"Joko"," p.t.: Miondrikondri-doha, mivokobokoka toa menamenatra na matahotra: Tsy tiako iny olona iny fa joko tsoriaka mahasambo-kary. ~ Midina na mitsontsorika, tsy mitraka fa mitanondrika na mifeloka (tan drok'omby): Joko ny tandrok'it? omby ity ka tsy tiako, aleoko itsy solanga itsy. i tif: Jokoina, ajoko, voajoko / manjoko, fanjoko, mpanjoko / anjokoana, fanjokoana / mijoko, fijoko, mpijoko I ijokoana, fijokoana / mahajoko I jokojoko. -  F.-p.: Joko tsoriaka maha sambo-kary: enti-milaza olona jerena toa bonaika menamenatra, miondrikondrika, nefa hay rehefa mihetsika mahavita zava-dratsy. * Ohab.: Aleo joko mihasolanga toy izay solanga mihajoko: tsaratsara kokoa raha avy amin'ny toerana ambany no misondrotra noho ny raha avy amin'ny toerana ambony no mietry."
"jokoiko","(ftt : joko) tsiriahana tampoka. oh : jokoiko eo io raha vao resin-tory eo! Ahitsio"
"Jokoina"," (joko) mt. ih. (jokoy): Hatonina moramora mba tsy ho taitra ka ny tena amin' izany miondrikondrika, mivokoka:' Nojokoinay ilay mpangalatra ka azo. ~ Tilina, tsikiloina, arahi-maso: Nasain'i Dada nojokoiko iny olona iny sao mangalatra.              • Angalarina, alaina an-tsokosoko: Nojokoin'ny sasany teto ny solomasoko."
"Jolay"," (angl. july) a: Anaran' ny volana fahafito amin'ny taona, misy andro 31."
"Jolo"," a,: Ilay mandroso main' ny kasikety mba hiaro ny maso na ny handrina amin' ny masoandro; izay rehetra mandroso amin'ny tenan-javatra iray, na lakana na samba., ets... i tif: Ajolo J mijolo,fijo-Io J jolojolo."
"Jolohana"," (joloka) mt, pdr, (jolohy): Ampidirana zavatra ao anatiny: Nojolohana hazo ny lava-kombarika."
"Joloka"," a: Fampidirana ny 10-ha na ny tanana ao anaty toerana iray avy amin'ny lavaka na loaka iray. 6 tif: Jolohana, ajoloka, voajoloka, tafajoloka I manjoloka, fanjoloka, mpanjoloka 1 anjolohana, fanjolohana I mijoloka, fijoloka, mpijoloka I ijolohana, fijolohana I mahajoloka I jolojoloka."
"Jolonjolona"," a.: Fidirana misosososb avy hatrany, fanatonana tsy mahazo lalana, tsy mahalala menatra - t.i.f: Jolonjolonina, jolonjolonana, ajolonjolona, tafajolonjolona I mijolonjolona, fijolonjolona / ijolonjolonana, fijolonjolonana I mahajolonjolona."
"jomaka","fiteny ilazana jiolahim-boto.
oh: izaho aza mba anaovana fitenin-jomaka. Ahitsio"
"Jombona"," ft: Niavian'ny i tif: Manjombona, fanjombona."
"Jomo"," Jomojomo a: Fanaovana teny an-tsokosoko, resaka afinafenina, bitsibitsika mba hanangolena. 6 Li. f.: Jomoina, jomojomoina, voajomojomo / mijomojomo, fijomo, mpijomo / ijomoana, fijomoana I mahajomo."
"Jomohina"," (jomoka) p.t.: Tsy be teny, tsy be resaka aratoetra: Tsy mbola nahita zazauauy kely jomohina toy izany aho."
"Jomoina"," Jomojomoina (jomo) mt.ih. (jomoy, jomojomoy): Bitsibitsihina, anaovana toho-tsofina: Nojomoin' ny olona izy matoa sahy nanao izany. ~ Angolena, tarihina amin'ny teny malefaka: Nojomojomoin'ny namany teny ny adalalahy ka simba tamin'ny farany."
"Jomóka"," p. t.: Tsy mba be teny na be resaka, tsy rotodrototra sy mipetrapetraka — (jer. Jam6ka): Touolahy jomôka izay izy ka sarotra ny mahalala ny toetrany. i t. j. f : Ajomoka, jomohina."
"Jonenika"," Jar. Bonenika."
"Jonetra"," p.t.: Manjombona amin'alahelo, manjonitra, mitakoko sady mangina. - t.i.f.: Mijonetra, manjonetra, fijonetra, fartijonetra, mpijonetra, mpanjonetra."
"Jongijongy"," Jongojongo a: Fandehanana irery tsy mananamana, zaingizaingy. - t.i.f.:Ajongijongy,tafajongijongy I mijongijongy, fijongijongy, mpijongijongy I ijongtiongiana, fijongijongiana / mahajongijongy."
"Jongina"," (jongy) mt.ih. (jongio): Asiana zaitra amin'ny sisiny: Jongio kely ange ny lambako e."
"Jongy"," a.: Zaitra na vikavika amin'ny sisin-damba, dify. - t.i.f.: Jongina, ajongy, voajongy / manjongy, fanjongy, mpanjongy 1 anjongiana, f anjongiana / mahajongy."
"Jongy"," p. t.: Mangina vitsy teny sady tsy tia miray amin'olona."
"Jonitra"," a: Fitakokoana toa marary noho ny alahelo. 1 t.i.f.: Manjonitra, fanjonitra, mpanjonitra / jonijonitra."
"Jonjona"," a.: Fandehanana tsy miherikerika, fandrosoana mahitsy hatrany tsy mba miresaka. i t.if.: Ajonjona, tafajonjona / mijonjona, fijonjona 1 ijonjonana, fijonjonana I mahajonjona J jonjonjonjona I fanjonjonana."
"Jono"," a.: Hanina atao amin'ny fintana hamandrihana hazandrano. ? Zavatra entina mitarika biby na olona mbahiditra amin'ny toerana tiana hahazoana azy: Ny boky ratsy no jono entin'ny sasany hamerezana ny tanora ? Vokatry ny fakana biby na olona amin'ny famandrihana azy: Inona no jono azonareo? 1 Fitarihana na famandrihana biby na olona mba hahazoana azy: Atsaharo ny jono ny fanahin'ny ankizy madinika + t.i.f.: Jonoina, ajono, voajono / manjono, fanjono, mpanjono I anjonoana, fanjonoana I mahajono I jonojono. ¶ M.h.: Fandrika, fanangolena, fanojikojena, longoa mitoto-bozaka, fitaka — Mis), heuitra iraisana: tonta, vovo, harato, fintana, firombaka, tandroho, vela-pandrika, koromby, lontsomaka"
"Jono"," (Br) a: Karazan-kazandrano madinika, boribory lavalava, mena ny tendrondrambony."
"Jonoina"," (jonc.) mt, ih. (jonoy): Alafna amin'ny jono, alaina na tarihina amin'ny fomba kinga ary saro-toherina, angolena, kolikolena: Nojonoiny teny ny zana-dRakoto dia lasany tamin'ny farany."
"Jononoka"," a.: Fiavian'ny aralia tsy miato; fikorianan'ny ranomaso tsy an-kijanona. i t. i f : Ajononoka, tafajononoka 1 mijononoka, fijononoka / ijononohana, fijononohana / mahajononoka."
"Jony"," na Jono a.: Fandosirana mangingina (ny olona iasana na ny havana). i Manjony, fanjony, mpanjony I anjoniana, fanjoniana I jonijony."
"Jopelika"," Jopelana, Jopiaka a: Hazavana mamiratra sy mitaratra; taratra mahajambena. 1 t. if : Manjopelaka, manjopelana, manjopiaka; fanjope• laka, fanjopelana, fanjopiaka 1 jopelapelaka, jopelapelana, jopiapiaka."
"Jorery"," a: Karazam-bibikely maneno eny ambony hazo mba hitsentsefany ny ranonkazo (amin'ny fahavaratra ny jorerilahy maneno mafy sady lavareny. ~ p.t.: Malahelo, manjoretra."
"Joretra"," p. t.: Mitakoko malahelo tsy miteny. i tif: Mijoretra, manjoretra, fanjoretra, mpanjoretra 1 mahajoretra. ~ M.h.: Manjoretra, manjonitra, manjokaiky, mijoretra, mijonetra, manjonetra, mitokiky, jiny, toretra, jorery. Ahitsio"
"Joria"," a: Karazan-tsikidy izay toy izao ny fametraka ny voa aminy; apetraka amin' ny laharana roa mifanao ambony sy ambany ny voa ao anaty kitranotrano valo valo avy. (Jar. Sikidy)."
"Jorijoriny"," Jer. Tsoritsoriny."
"Joriry"," Jer. Jorory izay fampiasa kokoa."
"Joro"," a: Fitsanganana mitsatoka tsara. - t.i.f : Ajoro, voajoro, tafajoro / mijoro, fijoro, mpijoro ) ijoroana, fijoroana I mahajoro I jorojoro I mijorojoro."
"Joro"," a.: Fangataham-pitahiana eo am-panefana ny voady na-tao. it.if.: Mijoro."
"Joro"," a.: Anarana enti-milaza ny iray amin'ireo lalao karatra izay misy sarina efajoro mena."
"Joro"," p. t.: Saro-tahotra, sarokenatra, mihasihasy."
"Joroaka"," p. t.: Lava be sy maroroka: Haxo joroaka ny kininina."
"Joroana"," (joro) mt.pdr. (joroy): Asana zavatra mijoro, tsatohana: Joroana lefona eo antoko tan y."
"Joroboka"," Jer. Jaroboka izay fampiasa kokoa."
"Jorofoa"," Jar. Jirofo."
"Jorory"," p. t.: Kely sy madinika mezamezaka, manifinify."
"jotso","fidinana, fihenàna: nijotso teo amin'ny seranana ny mpandeha rehefa nijanona ny fiara fitaterana Ahitsio"
"Joy"," a.: Filatsahana tsy miato (erika, orana, ranomaso). i tif: Ajoy, tafajoy 1 mijoy, fijoy I ijoina, fijoina / mahajoy j joijoy / mijoijoy."
"Jy"," a.: Tadin-dokanga madinika dia madinika. I Li. f: Mijijijijy."
