"word","definition"
"Gorosoa"," (fr. gros sou; fit. p.) a : Lelavola varahina nampiasaina fahiny, ka ilavoamena ny sandany."
"Gosy"," (fit.-p.): Karazan-tadio ary tsy fahita raha tsy a min'ny ririnina any amin'ny morontsiraka."
"Governemanta"," (fr. gouvernement) a: Filan-kevi-mpitondrana pmin'ny fanjakan'ny tany iiay: Hivory amin'ny talata ny governemanta handinika momba an'io raharaha lehibe Io."
"Governora"," (fr. gouverneur) a: Mpifehy ambony tamin'ny andro fahagasy taloha, mitovy amin'ny hoe komandy; tamin'ny andron'ny fanjanahan- tany, mpanao raharaham-panfakana nifehy nanarakaraka ny lehiben'ny distrlka."
"Goyanina"," (fr. Goyana) a.: Ny firenena monina any amin' ny tanin'i Goyana, Amerika atsimo, manara-tsisin'i A-tlantika. ~ p. t.: Mikasika an' i Goyana, an'i Goyana na avy any Goyana."
"Grady"," (fr. grade) a: Ny tairai-- ray amin'ny ambaratongamboninahitra isondrotan'ny miaramila; laharam-boninahitra."
"Grefy"," (fr. greffe) a.: Famindrana tsimo-kazo iray na tahony misy masony amin'ny hazo hafa mitovy karazana aminy ka asisika amin'ny hoditry ny vatan'ity faharoa mba hahazoana karazana tsaratsara kokoa."
"Grenady"," a: Jer. Angaranady."
"Grevy"," (fr. grève) a: Fitokonana tsy hiasa mba ho fitakiana zo na tombontsoa kendrena ho azo, toy ny fisondrotan-karama izany, fanatsarana ny fitondrana, sns..."
"Grika"," (fr. grecque) a: Ny fixe-nana monina any amin'ny tanin'i Gresy: Ny filozofy malaza indrindra dia ny Grika, toa an-dry Aristoe, Platon, sns. ~ p.t.: Momba an'i Gresy, an'i Gresy na avy anY Gresy: Anisan'ny mahavariana indrindra ny tantara grika ~ H.i: Anarana aomena ireo mpivaro-toaka taloha teto Madagasikara: Mamo tany amin'ny grika tany iredray Rakoto."
"Gripy"," (fr. grippe) a: Aretina mitovitovy amin'ny sery taotra, nefa raha ny marina, dia avy amin'ny mikraoby manokana ary saiky matetika misy aretina manindry avy eo ambony, izay mety mahazo s'ahana satria efa malemin'ny mikraobin'ny gripy ny tena. ¶ M.h.: Fofoka."
