"word","definition"
"Varombo"," a.: Ilay faritra hoboka aty idiran'ny zarany amin'ny angady.
 Ahitsio"
"Varongy"," a.: Hazon'ala atsinanana, tsy dia mafy loatra, nefa maro mpitady hanaovana hazon-trano, hazon-kodiaran-tsarety, rafitra madinika... (Ocatea tricophlebia).
 Ahitsio"
"Varoraka"," p.t.: Enti-milaza akanjo na lamba tsy voafatotra tsars fa ketraka, migedragedra. 1 h.o.: Tay mihetsika firy fa kivy sady vizana. - t.i.f.: Avaroraka, voavaroraka, tafavaroraka / manavaroraka, fanavaroraka, mpanavaroraka / anavarorahana, fanavarorahana / mivaroraka, fivaxoraka, mpivaroraka / ivarorahana, fivarorahana / mahavaroraka / varoradroraka.
 Ahitsio"
"Varotra"," a: Fanakalozan-javatra amin'ny vola, hitadiavantombony: Lasa nanao varotra any an-tsiraka izy. 1 Entana amidy: Aza hitsahinao ity varotr'olona. i t.if.: Voavarotra / mivarotra, fivarotra, mpivarotra / ivarotana, fivarotana / mampivarotra, mifampivarotra, mahavarotra / varobarotra. -  F.-p.: Ady varotra: fifamaliana ataon'ny mpivarotra sy ny mpividy momba ny vidin' entana ka ny mpividy mangataka mba hahenan'ny mpivarotra io vidiny io, ny mpivarotra kosa tsy mety mainpihena avy hatrany. / Mamola-barotra: mampitamby ny mpivarotra ny mpividy mba hampihenany ny vidin'ny entana iadiam-barotra, na mampitamby ny mpividy ny mpivarotra mba hanekeny ny vidiny araka ny tiany hivarotana azy. / Manongombarotra: mahita olon-kafa mitady hividy ilay zavatra efa nokasaina hovidina ka manondrotra indray ny vidiny efa nomena. / Mivaro-tena: mahazo vola amin'ny fijanganjangana. / Varotra alika: varotra ifanerena. / Varotra ambongadiny: varotra be no atao fa tsy mitsipotipotika. / Varotra an'elakelatrano, varotra an-kobohobo: varotra atao any an-takontakona tsy sahy mazava noho ny mpivarotra ta hanondrotra ny vidin'entana tsy ara-drariny. / Varotra an-trano tokana: varotra entana tsy mety hita any an-kafa fa ao amin'io toerana io ihany. / Varotra antsinjarany: fivarotana zavatra tsipotehina madinidinika. / Varotra olona: fivarotana olona atao mpanompo. / Varotra omby anaty ambiaty: varo-javatra tsy eo ambany maso. / Varotry ny mananotena: varotry ny mpivarotra misalasala noho izy sady ta hahazo vola no toa tsy mahafoy entana. / Varo-bazaha: varotra tsy misy ady varotra fa efa raikitra hatrany tsy azo ovana ny vidin'entana. / Varoboba: varotra mora dia mora. / Varo-dratsy: fivarotana zavatra nangalarina. / Varodroa: enti-milaza olona roa samy mivarotra zavatra iray (oh. trano iray izay karakaraina mpanera roa samy ha-fa). / Varotra mahay mody: varotra azo averina na afody. / Varo-maika na Varotry ny maika hiala, Varotry ny mai-ka hody: varo-mora. / Varomaizina: mitovy amin'ny varotra an'elakela-trano. / Varo-mandeha: fivarotana enta-na mifindrafindra amin'ny toerana maro samihafa fa tsy amin'ny toerana anankiray raikitra. / Varo-maty: varotra entana tsy azo averina intsony na manao ahoana na manao ahoana. 1 h,o,: Fahafatesana, / Varo-miandry: varotra entana izay avela hijanona eo raha mbola tsy lafo. / Varo-miera na Varo-mifody: varotra entana azon'ny mpividy averina raha tsy mahafa-po azy. / Varotra misy fehi-uauany: varotra misy fepetra izay azo ravana. J Varotra tsy miverimbodiondry: varotra entana nanomezana vola mialoha ho fandraiketam-barotra, ka raha tahiny tsy raildtra ny varotra any aorian, dia lany maina iny vola iny fa tsy averin'ilay olona tompon'entana intsony. / Varo-tay mifody: varotra entana tsy azo averina intsony. 1 h.o.: Fahafatesana.
 Ahitsio"
"Varozaka"," Varozana a. sy p. t.: Enti-milaza: 1) zavatra lava mirefarefa na mitaritarfka; 2) teny lava tsy misy antony fa ny teo ihany no averimberiaa, - t.i.f.: Avarozaka / manavarozaka, fanavarozaka, mpanavarozaka j anavarozahana, fanavarozahana / mivarozaka, fivarozaka, mpivarozaka / ivarozahana, fivarozahana / mahavarozaka / varozadrozaka.
 Ahitsio"
"Vary"," a.: Karazan-javamaniry madini-boa, izay ambolena amin'ny tany malaria sy be rano, foto-kanin'ny telo ampahefatry ny mponlna eran'izao tontolo izao, ka anisan'izany ny Malagasy. (Misy karazany maro ny vary arakaraka ny lafiny jerena: raha ny bika aman' endriny no jerena, ao ny vary lava, vary botry, vary rojo..., 
Miha-betsaka ny karazana vary misy eto Madagasikara toy ny vary dista, makalioka, ny vary gasin'ny Mangamila, ny varin'ny Marovoay, ...
Raha ny toerana aniriany kosa, ao ny vary ankeniheny, ny vary an-tanety, ny vary tomboka; raha ny fotoana amafazana azy, ao ny varialoha, vakiambiaty, vary asara, vary jeby, vary atriatry.•). 1 Famarana taloha mitovy amin'ny tolàna inenin'ny vata, izany hoe ~—	mahatratra eo amin'ny 120 litatra ankehitriny eo ho savily eo: Vary zato tsy entimandeha. -  F,-p.: Vary varialoha (jar. io teny io), / Vary vakiambiaty (jer, io teny io). / Vary asara: vary ambolena amin'ny Janoary. / Vary jeby: vary afafy amin'ny Mey, ketsaina amin'ny Jiona ary jinjaina Novambra. / Vary atriatry: ambolena amin'ny Martsa (amin'ny tapany avaratra andrefana daholo ireo telo farany). / Vary rahana: vary akotry maitso andrahoina, ahahy vao totoina.
Ireto avy no zavatra lalovan'ny vary miatomboka izy akotry mandra-pahatongany ho vary azo hanina
akotry: ireo totoina na atao masomboly
afafy aloha ny akotry eny amin'ny taninketsa izay efa voaomana
ketsaina ireo ketsa atao eny amin'ny tanimbary
avaina afaka volana vitsy, rehefa matoy manomboka mavomavo dia jinjaina, atapy eny amin'ny famoloana ho maina, totoina ary hofaina izay vao andrahoina

ohabolana fampiasa: vary sy rano an-tsaha tsy mifanary, an-tanàna tsy mifandao
 Ahitsio"
"Vasavasa"," a.: Famakafakana (zavatra) hatramin'ny antsipirianY madinika - t.i.f.: Vasavasaina, voavasavasa / mamasavasa, famasavasa, mpamasavasa / amasavasana, famasavasana / mivasavasa, fivasavasa, mpivasavasa / vasavasana, fivasavasana / mahavasavasa.
 Ahitsio"
"Vasavasaina"," (vasavasa) mt. ih. (vasavasao): Fakafakaina hatramin'ny antsipiriany madinika.
 Ahitsio"
"Vasia"," (fit.-p.) a.: Kintana. Vasia (t. tr.) a: Dihy.
 Ahitsio"
"Vasohina"," (vasoka) mt, ih. (vasohy): Atao mangavoka. 1 Alana baraka: Novasohiny teo imason'ny olona teo a-ho.
 Ahitsio"
"Vasoka"," p. t.: Tay mamiratra na mangiran fa mangavoka, matroka, komavoka: Vatoaoa efa vasoka ity ka tsy tiako. 1 Afa-baraka ka menatra. 1 t.if.: Vasohina, voavasoka / mamasoka, famasoka, mpamasoka / amasohana, famasohana / mahavasoka / vasobasoka. ¶ M.h.: Tsy mamiratra, tsy mangirana, tsy mandina, matroka, mangafoka, mangavoka, vazina, kimavo.
 Ahitsio"
"Vata"," a.: Fanaka vita amin' ny hazo na vy, atao fainetrahana fitafiana na zavatra hafa ao anatiny: Avalona ao anaty vota ny lamba madio. 1 Fotoben'ny famarana taloha izay natao koa hoe fahenim-bary, mitovy amin'ny 20 1 na 2 dal ankehitriny; ny tapa-bata izany dia 10 litatra no fatrany. • F.-p,: Vatabe: tenabe (ny vataben-dokanga). / Vatandrakitra: vata fandatsahandrakitra. / Vatam-paty: vata filevenana na vata ametrahana ny faty andeha halevina. / Vatasarihana: vatakely norafetana hifampiditra amin' ny latabatra ka azo aintonina sy atosika araka izay itiavana azy. * Ohab.: Tantely tapa-bata ka ny fo no mameno azy: enti-miala tsiny raha kely tsy arakaraka ny fitiavana ny fanomezana atao.
 Ahitsio"
"Vatana"," a.: Ny tenan'ny olona na biby: Ny olombelona dia uatana sy fanahy araka ny fampianaran'ny antokom-pinoana maro. -  F.-p.: Isam-batan'olona: enti-milaza ny tenan'ny olona tsirairay avy. / Vata-miaramila: miaramila tsotra tsy manan-galona. / Vatan-dehi?ahy: ny lehilahy rehetra ao amin'ny toerana iray. / Vatan'orona: ny tampon'orona, ny taolan'orona. / Vatantenany: enti-milaza hoe ny tenany mlhitsy. / Vatan-tsambo: ny tapaky ny sambo mitsinkafona ambonin'ny rano. / Vatan'okondro: ilay taho ben' ny akondro mitondra ny tenany manontolo. / Vatan' adaia: enti-milaza olona na zavatra lehibe ratsy bika, tsisy endriny. / Vaton-tainy: teny fanambaniana ilazana ny miaramila tsy manana Brady, ny vata-miaramlla.
 Ahitsio"
"Vato"," a.: Zavatra mafy sady mavesatra hita ao anaty tany, izay lazain'ny mpahalala fa avy amin'ny fanjarian' ny afo, tany am-boalohany, ho vongana: Tany be vato i Madagasikara afovoan-tany. ? Potik'io voalaza eo ambony: Vary be vato. 1 Ireo toko alahatra amin'ny fanaovana kilalao sasany, toy ny fanorona, katra, dama: Vatom-panorona. ~ Ireo vy na varahina fandanjana efa misy rahateo ny mariky ny lanja: Vato-mizana. ~ Isa azo amin'ny fifidianana: Nitovy ny vato azon-dRakoto sy Baba tamin'ny fifidianana farany. - t.i.f.: Vatoana / mamato, famato / mamatovato, famatovato. -  F.-p.: Akora voto: silatsila-bato toa tsy ilaina manao ahoana. / Fo vato: fo tsy mangoraka olona. /Fonosimbato; haham-bato: enti-milaza hafatra tsy nova, voatahiry tsy nisy nahafahana. /Manao am-batonikaky: mandraikitra zavatra indray mandeha, ka tsy azo ovana intsony io; mihenahena amin' ny teny natao, toy ny mpivarotra tsy azo iadiam-barotra. / Mangidy vato: mety hanan-kevitra maro: na fatratra, na sarotra, na tsy laitra. / Nitady toko ka sendra vato: sendra izay notadiavina indrindra (matetika io f.-p. io no tohizana ny hoe: ""naniry zaza ka tera-dahy"", ""nikororoka vary ka sendra rivotra""). / Toro vato nandiauana: maty olona kiady sy voninahitra (mitovy amin'ny hoe: folaka andry niankinana). / Vato ateli-mamba: enti-milaza ny tenin'olona efa ho faty izay tsy maintsy tovfna tanteraka, na koa teny na tsiambaratelo tanana mafy tsy atao misy mahalala. / Vato eran-tanana: olona eo am-pelatanan'ny hafa ka azony ampiasaina araka izay itiavany azy. / Vato fa-mono lolo: olona fanariana ny raharaha rehetra. / Vato fehizoro: vato fototra eo amin'ny zoron'ny trano aoriana. J Vato fiolahana: fialana. ( Vota filokana; vato torahana na vato tsipazana: vato misy loaka notorahan' ny olona ka noheverin'ny mpinompino foana fa fambara tsara raha tafiditra tao anaty lavaka ny vato, fa fambara ratsy kosa raha tsy tafiditra. / Vato kely vaua: kahihitra, mahidy mihirim-belona. / Vota mahery: vato-mizana mavesatra kokoa noho ny ara-dalàna. / Vato mitsangana: vato fahatsiarovana. / Vato nametan-kafatra: olona nametrahana teny ka tsy ma-nova izany. / Vato osa: vatomizana maivana kokoa noho ny ara-dalàna. / Vato tsindry hahazana: ilazana ny vato ataingina eo amin'ny sisin'ny tsihy anahazam-bary mba tsy hikopahan'ny tsihy rehefa tsofin'ny rivotra, ka esorina rehefa mena ny vary. ? h.o.: Zavatra na olona akipaka rehefa tsy misy ilana azy intsony. * Ohab.: Aza atao uato tsindry hahazana, ka raha maioka ny andro atsipy: enti-mananatra tsy hanao tsinontsinona ireo nahitana soa rehefa tsy misy ilana azy intsony. / Vato atora-pody ka tsy mataho-bary hihintsana: enti-milaza zavatra tsy maintsy atao noho ny soa kendrena aminy, ka tsy ajanona na inona inona tonga.
 Ahitsio"
"Vatoafo"," na Vatofalia a.: Karazam-bato mainty mafy, fakana afo fa mora miteraka afo rehefa ampifampikasohina; fanaovana kapaika
 Ahitsio"
"Vatoana"," p.t.: Be vato: Tany votoana, vary vatoana ? Hetry, botry, vatokely: Vatoana ity arma ity. ~ Mafy, sarotra andrahoina: Mangahazo uatoana.
 Ahitsio"
"Vatoasana"," a.: Karazam-batovary malemy volo atao fandranitana fiasana, toy ny antsy, hety...
 Ahitsio"
"Vatobodo"," a.: Karazam-bato mafonja.
 Ahitsio"
"Vatodidy"," a.: Karazam-bato menamena madini-bolo sady malemilemy no tsy dia malama, ka atao fandranitana antsy tsara na fiasana (rehefa voavoatra toy izany ny vatodidy dia atao hoe vatoasana) mora pehina koa ny vatodidy ka ampiasaina hanaovana sary na haingontrano.
 Ahitsio"
"Vatofalia"," na Falia a: Jer. Vatoafo.
 Ahitsio"
"Vatofantsika"," a.: Fonjam-by alentika any anaty ranomasina mba hitana ny sambo tsy handeha.
 Ahitsio"
"Vatokangaly"," na Vatongaly na Vatokinangaly a.: Karazambato mainty mangilohilo.
 Ahitsio"
"Vatokaranana"," na Vatoharanana a.: Karazam-bato mafy sy mangarangarana.
 Ahitsio"
"Vatokilonjy"," a.: Vongam-bato madinidinika efa tonga malama sy boribory noho izy nifampikasokasoka tao anaty rano.
 Ahitsio"
"Vatolahy"," na Vato mitsangana a.: Vato ajoro eo ambony f asana na amin'ny toerana an-kavoana amoron-dalana mazàna misy soratra fampahatsiarovana.
 Ahitsio"
"Vatomainty"," a: Karazam-bato mainty fahita betsaka eto amin'ny Nosy, heverina ho avy amin'ny fivainganan'ny mineraly niempo fahizay.
 Ahitsio"
"Vatomamy"," a.: Karazan-javapihinana aingitraingitra vita amin'ny siramamy, mitarehina vato kely boribory.
 Ahitsio"
"Vatomandry"," (Ats) a.: Vary afafy amin'ny heniheny ka jinjaina amin'ny ririnina.
 Ahitsio"
"Vatomanga"," a.: Karazam-batosoa manga mahafinaritra ny lokony.
 Ahitsio"
"Vatomasina"," a.: Sehatra boribory sy avo, voafaritra amin' ny vato, natokana hikabarian'ny Andriamanjaka fahizay.
 Ahitsio"
"Vatomazava"," g: Karazana vatokaranana madio, tantera-pahazavana vita-Nanahary.
 Ahitsio"
"Vatomizana"," a.: Fonjana metaly ampiasaina amin'ny fandanjana zavatra amin'ny mizana; manana endrika efa raikitra ny vatomizana ary misy tarehimarika milaza ny lanjany avy: l kilao, 2 kilao, 5 kilao, sns...
 Ahitsio"
"Vatonakoho"," a.: Karazam-bato malemy sady loadoaka.
 Ahitsio"
"Vatonangy"," a.: Karazam-bato mafy.
 Ahitsio"
"Vatonono"," a.: Jer. Nono.
 Ahitsio"
"Vatony"," na Sakany na Andranarivavy (Btt) a.: Vantotr' ombivavy afa-miteraka.
 Ahitsio"
"Vatopaika"," (t. tr.) a.: Vonjy fo, sakafo tohan'aina.
 Ahitsio"
"Vatorano"," a.: Karazana vatomainty izay mainty dia mainty ary mafy izaitsizy, ela vao mafana raha hafanaina, ka raha mandalo eo aminy ny entona tonga rano.
 Ahitsio"
"Vatorendrika"," a.: Karazan-javatra namboarina hitarehi-na VatoaOa, mitovitovy amin' ny tamaboha.
 Ahitsio"
"Vatosanga"," a.: Karazam-bato rehefa dorana 1500 mivoadrano ary tonga sokay malemy volo na platra.
 Ahitsio"
"Vatosoa"," a.: Karazam-bato sarYObidy noho ny hasoany.
 Ahitsio"
"Vatosokay"," a.: Karazam-bato inlay sokay.
 Ahitsio"
"Vatosokina"," a: Karazam-bato fasipasehina na misy mivongambongana kely madinika.
 Ahitsio"
"Vatosolaitra"," a.: Karazam-bato mihelakelaka na miselatselaka.
 Ahitsio"
"Vatotsileondoza"," a.: Karazambatosoa.
 Ahitsio"
"Vatovandana"," na Marbra o.: Karazam-batofotsy, tsy dia mafy loatra, vandambandana ny sorany ary mety ho tonga malambolambo mahafinaritra.
 Ahitsio"
"Vatovary"," na Vatoasana a.: Karazam-bato mandray roa fa sady misy ny fotopototry ny vatofalia na vatoafo no misy sokay koa, ampiasaina indrindra hatao fanasana antsy.
 Ahitsio"
"Vatovy"," a.: Karazam-bato mafy mainty avy amin'ny volkano.
 Ahitsio"
"Vatra"," ft.: Vanditra amin'ny tena avy amin'ny kapoka na tady namatorana. i t. L f.: Mivatra, fivatra 1 vatravatra.
 Ahitsio"
"Vatra"," a: Voakarakara, voakolokolo: Ho oatranao ve ireto zaza ireto? ? Zatra amin' ny...: Toa tsy ho vatrako na oviana na oviana io mpampianatraio. 1 Vita, azo a-tao: Tsy vatrany, hono, ny hiakatra at? isan'andro. ~ Aritra, zaka: Moa ho vatranao ve ny hofanana any amoron-tsiraka? - t.i.f.: Varina I mahavatra, fahavatra, mpahavatra / ahavarana, fahavarana / mankavatra / mifankavatra I ifankavarana, fifankavarana / vabatra.
 Ahitsio"
"Vatra"," (t. tr.) a.: Rian-tapaka.
 Ahitsio"
"Vatravatra"," a.: Fahatongavana rodobe amin-kery. ? Filatsahana havandra na orana vaventy sady mahery fiavy. 1 t.Lf.: Vatravatraina, avatravatra, voavatravatra / mamatravatra / amatravatrana, famatravatrana I mivatravatra, fivatravatra, mpivatravatra / ivatravatràna, fivatravatràna.
 Ahitsio"
"Vatravatraina"," (vatravatra) mt. ih. (uatravatrao): Entina na tenenina mahery.
 Ahitsio"
"Vatritra"," (t. tr.) a: Taolana.
 Ahitsio"
"Vatritrika"," Mitovy amin'ny Trfngitringy. 6 t.Lf.: Mivatritrika.
 Ahitsio"
"Vatsavatsa"," a.: Kamentsona, pentsompentsona, habasiambava; taria. • p. t.: Basivava. - t.i.f.: Vatsavatsaina, avatsavatsa, voavatsavatsa / marnatsavatsava, famatsavatsa, mpamatsavatsa ) amatsavatsana, famatsavatsana / mivatsavatsa, fivatsavatsa, mpivatsavatsa / ivatsavatsana, fivatsavatsana 1 mifampivatsavatsa / mahavatsavatsa.
 Ahitsio"
"Vatsavatsaina"," (eatsavatsa) mt. ih. (uotsavatsào): Tariavina, kamentsonina.
 Ahitsio"
"Vatsina"," (vatsy) mt. ih. (vatsio): Omena vatsy: Handeha tauitra izy ka uatsio tsora
 Ahitsio"
"Vatsy"," a.: Sakafo, na vola atao solony, omena olona handeha hivahiny lavitra. - t.i.f.: Vatsina, avatsy, voavatsy, vinatsy / mamatsy, famatsy, mpamatsy I amatsiana, famatsiana / mivatsy, fivatsy, mpivatsy I ivatsiana, fivatsiana 1 mahavatsy.
 Ahitsio"
"Vava"," a.: Fiandohan'ny lalankanina, izay eo afovoany ambanimbany amin'ny tarehy no misy azy, art' misarintsarin-davaka ny endriny, voafaritry ny molotra roa ambony sy amban?: Ao anatin'ny voua no misy ny lela sy ny nify. 1 Faritra misy loaka amin'ny zavatra énankiray, izay ampiasaina ho fidirana na fivoahana: Veina tafondro. 1 Teny ilazana rehefa mety ho faritra mitarehin-davaka na loaka: Voua fery, 1 Fiandohana: Voua asa, vaua alahamady. 1 Fahereza-miteny befahatany: Vauan'olona koa Rasoa iny! 1 Teny, fitenenana: Tsy tohako ny vavan-dRamatoa io ka aleoko mihataka. / Voua soa sakafo fa ny voua ratsy adidy. i t.Lf.: Vavàna, voavava / mamava, famava, mpamava 1 amavàna, famavàna / mivava, fivava I mahavava / vavavava / mivavavava, fivavavava. -  F.-p.: Auo uaua: sahy miteny loatra, miavom-piteny loatra. / Adala uaua: tsy mahay miteny. / Basivaua, uauàna: mahery miteny, tia miteny tsy an-kijanona. / Be taim-bava, be uaua: matinkambo izaitsizy. / Fihara-baua: mipentsompentsona ary tsy mijanona miteny. / Indraim-bava: teny kely foana. / Lasan-ko uauany (toa haron-tabebaka): be teny nefa tsy mahatanteraka / Mafy vava: enti-milaza olona mahatana tsara ny vavany ka tsy mamindra amin' ny hafa ny teny henony. / Mahay uaua: olona miteniteny ny sasany foana, mifosaf osa sy manaratsiratsy foana. / Maizim-bava uilany: ny ha-riva efa manomboka ho maizina. / Moka am-bavany: mamototra olona hotsaraina. / Maka uauan'olona: mino avy hatrany izay lazain'ny olona fa tsy mamototra akory ny amin'ny fahamarinany. / Ma-lama voua (mitovy amin'ny fihara-bava). / Manta voua: be fampanantenana fotsiny, miovaova fiteny /Maroni-baua (mitovy amin'ny fiharabava). / Masim-bava: enti-milaza ny olona maminavina zavatra ka matetika tanteraka izay lazainY. / Maty uauany: relia misy antsapaka na fanadinana ka kely sisa tsy nahazoany na nahafahany. / Mauesa-bava: tsy mahay miteny, sahirana izaitsizy rehefa miteny. / Miandry voua latsaka: manararaotra izay fiteny diso sendra latsaka. / Miaraka amin'ny uaua: poa toy izay, eo no ho eo. / Mihoa-bava: manao teny tafahoatra mandratra ny rariny na ny fitiava-namana. / Miloa-bava: miteny. / Tsy maty am-bauany: loza raha hiteny, kevoka ers', manan-kolazaina foana. / Vaut' ady: ny faritra manatrika ny fahavalo. / Voua ala: ny fidirana ho ao anaty ala. / Voua an-tsena: teny be tabataba fotsiny. / Voua asa: ny soritsoritr'angadfnomby farany amin'ny asa tanety. / Vaua azon'Andriamanitra: fikasana atao amin'Andriamanitra nefa tsy tanterahina any aoriana. /Va-va diso (tsy mba kabary): teny lasa tsy nahy. / Voua lalana: ny tendron'ny lalana roa, na ny toerana manamorona ny lalana. / Vauan'ny maty an-drano: teny mamy na be fampanantenàna noho ny hamaizana, nefa tsy tànana akory rehefa lasa ny loza. / Voua riana: ny tampon' ny riana. / Ambauariana: efamby akaiky ho faty (mitovy amin'ny °`andohariana""). / Vava tany: ny faritry ny tany iray. / Voua tsy ambina (no ahitan-doza): teny tsy voatandrina, tsy voahevitra / Vaua vola: fanambazana vola.
 Ahitsio"
"Vavadidy"," a: Loaka atao amin' ny fanambanin'ny lafaoro fanempoana vy, mba handehanan'ny rivotra tsara mampirehitra ny afo.
 Ahitsio"
"Vavafo"," na Ambavafo a.: Ny lempona eo ambanin'ny tratra, mamaritra ny toerana misy ny vavony ao anaty.
 Ahitsio"
"Vavaha"," a.: Hazandrano lehibe misy tandrony tokana fisaka voaravaky ny nifiny.
 Ahitsio"
"Vavahady"," a.: Rafi-bato na hazo atao fidirana ao amin'ny tanàna na sahan'olona iray. 1 Vavan'ny hadivory nanodidina ny vohitra fahiny ka na-tao fidirana sy fivoahana tao. (Natao telo sosona na roa na iray monja ny vavahady, ka raha telo, ny mafy indrindra dia ny any ivelany, ary toerana roa no azo nanaovana ny vavahady, na eo andrefana kelin'ny zoro firarazana na eo amin'ny zorony atsimo andrefana tahaka ny misy ny varavaramben'ny trano). -  F.-p.: Kabary ambony uauahody: -kabary mipoapoaka natao hampirehidrehitra ny vahoaka.
 Ahitsio"
"Vavahoala"," a.: Toerana andehanan'ny rano avy eny an-keniheny.
 Ahitsio"
"Vavahoana"," a: Tany mitriatra, lempona. / Fotoana farany iafnana: Efa eo om-bauahoana ihany ilay marary notsidihinay omaly.
 Ahitsio"
"Vavaka"," a: Fitsaohana sy fangatahana atao amin'Andriamanitra: Olona tia vavaka marina raha iny vehivauy iny. 1 tif: Voavavaka I mivavaka, fivavaka, mpivavaka I ivavahana, fivavahana / mifampivavaka / mampivavaka / mahavavaka I vavabavaka.
 Ahitsio"
"Vavaloza"," a.: Vavan'ny votry. 1 Vava tafondro. 1 Zavamaniry tenehina anaovana fanafody aretim-bavony.
 Ahitsio"
"Vavana","(vava) mt ih. (vavao): Asiana vavany, asiana banga, loaka: Vauào ity ampiantany ity. 1 p. t.: Basivava, mipentsompentsom-bava: Mba vehivauy vavana izany!
 Ahitsio"
"Vavarana"," (uauatra) mt. ih. (uavàro): Tatahana kely. • Vahana, velarina. 1 Aseho, ambara, aposaka.
 Ahitsio"
"Vavarano"," o.: Toerana fiafaran'ny ony ka ivarianany any an-dranomasina; vinany. 1 Fihaonan-drenirano roa. 1 Halehiben'ny sakan'ny renirano na ny ony iray.
 Ahitsio"
"Vavatra"," a.: Fatitra na tatatra kely. 1 Vaha, velatra. 1 Famosahan-kevitra, filazana. - t.i.f.: Vavarana, avavatra, voavavatra / mamavatra, famavatra, mpamavatra / amavarana, famavarana I mahavavatra.
 Ahitsio"
"Vavavokaka"," (t, tr.) a.: Lavaka fanototra eo anoloan'ny varavaram-pasana.
 Ahitsio"
"Vaventy"," p.t.: Lehibe: Olombauenty. 1 Be vatana, mivongavonga, makadiry: Olona uauenty tokoa izay nireaaka taminay izay! 1 Bakatraka: Vauenty fahana ity lamba ity. - t.i.f.: Vaventiventy I haventesana. -  F.-p.: Vaventy fiavy: manao an-keriny. / Vaventy fiteny: enti-milaza olona toa mandidididy raha miteny. / Vauenty be: goavana, goay be, babangony.
 Ahitsio"
"Vaviana"," (vauy) mt. ih. (uauio): Enti-milaza ny biby roa (lahy sy vavy) ampiarahina.
- vaviana: vavy anaka, tsy miteraka raha tsy vavy. oh: vaviana ramatoa Rasoa. 
- fivaviana: enti- milaza n'y fitaovam- pananahan'ny vehivavy Ahitsio"
"Vavina"," na Vavena (vauy) mt. ih. (oavio, uaueo): Asianavavin-drafitra.
 Ahitsio"
"Vavolombelona"," a.: Olona nanatri-maso na nandre zavatra iray ka afaka hiantoka ny fahamarinany, Ilana uauolombelona roa ny fisoratampanambadiana. 1 Zavatra entina manaporofo, manamarina: Vouo?ombelon'ny fahakamoana, dia izao laharana farany misy anao izao. * Ohab.: 'Vavolombelon'ny mpiasa ny bainga: enti-milaza fa ny asa no fanamarinana ny fahazotoan'ny mpiasa.
 Ahitsio"
"Vavomby"," na Vavombiny a.: Ny ambaviny ifampitanan' ny rindrina roa amin'ny trano hazo.
 Ahitsio"
"Vavoninkena"," a: Kitapo fahefatra amin'ny vavonin'ny biby mpandinika (toy ny omby na ondry).
 Ahitsio"
"Vavony"," a: Kitapo mahalany eo amin'ny 1,5 1 (ho an'ny olombelona), izay mihetsiketsika mandritra ny ora vitsivitsy aorian'ny sakafo ka manakobana sy manapotipotika ny sakafo; tsy izany ihany fa mbola manova ny toetrany simika koa izy amin'ny alalan'ny fiharombavony izay ao anaty rindrim-bavony.
 Ahitsio"
"Vavorona"," a.: Ireo lavak'orona roa hita amin'ny olombelona sy ny biby sasantsasany toy ny omby, soavaly, alika, sa-ka sns..., mba hidiran'ny rivotra iainana ary koa hivoahan'ny rivotra izay vao avy niainana.
 Ahitsio"
"Vavy"," a: Olona na biby ma-nana toe-batana natao hiteraka. - t.i.f.: Vaviana, vavina, va-vans / mavavy, famavy, mpamavy.
 Ahitsio"
"Vay"," a.: Fiangona-nana ao anaty nofo. * Ohab,: Manao vain-drahalahy tsy mba maharary: tsy miraharaha afa-tsy izay mahazo ny tena ihany, fa ny an'ny sasany heverina ho tsinontsinona.
 Ahitsio"
"Vazaha"," a.: Ireo olona fotsY hoditra, mena sofina avy any Eoraopa: Tamin'ny tao-na 1.500, hono, no nahiton' ny Vazaha voalohany an'i Madagasikara 1 h.i: Rehefa mety ho vahiny avy any ampitan-dranomasina na avy an-tany hafa. - t.i.f.: Vazahaina / mahavazaha / vazahazaha.
 Ahitsio"
"Vazahaina"," (uazaha) p.t.: Atao araka ny fomban'ny Vazaha.
 Ahitsio"
"Vazahazaha"," p.t.: Manana fomba manahatahaka ny an'ny Vazaha.
 Ahitsio"
"Vazakakio"," na Kakio a: Karazam-boloky madinika toy ny sarivazo, saingy mainty.
 Ahitsio"
"Vazana"," a: Ireo nify vaventy fara laharana indrindra ary fanaikerana ny zavatra mafy: Maniry fara vazana 1 Zoro na lafiny efatra ambony amin'ny trano: Vazantrano. 1 h.i.: Lafiny efatra amin'ny tany: Eran'ny vazan-tany. i t.Lf.: Vazànana, avazana, voavazana / mamazana, famazana, mpamazana ) amazànana, famazànana 1 mifamazana 1 mahavazana 1 vazambazana. -  F,-p.: Vazan'aina: ilany kely amin'ny aina, sombimpahatsiahivana. / Tsy hitan' ny Uazan'aina akory: entimilaza zavatra hanina bitika kely ka zara raha tsaroan' ny aina.
 Ahitsio"
"Vazanana"," (uazana) mt. ih. (vazàno): Kekerina mafy: Nouazanan'ny alika ny feny ka naratra ary lasa haingana any amin'ny Dokotera izy. ~ Terena mba hanoka-bava sy nify: Tsy maintsy vazanana i Koto rehefa ampisotroina fanafody.
 Ahitsio"
"Vazavaza"," a.: Antsoantso mafy; hirahira mafy tsy misy laniny ary tsy hita izay mahatsara azy. - t.i.f.: Vazavazaina, voavazavaza/ mivazavaza, fivazavaza, mpivazavaza / ivazavazàna, fivazavazàna / mahavazavaza.
 Ahitsio"
