"word","definition"
"Mamana"," (fana) mt.p. (marnanà): Mitanika indray ny hanina efamasaka fa nangatsiaka: Maman vary mangatsiaka. ? Manafana: Marna na ta-nana amin'ny afo."
"Mamanabana"," (banabana) mt. p. (mamanabanà): Mampidanadana, manao izay hampisokatra midanadana."
"Mamanala"," (fanala) p.t.: Mangatsiaka izaitsizy."
"Mamanavana"," (vanavana) mt.p.: Manokatra mitanatàna be."
"Mamandambandana"," (vandana) mt.p.: Mahatonga ho maramara"
"Mamandana"," (vandana) mt.p.: Manao izay hahavandana, maram ara, sada."
"Mamanditra"," (vanditra) mt.p.: Mampivohitra mitsoriaka la• valava"
"Mamandraka"," (fandraka) mt.p. (mamandraha): Mandoaka a• min'ny fandraka, mampiasa fandraka: Tsy mahay mamandraka akory ise izany. ? Mandresy lahatra. ? Mamita, mahatontosa."
"Mamandravandra"," (vandrauandra) mt.p.: Manokatra be ny maso; mijery amin'ny maso feno hatezerana na fandrahonana."
"Mamandrika"," (fandrika) mt.p. (mamandriha): Maka amin' ny alalan'ny fandrika: Mahafinaritra an'i zandry ny mamandri-borona rehefa any ambanivohitra ? h.o.: Manao izay hahavoa amin-kafetsena: Matetika io mpianatra io no mamandrika an-dRamose amin'ny fanontaniana saro-baliana ? Mangorona: Mamandri-bary ny olona amin'ny fararano. ? Mividy mialoha zavatra tsy mbola vita na zavamaniry tsy mbola azo hanina: Efa nisy namandrika daholo ireto foto-kafe ireto. / Mamandrika gazety. / Tonga hamandrika ny dikisionera malagasy - malagasy aho, tompoko."
"Mamandrotra"," (fandrotra) mt p. (mamandrota):' Mamatotra singory."
"Mamanga"," (vanga) mt.p.: MM-dy. -  F,-p.: Manan-tsy mamanga: mahazo fotsiny tsy mividy."
"Mamangitra"," (fangitra) mt.p. (mamangita): Mamaritra"
"Mamango"," (vango) mt.p. (mamangoa): Mamely, mikapoka, ? Manesokesoka, mandrapadrapaka, mihinana fatratra."
"Mamangoka"," (fangoka) mt. P. (mamangoha): Mamandrika, mamela-pandrika, manolikoly."
"Mamangotra"," (fangotra) mt p. (mamangora): Mamadiditra."
"Mamangovango"," (vango) mt.p. (mamangovangoa): Manao zavatra amin'ny ankapobeny fotsiny."
"Mamangy"," (vangy) mt.p. (mamangia): Mandeha mitsidika olona any aminy ho fanehoana firaisam-pihavanana, na ho famalifaliana azy raha marary izy: Andeha hamangy an'i Dadabe any atsimo izahay. ? Mitsapa alahelo, manalady: Tonga mamangy anareo izahay, tompoko, amin'izao nahal?asanan'Itompokolahy izao. ¶ .h.: Mitsidika, mitsirika, miantrano. Mamangy manjo, mamangy amin'ny fahoriana, mitsapa alahelo, mitsapa fahoriana, manalady, mamao-dranomaso, miati-dranomaso."
"Mamankona"," (vankona) mt.p. (mamankóna): Manadio hazo amin'ny vankona ho tonga malamalama tsars."
"Mamantaka"," (fantaka) mt.p. (mamantàha): Manatsatoka, mandentika, mandetra tsatokazo amin'ny tany."
"Mamantana"," (vantana) mt, s. (mamantàna): Mandeha mahitsy mankany..., manitsy: Mamantana any amin'ny Paositra ity lalana it?. ? Tonga avy hatrany tsy mivilivily: Aty aminareo izahay no mamantana noho ny fifankahalalantsika. ? Mandeha tsy misy mitana: Namantana tany an-kady ilay fiara fa tapa-ka, hono, ny gadran-kodiarana."
"Mamantatra"," (fantatra) mt.p. (maman tara): Manao izay hahalalana: Namantatra ahy mafy izy fa tsy nahalala ? Maminany: Mahay mamantatra ny toetra amin'ny soratra, hono, Rangahy io."
"Mamantoka"," (fantoka) mt.p. (mamantoha): Mamantsika."
"Mamantsika"," (fantsika) mt.p. (mamantsiha): Mandraikitra amin'ny fantsika: NY iray firenena aminy ihany no namantsika an'i Kristy tamin' ny hazof'rjaliana ? h.o.: Mitana mafy, mikiribiby amin' ny vidin-javatra lazaina. ? h. L: Enti-milaza ny atody efa ho foy ka ahitana ohatra ny tevi-panjaitra menamena:E-fa mamantsika ireto atody telo ireto."
"Mamantsona"," (fantsona) mt.p. (mamantsona): Mandefa rano ao anaty fantsona: Hain' ny dokotera ny mamantsona ronono ny marary tenda."
"Mamany"," (amany) mt.s. (ma-mania): Mamoaka amany, mivalan-drano."
"Mamaoka"," (faoka) mt p. (mamaoha): Manadio amin'ny fampandalovana lamba eo amboniny: Mamaoka vilia"
"Mamarafara"," (Para, farafara) mt. p. (mamarafarà): Manao teny ierana ifanaovana."
"Mamaraingo"," (faraingo) mt.p. (mamaraingoa): Mahatonga hifaraingo."
"Mamarana"," (farana) mt.p. (mamaràna): Mamita, manapitra, manisy'farany: Izaho no namarana ny kabary anikeheo. * Manala ny romoromo: Efa namarana ny tsihy ve ianao? * Mampitovy tantana:Mamarana ny Iaharam-biriky."
"Mamarina"," (varina) mt.p. (ma-marina): Manosika am-pidinana, manjera: Nitetika ha-marina an-tevana an'Imboasalama zanak'anabaviny Andrianjafy, ka izany no nahatonga ilay fitenenana: ""anadahin-dreny mamarina an-kady"". ? Mandefa any an-tsiraka, any am-pita: Lasa namarina omby any Toliara izy."
"Mamaritra"," (faritra) mt.p. (mamarita): Manisy tsipika manodidina, mamala, mamangitra: Mamaritra tanimboly. ? Mametra: Ny tendrombohitra Bemaraha no mamaritra ny tanin'ny Sakalava aty atsinanana ? h.o.: Fa iza no mba hamaritra ny fahefako eto an-tokantranoko? -  F.-p.: Mamari-body: manomboka asa na raharaha; enti-milaza koa izay mandrakotra ny vody lavabary,"
"Mamaritsoka"," (faritsoka) mt. p. (mamaritsoha): Mikapoka amin'ny rotsakazo, kotopia, karavasy."
"Mamarivary"," (varivary) mt.p.: Manisy varivary ny tao."
"Mamasavasa"," (uasauasa) mt p. (mamasauasà): Mamakafaka hatramin'ny antsipiriany ma• dinika."
"Mamasipasika"," (fasika) p. t. : Marokoroko, maraorao, mandrotsirotsy."
"Mamasoka"," (vasoka) mt.p. (mamasoha): Manala baraka: Nahoana ianao no namasoka ahy teo anatrehan'ny mpianatra rehetra?"
"Mamato"," (vato) p. t: Manjary mivonto."
"Mamatona"," (matona) p.t.: Eo afovoany. -  F.-p.: Mamaton'alina: misasak'alina. /Mamaton-dranjo: eo antenatena ranjo./Mamatona ambony, mamatona ambany: enti-milaza ny lamba tenomina vita ny tapany amin'ny ambony na ny tapany amin'ny ambany. ( Ampamatonan-dalana: eo amin' ny fisasahan'ny lalana. / Ampamatonan-trano: eo afovoan'ny trano."
"Mamatotra"," (fatotra) mt.p. (mamatora): Mifehy: Mamatotra entana amin'ny kofehy. ? Mandrohy: Mamatotra adala * Managadra: Mamatotra mpangalatra amin'ny rojo vy."
"Mamatovato"," (vato) p. t.: Mivonto ka misy mafy sy malemy rehefa tsapaina"
"Mamatra"," (fatra) mt. p. (mamàra): Mamantatra ny habenjavatra (rano na voa) amin' ny famarana: Mamatra ny tsaramaso hovidiny ao an'efitra ao Rabe. ? Mandoa: Mbola mamatra n? volako izy. ? Mandray: Efa namatra ny volanao ve ianao?"
"Mamatratra"," (fatratra) mt.p. (mamatràra): Manesika, manisika, mampiditra moly mba hifatratra tsara; mandetra, mampifanizina: Mamatratra mangahazo ao anaty gony."
"Mamatravatra"," Mivatravatra (vatravatra) p.t: Avy mahery: Fa misy inona no mivatravatra toy izao ianao? ? (orana) Latsaka vaventy sady mahery: Nivatravatra be ery ny orana ka natahotra i Dada kely."
"Mamatsavatsa"," (uatsauatsa) mt p. (mamatsavàtsà): Mikamenona , mikamentsona (olona)."
"Mamatsy"," (vatsy) mt P. (mamatsia): Manome vatsy. ? Manome sakafo ilaina."
"Mamava"," (vava) mt.p• : Mandoaka, mambanga."
"Mamavatra"," (vavatra) mt.p. (mamavàra): Manataka kely. * Mamaha, mamelatra ? Mamosaka, mampiseho, manambara"
"Mamavy"," (vavy) mt.p.: Manisy vavin-drafitra: Mamavy hazo."
"Mamay"," (fay) mt. p. (marnaiza): Manao izay hahafay, hahatonga olona tsy hamerina ny ratsy nataony intsony, manasazY, ¶ M.h,: Mankafay,manasazy, manazy."
"Mamazana"," (vazana) ma p. (mamazàna): Manaikitramafy. ? Manery mba hanoka-bava sy nify: Izaho no aoka hamazana an'io zaza io raha tsy mety hisotro fanafody."
"Mamazivazy"," (vazivazy) mt.p. (mamazivazia): Manamavomavo, manao teny tsy manome voninahitra: Touolahy kely io ianao no hamazivazy lehilahy lehibe ohatra an-d rainao?"
"Mamba"," a.: Biby mandady lehibe misy tongony efatra fohy, mivelona any anaty ranomamy ary atahorana izaitsizy noho ny tanjany sy ny hasiahany. ? h.o.: Olona goavambe. ? Olona be tenda, be kibo. -  F.-p.: An-tana-mamba: enti-milaza zavatra sendra olona masiaka tsy m am ela hikofoka. / Mamba miandry: ilazana ny loza efa manao an-dry maso, — ilazana koa ny mpiandry ny hafa amin'ny antsojay. / Mamba noana: tsy mifidy hasiana sy hohanina. / Mivoho-mamba: tsy manaiky tsy mandà, na mihenahena amin'ny fanoavana ny didy aman-dalàna. JVato ateli-mamba: enti-milaza zavatra afoy, tsy misy hevitra ny hahazoana azy intsony. * Ohab.: Mamba noana tsy mahamasim-panidy: enti-milaza ny olon-doza tsy azo ivalozana ary tsy azo idiffana. / Raha lasa ny voay, misosoka ny mambo: ilazana olona na zavatra roa mifandimby, izay samy babany avokoa."
"Mambabo"," (babo) mt, p. (mambaboa): (mitovy amin'ny hoe Mamabo, fa fanampiny kosa, azo ampiasaina amin' ny hevitra an' ohatra izy ) Mahatarika izaitsizy, maharenoka, mahasarika mafy: Nambabo ny fony ny teny sy ny tenan'ilay nikabary."
"Mambambohitra"," a: Anaran-kafa ilazana ny maingoka."
"Mambango"," Manabango (ban-go) mt.p. (mambangoa) :Mamboatra ny volo hilamina amin'ny fihogo na fandraotra, ary dia mandrandrana azy."
"Mambata"," (bata) mt.p. (mambatà): Mitondra: Olona telo lahy no nambata ilay gony nisy fonjam-by."
"Mambeda"," Manabeda, Mibeda (beda) mt.p. (mambedà, manabedà, mibedà): Misambotraka mamihina amin'ny sandry mba tsy ho afa-mikofoka"
"Mambeta"," (beta) mt p. (mambetà): Manainga zavamavesatra amin'ny tanana roa"
"Mambilabila"," (bilabila) mt.p. (mambilabilà): Manao izay hahabilabila, izany hoe miolana na mivilana na somary mivadika."
"Mambitsika"," (bitsika) mt.p. (mambitsiha): Milazazavatra malemy dia malemy ao ampoto-tsofin'ny olona iray (mambitsika olona): Nambitsika azy izy, dia lasa izy roa lahy."
"Mamboana"," (boana) mt.p. (mamboàna): Mamoha varavarana an-tratreva ka mitera-ka feo mikotrokotroka."
"Mamboatra"," Manamboatra (voatra) mt.p. (mamboàra): Manao, manome endrika: Manamboatra trano. ~ Manomana, mikarakara: Mamboatra nahandro. 1 Mandamina, mandrindra: Izy no nanamboatra ny adinay."
"Mamboba"," (bobo) mt.p. (mambobà): Mividy mora dia mora."
"Mamboly"," (voly) mt.p. (mambole): Mamafy voa na manatsatoka taho mba haniry:Mahereza mamboly vary ianareo. 1 Manao voly eny amin'ny...: Namboly teny an-dohasaha sy teny an-tanety izahay tamin'ito mba tsy ho sahirana amin-kanina 1 h.o.: Mahatonga, miteraka, mainpiditra: Tana namboly fahasahiranana betsaka tamiko loatra iny zaza iray iny."
"Mambomba"," (bomba) mt.p. (mambomba) : Mandrakotra (filaza ny reny misakobona ny zanany ao anaty lamba, eo am-pofoany), manarona: Mambomba ny zanany ao anaty lamba Rasoa fa mangatsiaka ny andro."
"Mambonoka"," (bonoka) mt.p.: Manarona (olona) hafana."
"Mambontsimbontsina"," (bontsina) p.t: Misy mivotrovotro, mana orofotra."
"Mamboraka"," (boraka) mt p. (mamboraha): Milaza ny zavatra miafina ao am-po:Namboraka tamiko ny fikasany hanao Mpiasan'Andriamanitra izy."
"Mamborona"," (borona) mt.p.: Mandany tanteraka, manapitra, mamongana: Ny loka no namborona an-dRakoto."
"Mambory"," (bory) mt.p. (mamboria): Manao izay hahabory, izany hoe, manapaka ny rantsana na kitamby amin' ny zavatra iray."
"Mambosibosika"," (bosika) mt.p. (mambosiboseha): Mihinana manao be am-bava, miosanosana sy mandrapadrapaka: Nambosibosika ery i Balita kely fa hatramin'ny fito ma-raina izy no tsy nanendry ha-n in n"
"Mambosy"," na Manambosy (ambosy) mt p. (mambosia, manambosia): Mankahery: Nanambosy tsara ny mpianatra izy talohan'ny fanadinana. 1 Mamporisika, mitarika mitaona hanao: Nanambosy ny mpiasa hikomy mihitsy Ranona ka notanan'ny fanjakana. ¶ M.h.: Manaboly, manabony, mandrobo, mandroboka, manangely, manejokejo, manojikojy, manolikoly, mandrokiroky, mandraviravy, m anjono, mandango, mandangolango, manitikitika, manangoly, manao safosiaka, mitomany ambony fe, mandoka, midredro, manao teny malefaka, manao ronono antavy, manao kobaka am-bava, manao volana hatenda, manao lango malefaka, manao vola-mahadradraka, manao fandria-malemY lafika, manao lokanga hisatra, manao hatsohatso, mizara vava."
"Mambotry"," (botry)mt.p. (mambo tria) : Mandany izay ananana: Tsy tsara ny mambotry ny ray aman-d ren y."
"Mamefika"," (fefika) P. (mamefeha): Manao izay haharendrika (noho ny antony samihafa): Namefika ny sambony an-tsitrapo ilay Kapiteny. 1 Mamaky (atody), mamely totohondry."
"Mamefy"," (fefy) mt.p. (marne-fa): Manisy fefy, vala. zavatra miaro manodidina: Mamefy ny saha"
"Mamehy"," (fehy) mt.p. (mameheza): Mamatotra: Efa mamehy en fana izy fa handeha ¶ M.h.: Mifehy, mamatotra, mamona, maningotra, mandadina, mandrohy, mandringotra, mandiditra, manandrotra, manasingory, manao tadivavarana, manao fatomaty, manao fatotr'ombin' ny tsy miala vola, manao fatotra jagigy, managigigigy, manao rohy foza."
"Mamela"," (vela) mt.p. (mamelà): Manajanona: Iza no namela io angady io teny an-tokotany? ~ Mandao: Namela zaza fito mianadahy Ratompokolahy izay lasa izay! ~ Manome lalana: Mamelà anay hisaotra anao, Tompoko. ~ Mamindra fo amy...: Mamela anao tanteraka aho fa aza mamerina intsony."
"Mamelana"," (felana) nits.: Vaky felana, izany hoe mivelatra ireo ravina tsirairay amin' ny voninkazo."
"Mamelapelatra"," na Manapelapelatra (pelatra) mt.p. (marnelapelara, manapelapelara): Manisy tehamaina, mamely amin'ny zavatra fisapisaka."
"Mamelatra"," (velatra) mt.p. (mamelàra): Mamaia hitsotra tsara: Mamelatra karipetra handiauan'ny mpanambady ny tompontrano. ~ Manokatra: Mamelatra boky ny mptanatra ~ Mandahatra tsara mba hanaitra ny mason'ny olona: Mamelatra ny entany vao maraina ny mpivarotra rehetra 1 Manomana ho an'ny ilana azy: Mamelatra fandambanana. / Mamelatra fandriana. sns.,. rr Mametraka: Mamela-pandrika ho an'ny biby ny mpihaza. •Manazava: Ny mpitandrina Ranona no hamelatra na hamelabelatra (i-t? faharoa it? no fampiasa kokoa) ny lohateny hoe: Zava-poana izao tontolo izao."
"Mamelona"," (velona) mt.p. (mamelàma): Mahatongaho velona; manome ainsi: Ny fanahy no mamelon ny uatana ~ Miahy, mikarakara: Io Rangahy io no namelona anao fon y kely. ~ Mamp aneno, mively: Iza no namelona ny lakolosy tao? ~ Mahatonga hirehitra, mampirehitra, mahatonga ho voasoritra tsara: Mamelon-jiro antoandro ry zareo ao avaratra / Izaho no uao namelona io soratra io fa efa saiky tsy hay nouakina izy io tao. -  F.-p.: Mamelo-maso: mandimby ny nataon'ireo ray aman-dreny kamahatonga azy ireo ho feno haja. l Mamelona afo: mampirehitra afo amin'ny kitay ao am-patana. / M amelon-jan a- baratra: mitaiza zaza tsy mahay mankasitraka ny soa natao azy. / Ma-me Ion- tsoratra: enti-milaza biby miova soratra tampoka noho izy tezitra."
"Mamelovelo"," (velovelo) mt. s.: Miseho na hitamanjavozavo, manelohelo: Misy sary mamelovelo ao an-tsaina raha mamaky io tononkalo io. ? Mahatsiaro mangotsoka any amin'ny aty fanahy any!: Tsy nahateny izy, fa ny any am-pony no tsaroany namelovelo."
"Mamely"," (vely) mt.p. (mameléza): Mikapoka: Namely ny zanako tamin'ny tehina ianao. ? Manisy: Mamely totohondry ahy izy. ~ Mahavoa, mampitondra faisana na fahavoazana: Namely ny tranon-dakolosy ny varatra omajy hariva / Namely mafy tokoa ny fofoka tamin'ity taona Mahavoa, mahatratra: Mamely ny tsara fanahy sy ny ratsy fanahy ny fahafatesana ? Misovoka, mananika: Mamely tampoka ny fahavalo ka aoka ho malina mandrakariva. ~ Manindrona, mandevilevy: Namely ahy mafy iny teniny iny, ? Manaratsy: Namely ahy tao amin'ny gazetinao ianao. 1 Manohitra: Mamely ny fluavahana io gazety io. ¶ M.h.: Mamely tampoka: Mamely tsy ampoizina, mamely am-pitaka."
"Mamely"," Nandavaka ahy mafy ny anao nony vao noteneniko."
"Mamely"," mihinana ny ilany: Nanija ny mofo ny voalauo, / Manila jzany orana izany, 1 Mitoetra, mijoro eo akaiky, mandalo eo akaiky: Manila ny azy ny tanimbarinay ka izany no mahatonga anay hiady rano. / Soa ihany fa nanila ny tanimbolintsika ny hauandra."
"Mamempina"," (fempina) mt.p.: Manampina, manentsina."
"Mamenavena"," (venavena) mt.p.: Manokatra, mampitanatàna."
"Mamendrampendrana"," (pendra-na) mt.s.: Jemby. • Mande-fa hazavana mahajemby, ma-mono maso; mampanjambena."
"Mamendrana"," (vendrana) mt.p. (mamendràna): Manokatra, mamadika ny hodi-maso. ? Marne raka ro a."
"Mamendrivendry"," (vendrivendry) mt. p. (mamendriuendre): Mampitotototo tsy misy antony; mamitaka"
"Mamendrofendro"," (fendrofendro) mt.p. (mamendrofend roa): Manao izay hampitombo alahelo, hampitomany, hahatonga hifararemotra: Tsy tonga hamendrofendro anareo izahay, tompoko, fa hampiseho ny fiarahanay miory aminareo mianakavy."
"Mamenja"," (fenja) mt.p. (mamenjà) : Mangeja, mamia, mitazona tsy hikofoka, mangia."
"Mameno"," (feno) mt.p. (mamenoa): Manenika, mahahenika: Mameno ny trano ny fofon' izany fanafody izany. ? Manototra: Mameno hafaliana anay ny fahitana anao. / Hameno ny banga aminay ny fahatongauanareo roa lahy. ~ Manatanteraka, mahatontosa: Nameno ny faniriako ny fahombiazan'ny zanako ta-min 'ny fanadinana."
"Mamentimpentina"," (pentina) mt.p. (maman timpentena): Mandoto, manasolitika, ma• nasotitika, mamandambandana."
"Mameofeo"," (feofeo) mt. s.: Entimilaza fofona mahery na setroka mamely ka mamp angagaka ny tendit; maka tenda."
"Mamepetra"," (fepetra) mt.p. (mamepera): Manafatrafatra. ? Mandidy."
"Mameraka"," (veraka) mt.p. (mameràha): Mamaky roa, manokatra. ~ Mandoatra ny tsinain'ny biby vonoina, mitory. 1 Marnelatra. 1 Mamboraka."
"Mameravera"," (veravera) mt.p. (mamerauara) : Manatsikera, mamohavoha, manasaratsaraka."
"Mamerina"," (verina) mt.p. (mamerena): Milaza indray: Ma-marina ny teny lazaina ny ako. ~ Manao fanindroany: Tsy afaka tamin'ny fanadinana aho taona iny ka dia voatery namerina indray tao-na nanaraka 1 Manatitra: Tsy namerina ny elo nindraminy izy. ~ Manonitra: Moa efa namerina ny vola nangalariny ve Rakoto?"
"Mamerovero"," (vero) p.t: Mandrara-pofona manitra: Voninkazo mamerovero. ? Malaza. * Ohab.: Teo tsy manitra ka lasa vao mamerovero: entimilaza olona na zavatra tsy niraikana akory fony mbola teo anatrehana, fa nony lasa vao alahelovana sy dokadokafana."
"Mamery"," (very) mt.p. (mamereza): Mahatonga ho very ny zo maha-olona afaka:Namery azy mianakauy ilay volan' olona tsy voaloany. ~ Mahavoa, mampahantra: Hamery anao lahy io fanaovanao antsirambina lava mahazatra anao ira!"
"Mamesana"," (fesana) mt.p. (mamesàna): Manisy fesana, manisy katapilasy."
"Mamesatra"," na Manavesatra (vesatra) mt.p. (mamesara, manavesàra): Manome entana be lanja: Aza dia mamesatra olona foana. ~ Manototra: Tsy mety ny mamesatra hetra ny uahoaka fa mety hahasorena azy izany. 1 Manampy trotraka: Aza mandeha any aminy aloha sao dia mamesatra ny fahoriany ny fahitany anao."
"Mameta"," (feta) mt p. (mametà): Manentsina amin'ny. feta. ~ Manisy, manimba."
"Mameta"," (veta) mt.p. (mametà): Manazimba, manatsizarizary: Aza mameta ny fahamendrehan'ny sasany toy i-zoo re ianao e! • Mandoto, man oso-potaka, manala baraka. • Enti-milaza ny rano tongahatreny am-poto-pe rehefa mita rano."
"Mametafeta"," (fatal mt p.: Mamotsipotsika fotaka voadity tsars."
"Mametafeta"," (feta) mt.p. (marne ta fe tà): Mamotsipotsika, mamondimpondY."
"Mametaka"," (fetaka) mt. p. (mametaha): Manisy, mandraikitra: Nametaka tehamaina andRabe izy."
"Mametaka"," (petaka) mt. p. (mametaha): Man dity, man draikitra amin'ny dity: Mametaka petadrindrina."
"Mametaka"," (fetaka) mt.p. (mametaha): Manisy, man draikitra. • Mandoto, mandity, man draikitra amin'ny dity: Marne taka pe tadrindrina"
"Mametra"," (fetra) mt.p.: Manoritra, mamaritra"
"Mametraka"," (petraka) mt.p. (marne traha) : Manao main' ny toerana anankiray:Mametraka boky eo ambony latabatra. 1 Manome (zavatra) mba hotehirizina, manome (vola) mba hiteraka: Mametra-bola amin'ny banky. 1 Manendry: Ny fanjakana no nametraka ahy eto. 1 Mana-la, manesotra, manongana: Ny Filoha no mametraka ny mpiasam-panjakana.- 1 Mandefa, mandroaka, misaotra (vady): Antitra Rangahy vao nametraka ny uadiny."
"Mametraka"," Iza no nanao ny kofafa teto ambony latabatra? ¶ M.h.: Manao tokoa, manao dia manao, mimaso, tsy mivandy, tsy manamohamo, tsy mihambahamba, mikatroka, somokotra, jenitra, miala nenina, miady fo, miotrikotrika, mimokitra, ma-mono masoandro,.. jar. Lofo."
"Mametrika"," (fetrika) mt.p. (marrretreha): Mamely totohondry."
"Mametsaka"," (fetsaka) mt.p. (ma-me tsaha): Manjera, mandrodana. ? Mampiavosa. 1 Mikopaka, mamely."
"Mametsaka"," Manapetsaka (fetsaka) mt.p. (mametsaha, manapetsaha): Mamonto, mainpangeniheny."
"Mametsapetsa"," (petsa) mt.p. (mametsapetsà): Mamonto rano, mahabe fotaka, manaboboka, manakotsa, mahaditsaka, mampangeniheny."
"Mametsivetsy"," mt. s.: Mitovy amin'ny Mametsovetso."
"Mametsovetso"," na Mivetsovetso (uetsovetso) mt.p. (mametsouetsôa, mivetsouetsôa): Mitadidy na misaintsaina ny lasa; mahatsiaro mamohafoha ny lasa: Mametsovetso izany andro taloha aho izany ka torovandrovana er? ny saiko."
"Mametsy"," (fetsy) mt.p. (marnetse): Mamitaka. ? Maka zavatr'olona."
"Mamezaka"," (fezaka) mt.p. (mamezaha): Mampahanify."
"Mamezatra"," (vezatra) mt.p. (mamezàra): Mamaha na manokatra zavatra an-keriny amin'ny fan drori tana mafy ny vavany."
"Mamezaveza"," (vezaveza) mt p.: Manokatra mangotanatana."
"Mamezimbezina"," (vezina) mt. p.: Mampixondrbna; mampivembèna."
"Mamezivezy"," (veziuezy) mt.p. (mameziveze): Mampitototôto ats? sy ary: Mamezivezy tokoa ny fitadiavan-karena. • Mahatonga ny sainahiroahana."
"Mamezovezo"," (vezovezo) mt. a: Mil a ady, mita vaniny."
"Mamia"," (fia) mt.p. (mamiaza): Mangeja, mangia, mangehy, mamihina mafy: Mafy loatra no namiazako ilay voronkely ka maty tao anaty tanako tao ilay izy. • Mamoritra: Misy mamia voankazo hafa noho ny voaloboka hanaouana divay. • Manery, mamoritra: Aoka tsy hamia mafy loatra ny olom-pehezina ny mpitondra"
"Mamiaka"," Manapiaka (piaka) mt. p, (mamiaha, manapiaha): Manapaka, miaraka amin'ny feo kely heno: Mamiaka, manapiaka rantaankazo."
"Mamihina"," (fihina) mt.P• (mamihina): Mihazona ao anatin' ny sandry anankiroa; mambomba. * F.-p.: Mamihim-bau a: mihazona ny vava tsy hiteny. /Mamihin-tanana: manakambantanana na manao ny tanana roa eo anoloana ka mifamihina na mifampihazona izy roa. j Mamihin-tena: manakambana ny sandry hiendritanam-bokovoko eo an-tratra ka mamihina azy mafy eo. ¶ M.h.:Mamia, mangia, mangeja, mangehy, mambeda, manotrona, mambomba, manomba, manohona, mibeda, mangaika."
"Mamihitra"," (frhitra) mt p. : Mamahatra, mifikitra, mamikitra: Raha tsy namihitra ny hazo (na tamin'ny hazo) aho, nianjera tany an-tevana • Misarangotra: Mamihitra amin-dreniny Isambilo kely. • Mitana amim-pikiribibiana: Mamihitra mafy amin'ny heviny Ingahy io."
"Mamika"," (tsy fampiasa loatra), Manapika (pika) mt.p. (mamiha, manapiha): Mampipitika, mampifantsitsitra, manala: Hainy ny manapika ny vimiainan'ny famantaranandro. • Manakombona (antsy, elo), mamono (jiromirehitra amin'ny herim-baratra): Manapika antsipika, elo. / Iza no hanapika ny jiro amintsika roa lahy?"
"Mamikavika"," (vikavika) mt.p. (mamikavikà): Manao zaitra tsy mbola tena izy fa zojb tra fotsiny; manjojdtra. * F.-p.: Mamikavika dia: mandeha mandroso hatrany, mandeha toa vonombonona."
"Mamikely"," a: Enti-milaza oroka atao amin'ny zazakely."
"Mamikina"," (vikina) mt.p. (mamikina): Mihoatra, mandingana, mandfka: Toa tsy afaka mamikina tatatra akory ianao izany lahy."
"Mamikitra"," (fikitra) mt.p. (mamikira): Mitazona mafy: Mamikitra ny tongo-davarangana (na amin'ny tongo-davarangana)."
"Mamilafila","  Jet. Mampifilafila."
"Mamilavila"," (vilavila) mt. p. (mamilavilà): Mampiolana, marnpivaona, mampivadika: Ny hafanana no namilavila it? hazo • Mamozafoza, mamorip oritra, mamiravira"
"Mamilina"," (vilina) mt.p. (mamilina): Manao vains, manjaitra ny sisin-damba miforitra amin'ny tenany ihany."
"Mamily"," (vily) mt.p. (mamilia): Mampandeha amin'ny lalankafa tsy amin'ny hitsiny teo aloha: Mamily bisikileta. • Mampibirioka, mampivfona: Ny fahazaran-dratsy no namily azy ho any amin'ny lalan'ny fahaverezana • Manolaka: Mamily ny hevitry ny teny iray."
"Mamimamy"," (hamy) p.t: Masirasira."
"Mamimaso"," (pimaso) mt.p.: Manao famantarana amin'ny maso, manao pimaso: Namimaso ahy Rabe uao tsaroako fa hay moa tsy azo lazaina an'i Neny ilay zavatra"
"Maminany"," (vinany) mt.p. (maminania): Milaza mialoha no-ho ny tsindrixnandry: I Jeremia no anisan'ny naminany ny faharavàn'i Jerosalema • Manao vinany arakeviny fotsiny: Moa ve tsy efa naminany izao toe-javatra ankehitriny izao aho?"
"Maminavina"," (vinavina) mt. p. (maminauind): Manombana: Ohatrinona ny volanao very raha naminavina ny fatiantokao ianao?"
"Mamindra"," (findra) mt p. (mamindrà): Manova toerana: I-za no namindra ny satroko teto? • Mitondra amin'ny toerana hala: Lasa namindra ny zanany amin'ny Sekoly any Antananarivo izy. • Mamboly zavamaniry efana niry tamin'ny toeran-kafa: Mamindra zana-kazo. • Manendry hiasa amin'ny toeran-kafa: Ny lehiben'ny Faritany no namindra azy ho eto. • Manome, manolotra: Namindra ny fahefany tamin'ny apostoly i Jesoa • Mampita: Tsy tsara ny mamindra hafatra • Mandeha: Mbola vao herintaona latsaka dia mamindra tsara sahady t  lay zozo. • Miara-mandeha, mitanjozotra, mirindra tsara: Namindra tsara ny foloalindahy tamin'ny matso tamin' ny 26 Jlona (mt. s.). * F.-p.: Mamindra fo: mangora-po, mamelaheloka (Mamindra fo ny voaheloka na mamindra fo amin'ny voaheloka). / Mamindra hahy: misambo-bola amin'olona mba hanefana trosan'olon-kafa."
