"word","definition"
"Karetsaka"," a: Fandehanana haingana, dia miverina tsy ela; fifamoivoizana amim-pahakingana ary mailaka. - t.i.f : Karetsahina, akaxetsaka, voakaretsaka, tafakaretsaka / mikaretsaka, fikaretsaka, mpikaretsaka / ikaretsahana, fikaretsahana 1 mifanaretsaka, fifanaretsaka 1 ifanaretsahana, fifanaretsahana 1 mahakaretsaka / karetsadretsaka."
"Karetsika"," (hetsika) a: Fahasahiranana	amin-draharaha: Tsy misy karetsika izany. i t i f.: Mikaretsika. -  F.-p.: Afa-karetsika: afaka ahiahy momba ny raharaha."
"Karibonetra"," (fr. carbonate) a.: Vovo-panafody fotsifotsy fandevonan-kanina, izay ataon'ny olona matetika amin'ny sakafo toy ny mangahazo mba hampahalemy azy na hampitombo azy hisavovona rehefa masaka."
"Karija"," (Ski) a: Marika atao amin'ny sofin'ny omby hahafantarana ny tompony na ny fianakaviana niaviany. ¶ M.h.: Fahetse."
"Karijo"," a.: Resaka tsisy antony na arirarira atao hanalana andro na hanarivana andro. • p.t.: Mahery am-bava."
"Karipetra"," (angi carpet) a.: Lamba na volom-biby mate-vina velarina amin'ny tany mbahatao fandiavana."
"Karitabila"," (fr. cartable) a.: Karazana sandrify vita amin'ny hoditra, itondrana taratasy na kahie na bob."
"Karitosy"," (fr. cartouche) a.: Fitambaran'ny bala sy ny fitoerany ary ny kapisily mandrehitra ny vanja raha voadona; katirijy."
"Karohina"," (karoka) mt. ih. (karohy): Haronina any anatY...; hadina: Be ny metaly nokarohina teto. / Nokarohiko tao an-d avaka ilay vola ver y. ? Ahetsiketsika mba hifangaro: Tsy nokarohinao tsara ny tavolo ka niraikitra tamin'ny vilany. • Tadiavina, kezahina ho fantatra: Nokarohina eran'ny trano ilay fanalahidy fa tsy hita. / Efa nokarohina an-taonany maro ny fanafodin'ny kansera nefa mbola tsy hita hatramin'izao."
"Karoka"," a.: Fangaronana na fanatsinkafonana ny farany ambany ao anatin'ny zavatra iray; fizahana, fitadiavana. 1 ti.f: Karohina, karofana, akaroka, voakaroka, tafakaroka / mikaroka, fikaroka, mpikaroka I ikarohana, fikarohana 1 mahakaroka 1 karokaroka."
"Kary"," a: Saka dia. ? h.o.: Entina milaza olona fetsifetsy koa: Nofaohin'ilay karilahy iny lahy ny sigarako teto ambony latabatra -  F.-p.: Karin-jauatra: zavatra tsy mahomby. / Karin'olona: olona tsy manjary. * Ohab.: Miharihary ohatra ny kary am-pamoloana: entimilaza zavatra na olona miseho mibaribary tsara tsy misy miafina. / Kary mindrana akanjo: tsy mamerina izay nindraminy: enti-milaza amin'eso ny olona mindranjavatra nefa tsy mahalala ma-marina."
"Kasa"," p.mt.: Mitovy hevitra amin'ny saika: kely foana sisa tsy...: Kasa nianjera tao anaty hady aho raha tsy nahatana ilay uatan-kaxo maniry eo ambony andrefana."
"Kasa"," ft.: Zavatra noheverina, fisainana mialoha hanao...; faniriana voavolavolan'ny saina. 1 Kasaina, akasa, voakasa, kinasa 1 mikasa, fikasa, mpikasa 1 ikasana, film-sana / mahakasa 1 kasakasa."
"Kasaina"," (kasa) mt. ih. (kasao): Heverina, ampoizina: Raharaha inona no kasainao hatao rehefalehibe?"
"Kasaoka"," a.: Feo heno avy amin'Tiy fikasohan'ny zavatra roa. 1 Akasaoka / mikasaoka,fikasaoka / kasaotsaoka, kasaosaoka."
"Kase"," (fr. cachet) a.: Fingotra, matetika boribory, misy sary sy soratra mivohitra ka nony atomboka amin'ny taratasy dia mamela sary na soratra eo araka ny nanaovana azy (tombo-kase). • Ny sary sy soratra voafindra amin'ny taratasy (fitombo-kase). (Matetika iay tsy mandeha irery io teny io fa miaraka amin'ny teny hoe tomboka na fitomboka)."
"Kasia"," (Ski) a.: Fomba fivoizana ny botry raha rohizana amin'ny sisin'ny botry ny fivoy ka voizina miamboho izy. -  F.-p.: Manao kasia: mivoy miamboho."
"Kasihina"," (kasika) mt.ih. (kasiho): Ampandalovana tanana: Nokasihiny ilay marary dia sitrana. • Tenenina kely: Nokasihiny teny kely ny amin' ny fifidianana"
"Kasika"," a: Fandalovan'ny ta-nana mihelina eo amin'ny zavatra iray. 1 .if: Kasihina, akasika, voakasika, tafakasika, kinasikalmikasika, fikasika, mpikasika / ikasihana, fikasihana 1 mifampikasika / mahakasika 1 kasikasika."
"Kasikety"," (fr. casquette) a.: Karazan-tsatro-bory misy mandroso kely eo anoloana."
"Kasimba"," a: Zavamaniry misy tsilotsilony."
"Kasioke"," (Ski) a: Karazan'an tsantsa madinika."
"Kasiterola"," (fr. castrol) a: Fanaka fandrahoana, fisaka, misy tahony, ampiasaina hanendasana."
"Kasoa"," a: Karazan'aretina mampirediredy ary mahadaladala, heverin'ny olona ho fahavoazan'ny saina noho ny aretim-pitiavana: Voan'ny kasoa, mararin'ny kasoa Ikala anona io."
"Kasohina"," (kasoka) mt. ih. (kasohy): Kasihina dia kosehina; safoina: Nokasohina sauoka ny ngorodona"
"Kasoka"," a: Fisafoana mandalo dia izay, kasika. - t.i.f: Kasohina, akasoka, voakasoka, kinasoka / manakasoka, fanakasoka, mpanakasoka / anakasohana, fanakasohana / mikasoka, fikasoka, mpikasoka / ikasohana, fikasohana / mahakasoka / kasokasoka / mikasokasoka, fikasokasoka. -  F.-p.: Samy afa-kasoka izao isika: teny enti-milaza fa tsy misy zavatra mifandrohirohy intsony amin'ireo olona mifampiresaka I Tsy manan-kasoka amin'izany a-ho: tsy misy mikasika ahy ny raharaha, sady tsy ahy rahateo."
"Kasoka"," a: Vary masaka haroharoina ao anaty vilany vy misy menamenaka avy nandritan-kena, ka afangaroharo ao ho vonto."
"Kasy"," sy Kasikasy p. t.: Tiatia haingo, jejojejo, mpihambohambo: Kasikasy io zanakao lahiaiuo io. - t.i.f.: Akasy, akasikasy 1 mikasikasy, fikasikasy, mpikasikasy / ikasikasiana, fikasikasiana 1 mahakasy, mahakasikasy."
"Kataikana"," p.t.: Mahiahia kinga, pintsana kely fa mailamailaka"
"Katakata"," a: Anarana ilazan' ny Sakalava ny akondro."
"Katapilasy"," na Petakilasy (fr. cataplasme) a: Zavatra ma-fana apetapetaka amin'ny faritra marary amin'ny tena mba hampahalemilemy na handevona ny mivonto."
"Katedraly"," (fr. cathédrale) a: Fiangonana katolika lehibe misy eveka."
"Katekista"," na Katesista (fr. catéchiste) a: Mpampianatra katesizy."
"Katesizy"," (fr. catéchisme) a: (Fiv. kat.) Fampianarana ny fotopototry ny finoana kristianina. Boky kely misy ny fotopototry ny fampianarana sy fitsipi-pitondran-tena kristianina."
"Kateta"," na Katita p. t.: Kely be hatsikana, mpandaingalainga kely."
"Katibo"," (Atm) a.: Olona mpitahiry sy mpitandrina ny sorabe, ka olona mahay mamaky sy manoratra izy io a• ry fantatra marina ny mahataranak'Arabo azy marindrano."
"Katirijy"," (angi, cartridge) a.: Faham-basy, karitosy."
"Katita"," p. t.: Kalita, tsy azo itokiana loatra fa mpandaingalainga. i t.Cf: Katitatita. -  F-p.: Katitatita: mpanao hatsikana, mpandaingalainga."
"Katity"," p.t.: Kely manifinify. ? Kahihitra, kafiry."
"Katolika"," (fr. catholique) a.: Olona manaraka ny katolisisma izay antokom-pivavahana kristianina manaiky ny Papa."
"Katolisisma"," (fr. catholicisme) a: Antokom-pinoana kristianina manaiky ny Papa ho filoha, Ny foto-pampianaran' ny katolisisma dia momba ny misterin'ny Trinite Masina, ny fahatongavan'ny Zanak'Andriamanitra (Jesoa Kristy) ho nofo, ny fanavotany ny olombelona tamin' ny fahotana tamin'ny alalan' ny fahafatesany, ny fifindran'ny fahotan'i Adama sy Eva (fahotana tamin'ny fototra) tamin'ny taranany rehetra, ary ny fanajana an'i Masina Maria ho toy ny renin'Andriamanitra."
"Katolo"," (Ski) a.: Anaram-borona izay mahatonga loza mampifindra fonenana, ho-no, ny volony raha miboha ao an-trano."
"Katona"," a: Firindrinana, fanakombonana. 1 t.i. f.: Akatona, voakatona,tafakatona 1 manakatona, fanakatona, mpanakatona / anakatonana, fanakatonana / mikatona, fikatona, mpikatona I ikatonana, fikatonana 1 mahakatona / katonkatona."
"Katoroka"," a: Karazan-javamaniry atao koa hoe torotoroka."
"Katoto"," (Ski) a.: Karazam-borona tahatahaka ny voromahailala, fa kelikely kokoa."
"Katra"," a.: Karazan-daolao fanaon'ny vehivavy sy ny ankizy: misy lavaka boribory maromaro laha-droa mifanitsy, ka vato roa isan-davaka no atao aminy; afindra zaraina amin'ny lavaka tsirairay ireo ka misy fotoana ahazoan'ny mpilalao ny vaton'ny an-kilany mifanitsy amin'ny azy; izay mahatapitra ny vaton'ny anankiray aloha ara-ka izany no mandresy."
"Katra"," a.: Korintsana vita amin' ny kapoaka na hoditra avy amin'ny tongotr' omby ka nasiana vato kely na voan-javatra madinika; fampiasa eo amin'ny dihy ny katra miaraka amin'ny zavamaneno ha-fa; ahontsankontsana koa izy atao fanairana ny fody na famporisihana ny omby rehefaman osy tanimbary."
"Katrafay"," na Katrafaina a.: Hazo akana hodiny hatao amin' ny toaka mba hampahery sy hahatsara ny tsirony. (Cedrelopsis grevai). • h.i.: Toaka. i t i. f : Mikatrafay, mikatra• faina."
"Katrahana"," (katraka) mt. ih. (katraho): Atao heno mikepoka: Nokatrahako ny totohondry ny lohany."
"Katraka"," a.: Feo heno mikepoka amin'ny fianjeran'ny zavatra mafy anankiray amin' ny zavatra mafy iray hafa. - t.i.f : Katrahana, akatraka, voakatraka 1 manakatraka, fanakatraka, mpanakatraka 1 anakatrahana, fanakatrahana 1 mikatraka, fikatraka, mpikatraka / ikatrahana,fikatrahana 1 mahakatraka I katrakatraka I mikatrakatraka."
"Katrana"," a: Akotry afafy amin' izao fa tsy mba nalona ho vaky vazana, -  F.-p.: Fafy katrana: fomba famafaz ana vary atao matevina, izany hoe betsaka no indray atsipy, satria noho izy tsy vaky vazana dia mety tsy hitsimoka daholo. / Manao fafy katrana: mamafy betsaka befahatany."
"Katraoka"," a: Feo re avy amin' ny tongo-tsoavaly na ny kiraro mandeha amin'ny tany mafy na vato. - t.i.f.: Akatraoka / mikatraoka, fikatraoka / mahakatraoka 1 katraotraoka."
"Katrikatriny"," a. sady p. t: Antonontonony, salasalany."
"Katrikatry"," p, t.: Enti-milaza ny taolana hita miranirany a• min'ny tenan'ny olona mahia: Taolana mikatrikatry, ¶ M.h.: Trakitraky."
"Katrinia"," a: Ny ravina sy ny voan-drongony ampifangaroina ka asiana siramamy no fohina,"
"Katritra"," p.t.: Tsy manjary, manao toetram-boto,"
"katro","kilalao malagasy ampiasàna faritra boribory kely maromaro sy vatokely ahisakisaka Ahitsio"
"Katrohana"," (katroka) mt. ih. (katrohy): Donina: Nokatrohan'ilay fiarabe ny fiarakelinay ka nivadika. • Asiana: Nokotrohany totohondry ny oron-janany ka vaky ra. ~ Hanina, atao amin-joto sy amin-kafanam-po: Nokatrohan'ny adalavauy ny vary iray lovia be makadiry ka najifa tery. / Nokatrohan'izy teio lahy ny tanimbary ao ambany atsimo ka vita vetivetY foana."
"Katroka"," a.: Fifandonana; fihaonana misy fifamelezana; ady tsy mifampitsitsy. a t t f : Katrohana, akatroka, voakatroka, tafakatroka 1 mikatroka, fikatroka, mpikatroka / ikatrohana, fikatrohana I katrokatroka 1 manakatrokatroka, fanakatrokatroka 1 anakatrokatrohana, fanakatrokatrohana 1 m'rkatrokatroka."
"Katroka"," p.t.: Fano isa tsara, tsy latsaka na manana amby: Valopolo amby zato ariary katroka tsara no nividianako io akoho io."
"katry","mpamari-toetra, tenin-jatovo, mitovy dika amin'ny mamo Ahitsio"
"Katsa"," a.: Ny atao hoe katsa dia fizarana isa iray amin'ny iray hafa ka tsy misy ambiny ny fizarana."
"Katsahina"," (katsaka) mt.ih. (katsaho) : Tadiavina (zavatra ambony na zavatra sarotra azo): Vady hendry katsahina. • Karohina, atao izay hahitana azy: Nokatsahin'ny polisy ilay mpangalatra"
"Katsaka"," a: Fitadiavana (zavatra ambony na sarotra azo). I t.l.f.: Katsahina, akatsaka, voakatsaka, kinatsaka I mikatsaka, fikatsaka, mpikatsaka 1 ikatsahana, fikatsahana mahakatsaka 1 katsakatsaka 1 mikatsakatsaka, fikatsakatsaka, mpikatsakatsaka / ikatsakatsahana, fikatsakatsahana / mahakatsakatsaka."
"Katsaka"," a.: Karazan-javamaniry misy babiny, izany hoe mitangorona amin'ny sampahony maro ny voany madinika izay fihinana tsara rehefa avy nandrahoina. -  F.-p.: Katsa-drahana: katsaka andrahoina amin'ny taolany, dia ahahy, ary rehefa mailla, kofoina hiala canin' ny taolany dia tehirizina, ka rehefa hohanina vao totoina sy andrahoina indray. / Manahy katsaka: manahy nify, mivan ika. — ( * Ohab.: Mainka izany raha parasily, ravin-katsaka aza mikasoka: enti-milaza olona be hambo amin'ny zavatra madinika. / Miaramila be nify tsy mandaio katsa-maina: olona tsy mba sarotsarotiny fa vonona ny hanao na hihinana izay azo atao na hanina. I Tsy sasa-poana akory ny katsaka ela nihantonana fa niandry vanin-taon haniriana: ilazana ny olona nahita voka-tsara amin'ny fiandrasana e1a fa tsy mba maimaika nanao zavatra tsy amin'ny fotoanany."
"Katsakatsa"," a.: Korintsana vita amin'ny kapoaka na zavatra hafa mitovitovy aminy nasiana vato kely na voa madinika (any amin'ny faritanin'i Toliary no mampiasa azy)."
"Katsakatsadraty"," a: Raty efa tafasaraka amin'ny akondro."
"Katsaoka"," a: Karazan-javamaniry any anaty rano."
"Katsaoka"," a.: Ny feo re raha misy zavatra mianjera ao anaty rano na heno amin'ny fialan' ny tongotra avy ao anaty rano na fotaka marihitra. - t.i.f. : Mikatsaoka, fikatsaoka 1 katsaotsaoka."
"Katso"," na Katsokatso p.t.: Marani-doha. • Mpitati-teny, mpitati-bolana hampisaraka ny fihavanana. - t.i.f.: Mikatso, mikatsokatso, fikatso, fikatsokatso."
"Katsoaka"," a: Karazan'ahitra madini-dravina fa lava sy ma-lama."
"Katsomandronono"," a: Karazan' ahitra anaovana fisotro mampandotso ny nonon'ny mpitaiz a kely."
"Katsomanta"," (katso) a: Tsilalao misy vy maranitra kely ny lohany. ? (Btm) Tehina lava be marani-doha atao solon-defona."
"katy","antibavy mahia kaozatra (reny katy: kisoa vavy efa antitra ka mahia) Ahitsio"
"Kavaly"," a: Olona mody bado."
"Kavanana"," p. t : Fatra-pampiasa ny tanany havanana raha mandray na miasa (mifanohitra: Kavia)."
"Kavia"," p.t.: Fatra-pampiasa ny tanany havia raha mandray na miasa (mifanohitra: Kavanana). 6 Kaviavia 1 mikaviavia, fikaviavia, mpikaviavia 1 ikaviavianana, fikaviavianana."
"Kavina"," a.: Firavaka atevika amin'ny ravin-tsofina ambany. ¶ M.h.: Kiviro. i tif : Kavinana, akavina, voakavina 1 manakavina, fanakavina, mpanakavina 1 anakavinana, fanakavinana 1 mikavina, fikavina, mpikavina 1 ikavinana, fikavinana 1 mahakavina."
"Kazà"," a.: Ny rain'ny raibe; ny razana,"
"Kazaha"," (Btl sy Br) a.: Mangahazo, ¶ M. h.: Balahazo, mahogo."
"Kazakazaka"," a: Jer. Hazakaza Ke ka."
"Kazana"," (t. tr. ) p• t.: Mafy, maozatra."
"Kazy"," (Ski) a: Zanaky ny jiovaky (karazan a hazandrano )."
"Ke:"," Kian-teny kely manisika hevitra hoe ""marina"", ""tokoa"": Eny ke! / Tsia ke!"
"Kebaka"," p. t: Foana sy kepaka, nana: Kebaka izany ny kibo fa andeha aloha hody."
"Kebakebaka"," a: Elanelana. -  F.-p.: An-kebakebany: anelanelany, tsy an-tany tsy am-parafara, tsy an'ny atsy tsy an'ny aroa."
"Kebona"," a: Fanetsiketsehana ny rano mba hahatonga azy hamorivory; fomba fakana trondro amin'ny fikapokapohana ny rano; fanatsinkafonana ny efa mandry mba hamporisika, hamoky. - t.i.f.: Kebonina, voakebona 1 manakebona, fanakebona, mpanakebona 1 anakebonana, fanakebonana 1 mahakebona 1 kebonkebona 1 mitsikebona."
"Kebona"," a.: Anarana niantsoana ny voan-tangena."
"Kebonina"," (kebona) mt ih. (ka-bon y): Hetsiketsehina; tao-mina, vokisana; hatsina."
"Kefika"," na Kefikefika a: Jar. Hefikefika."
"Kefona"," a: Fisondrovohan'ny fofon'afna any an'orona. 1 tif: Akefdna 1 mikefona, fikefona, mpikefona 1 Ikefonana, fikefonana 1 mahakefona 1 kefonkefona."
"Kehaka"," p. t.: Vita, tanteraka. -  F.-p,: Tsy mahakehaka: tsy mahomby, tsy mahateny tsy mahavolana noho ny henatra."
"Kehana"," na Kehankehana ci.: Fikohafana kely ho mariky ny fanakanana olona mba tsy hanao zavatra iray tsy tsara na tsy tokony hataony, kohona. • h.o.: Fihetsika mi-tory hambo na fihamboana. 1 t. L f.: Mikehana, mikehankehana, fikehana, fikehankehana / ikehankehanana, fikehankehanana / mahakehaka."
"Kehina"," a: Tomanimany, fikonetahana na fikonainaika mitohitohy. 1 t.if.: Akehina, tafakehina / mikehina, fikehina, mpikehina I ikehenana, fikehenana / mahakehina / kehinkehina."
"Kejo"," na Kejokejo a.: Kolikoly, ngolingoly. - t.i.f: Kejokejoina, akejokejo, voakejokejo / manejokejo, fanejokejo, mpanejokejo / anejokejoana, fanejokejoana / mahakejokejo."
"Kejokejoina"," (kejokejo) mt. ih. (kejokejoy): Kolikolena, ngolingolena: Nokejokejoin'ny naman-dratsy izy ka niala tamin'ny raharahany."
"Kekitra"," Jer. Kaikitra."
"Kelihomandra"," a: Karazan-javamaniry izay malazaho mahomby amin'ny fampitsaharana ny ra mivoaka amin'ny ratra na ny tahaka izany. (E-thulia conyzoides L.)."
"Keliladina"," a: Karazam-bomanga."
"Kelimafana"," a: Karazan-javamaniry roa karazana no antsoina amin'izany, ka ny voalohany misy tsirony handatra ary toa mandoro na mahakendakenda izany; ny faharoa kosa, fampiasan'ny olona ho fampahazotoana ho-mana ka hanina alohan'ny sakafo."
"Kelimanjakalanitra"," a: Karazana modimodia na mihorongorôna (jar. ireo teny ireo)."
"Kelimasesy"," (Btl) a: Karazana voatavo izay kely dia kely ny voany. (Ny niavian'ny anarany dia toy izao: raha entin'ny olona mantsaka io voany io dia voatery miverimberina matetika misesy izy vao mahafeno sinibe)."
"Kelimifodrà"," a.: Karazan-javamaniry mitovitovy amin'ny kelihomandrà (Ethulia consoides)."
"Kelivoloina"," a: Karazan-javamaniry fanaon'ny olona ody tazo noho izy mora mahatsemboka ary manadio ny rano (Conyza aegiptica)."
"Kely"," p.t.: Tsy lehibe, madinika: Trano kely no ipetrahanay. • Tsy be, vitsy, tsy firy: Kely ny isan'ny mpianatra tonga. • Manify, mezaka: Kely ny vahan'io olona io. • Fohy zeny: Lazain'ny mpitantara fa olona kely, hono tzany uazimba izany. - t.i.f.: Hakelezina, voakely / manakely, fanakely, mpanakely / anakelezana, fanakelezana 1 mahakely, mihakely 1 kelikely / hakelezana. -  F.-p.: Kely ray: ilazana ny lehilahy fohy. / Kely reny: ilazana ny vehivavy fohy. / Kely ambaitra: malemilemy ka mila fitandremana fatratra. ¶ M.h.: Saro-pady. /Kely antitra: ilazana ireo olona botry sy fohy nefa efa be taona. / Kely boritika: madinika dia madinika. / Kely fan tatr'olona: anaranailazan' ny olona ny kary. / Kely hiratrq kely hoho: entin'ny olona hilazana ny kahidy sy tena mahihitra. / Kely aizana: enti-milaza zaza mbola kely nefa bevohoka sahady ny reniny. / Kely sisa: ny kely mbola tsy vita amin'ny raharaha ary ilazana koa ny volana madiva ho tapitra. / Manao kely tsy mba mamindro: enti-milaza ny fahefana tsy miraharaha ny kely fa manifikifika fotsiny amin'ny hery ananany. / Manakely loa-bary: mampihena ny anjara sakafo noho ny fitsitsiana. ¶ M.h.: (olona) Kely ray, kely reny, kely endaka, kambity, kambitry, tsingetana, botity, bija, bitika, boleta, bozeta, bozeny, mafy kely, vatokely, madinika, majinika, hetry, botry, katita, aketalahy, tsampirano, tapak' amponga, nihinan-tain'orona, tsapitika. Kely dia kely: Kely bitika, kely bilitika, kely botitika, kitfka, kitsika, kitsitsika, tsintsina, ankanofisana, indray manila, rano an-kitsak'akoho, ohatra ny ivy, pitiny kely, sombiny kely, ilany kely, ambilombazana, sily, hoho, silakoho, tapany kely, piny kely, motiny kely, ambiny kely. Kely sisa tsy nahavoa: Ambivitra, avivitra, kely viviny, vaxiraiventy."
"Kemaina"," (kema) mt ih. (kemao): Asiana demba, asiana dembana; dembaina."
"Kemo"," a: Fikainkonana; fihemorana; fialana tsy hanao na hanaraka izay efa nekena na nokasaina. - t.i.f : Akemo, voakemo, tafakemo / mikemo, fikemo, mpikemo / ikemoana, fikemoana / mahakemo / kemokemo."
"Kenakena"," a: Fitondran-javatra amim-pitandremana fatratra il t.i.f.: Kenakenaina, voakenakena / mikenakena, fikenakena, mpikenakena 1 ikenakenana, fikenakenanalmanenakena."
"Kenakenaina"," (kenakena) mt. ih, (kenakenao): Entina ampitandremana fatratra: Kenakenao ny fitondranao ireto atody ireto sao vaky. ? h.o.: Entina amin-kamorana loa• tra, am-panaovana rainazy: Nokenakenainao loatra ny fitondrana ny zanakao ka nanjary malemy sy sarotsarotiny ilay izy."
"Kenda"," p.t.: Misy zavatra mibahana ao anaty tenda ka manjary sempotra tsy afamiaina: Kendam-bomanga i Lita kely ka nivontirika ny voamasony. • Voageja, voatery mafy, voafihina ny Mn-da: Kenda aho fa vahao ny bokotry ny vozon'akanjoko. •Enti-milaza zavatra, fantsona na lakan-drano, izay tsentsina na tampina ka tsy mamela handeha izay asisika na alefa ao anatiny: Kenda ny basy ka tsy mety mandeha ny fahana. 1 tif: Kendaina, akenda, voakenda, kinenda 1 manenda / manakenda, fanakenda, mpanakenda / anendana, fanendana / anakendana, fanakendana 1 mahakenda. -  F.-p.: Kenda tsintsina: fanakendana amin'ny fanondro sy ny ankibe. / Kenda roroka: fanakendana amin' ny tanana roa na amin'ny sandry roa izay entina mamihina ilay kendaina. / Mihakendakenda: enti-milaza irony voankazo na vodin-javamaniry somary fasipasehina ka manahirankirana ny mitelina azy. * Ohab.: Mitsako tsy re ka kenda uao ""dony aho ranaotra"": enti-milaza irony olona mifaly irery raha misy soa azony, fa miantso ny hala kosa rehefa nisy nahavoa azy. / Rafotsibe kendam-bomanga ka matin'ny nasesiky ny tanany: ebti-milaza ny olona voan'ny nataony ihany. ¶ M.h.: Mandrora mitsilany ka mahavoa tena, vivy nanitrika ka bongo mason'ny nahiny, toho matin'ny lelany. / Manao kenda be, manao ken-da roroka: fiteny samy nalaina avy amin'ny famonoana omby, ka ny hevitr'ilay voalohany dia hoe: misavika ny omby eny am-bozony ka ohatra ny manenda azy; ny faharoa kosa manenda azy eo amin'ny traokany."
"Kendaina"," (kenda) mt. ih. (ken-dao): Terena amin'ny vozony."
"Kendrena"," (kendry) mt. ih. (kendreo): Tilina atao izay hahazoana azy, hahavoa azy: Kendren'ny saka ilay uoronkely. • Tadiavfna ho azo: Ny soa no kendreko ho an' ny tanindrazako."
"Kendry"," a: Fitiliana zavatra tiana ho voa, ho azo; fiheverana sy fiomanana mialoha. 6 t,tf.: Kendrena, akendry, voakendry, kinendry / mikendry, fikendry, mpikendry / ikendrena, fikendrena / ma• hakendry/ kendrikendry."
"Keninkenenina"," (keninkenina) mt. ih. (keninkeneno): Amboarfna, omanwa."
"Keninkenina"," a: Zavatra na raharaha madinika mitazona tsy hahavitana zavatra hala. i t.i.f.: Keninkenenina / mikeninkenina, fikeninkenina, mpikeninkenina 1 ikeninkenenana, fikeninkenenana. * F.-p.: Be kenfnkenina: malimalina, fatra-piahy loatra ny zavatra madinika."
"Kenona"," Kenonkenona a: Fikarakarana ny raharaha madinidinika ao an-tokantrano; fisahiranana manketsy mankeroa. i Kenonkenonina / mikenonkenona, fikenonkenona, mpikenonkenona / ikenonkenonana, fikenonkenonana 1 mahakenonkenona. * F.-p.: Vita kenona: efa vita daholo ny raharaha madinidinika."
"Kenonkenonina"," (kenonkenona) mt. ih. (kenonkenony): Karakaraina."
"Kentana"," p.t.: Kely ray, nefa marisidrisika sy mailamailaka."
"Kentrona"," Jer. Ketrona."
"Kentsona"," a. sady p.t: Ilazana ny olona izay toa miteny any an'orona, tsy tsara fiteny fa toa misy teritery any an' orony any. - t.i.f•: Kentsonina, akentsona f mikentsona, fikentsona, mpikentsona 1 ikentsonana, fikentsonana / mahakentsona / kentsonkentsona."
"Kentsonina"," (kentsona) mt. ih. (kentsony): Ovana ho kentsona: Aza kentsonina ny fiteninao fa raha te hiiaza ianao hoe: ""manatona an'i Dada aho"", dia hanjary hoe ""manantona an'i Dada aho""."
"Keoka"," p. L: Tsy feno tsara fa ohatra ny misy nahafahana amin'ny ilany iray; lempona, kemaka, kely andilana."
"Keokeohina"," (keokeoka) mt. ih. (keokeohy): Kepokepohin'ny nify."
"Keokeoka"," a: Feo heno amin' ny fikepokepohan'ny nify voankazo mbola manta na taolana malemy. i t.if.: Keokeohina, voakeokeoka 1 maneokeoka / mikeokeoka, fikeokeoka, mpikeokeoka 1 mahakeokeoka."
"Kepakepaka"," a.: Enti-milaza ny fihetsiketsik'izay rehetra mihofahofa amin'ny ilany iray nefa misy mitana amin'ny ilany hala ixay. - t.i.f : Akepakepaka, voakepakepaka 1 mikapekepaka, fikepakepaka, mpikepakepaka 1 ikepakepahana I mahakepakepaka."
"Kepika"," na Kepikepika a: Fisaviliviliana, toy ny an'ny kapilim -p am ant aranandro, na ny rambon'omby... 1 t.if.: Akepikepika, voakepikepika 1 mikepikepika, fikepikepika, mpikepikepika / ikepikepehana, fikepikepehana / mahakepikepika."
"Kepohina"," (kepoka) me ih. (kepohy): Tsakoina ka heno ny feo aterak'izany: Nokepohin'iiay alika ny taolana natsipy ho azy. ? Lanina, hanina: Nokepohiny herintaona monja ny fananam-be nauelan-dray aman-dreniny ho azy."
"Kepoka"," a: Feo heno amin'ny frtsakoana na fanaikerana zavatra mafimafy; fflrinanana na fandaniana amin'ny tsy antony. - t.i.f.: Kepohina, akepoka, voakepoka, kinepoka 1 mikepoka, fikepoka, mpikepoka 1 ikepohana, fikepohana / mahakepoka 1 kepokepoka / manepokepoka / mike po ke po-ka."
"Kepoka"," p• t.: Menatra ka tsy mahita holazaina satria vaky ny nafenina: Kepoka tsy nahateny izy nony naseho azy ny porofo rehetra nanameloka azy."
"Kepý"," (fr. képi) a.: Karazantsatroka mitovitovy amin'ny kasikety."
"Kera"," sy Kerakera a: Fanasaratsarahana hitokantokana arakarazana; fandantolantoana mba tsy hikambana na hifatratra loatra. i Li f.: Kerakeraina, voakerakera 1 manerakera, fanerakera, mpanerakera 1 anerakerana, fanerakerana 1 mikera 1 mitsikera, mitsikerakera I makera, makerakera."
"Kerakeraina"," (kera) mt ih. (kerakerao): Saratsarahina: Kerakerao ireo mololo ireo ho maina haingana. 1 Alanto, a-lamina: Nokerakerainy ny taratasy tao anaty vagal fa isY hitany ilay taratasy notadiaviny. 1 Amboarina: Kerakerao ny herana hanaouana tsihy."
"Keridebefo"," (ft. coeur-deboeuf) a.: Karazan-kazo izay anisan'ny voankazo tsara tai-ro tokoa ny voany."
"Kermesy"," (fr. kermesse) a.: Lanonambe ankalamanjana ahitana kilalao isan-karazany."
"Kesika"," (fr. caisse) a.: Anarankazo somary pa-tendro, izay ahazoana hazo fotsy sy maivana ary mora fantsihana ka ampiasaina indrindra amin' ny fitondrana entana amin' ny sambo, masinina, fiarakodia... (Pinus patula, kashya..)"
"Kesona"," a.: Fifangaroana, fisaritaka, fisavorovoro; fahalotoana, fisotisoty; fihosinkosena amin'ny loto. - t.i.f.: Mikesona, fikesona, mpikesona I ikesonana, fika sonana I mahakesona 1 kesonkesona."
