"word","definition"
"Fandrafitra"," (rafitra) a.: Fomba entina mandrafitra.
 Ahitsio"
"Fandrahana"," (fandraka) mt.ih. (fandraho): Loahana, asiana ambaviny: Fandraho ity hazo ital. 1 H.o.: a) Resena lahatra, anaovana po-tandroka: Nofandrahako ny anao lahy ka resy lahatra; b) Hafainganina, ampandrosoina (raharaha): Nofandrahan'i Dada ny adindry Rakoto ka vita tsara.
 Ahitsio"
"Fandrahana"," (rahana) a: Fomba entina mandrahana, mampangotraka.
 Ahitsio"
"Fandrahana"," (Btm) maravo.
 Ahitsio"
"Fandrahanana"," (rahona) a: Fampangotrahana.
 Ahitsio"
"Fandraharaha"," (raharaha) a: Fomba entina mandraharaha, mifehy, mitondra.
 Ahitsio"
"Fandraharahana"," (raharaha) a: Fifehezana, fitondrana.
 Ahitsio"
"Fandrahona"," (rahona) a.: Fomba entina mandrahona, mandevilevy.
 Ahitsio"
"Fandrahonana"," (rahona) a.: Fanombanana: Jereo ity fandrahonan'ny orana ka andeha hody. ~ H.o,: Rahom-bava: Tsy matahotro ny fandrahonanao aho.
 Ahitsio"
"Fandraihana"," (raika) a: Fampironana, fanongilanana, fampitongilanana.
 Ahitsio"
"Fandraika"," (raika) a: Fomba entina mandraika, mampirona, manongilana.
 Ahitsio"
"Fandraiketana"," (raikitra) a: Fametahana: Fandraiketana sary amin'ny rindrina. 1 Fanapahana, famaranana: Raina ny fandraiketana haingana izany raharaha izany. / Ani(' no fandraiketana ny datin' andro hanaovana ny mariazinareo.
 Ahitsio"
"Fandraikiraikena"," (raikiraiky) a: Fanadalana. 1 Ody fandravoravoana, ody fitia.
 Ahitsio"
"Fandraikiraiky"," (raikiraiky) a: Fomba entina mandraikiraiky, mampitoantoana, mahatonga hanaonao foana tsar mitandrina.
 Ahitsio"
"Fandraikitra"," (raikitra) a: Fomba entina mandraikitra, izany hoe mametaka, na manapaka, mamarana.
 Ahitsio"
"Fandraingena"," (raingy) a: Fahazoana afo amin'ny fanodinana raingy; fanerena olona hanome zavatra.
 Ahitsio"
"Fandraingy"," (raingy) a.: Fomba entina mandraingy, maka afo amin'ny raingy.
 Ahitsio"
"Fandraisana"," (ray) a: Fanantazana: Fahadisoana ny fan. draisana baolina amin'ny la-lao baolina kitra. ~ Fanekena izay omena: Tokony hofadina ny fandraiaana tsolotra ? Fihinanana, fisotroana: Tsy tsara ny fandraisana zauo-pisotro mahamamo matetika na dia kely foana tua. ~ Fitsenana, fampiantranoana: Nafonafana izay fondraisan'ny fokontaninay ny lehibe izayl ? Fanokanana: Amin'ny Alahady heriny no fandraisana ilay Mpitandrina vaouao hiaso eto amintaika. ~ Fahazoana an-tanana: Isaky ny faharoapolon'ny volana no fandraisanay karoma. 1 (fiv.prot.) Fihinanana mofo sy divay ho fahataiarovana ny nataon'i Kristy talohan' ny nahafateaany isaky ny alahady voalohan'ny volana. -  F.-p.: Fandraisan-tanana: fiarahabana, vola kely atolotra ny olona vao tonga avy lavitra.
 Ahitsio"
"Fandraka"," a.: Fiasana fandrafetana na fanefena, izay andoahana na anaovana lalatra kely amin'ny hazo na amin'ny vy: Ento aty ny fandraka handoahako ity hazo - t.i.f.: Fandrahana, afandraka, voafandraka ( mamàndraka, famandraka, mpamandraka / amandrahana, famandrahana / mifandraka, fifandraka, mifamandraka. -  F,-p,: Fandrabavy: fandraka izay lehibe ny lelany, / Fandradahy: fandraka izay kely na etiety ny lelany. /
 Ahitsio"
"Fandraka"," tohanam-piuely: enti-milaza izay rehetra tsy mahavita tena fa atoron'ny hafa.
 Ahitsio"
"Fandràka"," a.: Hahiazana izaitsizy.
 Ahitsio"
"Fandrakaraka"," (rakaraka) a.: Fomba entina mandrakaraka, mamaha vola.
 Ahitsio"
"Fandrakarakana"," (rakaraka) a: Famahana vola.
 Ahitsio"
"Fandrakofana"," (rakotra) a.: Zavatra entina mandrakotra. 1 Fanasiana zavatra eo ambonin'ny zavatra hafa mba tsy hahitana azy na mba hiarovana azy.
 Ahitsio"
"Fandrakotra"," (rakotra) a.: Fomba entina mandrakotra. 1 p, t.: Azo rakofana.
 Ahitsio"
"Fandrama"," (fit-p.) a.: Tantely (mammy na reniny).
 Ahitsio"
"Fandramanana"," a.: Anaran-kafa iantsoan ny voafotsy der. io teny io).
 Ahitsio"
"Fandramatana"," (rarnatra) a.: Fanaikerana mafy amin'ny nify,
 Ahitsio"
"Fandramatra"," (ramatra) a: Fomba entina mandramatra, manaikitra mafy amin'ny nify, miady.
 Ahitsio"
"Fandrambasana"," (ramby) a: Fisamborana tampoka ary an-kery amin'ny nify.
 Ahitsio"
"Fandrambo"," (rambo) a.: Fomba entina mandrambo, manisy somotraviavy amm'ny lamba na akanjo.
 Ahitsio"
"Fandramboana"," (rambo) a.: Fanasiana tovana mirefarefa na mitaritarika (amin'ny lamba na fitafiana), fanasiana somotraviavin-damba.
 Ahitsio"
"Fandrambona"," (rambona) a.: Fomba entina mandrambona, misambotra amin'ny tovan'akanio na amin'ny somotraviavin'akanjo.
 Ahitsio"
"Fandrambonana"," (rambona) a.: Fisamborana amin'ny tovan' akanjo mirefarefa na mitaritarika.
 Ahitsio"
"Fandramby"," (ramby) a.: Fomba entina mandrambY, rnaka amin'ny vava.
 Ahitsio"
"Fandrampa"," (rampa) a: Fomba entina mandrampa, manala, manabanga.
 Ahitsio"
"Fandrampana"," (rampa) a.: Fanabangana, fanalana.
 Ahitsio"
"Fandrana"," a.: Hoditry ny hazo fandrana izay endahana ka atao lakan-drano hitarihana ny rano mba hampita hady.
 Ahitsio"
"Fandrana"," (Btm) a.: Karazankazo hafa kely fa ny voany sy ny raviny sahala amin'ny an'ny mananasy.
 Ahitsio"
"Fandrandrana"," (randrana) a.: Fomba entina mandrandrana. 1 p. t.: Azo randranina.
 Ahitsio"
"Fandrandranana"," (randrana) a; Fanamboarana ny volo araka ny fomban-drandrana.
 Ahitsio"
"Fandranga"," (ranga) a: Fomba entina mandranga, manainga, mampiakatra arnbony,
 Ahitsio"
"Fandrangana"," (ranga) a.: Fanaingana, fampiakarana ambony; faningininginana amin' ny loba rantsana.
 Ahitsio"
"Fandrangitana"," (rangitra) a.: Fanaovana izay hampaharanitra; fandranitana,
 Ahitsio"
"Fandrangitra"," (rangitra) a: Fomba entina mandrangitra. ? p. t.: Azo rangitana.
 Ahitsio"
"Fandrangotana"," (rangotra) a.; Fandratrana amin'ny hoho.
 Ahitsio"
"Fandrangotra"," (rangotra) a: Fomba entina mandrangotra. 1 p. t.: Azo rangotina: Ny vato tsy fandrangotra
 Ahitsio"
"Fandranitana"," (ranitra) a.: Fanaovana izay haharanitra, na izay hahatonga mahery,
 Ahitsio"
"Fandranitra"," (ranitra) a.: Fomba entina mandranitra.
 Ahitsio"
"Fandranjo"," (ranjo) a.: Fomban' ny parasy mandranjo, mannika amin'ny ranjo.
 Ahitsio"
"Fandranoka"," (ranoka) a: Toetran'ny zavatra na olona mandranoka, efa osa izaitsfzy.
 Ahitsio"
"Fandrantirantiana"," (rantirantY) a: Fampisehoana ho hita tsara miharihary; fametrahana amin'ny toerana avo ho hita tsara tsy misy miafinafina.
 Ahitsio"
"Fandrantiranty"," (rantiranty) a: Fomba entina mandrantiranty, mametraka amin'ny toerana avo ho hita tsara.
 Ahitsio"
"Fandranto"," (ranto) a: Fomba entina mandranto, mandeha any an-tany lavitra mba hitady vola.
 Ahitsio"
"Fandrantoana"," (ranto) a.: Fandehanana manao varotra any an-tany lavitra ny fonenan' ny tena; fandehanana any an-tany lavitra mba hitady vola na zava-tsoa hafa.
 Ahitsio"
"Fandrantsana"," (rantsana) a.: Fomba entina mandrantsana.
 Ahitsio"
"Fandrantsanana"," (rantsana) a: Fanapahana rantsana: Amin' ny uolana jiona no fandrantsanana ny voaloboka.
 Ahitsio"
"Fandrao"," ppt. feh.: Teny entina milaza fanahiana na tahotra. ¶ M,h.: Sao dia, andrao, angoa: Matahotra aho fandrao miresaka amin'i dada ny mpampianatra anay,
 Ahitsio"
"fandrao"," ppt. feh.: Sao dia, andrao, fandrao.
 Ahitsio"
"Fandraofana"," (raoka) a: Fanangonana amin'ny tanana; fipaohana, fifaohana zavatr' olona; famaboana (fananan' olona). 1 Zavatra entina mandraoka fako, tanY...
 Ahitsio"
"Fandraoka"," (raoka) a.: Fomba entina mandraoka, manangona be amin'ny tanana. 1 P. t.: Azo raofina.
 Ahitsio"
"Fandraotana"," (raotra) a: Fandaminana ny vola amm'ny fihogo na amin'ny fandraotra,
 Ahitsio"
"Fandraotra"," (raotra) a.: Fomba entina mandraotra. / Amboaran horona henjankenjana voafehy tsara toy ny kifafa kely ka atao solom-pihogo hittikérakerana, hanogoana ny vola.
 Ahitsio"
"Fandrapahana"," (rapaka) a.: Fihinanana avy hatrany dia any am-bava.
 Ahitsio"
"Fandrapaka"," (rapaka) a.: Fomba entina mandrapaka, mihinana avy hatrany dia any am-bava. • p• t.: Azo arapaka.
 Ahitsio"
"Fandrara"," (rara) a.: Fomba entina mandrara. 1 p.t.: Azo rarana.
 Ahitsio"
"Fandrarahana"," (raraka) a: Fampitobahana, fanabosasahana: Fandrarahana rano eran'ny trano, 1 Fanasiana, fandrotsahana: Fandrarahana votai-taira amin'ny laoka. • Fanariana: Fadio ny fandrarahana ilo mby an-doha. 1 Fandefana fofona mana tonetona: Tsy zakako ny fandrarahan' io uoninkazo io fofona mandritra ny alina,
 Ahitsio"
"Fandraraka"," (raraka) a.: Fomba entina mandraraka. • p. t.: A-zo araraka: Tsy fandraraka ny ilo mby an-doha.
 Ahitsio"
"Fandraràna"," (rara) a: Fanakanana, tsy famelana (hanao zavatra, handeha).
 Ahitsio"
"Fandraratana"," (raratra) a.: Fandravahana, fampihaingoana.
 Ahitsio"
"Fandraratra"," (raratra) a.: Fomba entina mandraratra, mandravaka, mampihaingo.
 Ahitsio"
"Fandrariana"," (rary) a.: Fanaovanarary.
 Ahitsio"
"Fandraribola"," na Fandrirobola na Fandroribola a.: Kilalao ahitana ankizy mizara roa mifanao an-kilany sy an-daniny ka mifandrirotra tady lava iray; izay an-daniny tsy mahatohitra fa manaraka ny an-kilany no resy,
 Ahitsio"
"Fandrary"," (rary) a: Fomba entina mandrary: Samy hafa ny fandrarin-dRasoa sy Ra-muai). 1 p.t.: Azo rarina: Fandrary ve itony ahitra itony?
 Ahitsio"
"Fandrasa"," (rasa) a,: Fomba entina mandrasa. 1 p. t.: Azo rasaina: Tsy loba fandrasa ny taolana.
 Ahitsio"
"Fandrasana"," (rasa) a: Fandidiana sy fitetehana hena. * Ohab,: Eo am-pandrasana no ahitana ny atiny: anti-milaza fa raha tsy antomorina sy dinihina tsara ny zavatra, tsy hita izay ao anatiny sy tokony hatao aminy.
 Ahitsio"
"Fandratra"," (ratra) a.: Fomba entina mandratra.
 Ahitsio"
"Fandratrana"," a,: Famelezana olona amin'ny zava-maranitra ka mahatonga azy hanana fery; fampitondrana alahelo; fampahitana loza; fanimbana.
 Ahitsio"
"Fandrava"," (rava) o,: Fomba entina mandrava.
 Ahitsio"
"Fandravahana","	(ravaka) a,: Fampihaingoana.
 Ahitsio"
"Fandravaka"," (ravaka) a,: Foinba entina mandravaka, mampihaingo. 1 p. t: Azo ravahana.
 Ahitsio"
"Fandravalaka"," a,: Ody mandrava ny fikasan'olona hamely; teny na fihetaika atao mba hanafoanana ny lalao, ny fihavanan'ny sasany.
 Ahitsio"
"Fandravana"," (roua) a.: Fanimbana, fandevonana, faniongorana; famahana, fampisaritahana, fanasaratsarahana, fampihahana.
 Ahitsio"
"Fandravazana"," a.: Karazam-boronandrano. °Fandravina (ravina) a: Toetran'ny zavamaniry mandravina, mitsiry ravina.
 Ahitsio"
"Fandravinana"," (ravina) a.: Fitsiriana ravina.
 Ahitsio"
"Fandraviravezana"," (rauiravy) a.: Fanantonana (zavatra), fanakixazorazoana; fampisehoana, fampideraderana vola hitaomana olona hanao zavatra iray.
 Ahitsio"
"Fandraviravy"," (ravirauy) a.: Fomba entina mandraviravy, manantona, manakirazorazo; fomba entina mampiseho na mampideradera vola hitaomana olona hanao zavatra iray,
 Ahitsio"
"Fandravitana"," a,: Fanambarana ravindravina samihafa,
 Ahitsio"
"Fandravitra"," (rauitra) a,: Fomba entina mandravitra, manambatra ravindravina samihafa. 1 p, t.: Azo atambatra.
 Ahitsio"
"Fandravohana"," (rauoka) a.: Fitotoana vary izaitratra; fikapohana ela.
 Ahitsio"
"Fandravoka"," (rauoka) a,: Fomba entina mitoto vary; toetran'ny olona mandravoka.
 Ahitsio"
"Fandravona"," (Ski) a,: Vahona sy ravinkazo voatoto ampifangaroina amin'ny rano mba handroana ho fiarovana amin'ny tetY.
 Ahitsio"
"Fandravona"," (ravona) a.: Fomba entina mandravona, mainpitovy tantana. 1 p.t.: Azo aravona.
 Ahitsio"
"Fandravonana"," (ravona) a,: Fampitoviana tantana, fanovonan ny iva ary fisorohana ny avo ho marin-tampon, fanarenana; fampitoviana.
 Ahitsio"
"Fandravoravo"," (rauorauo) a.: Fomba entina mandravoravo.
 Ahitsio"
"Fandravoravoana"," (ravoravo) a.: Famalifaliana, fandokafana,
 Ahitsio"
"Fandray"," (ray) a.: Fomba entina mandray: Hotely tsara fandray. ? p.t.: Azo raisina amin'ny tanana: Tay fandray ny baolina raha milalao kitra.
 Ahitsio"
"Fandrazorazo"," (razorazo) a.: Fomba entina mandrazorazo, manantona, manakiraviravy zavatra lavalava.
 Ahitsio"
"Fandrazorazoana"," (raz orazo) a. : Fanantonana, fanakiraviravezana zavatra lavalava.
 Ahitsio"
"Fandre"," (re) p.t.: Heno matetika.
 Ahitsio"
"Fandrebahana"," (rebaka) a.: Fanaovana izay hahatonga rebaka,reraka, valakaFandrebaka (rebaka) o.: Fomba entina mandrebaka, mandreraka.
 Ahitsio"
"Fandrebirebena"," (rebireby) a,: Fitarihana hivilivily lalana, fanadalana: Misy mitaona anao hiasa fa hahazo vola be, hono, ianao: fandrebirebena anao tsy hianatra tsara izany, 1 Fanolikolena, famitahana amin'ny hevitra manodoka: Mampanantena paradiso eto an-tany ireo olona ireo; aza mina izany fa fandrebirebena fotsiny izany,
 Ahitsio"
"Fandrebireby"," (rebireby) a.: Fomba entina mandrebireby, mampiriorio ny sain mba hamitahana.
 Ahitsio"
"Fandrebohana"," (reboka) a.: Fihinanana an-kisesy, fambosibosehana.
 Ahitsio"
"Fandreboka"," (reboka) a.: Fomba entina mandreboka, mihinana manao be ambosika.
 Ahitsio"
"Fandredahana"," (redaka) a,: Fampirehetana miredareda.
 Ahitsio"
"Fandredaka"," (redaka) a.: Fornba entina mandredaka, mainpirehitra miredareda.
 Ahitsio"
"Fandredareda"," (redareda) a.: Fomba entina mandredareda.
 Ahitsio"
"Fandredaredana"," (redareda) a,: Fanaovana izay hahatonga hiredareda.
 Ahitsio"
"Fandredona"," ,.- :,,,m) a.: Fomba entina mandredona, mampiaraka manao (hira).
 Ahitsio"
"Fandredonana"," (redona) a,: Fihirana na fitenenana indray miaraka.
 Ahitsio"
"Fandrefarefa"," (refarefa) a.: Fomba entina mandrefarefa, mampitaritarika lamba na akanjo izay mila hikasika ny tany.
 Ahitsio"
"Fandrefarefana"," (refarefa) a.: Fampitaritarihana ny akanjo amin'ny tany; fanelana asa.
 Ahitsio"
"Fandrefesana"," (refy) a.: Fijerena firy refy ny haavon'ny zavatra iray; famantarana ny halavan'ny zavatra iray; fitaovana entina mandrefy.
 Ahitsio"
"Fandrefiala"," a.: Karazam-bibilava mpipetraka eny ambony hazo ary milatsaka amin'ny olona na biby mandai() eo ambaniny; PilY.
 Ahitsio"
"Fandrefotana"," (refotra) a.: Fanatefohana, fanapoahana.
 Ahitsio"
"Fandrefotra"," (refotra) a.: Fomba entina mandrefotra, manatefoka, manapoaka.
 Ahitsio"
"Fandrefy"," (refy) a.: Fomba entina mandrefy,
 Ahitsio"
"Fandrehitra"," (rehitra) a.: Foinba entina mandrehitra. • p. t.: Azo arehitra.
 Ahitsio"
"Fandrehofana"," (rehoka) a,: Famoahana rehoka; zavatra fasiana ny rehoka.
 Ahitsio"
"Fandrehoka"," (rehoka) a.: Fomba entina mandrehoka.
 Ahitsio"
"Fandrembona"," (rembona) a: Fomban'ny olona mandrembona, malahelo tampoka, manina, manembona,
 Ahitsio"
"Fandrembonana"," (rembona) a.: Alahelo tampoka nefa miserana, hanina, embona.
 Ahitsio"
"Fandrendrehana"," (rendrika) a.: Fandatsahana ao anaty rano mba tsy ho afa-mipoitra intsony, fandentehana: Tsy zauatra mora ahory ny fandrendrehana sambo iray, • Fanempoana: Orinasa lehibe ny fandrendrehana akoramby mba hahazoana vy, • Fampiokoana, fampikomiana: Sazy lehibe no anafaizana izay tratra manoo fandrendreham-bahoaka.
 Ahitsio"
"Fandrendrika"," (rendrika) a: Fomba entina mandrendrika, mandentika, manempo.
 Ahitsio"
"Fandrendrirendrena"," (rendrirendry) a.: Fanaovana izay hahajemby, hahajembena.
 Ahitsio"
"Fandrendrirendrina"," (rendrirendry) a.: Fahavizanan'ny maso (noho ny havesatry ny Io-ha na ny fijerena ela zavatra mahajemby).
 Ahitsio"
"Fandrendrirendry"," (rendrirendry) a.: Toetran'ny zavatra mandrendrirendry, mahajembena, mamiza-maso.
 Ahitsio"
"Fandrenesana"," (re) a.: Fahafantarana feo. • Fahazoan'ny olombelona mifandraY amin' ny zavatra manodidina azY ka ahafantarany ny momba ny tsirony, ny fofony, ny feony sy ny hamafiny: Misy efatra ny fandrenesana ka ireto avy ny organina aminy: ny tala, ny orona, ny sofina, ny hoditra amin'ny tena manontolo, fa indrindra ny ta-nana. ¶ M.h.: Varavaran-tsaina. (Marihina fa ny fahitana dia tsy mba voafaoka ho anisan'ny fandrenesana).
 Ahitsio"
"Fandrenohana"," (renoka) a.: Fanaovana izay hahasondriana, hahavariana.
 Ahitsio"
"Fandrenoka"," (renoka) a.: Toetran'ny olona mandrenoka, variana, sondriana.
 Ahitsio"
"Fandrentena"," (renty) a.: Fanaingoana, fandravahana.
 Ahitsio"
"Fandrenty"," (renty) a.: Fomba entina mandrenty, manaingo, mandravaka.
 Ahitsio"
"Fandrepirepena"," (repirepy) a.: Fanaovana izay hahafanina, fampivembenana.
 Ahitsio"
"Fandrepirepy"," (repirepy) a.: Fomba entina mandrepirepy, mahafanina.
 Ahitsio"
"Fandrepohana"," (repoka) a.: Fipiapiahana, fikepokepohana.
 Ahitsio"
"Fandrepoka"," (repoka) a.: Fomba entina mandrepoka, mikarepoka.
 Ahitsio"
"Fandrerahana"," (reraka) a: Famizanana izaitsizy; fampahosana; fanakiviana.
 Ahitsio"
"Fandreraka"," (reraka) a.: Fomba entina mandreraka, mamizana izaitsizy, mahanoana, mampahosa.
 Ahitsio"
"Fandresaresa"," (resareso) a.: Fomba entina mandresaresa, mampitarozaka asa na raharaha iray.
 Ahitsio"
"Fandresaresana"," (resaresa) a.: Fampitarozahana, fanalavana, famelana.
 Ahitsio"
"Fandresena"," (resy) a.:Fahombiazan'izaY mahery, izay mataniaka: Nidera ny fandresen'ny tafika ny vahoaka. Izy no nahazo ny fandresena tamin'ny hazakazaka. 1 Fanoherana: Tsy mora ny fandresena ny kilema.
 Ahitsio"
"Fandresy"," (resy) a.: Fomba entina mandresy. • p.t: Azo resena.
 Ahitsio"
"Fandresy"," a.: Ody poizina fiarovana amin'ny vorika.
 Ahitsio"
"Fandretahana"," (retaka) a.: Fandrodanana, fampikoavana.
 Ahitsio"
"Fandretaka"," a,: Fomba entina mandretaka, mandrodana, mampikoa.
 Ahitsio"
"Fandretsika"," Fandretsidretsika (retsika) a.: Famolivoly, toetran'ny zavamananaina maro samy mlhetsika, mihahohaho.
 Ahitsio"
"Fandrevo"," (revo) a.: Fomba entina mandrevo, mandentika; toetran'ny zavatra mandrevo.
 Ahitsio"
"Fandrevoana"," (revo) a: Fandentehana ao anaty zavatra (fotaka..,).
 Ahitsio"
"Fandrezareza"," (rezareza) a.: Fomba entina mandrezareza, mampiioro olona ela, mitan-dry valiha milanto dia milanto.
 Ahitsio"
"Fandrezarezana"," (rezareza) a.: Fampiioroana olona, fitendrena valiha milanto dia milanto.
 Ahitsio"
"Fandrezatana"," (rezatra) a.: Famoahana fofon-kanina avy ao am-bava izay avy amin' ny sakafo nohanina.
 Ahitsio"
"Fandrezatra"," (rezatra) o.: Fomba entina mandrezatra, mamoaka fofon-kanina avy ao am-bava, izay avy amin'ny sakafo nohanina.
 Ahitsio"
"Fandriaka"," (riaka) a.: Toetran' ny zavatra mandriaka, mandeha na mizotra toy ny ria-ka: Lozo ny fandriakan'ny rany tamin'ny tany.
 Ahitsio"
"Fandriampahalemana"," (andryalina) a.: Fiadanana, tsy fisian-tabataba na horohoro.
 Ahitsio"
"Fandriana"," (andry) a.: Anarana enti-milaza izay rehetra ampiasaina hatao fatoriana, na tsihy izany na kidoro na farafara. ? Fandria-malemY lafika: fanangolena, fanolikolena, fanojikojena. / Fandriamila tonony: filàna ady, filàna akisa. f Fandriam-dompy: mpanafin-kalatra. * Ohob.: Aiza no dia ho anao avokoa ny aalala manatody sy ny fandria-maroina?: Tsy ho azonao atao ny hitetika hahazo zava-tsoa roa mifanipaka fa tsy maintsy iraY afoinao (Raha tafandry antanàna ny valala, ny valala manatody dia miainga vao maraina, ka izay ta hahazo azy tsy maintsy mamoy ny fandriana maraina).
 Ahitsio"
"Fandriandry"," (fandry: t.v.r.) a.: Toetoetra, fomba fandehanjavatra, na tsara na ratsy: Hijery ny fandriandrin'ny raharaha no nahatongaaako.
 Ahitsio"
"Fandriarana"," (triatra) a.: Fandrovitana, fanatahana.
 Ahitsio"
"Fandriaria"," (riaria) a.: Fomba entina mandriaria, na manetsiketsika kofehy rongony na taretra ao anatY rano.
 Ahitsio"
"Fandriariavana"," a.: Fandrobohana na fanetsiketsehana kofehy rongony na taretra ao anatY rano.
 Ahitsio"
"Fandriatra"," (triatra) a.: Fomba entina mandriatra, mandrovitra, manataka.
 Ahitsio"
"Fandribaratra"," a: Vy lavalava marani-doha izay atao eo ambonin'ny tafontrano ary mifandray amin'ny tany amin'ny alalan'ny tariby, mba hiarovana ny trano amin'ny varatra: Olo-mahay amerikanina, atao hoe Franklin, no nahita voalohany ny fampiasana ny fandribaratra.
 Ahitsio"
"Fandridana"," (ridana) a.: Fomba entina mandridana, miaramiala, miara-mandositra betsaka.
 Ahitsio"
"Fandridanana"," (ridana) a,:Fampandosirana betsaka indray miaraka; fandringanana indray miaraka.
 Ahitsio"
"Fandrifatana"," (rifatra) a.: Fanenjehana, fitezerana, fandevilevena; filefana.
 Ahitsio"
"Fandrifatra"," (rifatra) a.: Fomba entina mandrifatra, mandositra, milefa.
 Ahitsio"
"Fandrihana"," (fandrika) mtih. (fandriho): Samborina amin' ny fandrika, amin'ny zavatra amboarirra mba hahazoana am-pitaka: Nofandrihana no nahazoana io vorona io. 1 Tanana mialoha amin'ny vo-la: Tsy azonao amidy intsony ireto vary ireto fa efa nofandrihako.
 Ahitsio"
"Fandrika"," a.: Zavatra atao hisamborana biby, indrindra ny vorona: Fandri-boalauo. • H.o.: Fitaka atao hamelezana ny hafa. / Fitanana mialoha. 1 t.t.f.: Fandrihana, afandrika, voafandrika ( mamandrika, famandrika, mpamandrika / amandrihana, famandrihana ( mahafandrika. -  F.-p.: Mamela-pandrika: manangana fandrika hahazoana biby. / Fandri-borera: fandrika tsara afina. /Fandriborovoro: fandri-borona misy tady kely izay isavorovoroan'ny vorona ka ahafahana misambotra azy mora foana. / Fandri-daoareny: fandrika maro mitandahatra, / Fandrika andanitra: fandrika mihantona ambony tahaka ny tranon-kala. / Fandrika ratarata: fandrika ratsy toerana. / Fandrl-totofana, na fandrimitoto-bozaka: fandrikamiafinafina, famitahana.
 Ahitsio"
"Fandrimba"," (rimba) a,: Fomba entina mandrimba, manimba, mandrava, mandevona. ? p. t.: Azo simbana, ravana, levonina.
 Ahitsio"
"Fandrimbana"," (rimba) o.: Fandravana, fanimbana.
 Ahitsio"
"Fandrimorimo"," (rimorimo) a.: Fomba entina mandrimorimo, manipy zavatra mafY mifofofofo.
 Ahitsio"
"Fandrimorimoana"," (rimorimo) a; Fanipazana zavatra mafy mifofofofo; fampimonomononana.
 Ahitsio"
"Fandrin-drano"," a.: Fahamarintampona, fitovizan-tantana toy ny an'ny rano: Fandrindrano ka tsy misy auo sy tua ? H.o.: Fitovizana tanteraka.
 Ahitsio"
"Fandrindra"," (rindra) a.: Fomba entina mandrindra, mandamina, mandanto. 1 p.t.: Azo arindra, alamina, alanto.
 Ahitsio"
"Fandrindrana"," (rindra) a.: Fandaminana, fandantoana.
 Ahitsio"
"Fandrindrina"," (rindrina) a.: Fomba entina mandrindrina, manakatona.
 Ahitsio"
"Fandrindrinana"," (rindrina) a: Fanakatonana.
 Ahitsio"
"Fandringa"," (ringa) a.: Toetran' ny olona na zavatra mandringa, miavo miiva.
 Ahitsio"
"Fandringàna"," (ringa) a.: Fandehanana na fipetrahana mitongilana, tsy marina mahitsy tsara.
 Ahitsio"
"Fandringana"," (ringana) a.: Fomba entina mandringana, mandripaka, mamono hatramin' ny farany, manimba tanteraka. 1 p. t.: Azo aringana.
 Ahitsio"
"Fandringanana"," (ringona) a.: Fandravana, fanimbana tanteraka, fandevonana ka tsy misy avala hitsangana na iray aza, fandripahana.
 Ahitsio"
"Fandrionana"," a.: Ody basy mba tsy hahavoazana amin'ny bala atifitry ny fahavalo.
 Ahitsio"
"Fandriorio"," (riorio) a.: Fomba entina mandriorio, mampirenireny, mampibirioka.
 Ahitsio"
"Fandrioriovana"," (riorio) a.: Fampirenirenena; fampibiriohana, fampandehanana atsy fampandehanana aroa.
 Ahitsio"
"Fandripahana"," (ripaka) a.: Fanjerana, famelezana ny betsaka, fandringanana, fandevonana, fandaniana tanteraka.
 Ahitsio"
"Fandripaka"," (ripaka) a.: Fomba entina mandripaka. ? p. t.: A-zo aripaka.
 Ahitsio"
"Fandririsana"," (riry) a,: Fanalana, fanongotana ny ravin-kazo.
 Ahitsio"
"Fandriry"," (riry) a,: Fomba entina mandriry, manongotra ny ravina amin'ny haro.
 Ahitsio"
"Fandrisihana"," (risika) a.: Fampahazotoana, fitarihana, fitaomana, fanomezana zotompo sy havitrihana.
 Ahitsio"
"Fandrisika"," (risika) a.: Fomba entina mandrisika, mampahazoto, manome havitrihana.
 Ahitsio"
"Fandritra"," (ritra) a.: Fomba entina mandritra, izany hoe manao izay hahatankina; fomba entina mahandro hena mba hahalasa fofona ny rano andrahoana azy; fandaniana. 1 p.t.: Azo ritina: Misy laoka tsy mba fandritra.
 Ahitsio"
"Fandritsohana"," (ritsoka) a.: Fitenenana mibitsibitsika amin'olona; fanoroana malemilemy.
 Ahitsio"
"Fandritsoka"," (ritsoka) a.: Fomba entina mandritsoka, miteny mibitsibitsika amin'olona.
 Ahitsio"
"Fandrivana"," (rivana) a.: Fomba entina mandrivana na mandrahona mafy; fomba entina mamaky tantana.
 Ahitsio"
"Fandrivanana"," (ricana) a.: Fandrahonana mafy amin-katezerana; famakiana tantana.
 Ahitsio"
"Fandrivirivy"," Firivirivy (rivirivy) a.: Toetran'ny kapoka sesilany.
 Ahitsio"
"Fandrivotra"," (rivotra) a.: Toetran'ny rivotra mitsoka.
 Ahitsio"
"Fandrivotse"," (Ski) a: Karazankazo fakana hafotra fanao tadim-pintana.
 Ahitsio"
"Fandrizatana"," (rizatro) a.: Fanaovana teny feno hatezerana amin'olona.
 Ahitsio"
"Fandrizatra"," (rizotra) a.: Fomba entina mandrizatra.
 Ahitsio"
