"word","definition"
"Diakona"," a. : (fia. prot.) Olona, lehilahy sy vehivavy, manam-PY ny Mpitandrina amin'ny fitondrana sy fikarakarana ny fiangonana ka ireto avy ny lehibebe amin'nY andraikitra sahaninY : mikarakara ny fanaovana ny sakramenta sy ny fanaka momba azY; tompon'andraikitra amin'nY fandaminana sy fanginana ao an-trano fiangonana; mamangy ny marary sy ny mahantra; mikarakara ny ankizy sy ny tanora. Fanamasinana ho dia/na
 Ahitsio"
"Diakra"," (fr. diacre) a: (Fiv. kat.) MpanampY ny mpisorona amin'ny fanomez ana sakramenta indrindra, ka misy karazany roa, dia ireo miomana ho pretra ary ireo maharitra, izay mety ho olona manambady, arakaraka ny fanapahan-kevitry ny Kaonferansy Episkopaly.
 Ahitsio"
"Diamanga"," a. : Kilalao ifamelezana amin'ny tongotra araka ny fomba manara-dalàna ary ilana tanjaka sy hakingana : Mamaia diamanga. Ny dia- manga izay atao koa hoe da-ka dia kilalaon'ny zanak'I-merina indrindra, izay nifanaovana am-bakitany taloha fa vao taty aoriandriana no lasa kilalao nifanaovan'ny tsirairay ; maro karazana ny diamanga, fa dimy no malaza indrindra : ny antsatoka, ny kapatokana, ny ambadika, ny kopala, ary ny antongomby.
 Ahitsio"
"Diamondra"," (fr. diamant) a. : Karazam-batosoa hita any anaty tany, izay voatombana ho sarobidy indrindra amin' ny zavatra rehetra fanaovana firavaka noho ny tarany mihalotralotra hafa kely. 1 H. o. : Zavatra tsara sy sarobidy aoka izany.
 Ahitsio"
"Diapazona"," (fr. diapason) a. : Vy lavalava kely ohatra ny fanondro, misy sampany roa ny tapany ambony, izay rehefa apoka amin-javatra dia manome feo ka ampiasaina hakana ny haavon'ny hira tiana hatao.
 Ahitsio"
"Diary"," (fr. diaire) a. : Boky kely misy ny andro sy ny vola-na ao anatin'ny taona, izay matetika anamarihana ny a-sa atao na ny zavadehibe mitranga amin'ny andro tsirairay avy.
 Ahitsio"
"Diasana"," (dimby) mt.ih. (diaso) : (Jer. Dimbiasana).
 Ahitsio"
"Diavina"," (dia) math. (diavo) : 1-litsahina : Efa faritantn'i Toamasina izao diavintsika ity'.
 Ahitsio"
"Diavolana"," a.: Fahazavana avy amin'ny volana : Mahafinaritra ny diavolana mangoratsaka. 1 p.t. : Misy volana : Diavolana ny andro. a F.-p. : Mahadiavolana ny fo : mahafalifaly ny fo : A-taovy izay mahadiavolana ny fonao. * Fiten. : Ny diaoolan-ko la-va, ny kilalao mbola ho ela : enti-manome fankaherezana olona, izay tsy nahomby na tsy nandray aniara tamin'nY asa na kilalao na fifaninanana iray ka ilazana aminY fa mbola misy fotoana hahazoany manarina.
 Ahitsio"
"Dibadiba"," na Dibaka p,t, : Fe-no ka henjana sy mibontsina. I t. f. : Midibadiba / idibadibana, fidibadibana.
 Ahitsio"
"Dibaka"," p, t. : Jar. Dibadiba. - t.i.f. : Adibadibaka / midibaka, midibadibaka.
 Ahitsio"
"Dibera"," (fr, du beurre) a, : Hero-dronono namboarina manokana amin'ny fikapohana azy ka manjary mitambatra sy mivaingana.
 Ahitsio"
"Dibohana"," (diboka) mt. ih. (dibohy) : Fenoina.
 Ahitsio"
"Diboka"," p. t. : Difotra ao anaty rano, na sarona tsy misy miseho : Dibo-drano ny tanimbary. 1 H.o. : Feno: Dibokafaliana ny fonay amin'izao fahatongauanao izao. - t.i.f. : Dibohana ( midiboka, fidiboka.
 Ahitsio"
"Diby"," p,t•: Feno rano izay mameno ny morona : Diby rano ny taninketsa. - t.i.f. : Midibidiby,
 Ahitsio"
"Didiana"," (didy) mt.ih. (didio) : Tetehina na tapahina na silahina na hetezana: Didio io hena io dia atokony. /Nodididian'iza it? akanjonao it?? ~ Ampanaovina, asaina a-tao : Efa nodidian'ny Fanjakana izany. 1 Omena didY, omena baiko : Didiako ianao hivoaka ny trano.
 Ahitsio"
"Didim-panjakana"," na Dekre a. : Fanapahana na didy ataon' ny Governemanta, izay ma-nana ny lanjan'ny lalàna.
 Ahitsio"
"Didim-pitondrana"," na Arete a : Fanapahana ataon'ny fahefana mpitondra ho fampanatanterahana lalàna iray.
 Ahitsio"
"Didimananjara"," a : Fomban'akanjo atohy amin'ny tenany eo ambonimbony manandrify ny tratra, fa tsy mba eo amin'ny valahana : Hasiana didimananjara, hono, ny akanjon-dRasoa 1 H,i. : Ny akanjo misy izany fomban'akanjo izany : Mitondra akanjo didimananjara Ramavo.
 Ahitsio"
"Didintsokina"," a, : Ratra toY nY tataka kely eo amin'ny elakela-drantsana na eo =in' ny fanambaninY, ary tsy tsaroana akory izay nahavoa azy,
 Ahitsio"
"Didy"," a. : Fizarazarana zavatra mivaingana amin'ny zava-maranitra toy ny antsy; rasa, tetika, kapa : Ataovy didy sompirana ny hena. * Fana-Pahana lamba hanaovana akanjo : Tsy tiako it? didy akanjonao ity, ~ Lalàna, fitsipika, baiko : Toy izao ny didin'ny fikambananay ka asa raha hiditra ianao. - t.i.f. : Adidy, didiana, voadidy, dinidy / mandidy, fandidy, mpandidy / andidiana, fandidiana / mididy, fididy 1 mahadidy / didididy, a F,-p, : Didy ambony uakono : didy atao na omena tsy nierana amin'ny lehibe na manohitra ny baikony. / Didy boraingona : didy atao jadona tsy azo valiana fa tsy maintsy arahina; didy atao jadona amin-kery, / Didy foitra : fandidiana ny nofo manarona ny tendron'ny filahian'ny ankizilahy kelY. ¶ M. h.: Fora, fandidiam-poitra, fanikinan ]aza, hasoavana, / Didy kitapo, didy kilaosy : fomba didin'akanjom-behivavy miendrika kitapo na lakolosy / Didy lamba : fandidian'ny mpangalatra fahiny ny lamba, ny zoron-damba namonosan'ny olona ny volany, ¶ M.h, : Fangaronam-paosy ankehitriny, / Didy maty : didy efa tsy arahina intsony, / Didy miafina : didim-pananana atao tsy fantatry ny mpandova fa rehefa maty ilay tompom-pananana vao ampahafantarina azy, / Didy velona: didy mbola manan-kery./ Didim-pananana : fepetra an-tsoratra ataon'ny olona iray momba ny fandovana ny fananany araks izay tiany. / Didim-pitsarana : fanapahan-kevitra ataon'ny mpitsara hanafahana na hanamelohana olona voampanga. / Didin'andriana : tanin' andriana. / Didin-drazana : fomba nataon'ny razana. / Didin-tany : fomban-tany, / Didin-tsokina : aretina amin' ny fanambanin'ny rantsantongotra, / Didiko fe lehibe : didy tsy azo valiana na manao ahoana na manao ahoana, tsy firaharahana ny hevitry ny hafa amin9zay atao. ¶ M.h. : Teniko fe lehibe, didy boraingona.
 Ahitsio"
"Didy"," a. : Aretina mpahazo ny maso izay mahatonga ny hodimaso hiraikitra ka tsy afamihiratra tsars : Indroa andro izao no didy ny mason' Ibalita kely. * Ohab. : Didy maso tsara ondana : matory manana aretina : ilazana olona manana aretina na misy mahavoa azy, nefa misY zavatra mahasondriana azY ka mipetrapetraka tsy manahY na inona na inona izy. • A-retina mPahazo ny tongotra, izay mamPisy tataka kely amin'ny elanelan'nY rantsana; ny tena ilazana io aretina io anefa dia hoe didintsokina.
 Ahitsio"
"Dieny"," ppt• feh.: Famintinana„ ny hoe dia ny, izay midikâ hoe : raha mbola : Miasà die- , ny matanjaka. * Ohab. : Mandehana dieny mbola ma-laina fa rehefa mazoto tsy afaka intsony: Entina hampirisihana olona hanao asa na dia malaina aza, fa rehefa mazoto, sao dia tsy hanampotoana na tsy ho afaka hanao indray.
 Ahitsio"
"Difika"," a. : Potika na sila-kazo miala raha misy mamaky na manapa-kazô; potika na silaby mipitika avy amin'nY fanapehan'ny mpanefy ny vy amin'ny tantanana; kilalaon' afom-bY mipiritika. - t.i.f. : Adifika, voadifika, tafadifika I mandifika, fandifika, mpandifika / andifihana, fandifihana j midifika, fidifika, mpidifika I idifibana, fidifihana.
 Ahitsio"
"Difisesy"," a. : Fomban-drandram-bolo izay misesy midi-na avy any ambony ary am-pian volo kely isaky ny ampifanolanina indray mandeha ka mifampidiPiditra mandady hatranY manaraka nY hodi-doha ary miraikitra sy mipetaka amin'ny loha fa tsy mba mikiraviravy na miefakefaka. (Mitovitovy amin'nY lambomiditra ihany ny difisesy, fa ny haventesan'ny sori-bolo no maha-samY hafa azy; ny difisesy dia atao koa hoe randrantarihina).
 Ahitsio"
"Difiteria"," (fr. diphtérie) a.: Aretin'ny ankizy indrindra, izay miseho amin'ny tenda maharary miaraka amin'ny tazo maivamaivana; vetivety dia misy zavatra fotsifotsY miforona ka mandrakotra ny aty tenda na ny orona; raha tsY voavonjy haingana, dia mety hanentsina ny fiainan'ny marary kamahafaty.
 Ahitsio"
"Difotra"," p.t. : Sarona, rakotra : Difotry ny rano ny tanimbary. 1 H.o. : Rendrika ao anaty: Difotry ny alahelo i Neny tamin'ny nahalasanan'i zoky tany am-pita. ? Ihoarana, milentika ao anatY : Difotry ny mangahazo aho : loza izany raha hatsaran'izaY voly, - t.i.f• : Adifotra j mandifotra, fandifotsa.
 Ahitsio"
"Dify"," a. : Lefitra, foritra, jongy atao amin'ny sisin'ny harona na ny tsihy ka asitrika amin' ny tenany ihany indray : Ma-aisy dify na mandify ny tsihy. 1 Fialana amim-pahakingana mba tsy ho hita. 1 p. t. : Lasa any ambadikY ny zavatra iray ka takona tsy hita : Dify ny masoandro. - t.i.f. : Adify, voadify / man-dit y, fandify, mpandifY I andifiana, fandifiana I midify, fidify, mpidif y / idifiana, fidifiana I mahadifY.
 Ahitsio"
"Dihindihina"," a. : Fandeha sy fihetsika miandranandrana feno rehareha. - t.i.f. : Midihindihina, fidihindihina, mpidihindihina / idihindihinana, fidihindihinana.
 Ahitsio"
"Dihizina"," (dihy) rat. ih. (dihizo) : Ifaliana anaovana dihy : Vaouao mahafinaritra tahaka izany ha tsy hodihizina F
 Ahitsio"
"Dihy"," a : Fampisehoam-pihetsehana ataon'ny tena manontolo : loha, tanna, tongotra, ary indraindraY koa aza ny vatana, mba hanehoana fifaliana. - t.i.f. : Dihizina na dihizana / mandihy, fandihy, mpandihy I andihizana, fandihizana. -  F.-p. : Dihy be : dihy miara-be. / Dihy uazaha : dihY nentin'ny Vazaha ary narnpianarinY, / Dihy gasy : dihY nentim-paharazana malagasy : mandeha irery samy ma-ka ho azy ny mPandihY ka mitsaikona na mamindra, manipy sandry, mandataidrantsana na manetsika ny soroka amim-pahaldngana. / Dihim-bavy : dihy izay ny tanana no manana anjara be indrindra aminy. / Dihin-dahy : dihy izay ny tongotra no manana anjara be indrindra aminy. / Dihim-bazaha : kilalao fanaon'ny ankizivavy : mitsambikina amin'ny tady izay ahoatra ny loha ary ampandalovina ambanin'ny tongotra. / Dihy mihoa-bonga : fanambatambazana izaitsizy, omban'ny hevitra hamitaka. / Dihy ualotra : dihy nampianarin'ny vazaha ka nalaza fahizay tao an-dRova, nisy karazany ma-ro, toy ny Vorombola, Toamasina, Manjakamiadana... ¶ M.h. : tsinjaka, sahoby, totorebika, tsipisandry, velatanana, dihy soroka, dada, jaiko, soamaroroka, tsaramiera, soratra, afindrafindrao, salegY•
 Ahitsio"
"Dihy"," a. : Toetran'ny fanidin' ny vorona eny amin'ny habakabaka raha tsy mihetsika na mikopaka ny elany.
 Ahitsio"
"Dika"," ft. : Enti-milaza fihoarana; tsy fanarahan-dalàna; fakàna tahaka soratra; fanovaria tenim-pirenena iray ho amin'ny teny hafa. - t.i.f. : Dikaina, adika / mandika, fandika, mpandika / andikana, fandikana / midika / mahadika. ? F.-p, : Dika soratra : Famerenana na fakana tahaka soratra ao anaty boky na eny amin'ny solaitrabe. / Di-ka teny : fandikan-teny : Sarotra ny manao dika teny. / Dikan-teny : teny namadihana teny hafa : Ataoko fa diso io dikan-teny io. / Manao dika uilana : mandika teny tsy araka ny tokony ho izy. / Tsy misy dikany : tsy misy antony, tsy misy fotony.
 Ahitsio"
"Dikaina"," (dika) mt.ih. (dikao) : Ihoarana avy eo ambony : Dia tsy ho hainao dikaina ve io tatatra io F ? Seranana na salovanana eo anoloana na eo ambony : Aza dikainao it? dadatoanao, anaka. ? Andalovana fotsiny, tsy raharahaina : Loza fa nodikainao ny lehibenao, hadinonao angaha ny hoe : aza manao rano dihain-jinga F ? Nodinganina, navela fa hadino : Andalana tala no nodikain'ny mpanoratra amin'ny milina. ? Tsy narahina : Nodikainao ny lalàna ha hofaizina ianao.
 Ahitsio"
"Dikatra"," ft. : Enti-milaza fanaovana zavatra tsy ara-pilaharana fa mandingandingana etsY sy eroa. - t.i.f. : Mandikatra, fandikatra, mpandikatra / andikarana, fandikarana I midikatra, fidikatra.
 Ahitsio"
"Dikisionera"," (fr. dictionnaire) a. : Boky ahitana ny teny rehetra ao amin'ny fiteny iray, voalahatra araka ny fisesin' ny abidy ka misy fanazavana azy ireo tsirairay avy, na ny dikany amin'ny fiteny hafa; rakibolana : Ramino no nanao dikisionera malagasymalagasy voalohany. / Dikisionera malagasy-frantsay. / Mijere dikisionera raha misy teny tsy fantatrao.
 Ahitsio"
"Dikitra"," p.t. : Sosotra, tsy faly, tezitra. i ai f. : Mahadikitra.
 Ahitsio"
"Diky"," a. : Fivalanana, tay : Dikin-tsoaualy.
 Ahitsio"
"Diky"," Dikidiky a. : Hasosorana. - t.i.f. : Madiky, mahadiky, mahadikidikY.
 Ahitsio"
"Dilana"," a. : Lempona na keoka eo afovoany ; faritra kely na manify noho ny eo akaikiny mifampitohy aminy. -  t.i.f. : Dilanina, adilana / mandilana, fandilana, mpandilana / andilanana, fandilanana / madilana, andilana, hadilanana. -  F,-p. : Mitsako dilana : manao fihetsehan'ny vava toa mitsako nefa tsy mihinana na inona na inona.
 Ahitsio"
"Dilanina"," (dilana) mt.ih. (dilano) : Etena, fintinina eo afovoany.
 Ahitsio"
"Dilatra"," ft. : Enti-milaza fandalovan-javatra mahakasika kely. - t.i.f. : Mandilatra.
 Ahitsio"
"Dilatra"," a. : Vovo-tany maivana entin'ny rano amin'ny renirano ka mandry eny ho eny, manarona sy mahalonaka ny tany : Tany dilatra.
 Ahitsio"
"Dilo"," ft. : Enti-milaza fangintsingintsinana amin'ny nify na ny sofina noho ny zavamarikivy nohanina na feonjavatra mikiaka sy mikarantsana henon'ny sofina. * : Madilo / mahadilo, mankadilo, mampahadilo.
 Ahitsio"
"Diloilo"," (fr. de l'huile) a. : Menaka avy amin'ny zavamaniry : Ny mena-boanio dia a-tao koa hoe diloilo coco.
 Ahitsio"
"Dilorina"," (dilotra) mt.ih. (dilory) : Kosehina, kitrohina, ampifampikasohina : Rehefa manasa io tavy io ianao, di-tory tsara mba ho afaka ny loto.
 Ahitsio"
"Dilotra"," a. : Feo re avy amin' ny fifampikasohan'ny zavatra roa samy mafy; feo midridroka, na mikarantsana noho ny fikasohana. * t.i.f. : Dilorina, adilotra, voadilotra / mandilotra, fandilotra, mpandilotra / andilorana, fandilorana / midilotra, fidilotra, mpidilotra / idilorana, fidilorana.
 Ahitsio"
"Dimatika"," a. : Bibikely iray tarika amin'ny dilata, izay hita any an'ala, eny amin'ny hazo na eny amin'ny ahitra, ary manao fandehan'ny olimpanjehy ; dintanala.
 Ahitsio"
"Dimba"," (Ski) p.t. : Enti-milaza ny tandrok'omby, raha tsy mitovy fandry izy roa.
 Ahitsio"
"Dimbana"," p.t. : Tsy mitovy tantana, tsy milahatra mahitsy ka misy avo sy iva; ilazana ny tandroka izay ny iray miakatra, ny iray midina : Dimbana ny tandrok'it9 omby it?. ? Misy banga ka tsy mitovy tantana, misy nifinifiny : Dimbana ny lelan'iny antsy iny ha tsy mahadidy tsara. - t.i.f. : Voadimbana / mandimbana, fandimbana, mpandimbana / andimbanana, fandimbanana / mahadimbana.
 Ahitsio"
"Dimbasana"," na Diasana (dimbY) mt.ih (dimbaso na diaso) : Soloana toerana : Sarotra dimbasana ny olona tahaka an'ireny.
 Ahitsio"
"Dimbinantsy"," a. : Ahitra na a-nana izay maniry eo amin'ny tahony efa nakana na nanapahana. (Matetika no tapahina amin'ny antsy ny anamamy toy izany ka izany no nahatonga ny anaran'io karazan'anamamy io hoe : anamamy dimbin'antsy).
 Ahitsio"
"Dimby"," a. : Olona mitana ny toerana ary manohy ny asan' ny teo aloha sy mamelo-maso azy : Ny zanany lahy no dimbin-dRakoto. ? Solo : Tsy ho tsara fanahy ohatra azy akory ny dimbin'io mpampiasa io. - t.i.f. : Dimbasana na diasana, adimbY / mandimby, fandimby, mpandimby / andimbasana, fandimbasana / mahadimby 1 mifandimby.
 Ahitsio"
"Dimina"," (dimy) mt.ih. (dimio) : Zaraina dimy : Nodimina ny louanay.
 Ahitsio"
"Diminambatry"," a. : Anaram-bola madinika fahiny izay dimy ampaharoa amby fitopolon' ny ariary, mitovitovy lanjambidy amin'ny lasiray sY varifitoventy.
 Ahitsio"
"Dimiventisivoamena"," a. : Anaram-bola madinika fahiny izaY dimy amby telopolo ampaharoapolo amby fitoniaton'ny ariary.
 Ahitsio"
"Dimpoana"," p.t. : Misalebona na misalebolebo, maloiloy.
 Ahitsio"
"Dimy"," p.i. : Efatra ampiana iray : Dimy ny rantsan'ny ta-nana anila. - t.i.f. : Dimina / manadimy, fanadimy, mpanadimy / anadimiana, fanadimiana / m?dimy, fidimy, mpidimy / idimiana, fidimiana 1 fahadimy / indimy, tsidimidimy / manindimy / fanindimy / ampahadimy / hadimiàpa / sasapahadimy.
 Ahitsio"
"Din'asa"," a. : Fifaneken'ny olona fahiny isam-bohitra fa hifarimbona amin'ny asa na taozavatra na amin'ny fanenjehana olon-dratsy mba tsy ho resin'ny vohitra hafa ; matetika koa anefa, ny din'asa dia fifaneken'ny vatan-dehilahy amin'ny vohitra iray fa hifaninana amin'ny asa na taozavatra, ka izay mahavita tsara sy haingana no mahazo ny loka. (Ny olona mifanaiky handray anjara amin' ny din'asa toy izany dia na-tao hoe manao dina; izay nahalavorary ny anjarany, na-tao hoe velon-dina na mahomby dina; izay tsy nahefa ny anjarany kosa, maty dina, ary ny ray aman-dreny manasazy izay tsy nahatontosa ny anjarany no nantsoina hoe mamono dina).
 Ahitsio"
"Dina"," a. : Fanekena nifanarahana, teny nifanekena : Manao d{na fa tsy hivadika. -  F,-p, : Dinam-pitiavana : lokaloka fa ho tia mandrakizay. / Dinam-pokonolona : lalàna amam-pitsipika nifaneken'ny fokonolona fa harahina. (Natao am-bava fotsiny taloha fa nampiarahina tamin'ny fianianana na velirano ny dinam-pokonolona; taty aoriana vao natao an-tsoratra ireo lalàna ireo ka no-mena anarana hoe fanekempokonolona izy tamin'izay. / Din'asa: (jar. io).
 Ahitsio"
"Dinadina"," p.t. : Fano; enti-milaza ny kibo mibontsina no-ho ny fahavokisana. ¶ M.h. : Dibadiba. + t. if. : Midinadina, fidinadina / idinadinana, fidinadinana.
 Ahitsio"
"Dinahina"," (dinaka) mt.ih. (dinaho) : Velezina, dabohana, kapohina tsy ananana antra.
 Ahitsio"
"Dinaka"," a. : Vely, daboka, famonoana amin'ny kapoka. • t.i.f. : Dinahina, voadinaka / mandinaka, fandinaka, mpandinaka / andinahana, fandinahana.
 Ahitsio"
"Dinamita"," (fr. dynamite) a, . Vanja fanapoahana vato, na zavatra tiana hazera toy ny trano, tetezana...
 Ahitsio"
"Dindilo"," a. : Karazan'ahitra fanasana volo.
 Ahitsio"
"Dindina"," a. : Ny ateraky ny feo lavareny sady mikarantsana ka mbola re mangintsina ao anaty sofina na dia efa mijanona aza. * t.i.f. : Mandindina, fidindina / idindinana, fidindinana.
 Ahitsio"
"Dindo"," a. : Tandindona, taratry ny tena; matoatoa. -  F.-p. : Mamaia dindo : manao veloma ny fiainana, mamela fahatsiarovana. / Ma-mono dindo : mandroaka matoatoa.
 Ahitsio"
"dindonivainga","1-Ny Dindonivainga dia teny mamaritra ny tontolo ivelan'ny hita maso; raha rasaina io teny io dia mizara roa DINDO> midika hoe aloka, VAINGA> dia izay azo tsapai-tanana sy hitan'ny maso rehetra. Marihana fa ny hitan'ny maso dia miatomboka amin'ny bitika indrindra ka hatrany amin'ny vaventy indrindra. 
2-Tara-kevitra noforonon'i Dofin Raf ny dindonivainga izay nentiny nandikana ny teny frantsay hoe "" métaphysique"" saingy ny dindonivainga dia misy fiheverana vaovao izay milaza ny fisian'ny fitsingeringerenana eo anivon'ny fisiana. Hita izany tara-kevitra izany ao amin'ny tranokala dofinraf.blogspot.com 
Ao anatin'ny dindonivainga dia misy rindra sy hetsika miharo tara-pisainana ara-javakanto : ny ara-panahy , satria araka ny fihevitr'i Dofin Raf dia tsy hafa misaraka ny dindonivainga sy ny ara-panahy. Ahitsio"
"Dingadingana"," a. : Karazan-javamaniry (Psiadia dodonaefolia).
 Ahitsio"
"Dingana"," a. : Refin'ny elanelan'ny tongotra roa eo ampamindrana : Lava dingana ianao izany noho izaho. ? Halavan-drefy mitovy amin'ny tsaikona mahery kely na ny dia maika (telon-jehy sy hondry : 0,60 m). * t.i.f. : Dinganina, voadingana / mandingana, fandingana, mpandingana / andinganana, fandinganana / mahadingana.
 Ahitsio"
"Dinganina"," (dingana) mt ih. (dingano) : Itana, vildnina : Dingano io tatatra io raha te ho tonga er9 atsimo er? ianao. ? Hadino, avala : Nodinganiny ny andininy fahatelo tamin'ilay hira.
 Ahitsio"
"Dingidingy"," a, : Toerana avo.
 Ahitsio"
"Dingina"," a. • Fijoron-javatra manondro lanitra; fihoarana, fanongonana. - t.i.f. : Dinginana, tafadingina / midingina, fidingina, mpidingina / idinginana, fidinginana / mahadingina.
 Ahitsio"
"Dinginana"," (dingina) mt. ih. (dingino) ; Ihoarana, songo- nana : Nodinginan'ny mpifaninana aminy rehetra izy.
 Ahitsio"
"Dinidinika"," a. : Resadresaka ifanaovana momba ny zavatra anankiray efa voafaritra mialoha. ¶ M.h. : Tapatapak'ahitra. -  F,-p, : Dinidinika ambany tafontrano : resadresaka ifanaovan'ny mpianakavy na antokon'olona samy irery.
 Ahitsio"
"Dinidy"," (didy) mt.ih. misy tsofoka in : Voadidy, didiana : Nodinidin 'ny Fanjakana vao haingana ny fanondranana akondro. / Nodinidinao firy ilay voasary ?
 Ahitsio"
"Dinihina"," (dinika) mt.ih. (diniho) : Fakafakaina, alaina ambony alaina ambany : Tokony hodinihina tsara izany raharaha izany.
 Ahitsio"
"Dinihina"," fotorana tsara: Tokony hofakafakaina tsara itS' raharaha ityf.
 Ahitsio"
"Dinika"," a. : Resaka momba ny zavatra anankiray efa voafaritra mialoha : Misy dinika hataon'ny vaomiera momba izany. ~ Famakafakana mba hahalalana zavatra iray araka izay tena toetrany, lanjany, hasoany : Miki dinika lalina izany toe-javatra aposakao izany. - t.i.f. : Dinihina, voadinika 1 mandinika, fandinika, mpandinika / andinihana, fandinihana / mahadinika / dinidinika.
 Ahitsio"
"Dinika"," a. : Fitsakoana fanindroany ataon'ny biby sasantsasany, toy ny omby, mba hanorotoroany izay nohaniny maimaika tany an-tsaha. - t.i.f. : Dinihina, voadinika / mandinika, fandinika,mpandinika / andinihana, fandinihana / mahadinika.
 Ahitsio"
"Dinika"," a. : Fahakelezana, faharotsadrotsahana. - t.i.f. : Madinika, hadinika, dinidinika.
 Ahitsio"
"Dinika"," (diha) mt.ih. misy tsofoka in : Voadika, nodikaina : Nodinikao ny lalàna ka ho voasazy ianao,
 Ahitsio"
"Dinimby"," (dimby) mt.ih. misy tsofoka in : Voadimby, dimbasana.
 Ahitsio"
"Diningana"," (dingana) mt.ih, misy tsofoha in : Voadingana, dinganina, dikaina : Nodiningany ny rainy ka tsy faly. f• Ihoarana : Nodiningany ny hady. ? Avala, hadino : Nodininganao ireto andalana roa ireto.
 Ahitsio"
"Dinitra"," a. : Hatsembohana.1 t.i.f. : Dinirina. ? F,-p, : Mivoa-dinitra : mi-tete hatsembohana, teratsemboka, mivajijika. / Dinitr'ombalahy : hatsembohana mipotrapotraka be.
 Ahitsio"
"Dinta"," a : Karazana kankana monina eny an-tanimbary sy eny amin'ny honahona ary mitsentsitra ny ra; mora mipetaka amin'ny tenan'ny olombelona ny dinta noho freo tandrony roa fanandrohany eo amin'ny lohany sy ny vodiny, izay indray mitsentsitra daholo; avy amin' izany no nahatonga ilay ohabolana hoe : Mihinan-droa tahaka ny dinta.
 Ahitsio"
"Dintamborona"," a : Karazana dinta mpipetaka amin'ny vavan'ny vorom-bazaha rehefa ilay misotrasotra amin'ny rano iny ireto.
 Ahitsio"
"Dintanala"," a. : (Jar. Dimatika).
 Ahitsio"
"Dintinina"," a. : Karazan-kazo mamony mena midorehitra. (Symphonia clusioides).
 Ahitsio"
"Dio"," a. : Tsy fisiana loto na pentina; fangarangaranana sy tsy fananan-tsiny na kilema; tsy fifangaroana amin-javatra hafa : Tsy mbola mahafa-po ahy ny dion'it9 villa it?. - t.i.f. : Madio, fadio, hadio, hadiovana, fahadiovana/ diovina, voadio / mandio na manadio, fandio, mpandio / andiovana, fandiovana; anadiovana,fanadiovana / midio,fidio, mpidio / idiovana, fidiovana I mahadio.
 Ahitsio"
"Diosezy"," (fr. diocèse) a: (Fiv. kat.) Faritany eo ambany fitondran'ny eveka iray, izay mandidy mahatapaka eo amin'io faritra io rehefa manaraka ny sori-dalan'ny Eglizy.
 Ahitsio"
"Diovina"," (dio) mt ih. (diovy) : Sasana, atao afa-doto : Diouy ny akanjonao fa fety rahampitso. ? H,o. : Diovy ny fonao. ~ Fotsina : Efa nodiovin'ny miaramila ve ny benitra. ? Nangalarana, atao mafafa: Nodiovin'ny dahalo ny tanàna tao Ananona.
 Ahitsio"
"Dipaina"," (fr. du pain) a. : Karaza-mofo vita amin'ny lafarinina, ary foto-tsakafon'ny firenena maro, indrindra ny any Eoraopa.
 Ahitsio"
"Diplaoma"," (fr. diplôme) a. : Taratasy filazam-pahaizana avY amin'ny Sekoly ambony,
 Ahitsio"
"Diplio"," (fr, du plomb) a. : Baia firaka.
 Ahitsio"
"Dipoavatra"," (du poivre) a, : Zavamaniry masiatsiaka karazana tsiperifery, fampiasa hampahatsiro sakafo, ka amin'ny endrika roa no isehoany : na vovobovoka mainty avy amin'ny voankazo aminy nototoina, na vovobovoka fotsy, avy amin'ny voany madinika ao anatiny kosa nototoina.
 Ahitsio"
"Dirandoza"," (idiran-doza) : Tenim-piontanana mivoaka ny vava raha mahare fa nisy voina lehibe nitranga tamindRanona tatsy na tamindRanona taroa : May, hono, ny tranon-dRazafy ar? Ankorahotra. Dirandoza mari-na!
 Ahitsio"
"Diridiry"," ft, : Enti-milaza : Fihenjanana tsy mety mllefitra. ~ Ny maso mivandraka sy misokatra be. Fihenahenana na kiry tafahoatra izaY manjary avona sy fireharehana. 6 : Adiridiry 1 midiridiry, fidiridiry, mpidiridiry 1 idiridiriana, fidiridixiana.
 Ahitsio"
"Dirina"," (ditra) mt, ih. (diro) : Anaovana kiry : Nodiriny teo ny lambako ka lasany.
 Ahitsio"
"Dirotanty"," na Doratanty a : FanafodY antsoina amin'ny teny vahiny hoe iodiure de sodium.
 Ahitsio"
"Disa"," ft. : Enti-milaza hitsaka, hosy, fitetezana amin'ny tongotra. - t.i.f. : Disaina, voadisa / mandisa, fandisa, mpandisa 1 andisana, fandisana 1 madisa 1 fahadisa, fahadisana 1 madisadisa.
 Ahitsio"
"Disadisa"," a. : Harisarisa, zavamanahirana. - t.i.f. : Madisadisa.
 Ahitsio"
"Disahina"," (disaka) mt.ih, (disaho) : Vakina, potehina.
 Ahitsio"
"Disaina"," (disa) mt.ih. (disao) : Hosena.
 Ahitsio"
"Disaka"," Disadisaka p.t. : Valaka, sasatra. 1 Leo na tofoka tanteraka. ~ Entina milaza koa ny mongomongo, ny potipotika na torotoro.
 Ahitsio"
"Disanteria"," (fr. dysenterie) a: Aretina mampivalan-dra izay mety hahatratra indroapolo na mihoatra isan'andro ka mahatonga faharerahana, fahiazana ary tsy fahampiandra
 Ahitsio"
