"word","definition"
"Entina"," mt. ih, (ento): Ilazana zavatra vimbinina na sakelehina na babena na lolohavina... ka afindra toerana miaraka amin'ny tena: Enta a-t? ny solomasoko, / Efa nentiny am-babena nankany amin'ny hopitaly ny zanany, ? Lasa, paohina: Nentin'ilay kary iny ny satroko, / Nentin'ny rivotra ny tafontrano, • Fehezina: Entin'ny fanjakana ny vahoaka. ? Anaovana: Akanjo madio no entin' ny olona amin'ny andro fety. ? Ampiasaina: Famaky no entiny mikapa taolana. * Fiten.: Entim-bavy: ilazana ny lehilahy baikoin'ny vavy ao an-tokantrano. / Entim-pahazarana: tsy mandeha ara-tsitrapo fa manaraka ny efa mahazatra fotsiny. / Fanjakana entim-bahoaka: fanjakana mijoro izay ny vahoaka no mitondra azy amin'ny aalalan'ny fifidianana an'izay hitarika sy hifehy. / Faty entin'alina: olona tsy mahalala izay itondrana azy akory. / Ganagana entina amin'ny tendany: ilazana ny olona tsy manan-tsitrapo fa izay itondrana azy dia alehany. / Nentim-paharazana: narahina hatramin'ny andron'ny razana. * Ohab.: Izay entim-belona enti-maty: ny toetra nananana tamin'ny andro niainana ihany no mbola tanana rehefa ho faty.
 Ahitsio"
"Eny"," p.mt. : Milaza toerana la-vitra nefa tazana : Hitanao i-r? tendrombohitra ira>, andeha hitsangantsangana eny isika ; na manondro toerana ankariharY : Rehefa mandeha eny an-tsena ianao... 1 Lat.: Mankeny. -  F.-p. : Eny ho eny : milaza toerana tsy tondroina marina tsara fa tokotokonY fotsinY na ombieny ombieny Rakotra zaua-maitso ny tanety rehefa lohataona ary misy voninkazo dia maniry eny ho ana.
 Ahitsio"
"Eny"," p.mt. : Entina manaiky, entina milaza fa ekena izaY lazaina amin' ny tena : Handeha hiaraka amiko ve iana F Eny, raha tsy misa ny sampona. ¶ M.h. : Amin'ny fitenimparitra samihafa : Ekany, eka, ia.
 Ahitsio"
"Eo"," p,mt. : Milaza toerana akaiky taza-maso ka tondroina, mifamaly amin' ny ao raha tsy taza-maso fa takona : A-petraho eo ambony latabatra ny bokinao. (Apetraho ao an'efitra avaratra ny bokinao). Matetika no azo averina indroa, aloha sy aorian' ny anarana tondroiny, ny eo : Mipetraha eo ambony seza eo, ary raha milaza ny lasa ny fehezan-teny dia tovonana t izy : Niresaka teo izahay anikeheo, 1 ai. f. : Mankeo, mpankeo.
 Ahitsio"
"Eokaristia"," a. : (Fiv, kat.) Sakramenta misy ny tenan'i Jesoa-Kristy, mbamin'ny fomban' Andriamanitra ao aminy, takon'ny endriky ny mofo sy ny divay. (Fia. pro t.) Araka ny fampianarana protestanta kosa, ny Eokaristia dia fahatsiarovana ny fanasan'ny Tompo fotsiny ka antsoina hoe mofom-pandraisana.
 Ahitsio"
"Eokiomenika"," (fr. oecuménique) p. t. : Momba ny firaisam-pinoana: Fanopoam pivauahana eokiomenika -  F.-p.: Kaonsily eokiomenika: fivorian'ny eveka rehetra eran-tany (Fiv. kat.).
 Ahitsio"
"Eoropeanina"," (fr. Européen) a-: Ny fitambaran'ny firenena 33 eo ho eo monina any amin'ny tanin'i Eoropa, izay anisan'ny fizaran-tany lehibe dimy eto amin'izao tontolo izao. ? p, t.: Mikasika an'i Eoropa, an'i Eoropa na avy any Eoropa: Maro karazana ny teny eoropeanina.
 Ahitsio"
"Episkopaly"," (fr. épiscopal) p. t.: (Fiv. kat.) Momba ny eveka, an'ny eveka: Kaonferansy episkopaly.
 Ahitsio"
"Epistily"," a. : Taratasy ampitondraina.
 Ahitsio"
"Epistola"," a. : Ireo soratra nalefan' ny Apostoly tain in' ny andro voalohany ho an'ny mpitondra fiangonana sy ireo mpiangona kristianina : Efa uoauakinao ve ny Epistolàn'i Md. Paoly ho an'ny Romanina f
 Ahitsio"
"Epo"," a. : Teny entin'ny mpitaingina bisikilety hampitandrina ny mpandeha an-tongotra sao voadona.
 Ahitsio"
"Era"," a. : Enti-milaza fifampiraharahana na fanalalanana. 1 t.i.f. : Eraina, voaera / manera, fanera, mpanera / anerana, fanerana.
 Ahitsio"
"Era"," a. : Fangatahana na fiangaviana lalana alohan' ny hanao zavatra : Efa vita era tsara tamin'ny rainao ve ny handehananao? - t.i.f. : Erana / miera, fiera, mpiera / fierana, ierana. -  F.-p, : Alaina era : erana, angatahan-dalana. / Eran'ny be sy ny maro : ankasitrahana, eken'ny be sy ny maro. / Lany era : efa nifanarahana tsara.
 Ahitsio"
"Erà"," a. : Ambony; toerana iavian'ny rano mikoriana, mifanohitra amin'ny titra : Avy any erà no nidina ity lakana ital.
 Ahitsio"
"Eraina"," (era) mt.ih. (erao) : Enti-milaza vehivavy izay entin' ny mpanelanelana ho an'ny lehilahy iray.
 Ahitsio"
"Erana"," (era) mt.ih. (erao) : Angatahan-dalana : Erao kely a-ho fa tsY afaka hia+a anio.
 Ahitsio"
"Erana"," a. : Izay mahafeno ny haben'ny zavatra anankiray manontolo, ka mety hilaza : fatra izany : Kely lavitra ny eran'ny sotro noho ny eran' ny kaopy; / na halehibeazana : Ny eran'ny lohanao ihany no halaiko ho marika hanaovana ny satrony satria mitovy ny iohanareo; / na fetra : Aza matahotra ianao fa hataoko ny eran'ny aiko; / na habe : Ohatrinona ny eran'angady amin'ny toerambomanganao? - t.i.f. : Manerana, mifanerana.
 Ahitsio"
"Eretina"," mt.ih. : Jer. Eritreretina.
 Ahitsio"
"Erika"," a. : Orana madinika sy manify nefa mahalena rehefa mijojo elaela. ¶ M.h. : Laviana, roram-piso, amanim-boalavo. * Ohab. : Erikerika mahatondra-drano : Ny zavatra kely sy madinika aza, rehefa mitambatambatra ela, mety hisy vokany lehibe. ¶ M.h. : Varifitoventy zato no tonga ariary.
 Ahitsio"
"Erikitra"," Erikatra p.mt. : Manondro toerana somary lavidavitra ka manondro matimafy kokoa noho ny erý ary fampiasa indrindra amin'nY valin-teny : Aiza ianareo no mipetraka? Erikatra (sady tondroina ilay toerana).
 Ahitsio"
"Erina"," a. : Fitadiavana hahazo bebe kokoa noho izay efa azo: fanaovana izay hahazoana bebe kokoa noho ny anjaran'ny tena; tsY fahafahampo amin'izay efa azo sy nomen'ny olona. - t.i.f. : Mierina, fierina, mpierina / ierenana, fierenana.
 Ahitsio"
"Erinerina"," a. : Enti-milaza ny toerana mors tazana eny ankavoana. ~ Fipetraka na fihaminkamina eo amin'ny toerana avo sy talaky maso. - t.i.f. : Aerinerina, tafaerinerina / manerinerina / mierinerina, fierinerina, mpierinerina / ierinerenana, fierinerenana.
 Ahitsio"
"Eritra"," Eritreritra a. : (Ilay verindroa no fampiasa indrindra) Fisainana, asan' ny sain mamakafaka sY mandinika maharitra momba ny zavatra iray : Aza be eritreritra ny amin'izany ianao. - t.i.f. : Eritreretina, voaeritreritra ) mieritra, mieritreritra, fieritreritra, mpieritreritra / leritreretana, fieritreretana / maheritreritra.
 Ahitsio"
"Eritreretina"," (eritreritra ) mt.ih. (eritrereto) : Sainina, dinihina maharitra : Eritrereto tsara izay teny lazainao.
 Ahitsio"
"Eroa"," p,mt. : Milaza toerana akaikikaiky, taza-maso eo amin'ny telo na dimy metatra, ka tondroina, mifamaly amin'ny aroa raha tsy tazamaso fa takona : Andeha milalao eroa ambanY tranoheva, rankizy, fa avy ny orana. (Andeha jereo aroa am-pisoko sao dia nankany ilay bitro). Momba ny fiverenany indroa sy ny milaza ny lasa, jar. Eo, - t.i.f. : Mankeroa, mpankeroa / erokatra, eroana. ? F.-p, : Eroa ho eroa : Milaza toerana tsy tondroina marina tsara fa tokotokony fotsiny : Hitanao en iroa zanakazo maniry eroa ho eroa?
 Ahitsio"
"Eroana"," p.mt. : Jer. Erokatra.
 Ahitsio"
"Erokatra"," Eroana p.mt. : Manondro mafimafy kokoa no-ho ny eroa, na dia mitovy tsara aza ny hevitra lazainy avy : Erokatra no toa mangatsiatsiaka fa andeha eny no hipetraka.
 Ahitsio"
"Erona"," a. : Fitezerana, fandrahonana. ~ H,i. : Famoahana feo toy ny mingonona ary arahina fihetsehana vononkandramatra, i) t.i.f. : Manerona, fanerona, mpanerona / aneronana, faneronana f mierona, fierona, mpierona / ieronana, fieronana j maherona.
 Ahitsio"
"Erona"," a. : Fofon-kanina na zavatramay : Maimbo erona.
 Ahitsio"
"Erony"," p.mt. : Jereo  erỳ
 Ahitsio"
"Erotra"," a. : Feo hafahafa mivoaka avy any an-tenda sy avy any an' orona isakY ny maka fofon'aina rehefa ma-tory. i ti.f. : Mierotra, fierotra, mpierotxa I ierotana,fierotana.
 Ahitsio"
"Ery"," ft. : Ilazana fanaovana izay hahatakona, fisitrihana tsy ho hita. - t.i.f. : Miery, fiery, mpiery / ierena, fierena.
 Ahitsio"
"Ery","Milaza toerana lavidavitra taza-maso tsara ka tondroina, mifamaly amin' ny ao raha tsy taza-maso fa takona : Ery ambonin'ny tendrombohitra no misy ny tranonay. (Ao ambadiky ny tendrombohitra ao no misy ny tanànan-dry Naivo). Momba ny fiverenany indroa sy ny milaza ny lasa, jer. Eo. : Mankery, mpankery, erikitra, erikatra. -  F,-p. : Ery ho ery : milaza toerana tsy tondroina mari-na tsara fa tokotokony fotsiny : Mikisaha ery ho ery fa tratran'ny andro ianao eo.
 Ahitsio"
"Ery"," p.mt. : Entina manamafy izay lazaina; tokoa : Mahafinaritra er? izany mitsotsotra et? ambony ahi-maitso.
 Ahitsio"
"Esanesana"," a. : Resaresan'nY olona matavy rehefa mande-ha.
 Ahitsio"
"Eseka"," (fr. échec) a. : Kilalaontsaina misy efitrefitra 64 ka ny 32 (16 avy ny an-daniny sy ny an-kilany) no andaharana vato 6 karazana, ny roa voalohany amin'ireo dia ny mpanjakalahy sy ny mpanjakavavy. Samy manana ny fandehany avy ireo vato ireo ka mifarnpihinana; rahefa ny mPanjakalahY no lany dia izay no faharesena.
 Ahitsio"
"Esiesy"," a, : Teny atao fiantsoana ny alika.
 Ahitsio"
"Esikesika"," a. : Famindra miadana taY manano sarotra noho ny hatavezana sy ny hasemporana vokatr' izany. - t.i.f. : Miesikesika, fiesikesika, mpiesikesika / iesikesehana, fiesikesehana.
 Ahitsio"
"Esikesika"," (Btl) p.t. : Enti-milaza omby sady be vatana no matavy,
 Ahitsio"
"Esinesina"," ft. : FahasempotsemPorana eo am-piainana. è t.i.f. : Miesinesina, fiesinesina, mpiesinesina / ieaineaenana, fiesinesenana.
 Ahitsio"
"Eskomonie"," (f r. excommunié) a : Teny enti-milaza ny katolika noroahin'ny Eglizy noho ny heloka bevava vitany.
 Ahitsio"
"Eso"," a. : Fanaovana tsinontsinona, fanamavoana : Tsy tantiko ny eson'ny mpanankarena ka aleoko mitokantokana ad ambanivohitra. ¶ M.h. : Tebaka, fanebahana, fanatsizarizariana, zimba, fanazimbana, famotsifotsiana. ~ Fanarabiana, famazivaziana, dokadoka hamazivaziana, ihomehezana : lsaky ny mandalo ilay mandringa dia matin'ny eson'ny zanakao amin'ny farahehy. ¶ M.h, : Haraby, vosobosotra, famazivaziana, famosobosarana. i tif, : Esoina, voaeso / maneso, faneso, mpaneso / anesoana,fanesoana.
 Ahitsio"
"Esoina"," (eso) mt.ih. (esoy) : Tebahina, atao tsinontsinona : Matetika esoin'ny mpanankarena ny mahantra. ~ Harabina, vazivazina, ihomehezana : Tsy handalo eo intsony aho, hoy ilay mandringa, fa esoin' ireo ankizy ireo ataony hoe : Raha mandringa daholo ny tongotrao roa, dia ho toy ny an'ny olondrehetra ihany ny fandehanao.
 Ahitsio"
"Esona"," a. : Fofon'aina somary lavareny eo ampatoriana avoakan'ny orona toa fenofeno; tsy mafy ohatra ny erotra izay feo mitrotroka sy toa mitrona mihitsy aza ny esona. 1 t.i, f, : Miesona, fiesona, mpiesona j iesonana, fiesonana.
 Ahitsio"
"Esorina"," (esotra) mt.ih. (esory) : Alana amin'ny toerana misy azy : Esory ity vatankazo ity fa manakan-dalana. ~ Ahena, alana : Roanjato no nesoriny tamin'ny karamako. ~ Roahina, alana amin'ny raharaha : Nesorin' ny fanjakana ilay benitanàna tatsy ananona fa nanodinkodina volam-bahoaka.
 Ahitsio"
"Esotra"," ft. : Enti-milaza fanalana zavatra amin'ny toerana iray, fampihenana... - t.i.f. : Esorina, voaesotra ! manesotra, fanesotra, mpanesotra / anesorana, fanesoranaj miesotra, fiesotra, mpiesotra / iesorana, fiesorana / mahesotra.
 Ahitsio"
"Espaniola"," (fr. Espagnol) a.: Ny firenena tompon-tany any amin'ny tanin'i Espaina: 0-lona mafana ra ny Espaniola. 1 p.t.: Mikasika an'i Espaina , an'i Espaina na avy any Espaina: Manara-ba mailamailaka izay ny dihy espaniola.
 Ahitsio"
"Esy"," t.'p. : Enti-milaza fahakiviana na faharerahan-tsaina ambony ihany, tsy ahafahana manao zavatra iray : EsY! aoka ihany aho hipetraka eto! / Esy! hataoko ahoana no fangataka izany aminy ?
 Ahitsio"
"Etaketaka"," a. : Rehareha, rehaka, hakevohana aseho amin' ny fihetsika toa miedinedina. ¶ M.h. : Edinedina, sitisity, tikintikina. - t.i.f. : Mietaketaka, fietaketaka, mpietaketaka j ietaketahana,fietaketahana,
 Ahitsio"
"Etena"," (ety) mt,ih. (eteo) : A-tao ety kokoa : Eteo kely ny tanan'akanjoko.
 Ahitsio"
"Etiketika"," a : Fireharehana amin'ny zavatra madinika; eboebo. - t.i.f. : Mietiketika, fietike. tika, mpietiketika / ietiketehana, fietiketehana.
 Ahitsio"
"Eto"," p.mt. : Milaza toerana tokana eo amin'ny misy ny te-na mihitsy, mifamaly amin' ny ato raha tsy taxa-maso,ary mifanohitra amin'ny ety kosa, fampiasa raha toerana malalaka no lazaina : Mijandna eto an-trano ianao. (Mipetraha ato an'efitra atsimo. / Mahafinaritra ny monina e-t9 ambanivohitra). Momba ny fiverenany indroa sy ny milaza ny lasa, jar. Eo. - t.i.f. : Manketo, mpanketo. ? F,-p, : Eto ho eto : milaza toerana tsy tondroina marina' fa tokotokony fotsiny : Tsy fantatro marina fa eto ho eto no misy ny tranon-dry Rabevokatra.
 Ahitsio"
"Etoana"," p,mt. : Mitovy hevitra amin'ny hoe eto saingy fampiasan' ny olona amin' ny kabary raha tiana ho lavalava fa tsy hentitra loatra ny teny amin'ny fandaharana : Vory etoana isika mianakavy.
 Ahitsio"
"Eton-draratra"," a. : Zavona antoandro fahita amin'ny hainandro berehefalohataona.
 Ahitsio"
"Etona"," a. : Setroka. ~ Gaza avy amin'ny rano ampangotrahina, izay vao mitehika amin' ny zavatra mangatsiaka, toy ny takotra, dia miverina ho rano indraY. ¶ M.h. : Fofon-drano, tf t.i.f. : Etonana, voaetona j manetona, fanetona, mpanetona j anetonana, fanetona / mahetona.
 Ahitsio"
"Etonana"," (etona) mt.ih. (etony) : Setrohana.
 Ahitsio"
"Etony"," p.mt. : Milaza sy manondro ny toerana misy ny tena na eny akaiky.
 Ahitsio"
"Etra"," a. : Fehikibo. 1 tif, : Etrana, voaetra j mietra, fietra, mpietra j ietrana, fietrana / mahetra.
 Ahitsio"
"Etrana"," (etra) mt.ih. (etrao) : Asiana fehikibo : Etrao ny pataloan'io zaza io fa miborotsoka.
 Ahitsio"
"Etrena"," (etry) mt.ih, (etreo) : Ampidinina, ahana ny haavony.
 Ahitsio"
"Etroa"," : Toaka (t.t.m.). - t.i.f. : Mietro, manetro, fanetro, mpanetro ) anetroana, fanetroana.
 Ahitsio"
"Etry"," p.t. : Fohy, tsy mahataka-javatra, zeny. 1 ft. : Entimilaza fitambotsorana na fi-, dinana ho amin'ny ambany sy ny iva. 6 ai. f. : Etrena, aetry ( manetry, fanetry, mpanetry / anetrena, fanetrena / mietry fietry, mpietry / ietrena, fietrena 1 mahetry.
 Ahitsio"
"Etry"," a. : Fanivaivana, fanazimbana.
 Ahitsio"
"Etsahina"," (etsaka) mt.ih. (etsaho) : Vontosana : Noetsahin'ny ranonorana ny ampiantany ha nihotsaka.
 Ahitsio"
"Etsaka"," p.a. : Lena tanteraka amin'ny rano na ranonorana, vonto : Etsaky ny orana ny tambohonay uao natsangana ha nirodana. ? H.o. : A-fa-po tanteraka : Etsaka ny faniriako. ¶ M.h, : Boboka, amp oka. i Lit f. : Etsahina, voaetsaka 1 manetsaka, fanetsaka, mpanetsaka ( anetsahana, fanetsahana i mahetsaka.
 Ahitsio"
"Etsaka"," Etsaketsaka a. : Famelezana tsy mihambahamba sady an-kisesy, famonoana sesilany, - t.i.f. : Etsaketsahana na etsaketsahina, aetsaketsaka, voaetsaketsaka / manetsaketsaka, fanetsaketsaka, mpanetsaketsaka 1 anetsaketsahana, fanetsaketsahana ( mahetsaketsaka.
 Ahitsio"
"Etsaketsahana"," na Etsaketsahina (etsahetsaka) mt.ih. (etsaketsaho) : Velezina mafy sy an-kisesy. ¶ M.h. : Dobohana, dobofana, vangoana, darofana, galamoina, tonafana, donafana, goanana, fetsahina, latsafana, latsahana, dinahina, lakasina, alakasina, lazoina, fetrehina, doanana, havokavohana, havohana.
 Ahitsio"
"Etsetra"," (lat. et caetera) a. : Sy ny sisa, teny enti-milaza fa mbola misy teny na zavatra iray tarika amin'ireo voateny mbola tsy voaiaza ka hafohezina amin'ny hoe ets no fanoratra azy : Betsaka ny karazam-balala : ny adrisa, ny ualalanamboa, ny dongara, ny tsingarangadona, ets... Ankehitriny dia ny sy ny sisa (ans) no asolo ny etsetra.
 Ahitsio"
"Etsy"," p.mt. : Milaza toerana akaiky taza-maso somary antsisintsisiny ka tondroina, mifamaly amin'ny atsy raha tsy taza-maso fa takona : A-petraho etsy an-Joron-trano ny angady. (Nataoko atsy an'efitra auaratra ny saronankarona). Momba nY fiverenana indroa sy ny milaza ny lasa, jar. Eo. - t.i.f. : Manketsy, mpanketsY. -  F,-p. : Etsy ho etsy : milaza toerana tsy tondroina marina tsara fa tokotokony fotsiny : Apetraho etsy ho etsy ny entanao.
 Ahitsio"
"Etsy ange"," Teny kely somary miangola entina hitaomana olona hihaino izay lazaina Etsy ange, mba ierao amin' ny mpampianatra aho fa manauy ka tsy afaka hianatra.
 Ahitsio"
"Ety"," p. t. : Ilazana toerana kely sakana na habe ka tsy omby : Ety ny lalana taloha. /E-ty kely ity' efitrano id ka mijaly izahay. ~ Tsy afa-miaina tsara fa toa voaporitm ny tena : Ety aho ka mikisakisaha. ~ Mafy, sarotra : Ety loatra izany lalana mbola hodiavintsika izany. - t.i.f. : Etena, voaety j manety, fanety, mpanety j anetena, fanetena j mifanety j mihaety j mahety j etiety. -  F.-p, : Miditra amin'ny ety : miditra amin'ny toe-javatra sarotra sy manahirana.
 Ahitsio"
"Etý"," p.mt. : Milaza toerana malalaka misy ny tena, mifamaly amin'ny ad izay manisikevitra mifanohitra amin'ny any, ary mifanohitra amin' ny eto, izay milaza toerana tokana : Mahasalama ny monina et? ambaniuohitra (Tiako ny monina ad ambanivohitra noho ny any ambonivohitra. / Tiako ny mitsotsotra eto ambody hazo eto). Momba ny fiverenany indroa sy ny milaza ny lasa, jer. Eo. 6 tif, : Mankety, mpanketS'. • F,-p, : Ed ho et9 : milaza toerana tsy tondroina marina tsara fa tokotokony fotsiny : Tet? ho et? no nisy ny fasan'ny razanay fa efa tototry ny ahitra ka tsy hita intsony.
 Ahitsio"
"Evanevana"," a.: Anelanelan'ny roa tonta tsy an'ny atsy tsy an'ny aroa, latsaka afovoany : Mandeha an'evaneuany izy. - t.i.f. : Aevanevana 1 mievanevana, fievanevana, mpievanevana )ievanevanana,fievanevanana.
 Ahitsio"
"Evanjelisitra"," a. : Mpitandrina nirahin' ny fiangonana hitory ny filazantsara.
 Ahitsio"
"Evanjelista"," (fr. évangéliste) a. Anarana nomena azy efa-dahy nanoratra ny Evanjely na ny Filazantsara, dia i Matio, Marka, Lioka ary Joany.
 Ahitsio"
"Evanjely"," na Evanjily (fr. évangile) a. : Anarana ilazana ireo boky efatra nosoratan'i Matio, Marka, Lioka ary Joany (na Jaona) mitantara ny fiainan'i Kristy no sady mirakitra ny fampianarany. ? H.i. : Ny fampianaran'i Kristy Io Misionera io no nitory ny evanjely voalohany teto amintsika. ¶ M.h. : Filazantsara, Vaovao mahafaly,
 Ahitsio"
"Eveka"," (fr. Evéque) a.: (Fiv. kat.) Dimbin'ny apostoly, nandray ny sakaramentan'ny Fandaharana feno, ka manome ny sakramentan'ny Fankaherezana ary manamasina Pretra. Voatendrin'ny Papa hitondra faritany iray lehibe atao hoe diosezy ny eveka
 Ahitsio"
"Evina"," a. : Famoahan-drivotra eo amin'ny orona, tsy iniana atao fa mibosesika mandeha ho azy ka mahatonga ny vava handefa Piti-drora koa. - t.i.f. : Mievina,fievina,mpievina 1 ievenana, fievenana.
 Ahitsio"
"Evoevo"," (Tsm) a. : Lohamalemy.
 Ahitsio"
"Evohana"," (evoka) mt.ih, (euohy) : Enti-milaza ny olona marary asaina manao evoka : Evohy ireo zazakely uoan' ny bonibony ireo,
 Ahitsio"
"Evoka"," a. : Ravin-javatra notenehina na nodorana ka trohina ny fofony mba hatao fanafody. - t.i.f. : Evohana, aevoka, voaevoka 1 manevoka,fanevoka, mpanevoka ( anevohana, fanevohana ( mievoka, fievoka, mpievoka 1 ievohana, fievohana.
 Ahitsio"
"Evotina"," (euotra) mt.ih (euoty) : Aingaina, entanina.
 Ahitsio"
"Evotra"," ft. : Enti-milaza fibontsina na fivohitra ho avoavo noho ny manodidina, fiantsamboatra miakatra. - t.i.f. : Evotina, aevotra, voaevotra 1 mievotra, fievotra, mpievotra ) ievotana, fievotana ( mahevotra 1 evotrevotra.
 Ahitsio"
"Ezahina"," (ezaka) mt.ih. (axa-ho) : Henjanina; hinjirina :Ezaho ny sandrinao; ezaho ny mahazaka. 1 Atao am-paharisihana, am-pikelezana ai-na : Noezahiny ny toto uariny ka tsy ampy toy inona dia fotsy.
 Ahitsio"
"Ezaka"," a. : Fanaovana ny faran' nY azo atao : Manao an'ezaka Rangahy io rehefa miasa. ~ Fikelezana aina, fikirizana : Tsy ampy ezaka ilay zazalahy ka tsy nahauikina ny hady. ~ Halaviran-dalana antonintoniny : Lavitra ezaha ihany hatreto ka hatrery ana. body paiso. - t.i.f. : Ezahina, aezaka, voaezaka / manezaka, fanezaka, mpanezaka / anezahana, fanezahana / miezaka, fiezaka, mpiezaka ( iezahana, ffezahana / mahezaka / ezakezaka.
 Ahitsio"
"Ezanezana"," a. : Fijorojoroana, fihazangazanana.
 Ahitsio"
"Ezinezina"," ft. : Enti-milaza toerana avo; zava-mianlera mampfhovotrovotra; asa na teny mahatalanjona eo imason'ny olona maro. - t.i.f. : Aezinezfna 1 miezinezina, ffezinezina, mpfezinezina 1 lezinezenana, ffezinezenana.
 Ahitsio"
"Ezoezo"," p,t, : Lava marotsaka ary mahia; mahia manify mitezotezo. - t.i.f. : Miezoezo, fiezoezo ( iezoezoana, fiezoezoana.
 Ahitsio"
